Region,Country,ISP,Organization,Autonomous System,Postal Code,Latitude,Longitude,count
New York,United States,"Level 3 Communications, Inc.","Level 3, LLC","AS3549 Level 3 Parent, LLC",10***,40.7,-74.0,1
New York,United States,MCI,Verizon Business,AS3371 MCI,10***,40.7,-74.0,1
New York,United States,MOD Mission Critical,Fast Track Internet,"AS54103 MOD Mission Critical, LLC",10***,40.8,-74.0,1
New York,United States,"Natural Wireless, LLC","Natural Wireless, LLC","AS18616 Natural Wireless, LLC",10***,40.8,-74.0,1
New York,United States,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.,10***,40.7,-74.0,1
New York,United States,Spectrum,Gourmet Boutique,AS12271 Charter Communications Inc,10***,40.8,-74.0,1
New York,United States,Spectrum,"Road Runner, VoIP Residential",AS11351 Charter Communications Inc,12***,43.0,-74.2,1
New York,United States,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business,10***,40.7,-74.0,4
New York,United States,Verizon Business,IBM Cloud Managed Application Services,AS701 Verizon Business,10***,40.7,-74.0,1
New York,United States,Verizon Business,Verizon Business,AS22394 Verizon Business,10***,40.7,-74.0,5
New York,United States,Verizon Business,Verizon Business,AS2828 Verizon Business,10***,40.7,-74.0,1
New York,United States,Verizon Business,Verizon Business,AS701 Verizon Business,10***,40.7,-74.0,3
New York,United States,Verizon Business,Verizon Business,AS701 Verizon Business,12***,42.7,-73.8,1
New York,United States,Verizon Communications,"ANS Communications, Inc",AS701 Verizon Business,10***,40.7,-74.0,1
New York,United States,"ViaSat, Inc.","ViaSat, Inc.","AS7155 ViaSat,Inc.",10***,40.7,-74.0,1
New York,United States,Windstream Communications LLC,Care Advantage,AS7029 Windstream Communications LLC,10***,40.8,-73.9,1
New York,United States,Windstream Communications LLC,Hafetz & Necheles,AS7029 Windstream Communications LLC,10***,40.8,-74.0,1
Newfoundland and Labrador,Canada,Bell Canada,Bell Aliant / CORE-INTERNETWORKING,AS855 Bell Canada,A1*,47.6,-52.8,1
Niigata,Japan,BIGLOBE Inc.,NEC BIGLOBE Ltd.,AS2518 BIGLOBE Inc.,95******,37.9,139.1,1
Nizhny Novgorod Oblast,Russia,MTS PJSC,MTS Nizhniy Novgorod Stream network,AS8580 MTS PJSC,60****,56.3,44.0,1
North Brabant,The Netherlands,Surf B.V.,Avans,AS1103 SURF B.V.,47**,51.7,4.5,1
North Carolina,United States,Atos IT Solutions and Services Inc,Arrowpoint Capital,AS33745 Atos IT Solutions and Services Inc,28***,35.1,-80.9,1
North Carolina,United States,CenturyLink Communications,NASD,"AS3561 CenturyLink Communications, LLC",28***,35.3,-80.8,1
North Carolina,United States,Charter Communications,Spectrum,AS11426 Charter Communications Inc,27***,35.8,-78.7,1
North Carolina,United States,Charter Communications,Spectrum,AS20115 Charter Communications,28***,34.2,-77.9,1
North Carolina,United States,Charter Communications,Spectrum,AS20115 Charter Communications,28***,34.9,-77.6,1
North Carolina,United States,Flexential Colorado Corp.,Flexential Colorado Corp,AS13649 Flexential Colorado Corp.,28***,35.1,-80.9,1
North Carolina,United States,Greenlight,Greenlight,AS18624 Greenlight,27***,35.7,-77.9,1
North Carolina,United States,Suddenlink Communications,Optimum,AS19108 Optimum,27***,35.6,-77.3,1
North Carolina,United States,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,AS36850 University of North Carolina at Chapel Hill,27***,35.9,-79.1,1
North Carolina,United States,University of North Carolina at Charlotte,University of North Carolina at Charlotte,AS53384 University of North Carolina at Charlotte,28***,35.3,-80.7,1
North Carolina,United States,Windstream Communications LLC,Private Customer - CT Communications,AS7029 Windstream Communications LLC,28***,35.4,-80.6,1
North Chungcheong,South Korea,Korea Telecom,Korea Telecom,AS4766 Korea Telecom,28*,36.6,127.5,1
North Chungcheong,South Korea,Korea Telecom,Kornet,AS4766 Korea Telecom,28*,36.6,127.4,1
North Chungcheong,South Korea,Korea Telecom,Kornet,AS4766 Korea Telecom,28***,36.8,127.7,1
North Holland,Netherlands,Microsoft Corporation,Microsoft Azure Cloud (westeurope),AS8075 Microsoft Corporation,10**,52.4,4.9,3
North Holland,Netherlands,Oracle Corporation,Oracle Cloud Infrastructure (eu-amsterdam-1),AS31898 Oracle Corporation,10**,52.4,4.9,1
North Holland,The Netherlands,Cisco Webex LLC,Cisco Webex LLC,AS13445 Cisco Webex LLC,10**,52.4,4.9,1
North Holland,The Netherlands,Galaxy Broadband Pvt Ltd,Galaxy Broadband Pvt Ltd,AS984 OCTOPUS WEB SOLUTION INC,10**,52.4,4.9,1
North Holland,The Netherlands,KPN B.V.,KPN B.V,AS1136 KPN B.V.,11**,52.5,5.1,1
North Holland,The Netherlands,Liberty Global B.V.,Liberty Global B.V,AS6830 Liberty Global B.V.,11**,52.3,4.7,1
North Holland,The Netherlands,Schlumberger Limited,Schlumberger Limited,AS72 Schlumberger Limited,10**,52.4,5.0,1
North Holland,The Netherlands,Verizon Nederland B.V,NLNET,AS702 Verizon Business,10**,52.4,4.9,1
North Holland,The Netherlands,Vodafone Libertel B.V.,Ziggo CM,AS33915 Vodafone Libertel B.V.,10**,52.4,4.9,1
North Holland,The Netherlands,in2ip B.V.,Vertebratus B.V,AS34141 in2ip B.V.,10**,52.4,4.9,1
North Rhine-Westphalia,Germany,Cogent Communications,Wir Solutions GmbH,AS174 Cogent Communications,48***,52.1,7.6,1
North Rhine-Westphalia,Germany,DOMAINFACTORY,domainfactory GmbH,AS34011 Host Europe GmbH,50***,50.9,6.9,1
North Rhine-Westphalia,Germany,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG,44***,51.5,7.3,1
North Rhine-Westphalia,Germany,NETHINKS GmbH,Global Business Group AG,AS8319 NETHINKS GmbH,51***,51.0,7.0,1
North Rhine-Westphalia,Germany,Telefonica Germany GmbH & Co. OHG,Telefonica Germany GmbH & Co.,AS6805 Telefonica Germany GmbH & Co.OHG,40***,51.2,6.8,1
North Rhine-Westphalia,Germany,UNI-X,BEWATEC Kommunikationstechnik GmbH,AS12371 Avency GmbH,48***,52.0,7.8,1
North Rhine-Westphalia,Germany,Verizon Deutschland GmbH,VERIZON,AS702 Verizon Business,44***,51.5,7.4,1
North Savo,Finland,Enfo Oyj,ENFO,AS29282 Enfo Oy,70***,62.9,27.7,1
North West,Singapore,"Alibaba (US) Technology Co., Ltd.",Alibaba.com LLC,"AS45102 Alibaba (US) Technology Co., Ltd.",85****,1.4,103.8,2
North West,Singapore,CHINANET Guangdong province Guangzhou MAN network,World Crossing Telecom(GuangZhou) Ltd.,AS134773 CHINANET Guangdong province Guangzhou MAN network,85****,1.4,103.8,1
Northern Territory,Australia,Northern Territory of Australia,Northern Territory Government,AS132321 NORTHERN TERRITORY OF AUSTRALIA,81*,-12.4,130.9,1
Nouvelle-Aquitaine,France,Celeste SAS,Oceanettechnology,AS20926 CELESTE SAS,16***,45.6,0.2,1
Nouvelle-Aquitaine,France,ProXad network / Free SAS,Proxad / Free SAS,AS12322 Free SAS,33***,44.7,-0.8,1
Nouvelle-Aquitaine,France,Societe Francaise Du Radiotelephone - SFR SA,N9uf DYN DSL,AS15557 Societe Francaise Du Radiotelephone - SFR SA,17***,46.2,-1.2,1
Nouvelle-Aquitaine,France,Societe Francaise Du Radiotelephone - SFR SA,SFR Infra,AS15557 Societe Francaise Du Radiotelephone - SFR SA,86***,46.6,0.3,1
Novosibirsk Oblast,Russia,Rostelecom networks,JSC Rostelecom regional branch Siberia,AS12389 PJSC Rostelecom,63****,54.9,83.0,1
Odisha,India,Bharti Airtel Limited,Bharti Airtel Limited,AS45609 Bharti Airtel Ltd. AS for GPRS Service,75****,20.3,85.8,1
Ohio,United States,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc.",43***,40.1,-83.0,1
Ohio,United States,"Amazon.com, Inc.",AWS EC2 (us-east-2),"AS16509 Amazon.com, Inc.",43***,40.1,-83.1,4
Ohio,United States,Charter Communications,Spectrum,AS10796 Charter Communications Inc,43***,40.1,-83.8,1
Ohio,United States,Charter Communications,Spectrum,AS10796 Charter Communications Inc,44***,41.1,-81.6,2
Ohio,United States,Charter Communications,Spectrum,AS10796 Charter Communications Inc,44***,41.6,-81.5,1
Ohio,United States,Cogent Communications,Cogent Communications - IPENG,AS174 Cogent Communications,44***,41.5,-81.7,1
Ohio,United States,Cogent Communications,Cogent communications - IPENG,AS174 Cogent Communications,44***,41.5,-81.7,2
Ohio,United States,Department of Administrative Services,Department of Administrative Services,AS19902 Department of Administrative Services,44***,40.8,-81.5,1
Ohio,United States,DoD Network Information Center,Air Force Systems Networking,AS56 DoD Network Information Center,45***,39.5,-84.3,1
Ohio,United States,DoD Network Information Center,DoD Network Information Center,AS138 DoD Network Information Center,43***,40.0,-82.9,1
Ohio,United States,DoD Network Information Center,DoD Network Information Center,AS5972 DoD Network Information Center,43***,40.0,-82.9,1
Ohio,United States,DoD Network Information Center,DoD Network Information Center,AS6042 DoD Network Information Center,43***,40.0,-82.9,2
Ohio,United States,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center,43***,40.0,-82.9,8
Ohio,United States,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center,43***,40.0,-82.9,111
Ohio,United States,The Procter and Gamble Company,The Procter and Gamble Company,AS11003 The Procter and Gamble Company,45***,39.1,-84.5,2
Ohio,United States,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS6167 Verizon Business,44***,41.4,-81.4,1
Oita,Japan,"Research Organization of Information and Systems, National Institute of Informa",Japan150,"AS2907 Research Organization of Information and Systems, National Institute of Informatics",87******,33.2,131.6,1
Oita,Japan,"Research Organization of Information and Systems, National Institute of Informa",Oita University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics",87******,33.2,131.6,1
Okayama,Japan,"RELATION Co., Ltd.","RELATION Co., Ltd.","AS23836 RELATION Co., Ltd.",70******,34.7,133.9,1
Oklahoma,United States,Oklahoma Network for Education Enrichment and,East Central University,AS5078 Oklahoma Network for Education Enrichment and,74***,34.8,-96.7,1
Oklahoma,United States,Rackspace Hosting,Rackspace Hosting,AS33070 Rackspace Hosting,73***,36.4,-97.9,1
Oklahoma,United States,Vyve Broadband,"Vyve Broadband Investments, LLC",AS35986 Vyve Broadband,74***,34.9,-95.8,1
Ontario,Canada,Bell Canada,Sympatico HSE,AS577 Bell Canada,K1*,45.3,-75.6,1
Ontario,Canada,Bell Canada,Sympatico HSE,AS577 Bell Canada,L5*,43.6,-79.6,1
Ontario,Canada,"Cloudflare, Inc.","Cloudflare, Inc.","AS13335 Cloudflare, Inc.",M5*,43.7,-79.4,1
Ontario,Canada,Cogeco Communications Inc.,Cogeco Cable Canada Inc.,AS7992 Cogeco Connexion Inc.,P1*,46.3,-79.6,1
Ontario,Canada,Cogent Communications,Diallog Telecommunications Corp,AS174 Cogent Communications,M5*,43.7,-79.4,1
Ontario,Canada,Google LLC,Google LLC,AS19527 Google LLC,M5*,43.6,-79.4,1
Ontario,Canada,NSI (Holdings) Limited,Together Networks Limited,AS196962 NSI (Holdings) Limited,M1*,43.8,-79.2,1
Ontario,Canada,Nexicom Inc.,Nexicom Inc.,AS11666 Nexicom Inc.,K9*,44.3,-78.3,1
Ontario,Canada,Oracle Corporation,Oracle Cloud Infrastructure (ca-toronto-1),AS31898 Oracle Corporation,L4*,43.8,-79.6,1
Ontario,Canada,Rogers Communications Canada Inc.,Ontario Lottery and Gaming,AS812 Rogers Communications Canada Inc.,M2*,43.8,-79.4,1
Ontario,Canada,Rogers Communications Canada Inc.,Rogers Cable Communications Inc.,AS812 Rogers Communications Canada Inc.,M5*,43.7,-79.4,1
Ontario,Canada,Rogers Communications Canada Inc.,Rogers Cable Inc. BAWK,AS812 Rogers Communications Canada Inc.,M4*,43.7,-79.4,1
Ontario,Canada,Rogers Communications Canada Inc.,Rogers Cable Inc. HNSN,AS812 Rogers Communications Canada Inc.,L4*,43.9,-79.4,1
Ontario,Canada,Rogers Communications Canada Inc.,Rogers Cable Inc. MTMC,AS812 Rogers Communications Canada Inc.,N4*,43.3,-81.2,1
Ontario,Canada,Rogers Communications Canada Inc.,Rogers Cable Inc. YM,AS812 Rogers Communications Canada Inc.,M5*,43.7,-79.4,1
Ontario,Canada,Stark Industries Solutions LTD,Ithostline LTD,AS44477 STARK INDUSTRIES SOLUTIONS LTD,K0*,45.4,-75.7,1
Ontario,Canada,Start Communications,Start Communications,AS40788 Start Communications,M6*,43.7,-79.4,1
Ontario,Canada,University of Ottawa,University of Ottawa,AS25826 University of Ottawa,K1*,45.4,-75.7,1
Oregon,United States,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc.",97***,45.5,-122.7,8
Oregon,United States,Cogent Communications,Cogent communications - IPENG,AS174 Cogent Communications,97***,45.5,-122.7,1
Oregon,United States,"Comcast Cable Communications, LLC",Comcast Cable Communications,"AS33490 Comcast Cable Communications, LLC",97***,44.9,-123.0,1
Oregon,United States,Google LLC,Google Cloud (us-west1),AS396982 Google LLC,97***,45.6,-121.2,1
Orenburg Oblast,Russia,Orenburg branch office of VolgaTelecom company,OJSC VolgaTelecom,AS12389 PJSC Rostelecom,46****,51.5,57.4,1
Oslo County,Norway,Norsk Regnesentral,NR NCC,AS59863 Norsk Regnesentral,1****,59.9,10.7,1
Paraná,Brazil,V tal,V tal,AS8167 V tal,80***,-25.5,-49.3,1
Paraíba,Brazil,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A,58***,-7.3,-36.0,1
Pays de la Loire,France,Societe Francaise Du Radiotelephone - SFR SA,Ncnumericable,AS15557 Societe Francaise Du Radiotelephone - SFR SA,49***,47.5,-0.5,1
Pays de la Loire,France,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA,44***,47.2,-1.4,1
Pennsylvania,United States,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc.",19***,40.0,-75.2,1
Pennsylvania,United States,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7016 Comcast Cable Communications, LLC",15***,40.3,-79.7,1
Pennsylvania,United States,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7016 Comcast Cable Communications, LLC",15***,40.6,-79.7,1
Pennsylvania,United States,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7016 Comcast Cable Communications, LLC",17***,40.2,-77.0,1
Pennsylvania,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS33287 Comcast Cable Communications, LLC",19***,39.9,-75.2,1
Pennsylvania,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS7016 Comcast Cable Communications, LLC",19***,40.3,-75.9,1
Pennsylvania,United States,Drexel University,Drexel University,AS11834 Drexel University,19***,40.0,-75.2,1
Pennsylvania,United States,Hotwire Communications,Hotwire Business Solutions,"AS3356 Level 3 Parent, LLC",19***,40.0,-75.2,1
Pennsylvania,United States,In the Stix Broadband LLC,Meyersdale Area SD,AS396226 In the Stix Broadband LLC,15***,40.5,-78.6,1
Pennsylvania,United States,RCN,RCN Corporation,AS6079 RCN,18***,40.7,-75.5,1
Pennsylvania,United States,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego",19***,40.0,-75.2,1
Perm Krai,Russia,OJSC uralsvyazinform,Dynamic distribution IPs for broadband services,AS12389 PJSC Rostelecom,61****,58.0,56.2,1
Pirkanmaa,Finland,Telia Finland Oyj,Telia Finland Oyj,AS1759 Telia Finland Oyj,33***,61.5,23.8,1
Pomerania,Poland,Netia SA,Scorpion Computer Marcin Cygert,AS12741 Netia SA,84****,54.5,17.7,1
Porto,Portugal,NOS COMUNICACOES S.A,"NOS COMUNICACOES, S.A","AS1897 NOS COMUNICACOES, S.A.",40******,41.2,-8.7,1
Porto,Portugal,NOS Comunicacoes S.A.,TVCABO-Portugal,"AS2860 NOS COMUNICACOES, S.A.",44******,41.1,-8.6,1
Prague,Czechia,CVUT-TCZ + VSCHT-TCZ,Ceske vysoke uceni technicke v Praze,AS2852 CESNET z.s.p.o.,10****,50.0,14.5,1
Prague,Czechia,Network of Ignum s.r.o.,Ignum s.r.o.,"AS29134 Webglobe, s.r.o.",12****,50.1,14.4,1
Prague,Czechia,"Quantcom, a.s.",Dial Telecom,"AS29208 Quantcom, a.s.",46****,50.1,14.5,1
Prague,Czechia,T-Mobile Czech Republic,PC-Datacode s.r.o.,AS13036 T-Mobile Czech Republic a.s.,11****,50.1,14.4,1
Prague,Czechia,T-Mobile Czech Republic a.s.,T Mobile Czech xDSL,AS13036 T-Mobile Czech Republic a.s.,11****,50.1,14.4,1
Provence-Alpes-Côte d'Azur,France,Microsoft Corporation,Microsoft Azure Cloud (francesouth),AS8075 Microsoft Corporation,13***,43.3,5.4,1
Provincia de San Jose,Costa Rica,Instituto Costarricense de Electricidad y Telecom.,LIMON,AS11830 Instituto Costarricense de Electricidad y Telecom.,10***,9.9,-84.1,1
Quebec,Canada,Altima Telecom,Altima Solutions Limited,AS22423 Altima Telecom,H8*,45.4,-73.6,1
Quebec,Canada,Beanfield Technologies Inc.,Beanfield Technologies Inc,AS21548 Beanfield Technologies Inc.,H9*,45.4,-73.8,1
Quebec,Canada,Bell Canada,Gouvernement du Quebec (Government of Quebec),AS11489 Bell Canada,J4*,45.5,-73.5,1
Quebec,Canada,Bell Canada,Sympatico HSE,AS577 Bell Canada,G1*,46.9,-71.2,1
Quebec,Canada,Cogeco Connexion inc,Cogeco Connexion inc,AS11290 Cogeco Connexion inc,J0*,45.7,-76.0,1
Quebec,Canada,Le Groupe Videotron Ltee,Videotron Ltee,AS5769 Videotron Ltee,G0*,47.1,-70.9,1
Quebec,Canada,Le Groupe Videotron Ltee,Videotron Ltee,AS5769 Videotron Ltee,G1*,46.8,-71.3,1
Quebec,Canada,Le Groupe Videotron Ltee,Videotron Ltee,AS5769 Videotron Ltee,J8*,45.7,-74.3,1
Quebec,Canada,McGill University,McGill University,AS15318 McGill University,H4*,45.5,-73.6,1
Quebec,Canada,Reseau d'Informations Scientifiques du Quebec (RISQ Inc.),University of Montreal,AS376 Reseau d'Informations Scientifiques du Quebec (RISQ Inc.),H3*,45.5,-73.6,1
Queensland,Australia,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD,43**,-27.6,152.7,1
Queensland,Australia,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD,47**,-21.1,149.2,1
Queensland,Australia,Telstra Corporation Limited,Telstra Corporation,AS1221 Telstra Corporation Ltd,41**,-27.5,153.0,1
Rajasthan,India,Bharti Airtel,Bharti Airtel Limited,"AS24560 Bharti Airtel Ltd., Telemedia Services",30****,27.0,75.7,1
Rajasthan,India,Bharti Airtel,Bharti Airtel Ltd,AS45609 Bharti Airtel Ltd. AS for GPRS Service,30****,27.0,75.7,1
Rheinland-Pfalz,Germany,Telefonica O2 Germany,Telefonica Germany GmbH & Co.,AS6805 Telefonica Germany GmbH & Co.OHG,67***,49.5,8.4,1
Rhode Island,United States,Cox Communications Inc.,Cox Communications Inc,AS22773 Cox Communications Inc.,28**,41.6,-71.3,1
Rhode Island,United States,University of Rhode Island,University of Rhode Island,AS14348 University of Rhode Island,28**,41.5,-71.5,1
Rhode Island,United States,i3 Broadband,i3 Broadband,AS25710 i3 Broadband,28**,41.7,-71.3,1
Rio Grande do Sul,Brazil,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A,90***,-30.1,-51.3,1
Rio Grande do Sul,Brazil,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A,90***,-30.1,-51.3,1
Rio Grande do Sul,Brazil,Vivo,União Sul Brasileira de Educação e Ensino,AS18881 TELEFÔNICA BRASIL S.A,92***,-29.9,-51.2,1
Rio de Janeiro,Brazil,Amazon Technologies Inc.,AWS CloudFront (GLOBAL),"AS16509 Amazon.com, Inc.",20*******,-22.9,-43.2,1
Rio de Janeiro,Brazil,ML Telecom,Metropop Tecn. da Informação Ltda ( ML TELECOM ),AS10704 ML Telecom,28*******,-22.9,-42.5,1
Rio de Janeiro,Brazil,Oi S.A. - Em Recuperação Judicial,Oi S.A. - Em Recuperação Judicial,AS14571 Oi S.A. - Em Recuperação Judicial,20*******,-22.9,-43.2,1
Rio de Janeiro,Brazil,V tal,Telemar Norte Leste S.A.,AS7738 V tal,24***,-22.9,-43.1,1
Riyadh Region,Saudi Arabia,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,AS43766 Mobile Telecommunication Company Saudi Arabia Joint-Stock company,98**,24.7,46.7,1
Riyadh Region,Saudi Arabia,Saudi Telecom Company JSC,Saudinet,AS25019 Saudi Telecom Company JSC,98**,24.7,46.7,1
Rīga,Latvia,Tele2 Sverige AB,Telephony IC,AS1257 Tele2 Sverige AB,LV*****,56.9,24.1,1
Saitama,Japan,ASJ INC.,ASJ Inc.,AS55388 ASJ INC.,33******,35.8,139.7,1
Saitama,Japan,"JCOM Co., Ltd.","JCOM Co., Ltd","AS9824 JCOM Co., Ltd.",33******,35.8,139.7,1
Saitama,Japan,NTT-ME Corporation,XePhion,AS9595 NTT-ME Corporation,33******,35.8,139.7,1
Saitama,Japan,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.,33******,35.9,139.7,1
Saitama,Japan,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.,33******,35.8,139.7,1
Saitama,Japan,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.,33******,35.9,139.6,1
Saitama,Japan,Sony Network Communications Inc,Sony Network Communications Inc.,AS2527 Sony Network Communications Inc.,33******,35.9,139.7,1
San Juan,Puerto Rico,Liberty Communications of Puerto Rico LLC,Liberty Communications of Puerto Rico LLC,AS14638 Liberty Communications of Puerto Rico LLC,90*,18.4,-66.1,1
Santa Catarina,Brazil,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A,89***,-26.3,-49.0,1
Santa Catarina,Brazil,TecleNet Solucoes Tecnologicas,TecleNet Solucoes Tecnologicas,AS52775 TecleNet Solucoes Tecnologicas,88***,-28.8,-49.5,1
Santa Catarina,Brazil,UNIFIQUE TELECOMUNICACOES S/A,UNIFIQUE TELECOMUNICACOES S/A,AS28343 UNIFIQUE TELECOMUNICACOES S/A,89***,-26.8,-49.3,1
Santa Catarina,Brazil,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A,88***,-27.2,-49.1,1
Santander Department,Colombia,EPM Telecomunicaciones S.A. E.S.P.,EPM Telecomunicaciones S.A. E.S.P,AS13489 EPM Telecomunicaciones S.A. E.S.P.,68****,7.0,-73.0,1
Santiago Metropolitan,Chile,Claro Chile S.A.,Claro Chile S.A,AS27995 CLARO CHILE S.A.,85*****,-33.4,-70.6,1
Santiago Metropolitan,Chile,Informatica Bluehosting Limitada,Informatica Bluehosting Limitada,AS64111 INFORMATICA BLUEHOSTING LIMITADA,34***,-33.5,-70.6,1
Santiago Metropolitan,Chile,TELEFÓNICA CHILE S.A.,TELEFÓNICA CHILE S.A,AS7418 TELEFÓNICA CHILE S.A.,34***,-33.5,-70.7,1
Sao Paulo,Brazil,Oracle Corporation,Oracle Cloud Infrastructure (sa-saopaulo-1),AS31898 Oracle Corporation,13**,-23.5,-46.6,1
Saskatchewan,Canada,Saskatchewan Telecommunications,SaskTel Wide Area Network Engineering Center,AS803 Saskatchewan Telecommunications,S4*,50.4,-104.5,1
Saskatchewan,Canada,Saskatchewan Telecommunications,SaskTel Wide Area Network Engineering Center,AS803 Saskatchewan Telecommunications,S9*,52.8,-108.3,1
Saskatchewan,Canada,University of Regina,University of Regina,AS26206 University of Regina,S4*,50.4,-104.5,1
Saxony,Germany,Hetzner Online GmbH,Hetzner,AS24940 Hetzner Online GmbH,82**,50.5,12.4,1
Saxony-Anhalt,Germany,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG,63**,51.5,11.5,1
Scotland,United Kingdom,TalkTalk,TalkTalk Communications Limited,AS13285 TalkTalk Communications Limited,EH*,55.9,-3.2,1
Sejong-si,South Korea,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation,30*,36.6,127.3,1
Selangor,Malaysia,"DiGi Telecommunications Sdn Bhd., Digi Internet Exchange",DiGi Telecommunications Sdn Bhd,AS4818 DiGi Telecommunications Sdn. Bhd.,47***,3.1,101.6,1
Selangor,Malaysia,TM TECHNOLOGY SERVICES SDN BHD,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,63***,2.9,101.7,2
Seoul,South Korea,DACOM-PUBNETPLUS,Pubnetplus,AS9316 DACOM-PUBNETPLUS,51***,37.5,127.1,1
Seoul,South Korea,HYUNDAI COMMUNICATIONS & NETWORK,HYUNDAI HCN Cable Tv System Co.Ltd,AS9762 HYUNDAI COMMUNICATIONS NETWORK,60***,37.5,127.0,1
Seoul,South Korea,Konkuk University,Konkuknet,AS9459 Konkuk University,45***,37.6,127.0,1
Seoul,South Korea,Korea Telecom,Kornet,AS4766 Korea Telecom,10***,37.6,127.0,1
Seoul,South Korea,Korea Telecom,Kornet,AS4766 Korea Telecom,69***,37.5,126.9,1
Seoul,South Korea,Korean Education Network,Hangsung University,AS3786 LG DACOM Corporation,13****,37.6,127.0,1
Seoul,South Korea,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation,43**,37.5,127.0,1
Seoul,South Korea,LG POWERCOMM,LG POWERCOMM,AS17858 LG POWERCOMM,43**,37.5,127.0,1
Seoul,South Korea,LG POWERCOMM,Xpeed,AS17858 LG POWERCOMM,10***,37.6,127.0,1
Seoul,South Korea,LG POWERCOMM,Xpeed,AS17858 LG POWERCOMM,45**,37.6,127.0,1
Seoul,South Korea,LG POWERCOMM,Xpeed,AS17858 LG POWERCOMM,66***,37.5,127.0,1
Seoul,South Korea,SK Broadband Co Ltd,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd,45**,37.6,127.0,1
Seoul,South Korea,SK Broadband Co Ltd,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd,60***,37.5,127.0,1
Seoul,South Korea,SK Broadband Co Ltd,Sejong University,AS9318 SK Broadband Co Ltd,83***,37.5,126.9,1
Seoul,South Korea,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd,45**,37.6,127.0,1
Seoul,South Korea,SK Broadband Co Ltd,broadNnet,AS9756 SK Broadband Co Ltd,46**,37.6,127.0,1
Seoul,South Korea,SKTelink,SKTL Network Division,AS10171 SKTelink,43**,37.5,127.0,1
Shanghai,China,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group),20****,31.2,121.5,1
Shizuoka,Japan,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation,41******,35.1,138.9,1
Shumen,Bulgaria,A1 Bulgaria EAD,Blizoo Media and Broadband EAD,AS13124 A1 Bulgaria EAD,97**,43.3,26.9,1
Sicily,Italy,Telecom Italia Mobile,Telecom Italia S.p.A.,AS16232 Telecom Italia S.p.A.,91***,38.0,13.0,1
Sicily,Italy,Telecom Italia S.p.A.,INTERBUSINESS,AS3269 Telecom Italia S.p.A.,90***,38.1,13.3,1
Silesia,Poland,"IntegraDesign, Mariusz Barczyk","IntegraDesign, Mariusz Barczyk","AS61154 IntegraDesign, Mariusz Barczyk",42****,50.7,19.0,1
Sinaloa,Mexico,Uninet S.A. de C.V.,UNINET,AS8151 UNINET,81***,25.8,-109.0,1
