IP Address,City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
126.***.***.***,Tsukagoshi,Kanagawa,Japan,23******,35.4429,139.6604,Asia/Tokyo,Softbank BB Corp*,SOFTBANK Corp,AS17676 SoftBank Corp.
149.***.***.***,Feltham,England,United Kingdom,TW**,51.4305,-0.427685,Europe/London,BP International Lt*,BP International Ltd,
108.***.***.***,Houston,Texas,United States,77***,29.7646,-95.3657,America/Chicago,"AT&T Services, Inc*",AT&T Corp,"AS7018 AT&T Services, Inc."
106.***.***.***,Sejong,Sejong-si,South Korea,30*,36.5916,127.2916,Asia/Seoul,LG DACOM Corporatio*,Boranet,AS3786 LG DACOM Corporation
185.***.***.***,Niederbipp,Bern,Switzerland,47**,47.2701,7.7004,Europe/Zurich,Quickline A*,,AS15600 Quickline AG
131.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
222.***.***.***,Shanghai,Shanghai,China,,31.2304,121.474,Asia/Shanghai,China Telecom (Group*,Chinanet SH,AS4812 China Telecom (Group)
69.***.***.***,Brampton,Ontario,Canada,L6*,43.7037,-79.7163,America/Toronto,Rogers Wireless Inc*,Rogers Wireless Inc.,
223.***.***.***,Suzhou,Jiangsu,China,21****,31.299,120.585,Asia/Shanghai,China Mobile communications corporatio*,China Mobile,AS56046 China Mobile communications corporation
145.***.***.***,Amstelveen,North Holland,The Netherlands,11**,52.3003,4.86889,Europe/Amsterdam,Sociale Verzekeringsban*,,
19.***.***.***,Dearborn,Michigan,United States,48***,42.3223,-83.1763,America/Detroit,Ford Motor Compan*,Ford Motor Company,
230.***.***.***,,,,,,,,,,
241.***.***.***,,,,,,,,,,
74.***.***.***,Urbana,Ohio,United States,43***,40.1067,-83.7621,America/New_York,Charter Communication*,Spectrum,AS10796 Charter Communications Inc
133.***.***.***,Okazawacho,Kanagawa,Japan,24******,35.4691,139.5945,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Inform*",,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
81.***.***.***,Stockholm,Stockholm County,Sweden,10****,59.3293,18.0686,Europe/Stockholm,Telia Company A*,Telia Network Services,AS3301 Telia Company AB
68.***.***.***,Biloxi,Mississippi,United States,39***,30.5095,-88.9735,America/Chicago,AT&T Corp*,AT&T Corp,AS6389 AT&T Corp.
203.***.***.***,Canberra,Australian Capital Territory,Australia,26**,-35.2809,149.13,Australia/Sydney,ACT Government InTACT Grou*,ACT Government InTACT Group,AS139344 ACT Government InTACT Group
145.***.***.***,Utrecht,Utrecht,The Netherlands,35**,52.0907,5.12142,Europe/Amsterdam,SURFnet III *,SURFnet bv,AS1101 SURF B.V.
125.***.***.***,Chengdu,Sichuan,China,,30.6498,104.0555,Asia/Shanghai,Chinane*,Chinanet SC,AS4134 CHINANET-BACKBONE
249.***.***.***,,,,,,,,,,
142.***.***.***,Fredericton,New Brunswick,Canada,E3*,45.8122,-66.6784,America/Moncton,Bell Canad*,Bell Aliant / FibreOp,AS855 Bell Canada
106.***.***.***,Anyang-si,Gyeonggi-do,South Korea,14***,37.3884,126.936,Asia/Seoul,LG DACOM Corporatio*,Boranet,AS3786 LG DACOM Corporation
40.***.***.***,Boydton,Virginia,United States,23***,36.677696,-78.37471,America/New_York,Microsoft Corporatio*,Microsoft Azure Cloud (eastus),AS8075 Microsoft Corporation
94.***.***.***,Riyadh,Riyadh Region,Saudi Arabia,98**,24.6869,46.7224,Asia/Riyadh,Saudi Telecom Company JS*,Saudinet,AS25019 Saudi Telecom Company JSC
168.***.***.***,Namyangju,Gyeonggi-do,South Korea,12*,37.7486,127.1888,Asia/Seoul,Korea Teleco*,Kornet,AS4766 Korea Telecom
80.***.***.***,Bremen,Bremen,Germany,28***,53.0832,8.78828,Europe/Berlin,Deutsche Telekom A*,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
237.***.***.***,,,,,,,,,,
235.***.***.***,,,,,,,,,,
141.***.***.***,Haymarket,Virginia,United States,20***,38.8672,-77.6488,America/New_York,Verizon Busines*,Verizon Business,AS701 Verizon Business
177.***.***.***,Guadalajara,Jalisco,Mexico,44***,20.6366,-103.4355,America/Mexico_City,"Mega Cable, S.A. de C.V*","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
241.***.***.***,,,,,,,,,,
21.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
231.***.***.***,,,,,,,,,,
172.***.***.***,San Jose,California,United States,95***,37.3382,-121.886,America/Los_Angeles,Akamai International B.V*,"Akamai Technologies, Inc.",AS20940 Akamai International B.V.
174.***.***.***,Magna,Utah,United States,84***,40.6979,-112.0865,America/Denver,Verizon Busines*,Verizon Business,AS22394 Verizon Business
104.***.***.***,Toronto,Ontario,Canada,M5*,43.6532,-79.3832,America/Toronto,"Cloudflare, Inc*","Cloudflare, Inc.","AS13335 Cloudflare, Inc."
117.***.***.***,Seattle,Washington,United States,98***,47.6034,-122.3414,America/Los_Angeles,EdgeCast Network*,"EdgeCast Networks, Inc",
141.***.***.***,Melbourne,Florida,United States,32***,28.0908,-80.6385,America/New_York,"L3Harris Technologies, Inc*","L3Harris Technologies, Inc.","AS243 L3Harris Technologies, Inc."
210.***.***.***,Beijing,Beijing,China,,39.9042,116.407,Asia/Shanghai,HYI*,,AS4538 China Education and Research Network Center
62.***.***.***,Eisenach,Thuringia,Germany,99***,50.9831,10.3168,Europe/Berlin,Plusnet Gmb*,Top Mehrwert-Logistik GmbH & Co.,AS20676 Plusnet GmbH
65.***.***.***,Overland Park,Kansas,United States,66***,38.9507,-94.6824,America/Chicago,Charter Communication*,Spectrum,AS11427 Charter Communications Inc
191.***.***.***,São Paulo,São Paulo,Brazil,10**,-23.6283,-46.6409,America/Sao_Paulo,TIM S/*,Tim Celular S.A.,AS26615 TIM S/A
128.***.***.***,Memphis,Tennessee,United States,38***,35.1431,-90.0492,America/Chicago,"The University of Tennessee, Memphi*",University of Tennessee,"AS16989 The University of Tennessee, Memphis"
143.***.***.***,Huntsville,Alabama,United States,35***,34.7315,-86.5654,America/Chicago,WideOpenWest Finance LL*,WideOpenWest Finance LLC,AS12083 WideOpenWest Finance LLC
252.***.***.***,,,,,,,,,,
244.***.***.***,,,,,,,,,,
167.***.***.***,New York,New York,United States,10***,40.7033,-74.0089,America/New_York,Depository Trust & Clearing Corporatio*,Depository Trust & Clearing Corporation,
54.***.***.***,Rahway,New Jersey,United States,70**,40.6123,-74.267,America/New_York,Merck and C*,"Merck and Co., Inc",
18.***.***.***,London,England,United Kingdom,W1*,51.5074,-0.127758,Europe/London,Amazon Technologies Inc*,Amazon Technologies Inc,
179.***.***.***,Porto Alegre,Rio Grande do Sul,Brazil,90***,-30.1169,-51.2658,America/Sao_Paulo,Viv*,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
202.***.***.***,Sterling,Virginia,United States,20***,39.01,-77.43,America/New_York,Groupe LWS SAR*,Groupe LWS SARL,
185.***.***.***,Amsterdam,North Holland,The Netherlands,10**,52.3676,4.90414,Europe/Amsterdam,in2ip B.V*,Vertebratus B.V,AS34141 in2ip B.V.
143.***.***.***,Santa Clara,California,United States,95***,37.3862,-121.964,America/Los_Angeles,Intel Corporatio*,Intel Corporation,
193.***.***.***,Amsterdam,North Holland,Netherlands,10**,52.352,4.9392,Europe/Amsterdam,Oracle Corporatio*,Oracle Cloud Infrastructure (eu-amsterdam-1),AS31898 Oracle Corporation
67.***.***.***,Citrus Heights,California,United States,95***,38.6975,-121.2714,America/Los_Angeles,"Comcast Cable Communications, LL*","Comcast Cable Communications, Inc.","AS33667 Comcast Cable Communications, LLC"
146.***.***.***,Paris,Île-de-France,France,75***,48.8323,2.4075,Europe/Paris,CHIYOD*,Chiyoda Corporation,
43.***.***.***,Haidian,Beijing,China,,39.9786,116.302,Asia/Shanghai,Tencent Cloud Computing (Beijing) C*,"Tencent Cloud Computing (Beijing) Co., Ltd",
143.***.***.***,Detroit,Michigan,United States,48***,42.3296,-83.0395,America/Detroit,General Motors LL*,General Motors LLC,
243.***.***.***,,,,,,,,,,
45.***.***.***,Cascavel,Paraná,Brazil,,-24.9651,-53.4528,America/Sao_Paulo,Rpnet Informatica Ltda - M*,Rpnet Informatica Ltda - ME,AS266105 RPNET INFORMATICA LTDA - ME
244.***.***.***,,,,,,,,,,
64.***.***.***,Springfield,Illinois,United States,62***,39.8026,-89.6558,America/Chicago,Illinois Century Networ*,Illinois Century Network,AS6325 Illinois Century Network
43.***.***.***,Beijing,Beijing,China,,39.9042,116.407,Asia/Shanghai,Alibaba Clou*,Aliyun Computing Co.,
72.***.***.***,Hialeah,Florida,United States,33***,25.9381,-80.3146,America/New_York,Windstream Communications LL*,Windstream Communications LLC,AS7029 Windstream Communications LLC
137.***.***.***,Norfolk,Virginia,United States,23***,36.9151,-76.1866,America/New_York,DoD Network Information Cente*,Navy Network Information Center,AS749 DoD Network Information Center
216.***.***.***,New York,New York,United States,10***,40.7597,-73.981,America/New_York,MOD Mission Critica*,Fast Track Internet,"AS54103 MOD Mission Critical, LLC"
127.***.***.***,,,,,,,,,,
127.***.***.***,,,,,,,,,,
241.***.***.***,,,,,,,,,,
61.***.***.***,Delhi,National Capital Territory of Delhi,India,11****,28.6397,77.2859,Asia/Kolkata,TATA Communications Internet Services Lt*,PTIL,AS17820 DIRECT INTERNET LTD.
170.***.***.***,Collierville,Tennessee,United States,38***,35.042,-89.6645,America/Chicago,FedEx Internet Technologies Corporatio*,FedEx,AS7726 FedEx Internet Technologies Corporation
161.***.***.***,London,England,United Kingdom,W1*,51.5074,-0.127758,Europe/London,SoftLaye*,SoftLayer Technologies Inc.,
204.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,Verizon Busines*,Verizon Business,AS701 Verizon Business
1.***.***.***,Sydney,New South Wales,Australia,10**,-33.8688,151.209,Australia/Sydney,Telstra Corporation Limite*,Telstra Corporation,AS1221 Telstra Corporation Ltd
144.***.***.***,Schaumburg,Illinois,United States,60***,42.0665,-88.056,America/Chicago,"Motorola, Inc*",Motorola MNIC,"AS19773 Motorola, Inc."
48.***.***.***,Newark,New Jersey,United States,71**,40.7369,-74.172,America/New_York,The Prudential Insurance Company of Americ*,The Prudential Insurance Company of America,
132.***.***.***,London,England,United Kingdom,W1*,51.5074,-0.127758,Europe/London,Microsoft Limite*,Microsoft Limited,
185.***.***.***,Greven,North Rhine-Westphalia,Germany,48***,52.0944,7.62917,Europe/Berlin,Cogent Communication*,Wir Solutions GmbH,AS174 Cogent Communications
147.***.***.***,Columbus,Georgia,United States,31***,32.5304,-84.9316,America/New_York,FTBENNIN*,USAISC,AS367 DoD Network Information Center
253.***.***.***,,,,,,,,,,
48.***.***.***,Newark,New Jersey,United States,71**,40.7369,-74.172,America/New_York,The Prudential Insurance Company of Americ*,The Prudential Insurance Company of America,
55.***.***.***,Sierra Vista,Arizona,United States,85***,31.5552,-110.35,America/Phoenix,ARNG-H*,USAISC,AS364 DoD Network Information Center
250.***.***.***,,,,,,,,,,
27.***.***.***,Pasig,Metro Manila,Philippines,16**,14.5766,121.073,Asia/Manila,Converge IC*,,AS17639 Converge ICT Solutions Inc.
247.***.***.***,,,,,,,,,,
182.***.***.***,Chaowai,Beijing,China,,39.9714,116.49,Asia/Shanghai,China Telecom (Group*,21ViaNet,"AS23724 IDC, China Telecommunications Corporation"
211.***.***.***,Beijing,Beijing,China,,39.9042,116.407,Asia/Shanghai,CSTNE*,Cstnet,
85.***.***.***,Prague,Prague,Czechia,14****,50.0484,14.4554,Europe/Prague,CZ.CZNE*,,"AS5610 O2 Czech Republic, a.s."
200.***.***.***,Saquarema,Rio de Janeiro,Brazil,28*******,-22.8935,-42.4683,America/Sao_Paulo,ML Teleco*,Metropop Tecn. da Informação Ltda ( ML TELECOM ),AS10704 ML Telecom
30.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
41.***.***.***,Cairo,Cairo Governorate,Egypt,,30.0588,31.2268,Africa/Cairo,TE Dat*,,AS8452 TE-AS
237.***.***.***,,,,,,,,,,
215.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
215.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
218.***.***.***,Seongnam-si,Gyeonggi-do,South Korea,13*,37.377,127.1091,Asia/Seoul,SK Broadband Co Lt*,broadNnet,AS9318 SK Broadband Co Ltd
41.***.***.***,Tunis,Tunis Governorate,Tunisia,,36.8232,10.1701,Africa/Tunis,TOPNE*,ATI - Agence Tunisienne Internet,AS37705 TOPNET
198.***.***.***,Edmonton,Alberta,Canada,T5*,53.548,-113.597,America/Edmonton,TELUS Communications Inc*,TELUS Communications Inc.,AS852 TELUS Communications Inc.
153.***.***.***,Morioka,Iwate,Japan,02******,39.7003,141.1542,Asia/Tokyo,NTT Communications Corporatio*,Open Computer Network,AS4713 NTT Communications Corporation
177.***.***.***,Vetagrande,Zacatecas,Mexico,98***,22.8323,-102.5512,America/Mexico_City,"Mega Cable, S.A. de C.V*","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
237.***.***.***,,,,,,,,,,
237.***.***.***,,,,,,,,,,
198.***.***.***,,,,,,,,,,
124.***.***.***,Beijing,Beijing,China,,39.911,116.395,Asia/Shanghai,DXTNE*,"Beijing Teletron Telecom Engineering Co., Ltd.",AS4808 China Unicom Beijing Province Network
29.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
20.***.***.***,City of London,England,United Kingdom,EC******,51.5113,-0.079212,Europe/London,Microsoft Corporatio*,Microsoft Azure Cloud (uksouth),AS8075 Microsoft Corporation
82.***.***.***,Potomje,Dubrovnik-Neretva County,Croatia,20***,42.9437,17.3331,Europe/Zagreb,CARNE*,,AS2108 Croatian Academic and Research Network
64.***.***.***,Broomfield,Colorado,United States,80***,39.9209,-105.144,America/Denver,"Level 3 Communications, Inc*","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
143.***.***.***,Santa Clara,California,United States,95***,37.3862,-121.964,America/Los_Angeles,Intel Corporatio*,Intel Corporation,
80.***.***.***,Stockholm,Stockholm County,Sweden,10****,59.3293,18.0686,Europe/Stockholm,Telecom*,,AS29518 Bredband2 AB
72.***.***.***,Auburndale,Florida,United States,33***,28.0699,-81.8107,America/New_York,Charter Communication*,Spectrum,"AS33363 Charter Communications, Inc"
212.***.***.***,Brussels,Brussels Capital,Belgium,10**,50.8774,4.42403,Europe/Brussels,Orange Belgium S*,,AS47377 Orange Belgium SA
149.***.***.***,Santa Clara,California,United States,95***,37.3931,-121.962,America/Los_Angeles,The Constant Compan*,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC"
12.***.***.***,Gallatin,Tennessee,United States,37***,36.4028,-86.467,America/Chicago,"AT&T Services, Inc*","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
118.***.***.***,Yuzhong Chengguanzhen,Gansu,China,,35.7518,104.286,Asia/Shanghai,Chinane*,Chinanet GS,AS4134 CHINANET-BACKBONE
90.***.***.***,Nice,Provence-Alpes-Côte d'Azur,France,63**,43.7045,7.2597,Europe/Paris,Orang*,,AS3215 Orange S.A.
110.***.***.***,Kolkata,West Bengal,India,70****,22.518,88.3832,Asia/Kolkata,BHART*,BCL NORTH,AS45609 Bharti Airtel Ltd. AS for GPRS Service
36.***.***.***,Kurihama,Kanagawa,Japan,23******,35.2319,139.6911,Asia/Tokyo,Kddi Corporatio*,KDDI,AS2516 KDDI CORPORATION
209.***.***.***,Englewood,Colorado,United States,80***,39.5781,-104.856,America/Denver,JAB Wireles*,"JAB Wireless, INC.",
227.***.***.***,,,,,,,,,,
136.***.***.***,Dearborn,Michigan,United States,48***,42.3223,-83.1763,America/Detroit,Ford Motor Compan*,Ford Motor Company,
227.***.***.***,,,,,,,,,,
217.***.***.***,Amsterdam,North Holland,The Netherlands,10**,52.3676,4.90414,Europe/Amsterdam,Vodafone Libertel B.V*,Ziggo CM,AS33915 Vodafone Libertel B.V.
128.***.***.***,Kyoto,Kyoto,Japan,60******,35.0203,135.7602,Asia/Tokyo,OPTAGE Inc*,OPTAGE Inc.,AS17511 OPTAGE Inc.
30.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
251.***.***.***,,,,,,,,,,
50.***.***.***,Greenwood Village,Colorado,United States,80***,39.6029,-104.889,America/Denver,Charter Communications In*,Spectrum,AS20001 Charter Communications Inc
15.***.***.***,Palo Alto,California,United States,94***,37.4161,-122.146,America/Los_Angeles,Amazon Technologies Inc*,DXC US Latin America Corporation,
100.***.***.***,Los Angeles,California,United States,90***,34.0522,-118.244,America/Los_Angeles,"Wayport, LL*","Wayport, Inc.",AS14654 AT&T Corp.
174.***.***.***,Germantown,Maryland,United States,20***,39.1793,-77.2469,America/New_York,Hughes Network System*,"Hughes Network Systems, LLC","AS6621 Hughes Network Systems, LLC"
121.***.***.***,Nanjing,Jiangsu,China,21****,32.0603,118.797,Asia/Shanghai,CERNE*,,AS132553 China University of Petroleum (East China)
228.***.***.***,,,,,,,,,,
225.***.***.***,,,,,,,,,,
49.***.***.***,Nanjing,Jiangsu,China,,32.0589,118.7738,Asia/Shanghai,Chinane*,Chinanet JS,AS4134 CHINANET-BACKBONE
242.***.***.***,,,,,,,,,,
219.***.***.***,Harbin,Heilongjiang,China,15****,45.7421,126.663,Asia/Shanghai,Chinane*,Communication Corporation,AS4134 CHINANET-BACKBONE
73.***.***.***,West Palm Beach,Florida,United States,33***,26.6642,-80.1732,America/New_York,Comcast Cable Communication*,"Comcast IP Services, L.L.C.","AS20214 Comcast Cable Communications, LLC"
182.***.***.***,Subang Jaya,Selangor,Malaysia,47***,3.06858,101.571,Asia/Kuala_Lumpur,"DiGi Telecommunications Sdn Bhd., Digi Internet Exchang*",DiGi Telecommunications Sdn Bhd,AS4818 DiGi Telecommunications Sdn. Bhd.
160.***.***.***,Ina,Nagano,Japan,39******,35.823,137.9532,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Inform*",Shinshu University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
115.***.***.***,Shaoxing,Zhejiang,China,31****,29.9982,120.583,Asia/Shanghai,Chinane*,,AS4134 CHINANET-BACKBONE
243.***.***.***,,,,,,,,,,
239.***.***.***,,,,,,,,,,
117.***.***.***,Vadodara,Gujarat,India,39****,22.3008,73.2043,Asia/Kolkata,BSNL Interne*,NIB,AS9829 National Internet Backbone
127.***.***.***,,,,,,,,,,
153.***.***.***,Minamimaioka,Kanagawa,Japan,24******,35.4207,139.5537,Asia/Tokyo,NTT Communications Corporatio*,Open Computer Network,AS4713 NTT Communications Corporation
57.***.***.***,Paris,Île-de-France,France,75***,48.8566,2.35222,Europe/Paris,Societe Internationale de Telecommunications Aeronautique*,Societe Internationale de Telecommunications Aeronautiques,
101.***.***.***,Midorigaoka,Hyōgo,Japan,66******,34.7961,135.4005,Asia/Tokyo,OPTAGE Inc*,OPTAGE Inc.,AS17511 OPTAGE Inc.
4.***.***.***,Broomfield,Colorado,United States,80***,39.9209,-105.144,America/Denver,"Level 3 Communications, Inc*",Level 3,"AS3356 Level 3 Parent, LLC"
39.***.***.***,Hangzhou,Zhejiang,China,,30.2741,120.155,Asia/Shanghai,China Mobile Communications Corporatio*,China Mobile,AS56041 China Mobile communications corporation
63.***.***.***,Frankfurt am Main,Hesse,Germany,60***,50.1109,8.68213,Europe/Berlin,Amazon.co*,AWS EC2 (eu-central-1),"AS16509 Amazon.com, Inc."
200.***.***.***,São Carlos,São Paulo,Brazil,13***,-21.9034,-47.8788,America/Sao_Paulo,Universidade De SAO Paul*,Universidade De SAO Paulo,AS28571 UNIVERSIDADE DE SAO PAULO
14.***.***.***,Hung Yen,Hưng Yên Province,Vietnam,,20.6473,106.047,Asia/Bangkok,VNPT-VNNI*,VietNam Post and Telecom Corporation,AS45899 VNPT Corp
79.***.***.***,Garbagnate Milanese,Lombardy,Italy,20***,45.5721,9.078,Europe/Rome,Telecom Italia S.p.A. TIN EASY LIT*,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
243.***.***.***,,,,,,,,,,
244.***.***.***,,,,,,,,,,
52.***.***.***,Portland,Oregon,United States,97***,45.5235,-122.676,America/Los_Angeles,"Amazon.com, Inc*",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
199.***.***.***,Little Rock,Arkansas,United States,72***,34.7867,-92.3969,America/Chicago,Windstream Communications LL*,Windstream Communications LLC,
102.***.***.***,Méchouar de Casablanca,Casablanca-Settat,Morocco,,33.5304,-7.64447,Africa/Casablanca,MEDITELECO*,Orange Morocco,AS36925 MEDITELECOM
187.***.***.***,El Salto,Jalisco,Mexico,45***,20.5225,-103.1951,America/Mexico_City,Uninet S.A. de C.V*,UNINET,AS8151 UNINET
55.***.***.***,Sierra Vista,Arizona,United States,85***,31.5552,-110.35,America/Phoenix,DoD Network Information Cente*,USAISC,AS721 DoD Network Information Center
67.***.***.***,Stamford,Connecticut,United States,69**,41.0641,-73.548,America/New_York,Cablevision Systems Corp*,Optimum Online (Cablevision Systems),AS6128 Cablevision Systems Corp.
66.***.***.***,Massillon,Ohio,United States,44***,40.8133,-81.4971,America/New_York,Department of Administrative Service*,Department of Administrative Services,AS19902 Department of Administrative Services
44.***.***.***,Portland,Oregon,United States,97***,45.5235,-122.676,America/Los_Angeles,"Amazon.com, Inc*",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
51.***.***.***,Chicago,Illinois,United States,60***,41.8781,-87.6298,America/Chicago,A100 ROW In*,A100 ROW Inc,
223.***.***.***,Yotsukaidō,Chiba,Japan,28******,35.6862,140.1642,Asia/Tokyo,296 BROAD NET Com In*,CABLENET296,AS17682 296 BROAD NET Com Inc
138.***.***.***,Timbó,Santa Catarina,Brazil,89***,-26.8236,-49.2864,America/Sao_Paulo,UNIFIQUE TELECOMUNICACOES S/*,UNIFIQUE TELECOMUNICACOES S/A,AS28343 UNIFIQUE TELECOMUNICACOES S/A
76.***.***.***,Los Angeles,California,United States,90***,34.0522,-118.244,America/Los_Angeles,Charter Communication*,Spectrum,AS20001 Charter Communications Inc
154.***.***.***,Cairo,Cairo Governorate,Egypt,,30.0588,31.2268,Africa/Cairo,The Egyptian Company for Mobile Service*,Orange Egypt,AS37069 The Egyptian Company for Mobile Services (Mobinil)
47.***.***.***,Qingdao,Shandong,China,,36.061,120.3814,Asia/Shanghai,Hangzhou Alibaba Advertising C*,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
251.***.***.***,,,,,,,,,,
170.***.***.***,San Francisco,California,United States,94***,37.7934,-122.403,America/Los_Angeles,Wells Fargo & Compan*,Wells Fargo & Company,
234.***.***.***,,,,,,,,,,
114.***.***.***,Utsunomiya,Tochigi,Japan,32******,36.5644,139.8928,Asia/Tokyo,NTT Communications Corporatio*,Open Computer Network,AS4713 NTT Communications Corporation
83.***.***.***,Vila Nova de Gaia,Porto,Portugal,44******,41.1384,-8.6168,Europe/Lisbon,NOS Comunicacoes S.A*,TVCABO-Portugal,"AS2860 NOS COMUNICACOES, S.A."
182.***.***.***,Muping,Sichuan,China,,30.2638,102.805,Asia/Shanghai,Chinane*,Chinanet SC,AS4134 CHINANET-BACKBONE
112.***.***.***,Seongnam-si,Gyeonggi-do,South Korea,56**,37.5162,127.099,Asia/Seoul,SamsungSDS Inc*,Samsungsds,AS6619 SamsungSDS Inc.
15.***.***.***,Palo Alto,California,United States,94***,37.412,-122.148,America/Los_Angeles,HP Inc*,HP Inc,
14.***.***.***,Tsu,Mie,Japan,51******,34.7385,136.5207,Asia/Tokyo,"Chubu Telecommunications Company, Inc*","Chubu Telecommunications Co., Inc.","AS18126 Chubu Telecommunications Company, Inc."
117.***.***.***,Shenzhen,Guangdong,China,51****,22.5431,114.058,Asia/Shanghai,China Mobile communications corporatio*,China Mobile,"AS9808 China Mobile Communications Group Co., Ltd."
91.***.***.***,Stuttgart,Baden-Wurttemberg,Germany,70***,48.767,9.1827,Europe/Berlin,Deutsche Telekom A*,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
130.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS721 DoD Network Information Center
191.***.***.***,Curitiba,Paraná,Brazil,80***,-25.5026,-49.2908,America/Sao_Paulo,V ta*,V tal,AS8167 V tal
29.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
167.***.***.***,Minneapolis,Minnesota,United States,55***,44.9493,-93.2608,America/Chicago,"Allina Health System, Inc*","Allina Health System, Inc.","AS7800 Allina Health System, Inc."
229.***.***.***,,,,,,,,,,
121.***.***.***,Tasman District,Tasman District,New Zealand,71**,-41.2039,173.0444,Pacific/Auckland,INSPIRENE*,,AS17705 InSPire Net Ltd
234.***.***.***,,,,,,,,,,
152.***.***.***,Carrboro,North Carolina,United States,27***,35.9108,-79.0836,America/New_York,University of North Carolina at Chapel Hil*,University of North Carolina at Chapel Hill,AS36850 University of North Carolina at Chapel Hill
121.***.***.***,Seongnam-si,Gyeonggi-do,South Korea,13***,37.3638,127.122,Asia/Seoul,Nielsen Consumer LL*,Kornet,AS16477 Nielsen Consumer LLC
31.***.***.***,Abu Dhabi,Abu Dhabi,United Arab Emirates,,24.4542,54.406,Asia/Dubai,Emirates Telecommunications Corporatio*,Etisalat,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
134.***.***.***,Montreal,Quebec,Canada,H4*,45.5019,-73.5674,America/Toronto,IB*,IBM,
114.***.***.***,Nanjing,Jiangsu,China,21****,32.0607,118.763,Asia/Shanghai,Chinane*,Chinanet JS,AS4134 CHINANET-BACKBONE
142.***.***.***,Atlanta,Georgia,United States,30***,33.7982,-84.3881,America/New_York,Invesco Group Service*,"Invesco Group Services, Inc.",
64.***.***.***,Seattle,Washington,United States,98***,47.6229,-122.337,America/Los_Angeles,Amazon.co*,"Amazon.com, Inc",
163.***.***.***,'s-Gravenzande,South Holland,The Netherlands,26**,52.0017,4.16528,Europe/Amsterdam,DELTA Fiber Nederlan*,CAIW Diensten B.V,
72.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,Verizon Busines*,Verizon Business,AS22394 Verizon Business
93.***.***.***,Ludwigsburg,Baden-Wurttemberg,Germany,71***,48.8894,9.2184,Europe/Berlin,Deutsche Telekom A*,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
250.***.***.***,,,,,,,,,,
201.***.***.***,São Paulo,São Paulo,Brazil,10**,-23.6283,-46.6409,America/Sao_Paulo,Viv*,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
219.***.***.***,Minato-ku,Tokyo,Japan,10******,35.6629,139.761,Asia/Tokyo,Softbank BB Corp*,Japan nation-wide Network of SOFTBANK BB CORP,AS17676 SoftBank Corp.
203.***.***.***,Busan,Busan,South Korea,48***,35.1085,129.038,Asia/Seoul,SMLNE*,Smlnet,
