IP Address,City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
107.***.***.***,Redmond,Washington,United States,98***,47.7,-122.1,America/Los_Angeles,AT&T Mobility LLC,AT&T Mobility LLC,
189.***.***.***,Tijuana,Baja California,Mexico,22***,32.5,-117.0,America/Tijuana,Uninet S.A. de C.V.,"Telefonos del Noroeste, S.A. de C.V",AS8151 UNINET
113.***.***.***,Guiyang,Guizhou,China,,26.6,106.7,Asia/Shanghai,Cloud Computing Corporation,Chinanet SD,AS58519 Cloud Computing Corporation
48.***.***.***,Newark,New Jersey,United States,71**,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
234.***.***.***,,,,,,,,,,
145.***.***.***,Utrecht,Utrecht,The Netherlands,35**,52.1,5.1,Europe/Amsterdam,SURFnet III a,SURFnet bv,AS1101 SURF B.V.
201.***.***.***,San José,Provincia de San Jose,Costa Rica,10***,9.9,-84.1,America/Costa_Rica,Instituto Costarricense de Electricidad y Telecom.,LIMON,AS11830 Instituto Costarricense de Electricidad y Telecom.
46.***.***.***,Rotterdam,South Holland,The Netherlands,30**,51.9,4.5,Europe/Amsterdam,KPN B.V,Entree Vert,AS1136 KPN B.V.
80.***.***.***,Madrid,Madrid,Spain,28***,40.4,-3.7,Europe/Madrid,Uni2 1,,AS12479 Orange Espagne SA
55.***.***.***,Sierra Vista,Arizona,United States,85***,31.6,-110.4,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
101.***.***.***,Xiaolou,Guangdong,China,,23.4,113.8,Asia/Shanghai,CHINANET-GD,Chinanet GD,
200.***.***.***,Brasília,Federal District,Brazil,70***,-15.8,-47.9,America/Sao_Paulo,Servico Federal De Processamento De Dados - Serpro,Servico Federal De Processamento De Dados - Serpro,AS10954 SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO
249.***.***.***,,,,,,,,,,
174.***.***.***,Newark,New Jersey,United States,71**,40.7,-74.2,America/New_York,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business
178.***.***.***,Moscow,Moscow,Russia,,55.6,37.5,Europe/Moscow,Telecom Service LLC,FORCELINE,AS51343 Telecom Service LLC
119.***.***.***,Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,Etelnet,"Beijing Etelphone Technology CO., LTD",
193.***.***.***,Toronto,Ontario,Canada,M1*,43.8,-79.2,America/Toronto,NSI (Holdings) Limited,Together Networks Limited,AS196962 NSI (Holdings) Limited
20.***.***.***,Ashburn,Virginia,United States,20***,39.1,-77.5,America/New_York,DXC US Latin America Corporation,DXC US Latin America Corporation,AS21877 DXC US Latin America Corporation
138.***.***.***,Villiers-Saint-Fréderic,Île-de-France,France,78***,48.8,1.9,Europe/Paris,RENAULT,Renault,
243.***.***.***,,,,,,,,,,
173.***.***.***,Nuremberg,Bavaria,Germany,90***,49.4,11.2,Europe/Berlin,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH
27.***.***.***,Chiyoda,Tokyo,Japan,10******,35.7,139.8,Asia/Tokyo,CSF-CABLELINE,Kyushu Tele Communications Company,
48.***.***.***,Newark,New Jersey,United States,71**,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
162.***.***.***,Chicago,Illinois,United States,60***,41.9,-87.6,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
67.***.***.***,Reseda,California,United States,91***,34.2,-118.5,America/Los_Angeles,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
31.***.***.***,Martlesham,England,United Kingdom,IP*,52.1,1.3,Europe/London,BTnet,,AS2856 British Telecommunications PLC
233.***.***.***,,,,,,,,,,
20.***.***.***,Boydton,Virginia,United States,23***,36.7,-78.4,America/New_York,Microsoft Corporation,Microsoft Azure Cloud (usgovvirginia),AS8070 Microsoft Corporation
25.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
230.***.***.***,,,,,,,,,,
239.***.***.***,,,,,,,,,,
193.***.***.***,Radcliffe on Trent,England,United Kingdom,NG**,53.0,-1.0,Europe/London,Virgin Media Limited,Senior Internet Ltd,AS5089 Virgin Media Limited
30.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
126.***.***.***,Komone,Tokyo,Japan,17******,35.7,139.7,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
79.***.***.***,Brasov,Brașov County,Romania,50****,45.7,25.6,Europe/Bucharest,RCS & RDS,RCS & RDS Residential,AS8708 RCS & RDS
4.***.***.***,Monroe,Louisiana,United States,71***,32.6,-92.1,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
19.***.***.***,Dearborn,Michigan,United States,48***,42.3,-83.2,America/Detroit,Ford Motor Company,Ford Motor Company,
73.***.***.***,Baltimore,Maryland,United States,21***,39.3,-76.6,America/New_York,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","AS33657 Comcast Cable Communications, LLC"
99.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,"AT&T Services, Inc.",AT&T Internet Services,"AS7018 AT&T Services, Inc."
251.***.***.***,,,,,,,,,,
158.***.***.***,Huntsville,Texas,United States,77***,30.7,-95.6,America/Chicago,Sam Houston State University,Sam Houston State University,AS33187 Sam Houston State University
21.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
179.***.***.***,Brazlândia,Federal District,Brazil,72***,-15.7,-48.2,America/Sao_Paulo,V tal,V tal,AS8167 V tal
21.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
234.***.***.***,,,,,,,,,,
35.***.***.***,Orlando,Florida,United States,32***,28.4,-81.4,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
244.***.***.***,,,,,,,,,,
115.***.***.***,Bhopal,Madhya Pradesh,India,46****,23.3,77.4,Asia/Kolkata,RCOM-Wireless-3G,Reliance Communication Ltd,
250.***.***.***,,,,,,,,,,
123.***.***.***,Hangzhou,Zhejiang,China,,30.3,120.2,Asia/Shanghai,Chinanet,Ytwl,AS58461 CT-HangZhou-IDC
245.***.***.***,,,,,,,,,,
15.***.***.***,Ashburn,Virginia,United States,20***,39.1,-77.5,America/New_York,Amazon.com,DXC US Latin America Corporation,
161.***.***.***,Waco,Texas,United States,76***,31.5,-97.1,America/Chicago,Texas State Technical College at Waco,Texas State Technical College at Waco,AS17327 Texas State Technical College at Waco
84.***.***.***,Heilbronn,Baden-Wurttemberg,Germany,74***,49.1,9.2,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
238.***.***.***,,,,,,,,,,
39.***.***.***,Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
42.***.***.***,Petaling Jaya,Selangor,Malaysia,46***,3.1,101.6,Asia/Kuala_Lumpur,P1NETWORKS,,
234.***.***.***,,,,,,,,,,
121.***.***.***,Shenzhen,Guangdong,China,51****,22.5,114.1,Asia/Shanghai,China Internet Network Information Center,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited
117.***.***.***,Beijing,Beijing,China,10****,39.9,116.4,Asia/Shanghai,China Networks Inter-Exchange,Bjenet,AS4847 China Networks Inter-Exchange
174.***.***.***,Des Plaines,Illinois,United States,60***,42.0,-87.9,America/Chicago,Verizon Business,Verizon Business,AS6167 Verizon Business
83.***.***.***,Sant Cugat del Vallès,Catalonia,Spain,81**,41.5,2.1,Europe/Madrid,RIMA (Red IP Multi Acceso),,AS3352 TELEFONICA DE ESPANA S.A.U.
62.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Verizon Business,Verizon Nederland B.V.,AS702 Verizon Business
85.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Serco Solutions Limited,Serco Group PLC,
47.***.***.***,Eschborn,Hesse,Germany,65***,50.1,8.6,Europe/Berlin,Vodafone Global Enterprise Inc.,Vodafone D2 GmbH,AS3209 Vodafone GmbH
176.***.***.***,Madrid,Madrid,Spain,28***,40.5,-3.7,Europe/Madrid,Telefonica de Espana SAU,RIMA (Red IP Multi Acceso),AS3352 TELEFONICA DE ESPANA S.A.U.
170.***.***.***,Atlanta,Georgia,United States,30***,33.7,-84.4,America/New_York,"Akamai Technologies, Inc.",Linode,AS63949 Akamai Connected Cloud
9.***.***.***,Durham,North Carolina,United States,27***,35.9,-78.9,America/New_York,IBM,IBM,
129.***.***.***,Sierra Vista,Arizona,United States,85***,31.6,-110.4,America/Phoenix,DoD Network Information Center,USAISC,AS367 DoD Network Information Center
73.***.***.***,Epping,New Hampshire,United States,30**,43.0,-71.1,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7015 Comcast Cable Communications, LLC"
57.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Societe Internationale de Telecommunications Aeronautiques,Societe Internationale de Telecommunications Aeronautiques,
232.***.***.***,,,,,,,,,,
199.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Amazon.com,"Amazon.com, Inc.",
34.***.***.***,Portland,Oregon,United States,97***,45.5,-122.7,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
203.***.***.***,Shenzhen,Guangdong,China,,22.5,114.1,Asia/Shanghai,Tencent Cloud Computing,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited
138.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Morgan Stanley Group Inc.,Morgan Stanley Group Inc.,
213.***.***.***,Kyiv,Kyiv City,Ukraine,31**,50.5,30.5,Europe/Kyiv,Bilink LLC,Bilink,AS48683 Bilink LLC
90.***.***.***,Luçon,Pays de la Loire,France,85***,46.5,-1.2,Europe/Paris,Orange,,AS3215 Orange S.A.
73.***.***.***,Irwin,Pennsylvania,United States,15***,40.3,-79.7,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7016 Comcast Cable Communications, LLC"
255.***.***.***,,,,,,,,,,
18.***.***.***,Portland,Oregon,United States,97***,45.5,-122.7,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
108.***.***.***,Springfield,Missouri,United States,65***,37.2,-93.3,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
202.***.***.***,Jakarta,Jakarta,Indonesia,,-6.2,106.8,Asia/Jakarta,PT Media Andalan Nusa,Groovy,AS138841 PT Media Andalan Nusa
93.***.***.***,Borsov nad Vltavou,Jihocesky kraj,Czechia,37****,48.9,14.4,Europe/Prague,Vodafone Czech Republic a.s.,Vodafone Czech Republic,AS16019 Vodafone Czech Republic a.s.
109.***.***.***,Paris,Île-de-France,France,75***,48.9,2.4,Europe/Paris,Orange S.A,France Telecom Orange,AS3215 Orange S.A.
239.***.***.***,,,,,,,,,,
103.***.***.***,Melbourne,Victoria,Australia,31**,-37.8,145.0,Australia/Melbourne,Canaccord Genuity Financial Limited,Canaccord Genuity Financial Limited,"AS9472 Level 23, Exchange Plaza"
30.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
92.***.***.***,Paris,Île-de-France,France,75***,48.9,2.4,Europe/Paris,TVCCONV,France Telecom services,
253.***.***.***,,,,,,,,,,
31.***.***.***,Barcelona,Catalonia,Spain,80**,41.4,2.2,Europe/Madrid,Vodafone Espana S.A.U.,Vodafone Espana S.A.U,AS12430 VODAFONE ESPANA S.A.U.
177.***.***.***,Forquilhinha,Santa Catarina,Brazil,88***,-28.8,-49.5,America/Sao_Paulo,TecleNet Solucoes Tecnologicas,TecleNet Solucoes Tecnologicas,AS52775 TecleNet Solucoes Tecnologicas
105.***.***.***,Cairo,Cairo Governorate,Egypt,,30.0,31.2,Africa/Cairo,Etisalat Misr Mobile BB,,AS36992 ETISALAT MISR
160.***.***.***,Sierra Vista,Arizona,United States,85***,31.6,-110.4,America/Phoenix,RCC-C,USAISC,AS367 DoD Network Information Center
104.***.***.***,San Francisco,California,United States,94***,37.8,-122.4,America/Los_Angeles,Microsoft Corporation,Microsoft Azure Cloud (westus),AS8075 Microsoft Corporation
83.***.***.***,Nowa Sol,Lubusz,Poland,67****,51.8,15.7,Europe/Warsaw,Orange Polska Spolka Akcyjna,Orange Polska S.A.,AS5617 Orange Polska Spolka Akcyjna
126.***.***.***,Tsukagoshi,Kanagawa,Japan,23******,35.4,139.7,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
149.***.***.***,Feltham,England,United Kingdom,TW**,51.4,-0.4,Europe/London,BP International Ltd,BP International Ltd,
108.***.***.***,Houston,Texas,United States,77***,29.8,-95.4,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
106.***.***.***,Sejong,Sejong-si,South Korea,30*,36.6,127.3,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
185.***.***.***,Niederbipp,Bern,Switzerland,47**,47.3,7.7,Europe/Zurich,Quickline AG,,AS15600 Quickline AG
131.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
222.***.***.***,Shanghai,Shanghai,China,,31.2,121.5,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
69.***.***.***,Brampton,Ontario,Canada,L6*,43.7,-79.7,America/Toronto,Rogers Wireless Inc.,Rogers Wireless Inc.,
223.***.***.***,Suzhou,Jiangsu,China,21****,31.3,120.6,Asia/Shanghai,China Mobile communications corporation,China Mobile,AS56046 China Mobile communications corporation
145.***.***.***,Amstelveen,North Holland,The Netherlands,11**,52.3,4.9,Europe/Amsterdam,Sociale Verzekeringsbank,,
19.***.***.***,Dearborn,Michigan,United States,48***,42.3,-83.2,America/Detroit,Ford Motor Company,Ford Motor Company,
230.***.***.***,,,,,,,,,,
241.***.***.***,,,,,,,,,,
74.***.***.***,Urbana,Ohio,United States,43***,40.1,-83.8,America/New_York,Charter Communications,Spectrum,AS10796 Charter Communications Inc
133.***.***.***,Okazawacho,Kanagawa,Japan,24******,35.5,139.6,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
81.***.***.***,Stockholm,Stockholm County,Sweden,10****,59.3,18.1,Europe/Stockholm,Telia Company AB,Telia Network Services,AS3301 Telia Company AB
68.***.***.***,Biloxi,Mississippi,United States,39***,30.5,-89.0,America/Chicago,AT&T Corp.,AT&T Corp,AS6389 AT&T Corp.
203.***.***.***,Canberra,Australian Capital Territory,Australia,26**,-35.3,149.1,Australia/Sydney,ACT Government InTACT Group,ACT Government InTACT Group,AS139344 ACT Government InTACT Group
145.***.***.***,Utrecht,Utrecht,The Netherlands,35**,52.1,5.1,Europe/Amsterdam,SURFnet III b,SURFnet bv,AS1101 SURF B.V.
125.***.***.***,Chengdu,Sichuan,China,,30.6,104.1,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
249.***.***.***,,,,,,,,,,
142.***.***.***,Fredericton,New Brunswick,Canada,E3*,45.8,-66.7,America/Moncton,Bell Canada,Bell Aliant / FibreOp,AS855 Bell Canada
106.***.***.***,Anyang-si,Gyeonggi-do,South Korea,14***,37.4,126.9,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
40.***.***.***,Boydton,Virginia,United States,23***,36.7,-78.4,America/New_York,Microsoft Corporation,Microsoft Azure Cloud (eastus),AS8075 Microsoft Corporation
94.***.***.***,Riyadh,Riyadh Region,Saudi Arabia,98**,24.7,46.7,Asia/Riyadh,Saudi Telecom Company JSC,Saudinet,AS25019 Saudi Telecom Company JSC
168.***.***.***,Namyangju,Gyeonggi-do,South Korea,12*,37.7,127.2,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
80.***.***.***,Bremen,Bremen,Germany,28***,53.1,8.8,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
237.***.***.***,,,,,,,,,,
235.***.***.***,,,,,,,,,,
141.***.***.***,Haymarket,Virginia,United States,20***,38.9,-77.6,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
177.***.***.***,Guadalajara,Jalisco,Mexico,44***,20.6,-103.4,America/Mexico_City,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
241.***.***.***,,,,,,,,,,
21.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
231.***.***.***,,,,,,,,,,
172.***.***.***,San Jose,California,United States,95***,37.3,-121.9,America/Los_Angeles,Akamai International B.V.,"Akamai Technologies, Inc.",AS20940 Akamai International B.V.
174.***.***.***,Magna,Utah,United States,84***,40.7,-112.1,America/Denver,Verizon Business,Verizon Business,AS22394 Verizon Business
104.***.***.***,Toronto,Ontario,Canada,M5*,43.7,-79.4,America/Toronto,"Cloudflare, Inc.","Cloudflare, Inc.","AS13335 Cloudflare, Inc."
117.***.***.***,Seattle,Washington,United States,98***,47.6,-122.3,America/Los_Angeles,EdgeCast Networks,"EdgeCast Networks, Inc",
141.***.***.***,Melbourne,Florida,United States,32***,28.1,-80.6,America/New_York,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.","AS243 L3Harris Technologies, Inc."
210.***.***.***,Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,HYIC,,AS4538 China Education and Research Network Center
62.***.***.***,Eisenach,Thuringia,Germany,99***,51.0,10.3,Europe/Berlin,Plusnet GmbH,Top Mehrwert-Logistik GmbH & Co.,AS20676 Plusnet GmbH
65.***.***.***,Overland Park,Kansas,United States,66***,39.0,-94.7,America/Chicago,Charter Communications,Spectrum,AS11427 Charter Communications Inc
191.***.***.***,São Paulo,São Paulo,Brazil,10**,-23.6,-46.6,America/Sao_Paulo,TIM S/A,Tim Celular S.A.,AS26615 TIM S/A
128.***.***.***,Memphis,Tennessee,United States,38***,35.1,-90.0,America/Chicago,"The University of Tennessee, Memphis",University of Tennessee,"AS16989 The University of Tennessee, Memphis"
143.***.***.***,Huntsville,Alabama,United States,35***,34.7,-86.6,America/Chicago,WideOpenWest Finance LLC,WideOpenWest Finance LLC,AS12083 WideOpenWest Finance LLC
252.***.***.***,,,,,,,,,,
244.***.***.***,,,,,,,,,,
167.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,Depository Trust & Clearing Corporation,Depository Trust & Clearing Corporation,
54.***.***.***,Rahway,New Jersey,United States,70**,40.6,-74.3,America/New_York,Merck and Co,"Merck and Co., Inc",
18.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
179.***.***.***,Porto Alegre,Rio Grande do Sul,Brazil,90***,-30.1,-51.3,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
202.***.***.***,Sterling,Virginia,United States,20***,39.0,-77.4,America/New_York,Groupe LWS SARL,Groupe LWS SARL,
185.***.***.***,Amsterdam,North Holland,The Netherlands,10**,52.4,4.9,Europe/Amsterdam,in2ip B.V.,Vertebratus B.V,AS34141 in2ip B.V.
143.***.***.***,Santa Clara,California,United States,95***,37.4,-122.0,America/Los_Angeles,Intel Corporation,Intel Corporation,
193.***.***.***,Amsterdam,North Holland,Netherlands,10**,52.4,4.9,Europe/Amsterdam,Oracle Corporation,Oracle Cloud Infrastructure (eu-amsterdam-1),AS31898 Oracle Corporation
67.***.***.***,Citrus Heights,California,United States,95***,38.7,-121.3,America/Los_Angeles,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","AS33667 Comcast Cable Communications, LLC"
146.***.***.***,Paris,Île-de-France,France,75***,48.8,2.4,Europe/Paris,CHIYODA,Chiyoda Corporation,
43.***.***.***,Haidian,Beijing,China,,40.0,116.3,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
143.***.***.***,Detroit,Michigan,United States,48***,42.3,-83.0,America/Detroit,General Motors LLC,General Motors LLC,
243.***.***.***,,,,,,,,,,
45.***.***.***,Cascavel,Paraná,Brazil,,-25.0,-53.5,America/Sao_Paulo,Rpnet Informatica Ltda - ME,Rpnet Informatica Ltda - ME,AS266105 RPNET INFORMATICA LTDA - ME
244.***.***.***,,,,,,,,,,
64.***.***.***,Springfield,Illinois,United States,62***,39.8,-89.7,America/Chicago,Illinois Century Network,Illinois Century Network,AS6325 Illinois Century Network
43.***.***.***,Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,Alibaba Cloud,Aliyun Computing Co.,
72.***.***.***,Hialeah,Florida,United States,33***,25.9,-80.3,America/New_York,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
137.***.***.***,Norfolk,Virginia,United States,23***,36.9,-76.2,America/New_York,DoD Network Information Center,Navy Network Information Center,AS749 DoD Network Information Center
216.***.***.***,New York,New York,United States,10***,40.8,-74.0,America/New_York,MOD Mission Critical,Fast Track Internet,"AS54103 MOD Mission Critical, LLC"
127.***.***.***,,,,,,,,,,
127.***.***.***,,,,,,,,,,
241.***.***.***,,,,,,,,,,
61.***.***.***,Delhi,National Capital Territory of Delhi,India,11****,28.6,77.3,Asia/Kolkata,TATA Communications Internet Services Ltd,PTIL,AS17820 DIRECT INTERNET LTD.
170.***.***.***,Collierville,Tennessee,United States,38***,35.0,-89.7,America/Chicago,FedEx Internet Technologies Corporation,FedEx,AS7726 FedEx Internet Technologies Corporation
161.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,SoftLayer,SoftLayer Technologies Inc.,
204.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
1.***.***.***,Sydney,New South Wales,Australia,10**,-33.9,151.2,Australia/Sydney,Telstra Corporation Limited,Telstra Corporation,AS1221 Telstra Corporation Ltd
144.***.***.***,Schaumburg,Illinois,United States,60***,42.1,-88.1,America/Chicago,"Motorola, Inc.",Motorola MNIC,"AS19773 Motorola, Inc."
48.***.***.***,Newark,New Jersey,United States,71**,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
132.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Microsoft Limited,Microsoft Limited,
185.***.***.***,Greven,North Rhine-Westphalia,Germany,48***,52.1,7.6,Europe/Berlin,Cogent Communications,Wir Solutions GmbH,AS174 Cogent Communications
147.***.***.***,Columbus,Georgia,United States,31***,32.5,-84.9,America/New_York,FTBENNING,USAISC,AS367 DoD Network Information Center
253.***.***.***,,,,,,,,,,
48.***.***.***,Newark,New Jersey,United States,71**,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
55.***.***.***,Sierra Vista,Arizona,United States,85***,31.6,-110.4,America/Phoenix,ARNG-HI,USAISC,AS364 DoD Network Information Center
250.***.***.***,,,,,,,,,,
27.***.***.***,Pasig,Metro Manila,Philippines,16**,14.6,121.1,Asia/Manila,Converge ICT,,AS17639 Converge ICT Solutions Inc.
247.***.***.***,,,,,,,,,,
182.***.***.***,Chaowai,Beijing,China,,40.0,116.5,Asia/Shanghai,China Telecom (Group),21ViaNet,"AS23724 IDC, China Telecommunications Corporation"
211.***.***.***,Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,CSTNET,Cstnet,
85.***.***.***,Prague,Prague,Czechia,14****,50.0,14.5,Europe/Prague,CZ.CZNET,,"AS5610 O2 Czech Republic, a.s."
200.***.***.***,Saquarema,Rio de Janeiro,Brazil,28*******,-22.9,-42.5,America/Sao_Paulo,ML Telecom,Metropop Tecn. da Informação Ltda ( ML TELECOM ),AS10704 ML Telecom
30.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
41.***.***.***,Cairo,Cairo Governorate,Egypt,,30.1,31.2,Africa/Cairo,TE Data,,AS8452 TE-AS
237.***.***.***,,,,,,,,,,
215.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
215.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
218.***.***.***,Seongnam-si,Gyeonggi-do,South Korea,13*,37.4,127.1,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
41.***.***.***,Tunis,Tunis Governorate,Tunisia,,36.8,10.2,Africa/Tunis,TOPNET,ATI - Agence Tunisienne Internet,AS37705 TOPNET
198.***.***.***,Edmonton,Alberta,Canada,T5*,53.5,-113.6,America/Edmonton,TELUS Communications Inc.,TELUS Communications Inc.,AS852 TELUS Communications Inc.
153.***.***.***,Morioka,Iwate,Japan,02******,39.7,141.2,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
177.***.***.***,Vetagrande,Zacatecas,Mexico,98***,22.8,-102.6,America/Mexico_City,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
237.***.***.***,,,,,,,,,,
237.***.***.***,,,,,,,,,,
198.***.***.***,,,,,,,,,,
124.***.***.***,Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,DXTNET,"Beijing Teletron Telecom Engineering Co., Ltd.",AS4808 China Unicom Beijing Province Network
29.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
20.***.***.***,City of London,England,United Kingdom,EC******,51.5,-0.1,Europe/London,Microsoft Corporation,Microsoft Azure Cloud (uksouth),AS8075 Microsoft Corporation
82.***.***.***,Potomje,Dubrovnik-Neretva County,Croatia,20***,42.9,17.3,Europe/Zagreb,CARNET,,AS2108 Croatian Academic and Research Network
64.***.***.***,Broomfield,Colorado,United States,80***,39.9,-105.1,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
143.***.***.***,Santa Clara,California,United States,95***,37.4,-122.0,America/Los_Angeles,Intel Corporation,Intel Corporation,
80.***.***.***,Stockholm,Stockholm County,Sweden,10****,59.3,18.1,Europe/Stockholm,Telecom3,,AS29518 Bredband2 AB
72.***.***.***,Auburndale,Florida,United States,33***,28.1,-81.8,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
212.***.***.***,Brussels,Brussels Capital,Belgium,10**,50.9,4.4,Europe/Brussels,Orange Belgium SA,,AS47377 Orange Belgium SA
149.***.***.***,Santa Clara,California,United States,95***,37.4,-122.0,America/Los_Angeles,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC"
