Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
England,United Kingdom,W1*,51.507,-0.128,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Beijing,China,10****,39.904,116.407,Asia/Shanghai,China TieTong Telecommunications Corporation,China TieTong Telecommunications Corporation,AS9394 China TieTong Telecommunications Corporation
Ho Chi Minh,Vietnam,,10.822,106.626,Asia/Ho_Chi_Minh,VIETELxdsl,xDSL Services,AS7552 Viettel Group
New York,United States,11***,40.667,-73.459,America/New_York,Cablevision Systems Corp.,Optimum Online (Cablevision Systems),AS6128 Cablevision Systems Corp.
São Paulo,Brazil,13***,-22.972,-46.992,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
England,United Kingdom,OX**,51.622,-1.285,Europe/London,HILCO,RM Education Ltd,
Sofia-Capital,Bulgaria,10**,42.695,23.325,Europe/Sofia,MEGALAN,Megalan Network Ltd.,AS35141 A1 Bulgaria EAD
,,,,,,,,
Montevideo Department,Uruguay,11***,-34.906,-56.163,America/Montevideo,Administracion Nacional de Telecomunicaciones,Administracion Nacional de Telecomunicaciones,AS6057 Administracion Nacional de Telecomunicaciones
Guangdong,China,,22.556,114.058,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Washington,United States,98***,46.493,-122.92,America/Los_Angeles,Washington State K-20 Telecommunications Network,Washington School Information Processing Cooperative,AS10430 Washington State K-20 Telecommunications Network
,,,,,,,,
,,,,,,,,
Wisconsin,United States,54***,45.786,-91.108,America/Chicago,Bevcomm,Inteliquent,AS15100 Bevcomm
,,,,,,,,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
Taiwan,Taiwan,,24.994,121.301,Asia/Taipei,Apple Inc.,Apple Inc,AS714 Apple Inc.
Louisiana,United States,71***,32.59,-92.067,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
Guangdong,China,,22.556,114.058,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Miranda,Venezuela,,10.246,-66.416,America/Caracas,Corporación Telemic C.A.,Corporación Telemic C.A,AS21826 Corporación Telemic C.A.
Gauteng,South Africa,21**,-26.147,28.039,Africa/Johannesburg,MTNNS,,AS16637 MTN SA
,,,,,,,,
England,United Kingdom,BS*,51.462,-2.55,Europe/London,TalkTalk,Carphone Warehouse Broadband Services,AS13285 TalkTalk Communications Limited
,,,,,,,,
Mexico City,Mexico,67**,19.413,-99.148,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Central Singapore,Singapore,48***,1.28,103.851,Asia/Singapore,Amazon Technologies Inc.,AWS EC2 (ap-southeast-1),"AS16509 Amazon.com, Inc."
California,United States,94***,37.412,-122.148,America/Los_Angeles,HP Inc.,HP Inc,
Fujian,China,,25.454,118.993,Asia/Shanghai,CNCGroup CHINA169 FuJian province network,,AS4837 CHINA UNICOM China169 Backbone
Queensland,Australia,40**,-27.47,153.026,Australia/Brisbane,Resource Quality Assurance,Resource Quality Assurance,
Illinois,United States,60***,41.887,-87.632,America/Chicago,Nokia of America Corporation,Nokia of America Corporation,AS10455 Nokia of America Corporation
Beijing,China,,39.904,116.407,Asia/Shanghai,China Mobile Communications Corporation,"BEIJING DRAGON Network co., Ltd.",AS56048 China Mobile Communicaitons Corporation
Washington,United States,98***,47.686,-122.299,America/Los_Angeles,CenturyLink,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC"
,,,,,,,,
Guangdong,China,,23.379,113.763,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Land Berlin,Germany,10***,52.545,13.41,Europe/Berlin,D2VODAFONE,Vodafone GmbH,AS3209 Vodafone GmbH
Taiwan,Taiwan,,25.069,121.591,Asia/Taipei,"New Century InfoComm Tech. Co., Ltd.",SEEDNET,"AS131586 New Century InfoComm Tech Co., Ltd."
Minnesota,United States,55***,44.954,-93.09,America/Chicago,T-Mobile USA,"T-Mobile USA, Inc.",
Zurich,Switzerland,80**,47.369,8.539,Europe/Zurich,CREDIT-SUISSE-GROUP,CREDIT-SUISSE-GROUP,
Florida,United States,34***,28.364,-82.676,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
,,,,,,,,
England,United Kingdom,CV******,52.358,-1.33,Europe/London,Satellite Mediaport Services Ltd.,Satellite Mediaport Services Ltd,AS13126 Satellite Mediaport Services Ltd.
,,,,,,,,
California,United States,91***,34.193,-118.905,America/Los_Angeles,Teledyne Technologies Incorporated,Teledyne Technologies Incorporated,
Leinster,Ireland,D0*,53.349,-6.247,Europe/Dublin,HEAnet,HEAnet,AS1213 HEAnet CLG
Minnesota,United States,55***,44.977,-93.398,America/Chicago,General Mills,"General Mills, Inc.","AS20478 General Mills, Inc."
South Holland,The Netherlands,27**,52.011,4.583,Europe/Amsterdam,Vodafone Ziggo,,AS33915 Vodafone Libertel B.V.
Ontario,Canada,M2*,43.758,-79.358,America/Toronto,Rogers Communications Canada Inc.,Ontario Lottery and Gaming,AS812 Rogers Communications Canada Inc.
Illinois,United States,60***,41.884,-87.639,America/Chicago,The Boeing Company,The Boeing Company,
Rogaland,Norway,40**,58.973,5.743,Europe/Oslo,ROGALAND-HSR,,AS224 SIKT - KUNNSKAPSSEKTORENS TJENESTELEVERANDOR
,,,,,,,,
Seoul,South Korea,43**,37.536,126.971,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
Quebec,Canada,H4*,45.508,-73.56,America/Toronto,Hydro-Quebec,Hydro-Quebec,
Arizona,United States,85***,33.447,-111.956,America/Phoenix,Salt River Project Agricultural Improvement & Power District,Salt River Project Agricultural Improvement and Power District,AS2575 Salt River Project Agricultural Improvement & Power District
Gyeonggi-do,South Korea,13***,37.359,127.115,Asia/Seoul,Jeollanamdo Educational Research Information Institute,Korea Telecom,AS38681 Jeollanamdo Educational Research Information Institute
Virginia,United States,23***,36.828,-76.04,America/New_York,Cox Communications Inc.,Cox Communications,AS22773 Cox Communications Inc.
KwaZulu-Natal,South Africa,44**,-29.269,31.354,Africa/Johannesburg,Telkom SA Ltd.,Telkom SA Limited,AS37457 Telkom SA Ltd.
Massachusetts,United States,22**,42.352,-71.054,America/New_York,Fidelity Investments,Fidelity Investments,
Tokyo,Japan,10******,35.655,139.761,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
Shaanxi,China,,35.394,109.188,Asia/Shanghai,Chinanet,Chinanet SN,AS4134 CHINANET-BACKBONE
Utrecht,The Netherlands,35**,52.091,5.121,Europe/Amsterdam,SURFnet III b,SURFnet bv,AS1101 SURF B.V.
Michigan,United States,48***,42.702,-84.482,America/Detroit,FreedomNet,Amateur Radio Digital Communications,AS22829 FreedomNet
Santiago Metropolitan,Chile,,-33.375,-70.718,America/Santiago,Telmex Servicios Empresariales S.A.,Telmex Servicios Empresariales S.A,AS6535 Telmex Servicios Empresariales S.A.
Île-de-France,France,75***,48.857,2.352,Europe/Paris,BOUYGUES Telecom ISP Wireline,,AS5410 Bouygues Telecom SA
,,,,,,,,
,,,,,,,,
,,,,,,,,
Illinois,United States,60***,41.878,-87.63,America/Chicago,Rackspace Hosting,Rackspace Hosting,AS19994 Rackspace Hosting
Cairo Governorate,Egypt,,30.059,31.227,Africa/Cairo,TE Data,,AS8452 TE-AS
,,,,,,,,
Quebec,Canada,G1*,46.757,-71.286,America/Toronto,Le Groupe Videotron Ltee,Videotron Ltee,AS5769 Videotron Ltee
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Kowloon,Hong Kong,96***,22.319,114.169,Asia/Hong_Kong,Greacon Limited,Mall Ltd,AS208770 Greacon Limited
Virginia,United States,22***,38.864,-77.332,America/New_York,Diplomatic Telecommunications Services - Program Office (DTS-PO),Diplomatic Telecommunications Services - Program Office,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Leinster,Ireland,R5*,53.151,-6.831,Europe/Dublin,HEANET,,AS1213 HEAnet CLG
Alabama,United States,35***,33.519,-86.81,America/Chicago,National Aeronautics and Space Administration,National Aeronautics and Space Administration,
Tamil Nadu,India,60****,13.062,80.262,Asia/Kolkata,Dishnet Wireless limited,,
Zhejiang,China,,29.142,119.789,Asia/Shanghai,China Telecom,,AS140485 CHINATELECOM ZHEJIANG province HANGZHOU 5GC network
Incheon,South Korea,21***,37.501,126.708,Asia/Seoul,Korea Telecom,Korea Telecom,AS4766 Korea Telecom
Texas,United States,77***,29.728,-95.564,America/Chicago,Verizon Business,"CADCentre, Inc.",AS701 Verizon Business
Auckland,New Zealand,10**,-36.854,174.764,Pacific/Auckland,BBA-SPARK,Spark New Zealand Trading Ltd,
Lombardy,Italy,25***,45.525,10.216,Europe/Rome,Imiweb Bank S.p.A,UBI Sistemi e Servizi S.c.p.a,
Tokyo,Japan,10******,35.691,139.77,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
,,,,,,,,
Nairobi County,Kenya,,-1.325,36.849,Africa/Nairobi,Airtel KE Mobile & Fixed Internet,,AS327708 Airtel Rwanda Ltd
Madrid,Spain,28***,40.417,-3.704,Europe/Madrid,Telefonica De Espana S.A.U.,Multichoice Africa Limited,AS3352 TELEFONICA DE ESPANA S.A.U.
Virginia,United States,20***,38.84,-77.434,America/New_York,American Registry Internet Numbers,American Registry Internet Numbers,
New Jersey,United States,70**,40.612,-74.267,America/New_York,Merck and Co,"Merck and Co., Inc",
,,,,,,,,
Louisiana,United States,71***,32.59,-92.067,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
Stockholm County,Sweden,10****,59.329,18.069,Europe/Stockholm,Tele2 SWIPNET,Mobile Services,AS1257 Tele2 Sverige AB
North Holland,The Netherlands,10**,52.356,4.951,Europe/Amsterdam,Schlumberger Limited,Schlumberger Limited,AS72 Schlumberger Limited
Southern,Hong Kong,96***,22.283,114.137,Asia/Hong_Kong,Joint Universities Computer Centre Limited,Joint Universities Computer Centre Limited,AS137207 Joint Universities Computer Centre Limited
Taiwan,Taiwan,,25.033,121.565,Asia/Taipei,Taiwan Fixed Network,"Taiwan Telecommunication Network Services Co., LTD.","AS9924 Taiwan Fixed Network, Telco and Network Service Provider."
Lima Province,Peru,,-12.043,-77.028,America/Lima,Optical Technologies S.A.C.,Consorcio Viaducto Gambetta,AS27843 WIN EMPRESAS S.A.C.
Shanghai,China,,31.222,121.458,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
Leinster,Ireland,D0*,53.35,-6.26,Europe/Dublin,Amazon Technologies Inc.,AWS EC2 (eu-west-1),"AS16509 Amazon.com, Inc."
,,,,,,,,
Lombardy,Italy,20***,45.516,9.339,Europe/Rome,Noixa Low Latency Network,,
Utrecht,The Netherlands,37**,52.101,5.238,Europe/Amsterdam,SURFnet II b,"Graafschap College, Slingelaan 1, NL-7001 EA Doetinchem",AS1103 SURF B.V.
New Mexico,United States,87***,35.113,-106.578,America/Denver,CenturyLink,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC"
,,,,,,,,
North Savo,Finland,70***,62.898,27.678,Europe/Helsinki,Enfo Oyj,ENFO,AS29282 Enfo Oy
Iași County,Romania,70****,47.167,27.608,Europe/Bucharest,Orange Romania Network,Orange Romania S.A,AS8953 Orange Romania S.A.
,,,,,,,,
California,United States,90***,34.055,-118.243,America/Los_Angeles,Intercontinental Internet Data Corp,Cloud Innovation Ltd,AS35916 MULTACOM CORPORATION
Gujarat,India,36****,22.445,70.068,Asia/Kolkata,BUBBLE-SERVER-LLP,Bubble Server LLP,
Victoria,Australia,39**,-38.153,145.194,Australia/Melbourne,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD
Quebec,Canada,H8*,45.441,-73.613,America/Toronto,Altima Telecom,Altima Solutions Limited,AS22423 Altima Telecom
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Amazon Technologies Inc.,AWS CloudFront (GLOBAL),
Tokyo,Japan,10******,35.663,139.761,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB Corp.,AS17676 SoftBank Corp.
Madrid,Spain,28***,40.43,-3.669,Europe/Madrid,RIMA (Red IP Multi Acceso),,AS3352 TELEFONICA DE ESPANA S.A.U.
Rio de Janeiro,Brazil,20*******,-22.907,-43.173,America/Sao_Paulo,Oi S.A. - Em Recuperação Judicial,Oi S.A. - Em Recuperação Judicial,AS14571 Oi S.A. - Em Recuperação Judicial
Kuala Lumpur,Malaysia,50***,3.141,101.685,Asia/Kuala_Lumpur,TM TECHNOLOGY SERVICES SDN BHD,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.
Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Gyeongsangnam-do,South Korea,51*,35.174,128.831,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
District of Columbia,United States,20***,38.899,-77.018,America/New_York,U.S. Government Accountability Office,U.S. Government Accountability Office,
Leinster,Ireland,D0*,53.338,-6.259,Europe/Dublin,NTL Ireland,,AS6830 Liberty Global B.V.
Castille-La Mancha,Spain,45***,39.961,-4.825,Europe/Madrid,Telefonica de Espana SAU,RIMA (Red IP Multi Acceso),AS3352 TELEFONICA DE ESPANA S.A.U.
,,,,,,,,
,,,,,,,,
California,United States,94***,37.783,-122.417,America/Los_Angeles,Microsoft Corporation,Microsoft Azure Cloud (westus),AS8075 Microsoft Corporation
Kyiv City,Ukraine,10**,50.45,30.523,Europe/Kiev,SELDICO,,AS62117 Subsidiary with 100 percent foreign investment SELDIKO
Washington,United States,98***,47.669,-122.122,America/Los_Angeles,AT&T Mobility LLC,AT&T Mobility LLC,
Baja California,Mexico,22***,32.456,-117.0,America/Tijuana,Uninet S.A. de C.V.,"Telefonos del Noroeste, S.A. de C.V",AS8151 UNINET
Guizhou,China,,26.58,106.722,Asia/Shanghai,Cloud Computing Corporation,Chinanet SD,AS58519 Cloud Computing Corporation
New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
,,,,,,,,
Utrecht,The Netherlands,35**,52.091,5.121,Europe/Amsterdam,SURFnet III a,SURFnet bv,AS1101 SURF B.V.
Provincia de San Jose,Costa Rica,10***,9.944,-84.144,America/Costa_Rica,Instituto Costarricense de Electricidad y Telecom.,LIMON,AS11830 Instituto Costarricense de Electricidad y Telecom.
South Holland,The Netherlands,30**,51.938,4.544,Europe/Amsterdam,KPN B.V,Entree Vert,AS1136 KPN B.V.
Madrid,Spain,28***,40.386,-3.683,Europe/Madrid,Uni2 1,,AS12479 Orange Espagne SA
Arizona,United States,85***,31.555,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
Guangdong,China,,23.379,113.763,Asia/Shanghai,CHINANET-GD,Chinanet GD,
Federal District,Brazil,70***,-15.779,-47.934,America/Sao_Paulo,Servico Federal De Processamento De Dados - Serpro,Servico Federal De Processamento De Dados - Serpro,AS10954 SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO
,,,,,,,,
New Jersey,United States,71**,40.736,-74.172,America/New_York,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business
Moscow,Russia,,55.644,37.541,Europe/Moscow,Telecom Service LLC,FORCELINE,AS51343 Telecom Service LLC
Beijing,China,,39.904,116.407,Asia/Shanghai,Etelnet,"Beijing Etelphone Technology CO., LTD",
Ontario,Canada,M1*,43.831,-79.21,America/Toronto,NSI (Holdings) Limited,Together Networks Limited,AS196962 NSI (Holdings) Limited
Virginia,United States,20***,39.052,-77.452,America/New_York,DXC US Latin America Corporation,DXC US Latin America Corporation,AS21877 DXC US Latin America Corporation
Île-de-France,France,78***,48.819,1.892,Europe/Paris,RENAULT,Renault,
,,,,,,,,
Bavaria,Germany,90***,49.405,11.162,Europe/Berlin,Contabo GmbH,Contabo GmbH,AS51167 Contabo GmbH
Tokyo,Japan,10******,35.692,139.768,Asia/Tokyo,CSF-CABLELINE,Kyushu Tele Communications Company,
New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Illinois,United States,60***,41.878,-87.63,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
California,United States,91***,34.198,-118.537,America/Los_Angeles,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
England,United Kingdom,IP*,52.059,1.278,Europe/London,BTnet,,AS2856 British Telecommunications PLC
,,,,,,,,
Virginia,United States,23***,36.678,-78.375,America/New_York,Microsoft Corporation,Microsoft Azure Cloud (usgovvirginia),AS8070 Microsoft Corporation
England,United Kingdom,W1*,51.507,-0.128,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
,,,,,,,,
,,,,,,,,
England,United Kingdom,NG**,52.953,-1.012,Europe/London,Virgin Media Limited,Senior Internet Ltd,AS5089 Virgin Media Limited
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Tokyo,Japan,17******,35.746,139.691,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
Brașov County,Romania,50****,45.652,25.611,Europe/Bucharest,RCS & RDS,RCS & RDS Residential,AS8708 RCS & RDS
Louisiana,United States,71***,32.59,-92.067,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
Michigan,United States,48***,42.322,-83.176,America/Detroit,Ford Motor Company,Ford Motor Company,
Maryland,United States,21***,39.303,-76.606,America/New_York,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","AS33657 Comcast Cable Communications, LLC"
New York,United States,10***,40.713,-74.006,America/New_York,"AT&T Services, Inc.",AT&T Internet Services,"AS7018 AT&T Services, Inc."
,,,,,,,,
Texas,United States,77***,30.716,-95.555,America/Chicago,Sam Houston State University,Sam Houston State University,AS33187 Sam Houston State University
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Federal District,Brazil,72***,-15.672,-48.206,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
Florida,United States,32***,28.394,-81.422,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
,,,,,,,,
Madhya Pradesh,India,46****,23.26,77.413,Asia/Kolkata,RCOM-Wireless-3G,Reliance Communication Ltd,
,,,,,,,,
Zhejiang,China,,30.274,120.155,Asia/Shanghai,Chinanet,Ytwl,AS58461 CT-HangZhou-IDC
,,,,,,,,
Virginia,United States,20***,39.052,-77.452,America/New_York,Amazon.com,DXC US Latin America Corporation,
Texas,United States,76***,31.515,-97.122,America/Chicago,Texas State Technical College at Waco,Texas State Technical College at Waco,AS17327 Texas State Technical College at Waco
Baden-Wurttemberg,Germany,74***,49.141,9.215,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,
Beijing,China,,39.911,116.395,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Selangor,Malaysia,46***,3.092,101.649,Asia/Kuala_Lumpur,P1NETWORKS,,
,,,,,,,,
Guangdong,China,51****,22.543,114.058,Asia/Shanghai,China Internet Network Information Center,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited
Beijing,China,10****,39.904,116.407,Asia/Shanghai,China Networks Inter-Exchange,Bjenet,AS4847 China Networks Inter-Exchange
Illinois,United States,60***,42.049,-87.89,America/Chicago,Verizon Business,Verizon Business,AS6167 Verizon Business
Catalonia,Spain,81**,41.471,2.086,Europe/Madrid,RIMA (Red IP Multi Acceso),,AS3352 TELEFONICA DE ESPANA S.A.U.
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Verizon Business,Verizon Nederland B.V.,AS702 Verizon Business
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Serco Solutions Limited,Serco Group PLC,
Hesse,Germany,65***,50.133,8.576,Europe/Berlin,Vodafone Global Enterprise Inc.,Vodafone D2 GmbH,AS3209 Vodafone GmbH
Madrid,Spain,28***,40.517,-3.665,Europe/Madrid,Telefonica de Espana SAU,RIMA (Red IP Multi Acceso),AS3352 TELEFONICA DE ESPANA S.A.U.
Georgia,United States,30***,33.748,-84.387,America/New_York,"Akamai Technologies, Inc.",Linode,AS63949 Akamai Connected Cloud
North Carolina,United States,27***,35.905,-78.857,America/New_York,IBM,IBM,
Arizona,United States,85***,31.555,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS367 DoD Network Information Center
New Hampshire,United States,30**,43.042,-71.076,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7015 Comcast Cable Communications, LLC"
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Societe Internationale de Telecommunications Aeronautiques,Societe Internationale de Telecommunications Aeronautiques,
,,,,,,,,
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Amazon.com,"Amazon.com, Inc.",
Oregon,United States,97***,45.524,-122.676,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Guangdong,China,,22.543,114.058,Asia/Shanghai,Tencent Cloud Computing,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Morgan Stanley Group Inc.,Morgan Stanley Group Inc.,
Kyiv City,Ukraine,31**,50.458,30.53,Europe/Kyiv,Bilink LLC,Bilink,AS48683 Bilink LLC
Pays de la Loire,France,85***,46.462,-1.156,Europe/Paris,Orange,,AS3215 Orange S.A.
Pennsylvania,United States,15***,40.318,-79.722,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7016 Comcast Cable Communications, LLC"
,,,,,,,,
Oregon,United States,97***,45.524,-122.676,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Missouri,United States,65***,37.168,-93.304,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Jakarta,Indonesia,,-6.239,106.824,Asia/Jakarta,PT Media Andalan Nusa,Groovy,AS138841 PT Media Andalan Nusa
Jihocesky kraj,Czechia,37****,48.926,14.437,Europe/Prague,Vodafone Czech Republic a.s.,Vodafone Czech Republic,AS16019 Vodafone Czech Republic a.s.
Île-de-France,France,75***,48.857,2.352,Europe/Paris,Orange S.A,France Telecom Orange,AS3215 Orange S.A.
,,,,,,,,
Victoria,Australia,31**,-37.839,145.02,Australia/Melbourne,Canaccord Genuity Financial Limited,Canaccord Genuity Financial Limited,"AS9472 Level 23, Exchange Plaza"
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Île-de-France,France,75***,48.857,2.352,Europe/Paris,TVCCONV,France Telecom services,
,,,,,,,,
Catalonia,Spain,80**,41.429,2.216,Europe/Madrid,Vodafone Espana S.A.U.,Vodafone Espana S.A.U,AS12430 VODAFONE ESPANA S.A.U.
Santa Catarina,Brazil,88***,-28.789,-49.464,America/Sao_Paulo,TecleNet Solucoes Tecnologicas,TecleNet Solucoes Tecnologicas,AS52775 TecleNet Solucoes Tecnologicas
Cairo Governorate,Egypt,,30.044,31.236,Africa/Cairo,Etisalat Misr Mobile BB,,AS36992 ETISALAT MISR
Arizona,United States,85***,31.555,-110.35,America/Phoenix,RCC-C,USAISC,AS367 DoD Network Information Center
California,United States,94***,37.783,-122.417,America/Los_Angeles,Microsoft Corporation,Microsoft Azure Cloud (westus),AS8075 Microsoft Corporation
Lubusz,Poland,67****,51.803,15.717,Europe/Warsaw,Orange Polska Spolka Akcyjna,Orange Polska S.A.,AS5617 Orange Polska Spolka Akcyjna
Kanagawa,Japan,23******,35.443,139.66,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
England,United Kingdom,TW**,51.43,-0.428,Europe/London,BP International Ltd,BP International Ltd,
Texas,United States,77***,29.765,-95.366,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Sejong-si,South Korea,30*,36.592,127.292,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
Bern,Switzerland,47**,47.27,7.7,Europe/Zurich,Quickline AG,,AS15600 Quickline AG
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Shanghai,China,,31.23,121.474,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
Ontario,Canada,L6*,43.704,-79.716,America/Toronto,Rogers Wireless Inc.,Rogers Wireless Inc.,
Jiangsu,China,21****,31.299,120.585,Asia/Shanghai,China Mobile communications corporation,China Mobile,AS56046 China Mobile communications corporation
North Holland,The Netherlands,11**,52.3,4.869,Europe/Amsterdam,Sociale Verzekeringsbank,,
Michigan,United States,48***,42.322,-83.176,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,
,,,,,,,,
Ohio,United States,43***,40.107,-83.762,America/New_York,Charter Communications,Spectrum,AS10796 Charter Communications Inc
Kanagawa,Japan,24******,35.469,139.594,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Stockholm County,Sweden,10****,59.329,18.069,Europe/Stockholm,Telia Company AB,Telia Network Services,AS3301 Telia Company AB
Mississippi,United States,39***,30.51,-88.974,America/Chicago,AT&T Corp.,AT&T Corp,AS6389 AT&T Corp.
Australian Capital Territory,Australia,26**,-35.281,149.13,Australia/Sydney,ACT Government InTACT Group,ACT Government InTACT Group,AS139344 ACT Government InTACT Group
Utrecht,The Netherlands,35**,52.091,5.121,Europe/Amsterdam,SURFnet III b,SURFnet bv,AS1101 SURF B.V.
Sichuan,China,,30.65,104.056,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
,,,,,,,,
New Brunswick,Canada,E3*,45.812,-66.678,America/Moncton,Bell Canada,Bell Aliant / FibreOp,AS855 Bell Canada
Gyeonggi-do,South Korea,14***,37.388,126.936,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
Virginia,United States,23***,36.678,-78.375,America/New_York,Microsoft Corporation,Microsoft Azure Cloud (eastus),AS8075 Microsoft Corporation
Riyadh Region,Saudi Arabia,98**,24.687,46.722,Asia/Riyadh,Saudi Telecom Company JSC,Saudinet,AS25019 Saudi Telecom Company JSC
Gyeonggi-do,South Korea,12*,37.749,127.189,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
Bremen,Germany,28***,53.083,8.788,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,
,,,,,,,,
Virginia,United States,20***,38.867,-77.649,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
