Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Île-de-France,France,75***,48.86,2.35,Europe/Paris,Orange S.A,France Telecom Orange,AS3215 Orange S.A.
,,,,,,,,
Victoria,Australia,31**,-37.84,145.02,Australia/Melbourne,Canaccord Genuity Financial Limited,Canaccord Genuity Financial Limited,"AS9472 Level 23, Exchange Plaza"
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Île-de-France,France,75***,48.86,2.35,Europe/Paris,TVCCONV,France Telecom services,
,,,,,,,,
Catalonia,Spain,80**,41.43,2.22,Europe/Madrid,Vodafone Espana S.A.U.,Vodafone Espana S.A.U,AS12430 VODAFONE ESPANA S.A.U.
Santa Catarina,Brazil,88***,-28.79,-49.46,America/Sao_Paulo,TecleNet Solucoes Tecnologicas,TecleNet Solucoes Tecnologicas,AS52775 TecleNet Solucoes Tecnologicas
Cairo Governorate,Egypt,,30.04,31.24,Africa/Cairo,Etisalat Misr Mobile BB,,AS36992 ETISALAT MISR
Arizona,United States,85***,31.56,-110.35,America/Phoenix,RCC-C,USAISC,AS367 DoD Network Information Center
California,United States,94***,37.78,-122.42,America/Los_Angeles,Microsoft Corporation,Microsoft Azure Cloud (westus),AS8075 Microsoft Corporation
Lubusz,Poland,67****,51.8,15.72,Europe/Warsaw,Orange Polska Spolka Akcyjna,Orange Polska S.A.,AS5617 Orange Polska Spolka Akcyjna
Kanagawa,Japan,23******,35.44,139.66,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
England,United Kingdom,TW**,51.43,-0.43,Europe/London,BP International Ltd,BP International Ltd,
Texas,United States,77***,29.76,-95.37,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Sejong-si,South Korea,30*,36.59,127.29,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
Bern,Switzerland,47**,47.27,7.7,Europe/Zurich,Quickline AG,,AS15600 Quickline AG
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Shanghai,China,,31.23,121.47,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
Ontario,Canada,L6*,43.7,-79.72,America/Toronto,Rogers Wireless Inc.,Rogers Wireless Inc.,
Jiangsu,China,21****,31.3,120.58,Asia/Shanghai,China Mobile communications corporation,China Mobile,AS56046 China Mobile communications corporation
North Holland,The Netherlands,11**,52.3,4.87,Europe/Amsterdam,Sociale Verzekeringsbank,,
Michigan,United States,48***,42.32,-83.18,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,
,,,,,,,,
Ohio,United States,43***,40.11,-83.76,America/New_York,Charter Communications,Spectrum,AS10796 Charter Communications Inc
Kanagawa,Japan,24******,35.47,139.59,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Stockholm County,Sweden,10****,59.33,18.07,Europe/Stockholm,Telia Company AB,Telia Network Services,AS3301 Telia Company AB
Mississippi,United States,39***,30.51,-88.97,America/Chicago,AT&T Corp.,AT&T Corp,AS6389 AT&T Corp.
Australian Capital Territory,Australia,26**,-35.28,149.13,Australia/Sydney,ACT Government InTACT Group,ACT Government InTACT Group,AS139344 ACT Government InTACT Group
Utrecht,The Netherlands,35**,52.09,5.12,Europe/Amsterdam,SURFnet III b,SURFnet bv,AS1101 SURF B.V.
Sichuan,China,,30.65,104.06,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
,,,,,,,,
New Brunswick,Canada,E3*,45.81,-66.68,America/Moncton,Bell Canada,Bell Aliant / FibreOp,AS855 Bell Canada
Gyeonggi-do,South Korea,14***,37.39,126.94,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
Virginia,United States,23***,36.68,-78.37,America/New_York,Microsoft Corporation,Microsoft Azure Cloud (eastus),AS8075 Microsoft Corporation
Riyadh Region,Saudi Arabia,98**,24.69,46.72,Asia/Riyadh,Saudi Telecom Company JSC,Saudinet,AS25019 Saudi Telecom Company JSC
Gyeonggi-do,South Korea,12*,37.75,127.19,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
Bremen,Germany,28***,53.08,8.79,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,
,,,,,,,,
Virginia,United States,20***,38.87,-77.65,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
Jalisco,Mexico,44***,20.64,-103.44,America/Mexico_City,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
,,,,,,,,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
California,United States,95***,37.34,-121.89,America/Los_Angeles,Akamai International B.V.,"Akamai Technologies, Inc.",AS20940 Akamai International B.V.
Utah,United States,84***,40.7,-112.09,America/Denver,Verizon Business,Verizon Business,AS22394 Verizon Business
Ontario,Canada,M5*,43.65,-79.38,America/Toronto,"Cloudflare, Inc.","Cloudflare, Inc.","AS13335 Cloudflare, Inc."
Washington,United States,98***,47.6,-122.34,America/Los_Angeles,EdgeCast Networks,"EdgeCast Networks, Inc",
Florida,United States,32***,28.09,-80.64,America/New_York,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.","AS243 L3Harris Technologies, Inc."
Beijing,China,,39.9,116.41,Asia/Shanghai,HYIC,,AS4538 China Education and Research Network Center
Thuringia,Germany,99***,50.98,10.32,Europe/Berlin,Plusnet GmbH,Top Mehrwert-Logistik GmbH & Co.,AS20676 Plusnet GmbH
Kansas,United States,66***,38.95,-94.68,America/Chicago,Charter Communications,Spectrum,AS11427 Charter Communications Inc
São Paulo,Brazil,10**,-23.63,-46.64,America/Sao_Paulo,TIM S/A,Tim Celular S.A.,AS26615 TIM S/A
Tennessee,United States,38***,35.14,-90.05,America/Chicago,"The University of Tennessee, Memphis",University of Tennessee,"AS16989 The University of Tennessee, Memphis"
Alabama,United States,35***,34.73,-86.57,America/Chicago,WideOpenWest Finance LLC,WideOpenWest Finance LLC,AS12083 WideOpenWest Finance LLC
,,,,,,,,
,,,,,,,,
New York,United States,10***,40.7,-74.01,America/New_York,Depository Trust & Clearing Corporation,Depository Trust & Clearing Corporation,
New Jersey,United States,70**,40.61,-74.27,America/New_York,Merck and Co,"Merck and Co., Inc",
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Rio Grande do Sul,Brazil,90***,-30.12,-51.27,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
Virginia,United States,20***,39.01,-77.43,America/New_York,Groupe LWS SARL,Groupe LWS SARL,
North Holland,The Netherlands,10**,52.37,4.9,Europe/Amsterdam,in2ip B.V.,Vertebratus B.V,AS34141 in2ip B.V.
California,United States,95***,37.39,-121.96,America/Los_Angeles,Intel Corporation,Intel Corporation,
North Holland,Netherlands,10**,52.35,4.94,Europe/Amsterdam,Oracle Corporation,Oracle Cloud Infrastructure (eu-amsterdam-1),AS31898 Oracle Corporation
California,United States,95***,38.7,-121.27,America/Los_Angeles,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","AS33667 Comcast Cable Communications, LLC"
Île-de-France,France,75***,48.83,2.41,Europe/Paris,CHIYODA,Chiyoda Corporation,
Beijing,China,,39.98,116.3,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
Michigan,United States,48***,42.33,-83.04,America/Detroit,General Motors LLC,General Motors LLC,
,,,,,,,,
Paraná,Brazil,,-24.97,-53.45,America/Sao_Paulo,Rpnet Informatica Ltda - ME,Rpnet Informatica Ltda - ME,AS266105 RPNET INFORMATICA LTDA - ME
,,,,,,,,
Illinois,United States,62***,39.8,-89.66,America/Chicago,Illinois Century Network,Illinois Century Network,AS6325 Illinois Century Network
Beijing,China,,39.9,116.41,Asia/Shanghai,Alibaba Cloud,Aliyun Computing Co.,
Florida,United States,33***,25.94,-80.31,America/New_York,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
Virginia,United States,23***,36.92,-76.19,America/New_York,DoD Network Information Center,Navy Network Information Center,AS749 DoD Network Information Center
New York,United States,10***,40.76,-73.98,America/New_York,MOD Mission Critical,Fast Track Internet,"AS54103 MOD Mission Critical, LLC"
,,,,,,,,
,,,,,,,,
,,,,,,,,
National Capital Territory of Delhi,India,11****,28.64,77.29,Asia/Kolkata,TATA Communications Internet Services Ltd,PTIL,AS17820 DIRECT INTERNET LTD.
Tennessee,United States,38***,35.04,-89.66,America/Chicago,FedEx Internet Technologies Corporation,FedEx,AS7726 FedEx Internet Technologies Corporation
England,United Kingdom,W1*,51.51,-0.13,Europe/London,SoftLayer,SoftLayer Technologies Inc.,
New York,United States,10***,40.71,-74.01,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
New South Wales,Australia,10**,-33.87,151.21,Australia/Sydney,Telstra Corporation Limited,Telstra Corporation,AS1221 Telstra Corporation Ltd
Illinois,United States,60***,42.07,-88.06,America/Chicago,"Motorola, Inc.",Motorola MNIC,"AS19773 Motorola, Inc."
New Jersey,United States,71**,40.74,-74.17,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Microsoft Limited,Microsoft Limited,
North Rhine-Westphalia,Germany,48***,52.09,7.63,Europe/Berlin,Cogent Communications,Wir Solutions GmbH,AS174 Cogent Communications
Georgia,United States,31***,32.53,-84.93,America/New_York,FTBENNING,USAISC,AS367 DoD Network Information Center
,,,,,,,,
New Jersey,United States,71**,40.74,-74.17,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Arizona,United States,85***,31.56,-110.35,America/Phoenix,ARNG-HI,USAISC,AS364 DoD Network Information Center
,,,,,,,,
Metro Manila,Philippines,16**,14.58,121.07,Asia/Manila,Converge ICT,,AS17639 Converge ICT Solutions Inc.
,,,,,,,,
Beijing,China,,39.97,116.49,Asia/Shanghai,China Telecom (Group),21ViaNet,"AS23724 IDC, China Telecommunications Corporation"
Beijing,China,,39.9,116.41,Asia/Shanghai,CSTNET,Cstnet,
Prague,Czechia,14****,50.05,14.46,Europe/Prague,CZ.CZNET,,"AS5610 O2 Czech Republic, a.s."
Rio de Janeiro,Brazil,28*******,-22.89,-42.47,America/Sao_Paulo,ML Telecom,Metropop Tecn. da Informação Ltda ( ML TELECOM ),AS10704 ML Telecom
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Cairo Governorate,Egypt,,30.06,31.23,Africa/Cairo,TE Data,,AS8452 TE-AS
,,,,,,,,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Gyeonggi-do,South Korea,13*,37.38,127.11,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
Tunis Governorate,Tunisia,,36.82,10.17,Africa/Tunis,TOPNET,ATI - Agence Tunisienne Internet,AS37705 TOPNET
Alberta,Canada,T5*,53.55,-113.6,America/Edmonton,TELUS Communications Inc.,TELUS Communications Inc.,AS852 TELUS Communications Inc.
Iwate,Japan,02******,39.7,141.15,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Zacatecas,Mexico,98***,22.83,-102.55,America/Mexico_City,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
,,,,,,,,
,,,,,,,,
,,,,,,,,
Beijing,China,,39.91,116.4,Asia/Shanghai,DXTNET,"Beijing Teletron Telecom Engineering Co., Ltd.",AS4808 China Unicom Beijing Province Network
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
England,United Kingdom,EC******,51.51,-0.08,Europe/London,Microsoft Corporation,Microsoft Azure Cloud (uksouth),AS8075 Microsoft Corporation
Dubrovnik-Neretva County,Croatia,20***,42.94,17.33,Europe/Zagreb,CARNET,,AS2108 Croatian Academic and Research Network
Colorado,United States,80***,39.92,-105.14,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
California,United States,95***,37.39,-121.96,America/Los_Angeles,Intel Corporation,Intel Corporation,
Stockholm County,Sweden,10****,59.33,18.07,Europe/Stockholm,Telecom3,,AS29518 Bredband2 AB
Florida,United States,33***,28.07,-81.81,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
Brussels Capital,Belgium,10**,50.88,4.42,Europe/Brussels,Orange Belgium SA,,AS47377 Orange Belgium SA
California,United States,95***,37.39,-121.96,America/Los_Angeles,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC"
Tennessee,United States,37***,36.4,-86.47,America/Chicago,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
Gansu,China,,35.75,104.29,Asia/Shanghai,Chinanet,Chinanet GS,AS4134 CHINANET-BACKBONE
Provence-Alpes-Côte d'Azur,France,63**,43.7,7.26,Europe/Paris,Orange,,AS3215 Orange S.A.
West Bengal,India,70****,22.52,88.38,Asia/Kolkata,BHARTI,BCL NORTH,AS45609 Bharti Airtel Ltd. AS for GPRS Service
Kanagawa,Japan,23******,35.23,139.69,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Colorado,United States,80***,39.58,-104.86,America/Denver,JAB Wireless,"JAB Wireless, INC.",
,,,,,,,,
Michigan,United States,48***,42.32,-83.18,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,
North Holland,The Netherlands,10**,52.37,4.9,Europe/Amsterdam,Vodafone Libertel B.V.,Ziggo CM,AS33915 Vodafone Libertel B.V.
Kyoto,Japan,60******,35.02,135.76,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
Colorado,United States,80***,39.6,-104.89,America/Denver,Charter Communications Inc,Spectrum,AS20001 Charter Communications Inc
California,United States,94***,37.42,-122.15,America/Los_Angeles,Amazon Technologies Inc.,DXC US Latin America Corporation,
California,United States,90***,34.05,-118.24,America/Los_Angeles,"Wayport, LLC","Wayport, Inc.",AS14654 AT&T Corp.
Maryland,United States,20***,39.18,-77.25,America/New_York,Hughes Network Systems,"Hughes Network Systems, LLC","AS6621 Hughes Network Systems, LLC"
Jiangsu,China,21****,32.06,118.8,Asia/Shanghai,CERNET,,AS132553 China University of Petroleum (East China)
,,,,,,,,
,,,,,,,,
Jiangsu,China,,32.06,118.77,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
,,,,,,,,
Heilongjiang,China,15****,45.74,126.66,Asia/Shanghai,Chinanet,Communication Corporation,AS4134 CHINANET-BACKBONE
Florida,United States,33***,26.66,-80.17,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS20214 Comcast Cable Communications, LLC"
Selangor,Malaysia,47***,3.07,101.57,Asia/Kuala_Lumpur,"DiGi Telecommunications Sdn Bhd., Digi Internet Exchange",DiGi Telecommunications Sdn Bhd,AS4818 DiGi Telecommunications Sdn. Bhd.
Nagano,Japan,39******,35.82,137.95,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Shinshu University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Zhejiang,China,31****,30.0,120.58,Asia/Shanghai,Chinanet,,AS4134 CHINANET-BACKBONE
,,,,,,,,
,,,,,,,,
Gujarat,India,39****,22.3,73.2,Asia/Kolkata,BSNL Internet,NIB,AS9829 National Internet Backbone
,,,,,,,,
Kanagawa,Japan,24******,35.42,139.55,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Île-de-France,France,75***,48.86,2.35,Europe/Paris,Societe Internationale de Telecommunications Aeronautiques,Societe Internationale de Telecommunications Aeronautiques,
Hyōgo,Japan,66******,34.8,135.4,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Colorado,United States,80***,39.92,-105.14,America/Denver,"Level 3 Communications, Inc.",Level 3,"AS3356 Level 3 Parent, LLC"
Zhejiang,China,,30.27,120.16,Asia/Shanghai,China Mobile Communications Corporation,China Mobile,AS56041 China Mobile communications corporation
Hesse,Germany,60***,50.11,8.68,Europe/Berlin,Amazon.com,AWS EC2 (eu-central-1),"AS16509 Amazon.com, Inc."
São Paulo,Brazil,13***,-21.9,-47.88,America/Sao_Paulo,Universidade De SAO Paulo,Universidade De SAO Paulo,AS28571 UNIVERSIDADE DE SAO PAULO
Hưng Yên Province,Vietnam,,20.65,106.05,Asia/Bangkok,VNPT-VNNIC,VietNam Post and Telecom Corporation,AS45899 VNPT Corp
Lombardy,Italy,20***,45.57,9.08,Europe/Rome,Telecom Italia S.p.A. TIN EASY LITE,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
,,,,,,,,
,,,,,,,,
Oregon,United States,97***,45.52,-122.68,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Arkansas,United States,72***,34.79,-92.4,America/Chicago,Windstream Communications LLC,Windstream Communications LLC,
Casablanca-Settat,Morocco,,33.53,-7.64,Africa/Casablanca,MEDITELECOM,Orange Morocco,AS36925 MEDITELECOM
Jalisco,Mexico,45***,20.52,-103.2,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Arizona,United States,85***,31.56,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
Connecticut,United States,69**,41.06,-73.55,America/New_York,Cablevision Systems Corp.,Optimum Online (Cablevision Systems),AS6128 Cablevision Systems Corp.
Ohio,United States,44***,40.81,-81.5,America/New_York,Department of Administrative Services,Department of Administrative Services,AS19902 Department of Administrative Services
Oregon,United States,97***,45.52,-122.68,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Illinois,United States,60***,41.88,-87.63,America/Chicago,A100 ROW Inc,A100 ROW Inc,
Chiba,Japan,28******,35.69,140.16,Asia/Tokyo,296 BROAD NET Com Inc,CABLENET296,AS17682 296 BROAD NET Com Inc
Santa Catarina,Brazil,89***,-26.82,-49.29,America/Sao_Paulo,UNIFIQUE TELECOMUNICACOES S/A,UNIFIQUE TELECOMUNICACOES S/A,AS28343 UNIFIQUE TELECOMUNICACOES S/A
California,United States,90***,34.05,-118.24,America/Los_Angeles,Charter Communications,Spectrum,AS20001 Charter Communications Inc
Cairo Governorate,Egypt,,30.06,31.23,Africa/Cairo,The Egyptian Company for Mobile Services,Orange Egypt,AS37069 The Egyptian Company for Mobile Services (Mobinil)
Shandong,China,,36.06,120.38,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
,,,,,,,,
California,United States,94***,37.79,-122.4,America/Los_Angeles,Wells Fargo & Company,Wells Fargo & Company,
,,,,,,,,
Tochigi,Japan,32******,36.56,139.89,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Porto,Portugal,44******,41.14,-8.62,Europe/Lisbon,NOS Comunicacoes S.A.,TVCABO-Portugal,"AS2860 NOS COMUNICACOES, S.A."
Sichuan,China,,30.26,102.8,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Gyeonggi-do,South Korea,56**,37.52,127.1,Asia/Seoul,SamsungSDS Inc.,Samsungsds,AS6619 SamsungSDS Inc.
California,United States,94***,37.41,-122.15,America/Los_Angeles,HP Inc.,HP Inc,
Mie,Japan,51******,34.74,136.52,Asia/Tokyo,"Chubu Telecommunications Company, Inc.","Chubu Telecommunications Co., Inc.","AS18126 Chubu Telecommunications Company, Inc."
Guangdong,China,51****,22.54,114.06,Asia/Shanghai,China Mobile communications corporation,China Mobile,"AS9808 China Mobile Communications Group Co., Ltd."
Baden-Wurttemberg,Germany,70***,48.77,9.18,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Paraná,Brazil,80***,-25.5,-49.29,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Minnesota,United States,55***,44.95,-93.26,America/Chicago,"Allina Health System, Inc.","Allina Health System, Inc.","AS7800 Allina Health System, Inc."
,,,,,,,,
Tasman District,New Zealand,71**,-41.2,173.04,Pacific/Auckland,INSPIRENET,,AS17705 InSPire Net Ltd
,,,,,,,,
North Carolina,United States,27***,35.91,-79.08,America/New_York,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,AS36850 University of North Carolina at Chapel Hill
Gyeonggi-do,South Korea,13***,37.36,127.12,Asia/Seoul,Nielsen Consumer LLC,Kornet,AS16477 Nielsen Consumer LLC
Abu Dhabi,United Arab Emirates,,24.45,54.41,Asia/Dubai,Emirates Telecommunications Corporation,Etisalat,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
Quebec,Canada,H4*,45.5,-73.57,America/Toronto,IBM,IBM,
Jiangsu,China,21****,32.06,118.76,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Georgia,United States,30***,33.8,-84.39,America/New_York,Invesco Group Services,"Invesco Group Services, Inc.",
Washington,United States,98***,47.62,-122.34,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
South Holland,The Netherlands,26**,52.0,4.17,Europe/Amsterdam,DELTA Fiber Nederland,CAIW Diensten B.V,
New York,United States,10***,40.71,-74.01,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Baden-Wurttemberg,Germany,71***,48.89,9.22,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,
São Paulo,Brazil,10**,-23.63,-46.64,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
Tokyo,Japan,10******,35.66,139.76,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB CORP,AS17676 SoftBank Corp.
Busan,South Korea,48***,35.11,129.04,Asia/Seoul,SMLNET,Smlnet,
New York,United States,10***,40.71,-74.01,America/New_York,"ViaSat, Inc.","ViaSat, Inc.","AS7155 ViaSat,Inc."
Taipei City,Taiwan,,25.05,121.53,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Zhejiang,China,,30.3,120.16,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
,,,,,,,,
Dadra and Nagar Haveli and Daman and Diu,India,39****,20.41,72.83,Asia/Kolkata,telnet technoinfra pvt ltd,telnet technoinfra pvt ltd,AS138411 Telnet Technoinfra Pvt Ltd
Bern,Switzerland,32**,46.96,7.34,Europe/Zurich,Swisscom (Schweiz) AG - Bluewin,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
,,,,,,,,
Arkansas,United States,72***,36.37,-94.22,America/Chicago,"Wal-Mart Stores, Inc.","Wal-Mart Stores, Inc.","AS10695 Wal-Mart Stores, Inc."
Illinois,United States,60***,41.88,-87.63,America/Chicago,United States Cellular Telephone Company,Service Provider Corporation,"AS6614 UNITED STATES CELLULAR TELEPHONE COMPANY (GREATER KNOXVILLE), L.P."
Lampung,Indonesia,,-5.39,105.28,Asia/Jakarta,Giga Prima Lestari,,AS63882 PT Giga Prima Lestari
Gyeonggi-do,South Korea,17*,36.99,126.93,Asia/Seoul,LG POWERCOMM,DACOM-PUBNETPLUS,AS17858 LG POWERCOMM
California,United States,92***,32.76,-117.07,America/Los_Angeles,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS6167 Verizon Business
Hauts-de-France,France,59***,50.58,3.12,Europe/Paris,Free Mobile SAS,Free Mobile,AS51207 Free Mobile SAS
Zurich,Switzerland,80**,47.35,8.56,Europe/Zurich,Swisscom (Schweiz) AG - SME/Cybernet,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
Qinghai,China,,35.74,96.41,Asia/Shanghai,China Telecom,Chinanet QH,AS140061 Qinghai Telecom
Jujuy,Argentina,45**,-23.67,-64.47,America/Argentina/Jujuy,Telecom Argentina S.A.,Telecom Argentina S.A,AS7303 Telecom Argentina S.A.
New York,United States,10***,40.71,-74.01,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
Kyoto,Japan,60******,35.02,135.76,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
Georgia,United States,30***,33.76,-84.39,America/New_York,GTT,FreightCheck LLC,AS3257 GTT Communications Inc.
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Novosibirsk Oblast,Russia,63****,54.9,83.03,Asia/Novosibirsk,Rostelecom networks,JSC Rostelecom regional branch Siberia,AS12389 PJSC Rostelecom
Chaharmahal and Bakhtiari Province,Iran,,32.25,50.55,Asia/Tehran,Iran Telecommunication Company PJS,Telecommunication Company of Chahar Mahal o Bakhtiari,AS58224 Iran Telecommunication Company PJS
İzmir Province,Türkiye,35***,38.42,27.14,Europe/Istanbul,National Academic Network and Information Center,Dokuz Eylul University,AS8517 National Academic Network and Information Center
,,,,,,,,
Gabès Governorate,Tunisia,,33.87,10.1,Africa/Tunis,EO DATACENTER,ATI - Agence Tunisienne Internet,AS37504 EO Data Center
California,United States,92***,32.82,-117.18,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
,,,,,,,,
Iowa,United States,52***,41.95,-91.69,America/Chicago,CenturyLink,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC"
California,United States,92***,32.82,-117.18,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
São Paulo,Brazil,15***,-21.6,-48.45,America/Sao_Paulo,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,AS28334 PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA
Missouri,United States,64***,39.08,-94.58,America/Chicago,Sprint,Sprint Midwest Group,"AS6157 SPRINT, Business Serices Group"
New York,United States,10***,40.71,-74.01,America/New_York,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business
Tehran,Iran,,35.68,51.42,Asia/Tehran,Iran Telecommunication Company PJS,TCQ DSL,AS58224 Iran Telecommunication Company PJS
California,United States,94***,37.97,-122.03,America/Los_Angeles,Bank of America,"Bank of America, National Association",
