Device_ID,Device_Type,LAI,RAI,Network_Type
D3026,Smartphone,240-01,240-01,3G
D3027,IoT Device,240-01,240-01,3G
D3028,Tablet,240-01,240-01,5G
D3029,IoT Device,240-01,240-01,4G
D3030,Tablet,240-01,240-01,5G
D3031,Tablet,240-01,240-01,4G
D3032,Smartphone,240-01,240-01,5G
D3033,IoT Device,240-01,240-01,4G
D3034,IoT Device,240-01,240-01,3G
D3035,IoT Device,240-01,240-01,5G
D3036,Smartphone,240-01,240-01,5G
D3037,IoT Device,240-01,240-01,3G
D3038,Tablet,240-01,240-01,4G
D3039,Smartphone,240-01,240-01,5G
D3040,Tablet,240-01,240-01,4G
D3041,IoT Device,240-01,240-01,5G
D3042,Smartphone,240-01,240-01,3G
D3043,Smartphone,240-01,240-01,4G
D3044,IoT Device,240-01,240-01,4G
D3045,Tablet,240-01,240-01,3G
D3046,IoT Device,240-01,240-01,5G
D3047,Tablet,240-01,240-01,3G
D3048,Smartphone,240-01,240-01,4G
D3049,IoT Device,240-01,240-01,4G
D3050,Smartphone,240-01,240-01,4G
D3051,IoT Device,240-01,240-01,3G
D3052,IoT Device,240-01,240-01,3G
D3053,Tablet,240-01,240-01,5G
D3054,Smartphone,240-01,240-01,5G
D3055,Smartphone,240-01,240-01,5G
D3056,Tablet,240-01,240-01,3G
D3057,IoT Device,240-01,240-01,4G
D3058,Smartphone,240-01,240-01,3G
D3059,IoT Device,240-01,240-01,3G
D3060,IoT Device,240-01,240-01,4G
D3061,IoT Device,240-01,240-01,4G
D3062,Tablet,240-01,240-01,5G
D3063,Smartphone,240-01,240-01,3G
D3064,IoT Device,240-01,240-01,5G
D3065,Smartphone,240-01,240-01,5G
D3066,Smartphone,240-01,240-01,4G
D3067,Tablet,240-01,240-01,4G
D3068,Smartphone,240-01,240-01,5G
D3069,Smartphone,240-01,240-01,5G
D3070,IoT Device,240-01,240-01,5G
D3071,Smartphone,240-01,240-01,3G
D3072,Smartphone,240-01,240-01,3G
D3073,Tablet,240-01,240-01,3G
D3074,Smartphone,240-01,240-01,4G
D3075,Smartphone,240-01,240-01,5G
D3076,Smartphone,240-01,240-01,4G
D3077,IoT Device,240-01,240-01,4G
D3078,Smartphone,240-01,240-01,5G
D3079,Tablet,240-01,240-01,5G
D3080,IoT Device,240-01,240-01,3G
D3081,Smartphone,240-01,240-01,4G
D3082,Tablet,240-01,240-01,5G
D3083,Tablet,240-01,240-01,4G
D3084,Smartphone,240-01,240-01,3G
D3085,Tablet,240-01,240-01,5G
D3086,Tablet,240-01,240-01,5G
D3087,Smartphone,240-01,240-01,3G
D3088,IoT Device,240-01,240-01,4G
D3089,Smartphone,240-01,240-01,3G
D3090,IoT Device,240-01,240-01,4G
D3091,Smartphone,240-01,240-01,3G
D3092,Smartphone,240-01,240-01,4G
D3093,Smartphone,240-01,240-01,4G
D3094,Tablet,240-01,240-01,4G
D3095,IoT Device,240-01,240-01,3G
D3096,Smartphone,240-01,240-01,4G
D3097,Smartphone,240-01,240-01,5G
D3098,IoT Device,240-01,240-01,5G
D3099,Tablet,240-01,240-01,3G
D3100,IoT Device,240-01,240-01,3G
D3101,IoT Device,240-01,240-01,4G
D3102,Smartphone,240-01,240-01,3G
D3103,Tablet,240-01,240-01,5G
D3104,Tablet,240-01,240-01,5G
D3105,Smartphone,240-01,240-01,4G
D3106,Smartphone,240-01,240-01,4G
D3107,Smartphone,240-01,240-01,5G
D3108,Smartphone,240-01,240-01,3G
D3109,Smartphone,240-01,240-01,5G
D3110,IoT Device,240-01,240-01,4G
D3111,Smartphone,240-01,240-01,4G
D3112,Smartphone,240-01,240-01,5G
D3113,IoT Device,240-01,240-01,3G
D3114,Tablet,240-01,240-01,4G
D3115,Tablet,240-01,240-01,4G
D3116,IoT Device,240-01,240-01,3G
D3117,Tablet,240-01,240-01,4G
D3118,Tablet,240-01,240-01,4G
D3119,IoT Device,240-01,240-01,4G
D3120,IoT Device,240-01,240-01,5G
D3121,Smartphone,240-01,240-01,5G
D3122,Smartphone,240-01,240-01,3G
D3123,Smartphone,240-01,240-01,3G
D3124,Tablet,240-01,240-01,4G
D3125,Tablet,240-01,240-01,3G
D3126,IoT Device,240-01,240-01,3G
D3127,Tablet,240-01,240-01,5G
D3128,Tablet,240-01,240-01,5G
D3129,IoT Device,240-01,240-01,4G
D3130,IoT Device,240-01,240-01,3G
D3131,IoT Device,240-01,240-01,4G
D3132,Smartphone,240-01,240-01,3G
D3133,IoT Device,240-01,240-01,3G
D3134,Tablet,240-01,240-01,4G
D3135,Tablet,240-01,240-01,5G
D3136,IoT Device,240-01,240-01,4G
D3137,Tablet,240-01,240-01,5G
D3138,Smartphone,240-01,240-01,4G
D3139,Tablet,240-01,240-01,3G
D3140,IoT Device,240-01,240-01,4G
D3141,IoT Device,240-01,240-01,5G
D3142,Smartphone,240-01,240-01,4G
D3143,Smartphone,240-01,240-01,3G
D3144,Tablet,240-01,240-01,3G
D3145,Tablet,240-01,240-01,5G
D3146,Smartphone,240-01,240-01,3G
D3147,IoT Device,240-01,240-01,3G
D3148,Tablet,240-01,240-01,4G
D3149,Smartphone,240-01,240-01,5G
D3150,Smartphone,240-01,240-01,5G
D3151,IoT Device,240-01,240-01,3G
D3152,IoT Device,240-01,240-01,5G
D3153,Smartphone,240-01,240-01,4G
D3154,Tablet,240-01,240-01,4G
D3155,IoT Device,240-01,240-01,3G
D3156,IoT Device,240-01,240-01,4G
D3157,IoT Device,240-01,240-01,5G
D3158,Tablet,240-01,240-01,4G
D3159,Tablet,240-01,240-01,5G
D3160,IoT Device,240-01,240-01,3G
D3161,Tablet,240-01,240-01,3G
D3162,IoT Device,240-01,240-01,3G
D3163,Tablet,240-01,240-01,5G
D3164,Tablet,240-01,240-01,5G
D3165,Smartphone,240-01,240-01,3G
D3166,IoT Device,240-01,240-01,3G
D3167,Smartphone,240-01,240-01,3G
D3168,Tablet,240-01,240-01,4G
D3169,Smartphone,240-01,240-01,3G
D3170,IoT Device,240-01,240-01,5G
D3171,IoT Device,240-01,240-01,5G
D3172,Tablet,240-01,240-01,4G
D3173,Smartphone,240-01,240-01,5G
D3174,IoT Device,240-01,240-01,5G
D3175,IoT Device,240-01,240-01,3G
D3176,Tablet,240-01,240-01,5G
D3177,IoT Device,240-01,240-01,5G
D3178,Tablet,240-01,240-01,4G
D3179,Smartphone,240-01,240-01,5G
D3180,Tablet,240-01,240-01,4G
D3181,Smartphone,240-01,240-01,4G
D3182,Tablet,240-01,240-01,4G
D3183,Tablet,240-01,240-01,5G
D3184,IoT Device,240-01,240-01,4G
D3185,Tablet,240-01,240-01,5G
D3186,Tablet,240-01,240-01,5G
D3187,Smartphone,240-01,240-01,3G
D3188,Tablet,240-01,240-01,4G
D3189,Smartphone,240-01,240-01,4G
D3190,IoT Device,240-01,240-01,3G
D3191,Smartphone,240-01,240-01,4G
D3192,Smartphone,240-01,240-01,4G
D3193,IoT Device,240-01,240-01,5G
D3194,Tablet,240-01,240-01,5G
D3195,Tablet,240-01,240-01,4G
D3196,Tablet,240-01,240-01,3G
D3197,IoT Device,240-01,240-01,3G
D3198,Smartphone,240-01,240-01,4G
D3199,Tablet,240-01,240-01,5G
D3200,Smartphone,240-01,240-01,5G
D3201,Smartphone,240-01,240-01,3G
D3202,IoT Device,240-01,240-01,5G
D3203,IoT Device,240-01,240-01,5G
D3204,Smartphone,240-01,240-01,5G
D3205,Smartphone,240-01,240-01,3G
D3206,Smartphone,240-01,240-01,5G
D3207,Smartphone,240-01,240-01,4G
D3208,Smartphone,240-01,240-01,5G
D3209,Smartphone,240-01,240-01,4G
D3210,Smartphone,240-01,240-01,4G
D3211,Tablet,240-01,240-01,5G
D3212,IoT Device,240-01,240-01,5G
D3213,Smartphone,240-01,240-01,5G
D3214,Tablet,240-01,240-01,5G
D3215,IoT Device,240-01,240-01,3G
D3216,Smartphone,240-01,240-01,5G
D3217,Smartphone,240-01,240-01,5G
D3218,Smartphone,240-01,240-01,5G
D3219,Tablet,240-01,240-01,5G
D3220,IoT Device,240-01,240-01,5G
D3221,Tablet,240-01,240-01,5G
D3222,Smartphone,240-01,240-01,3G
D3223,Smartphone,240-01,240-01,5G
D3224,Smartphone,240-01,240-01,3G
D3225,Tablet,240-01,240-01,5G
D3226,Tablet,240-01,240-01,5G
D3227,IoT Device,240-01,240-01,5G
D3228,IoT Device,240-01,240-01,4G
D3229,Tablet,240-01,240-01,5G
D3230,Tablet,240-01,240-01,3G
D3231,IoT Device,240-01,240-01,5G
D3232,Smartphone,240-01,240-01,3G
D3233,Smartphone,240-01,240-01,4G
D3234,Smartphone,240-01,240-01,3G
D3235,Tablet,240-01,240-01,5G
D3236,Tablet,240-01,240-01,5G
D3237,Tablet,240-01,240-01,5G
D3238,Tablet,240-01,240-01,3G
D3239,Tablet,240-01,240-01,5G
D3240,Tablet,240-01,240-01,4G
D3241,Smartphone,240-01,240-01,4G
D3242,Tablet,240-01,240-01,3G
D3243,IoT Device,240-01,240-01,5G
D3244,IoT Device,240-01,240-01,3G
D3245,IoT Device,240-01,240-01,4G
D3246,Tablet,240-01,240-01,3G
D3247,Tablet,240-01,240-01,4G
D3248,Smartphone,240-01,240-01,4G
D3249,IoT Device,240-01,240-01,3G
D3250,Smartphone,240-01,240-01,3G
D3251,Smartphone,240-01,240-01,3G
D3252,Tablet,240-01,240-01,4G
D3253,Tablet,240-01,240-01,4G
D3254,IoT Device,240-01,240-01,4G
D3255,Tablet,240-01,240-01,3G
D3256,Smartphone,240-01,240-01,4G
D3257,Smartphone,240-01,240-01,4G
D3258,Tablet,240-01,240-01,4G
D3259,IoT Device,240-01,240-01,4G
D3260,Smartphone,240-01,240-01,4G
D3261,Smartphone,240-01,240-01,3G
D3262,IoT Device,240-01,240-01,5G
D3263,Tablet,240-01,240-01,3G
D3264,Tablet,240-01,240-01,5G
D3265,Tablet,240-01,240-01,4G
D3266,IoT Device,240-01,240-01,4G
D3267,Tablet,240-01,240-01,5G
D3268,IoT Device,240-01,240-01,4G
D3269,Tablet,240-01,240-01,3G
D3270,Tablet,240-01,240-01,4G
D3271,IoT Device,240-01,240-01,3G
D3272,Tablet,240-01,240-01,4G
D3273,IoT Device,240-01,240-01,5G
D3274,Tablet,240-01,240-01,5G
D3275,IoT Device,240-01,240-01,3G
D3276,IoT Device,240-01,240-01,3G
D3277,IoT Device,240-01,240-01,4G
D3278,Smartphone,240-01,240-01,5G
D3279,Smartphone,240-01,240-01,4G
D3280,Smartphone,240-01,240-01,4G
D3281,IoT Device,240-01,240-01,3G
D3282,Tablet,240-01,240-01,4G
D3283,Tablet,240-01,240-01,5G
D3284,Tablet,240-01,240-01,4G
D3285,Tablet,240-01,240-01,4G
D3286,IoT Device,240-01,240-01,4G
D3287,IoT Device,240-01,240-01,3G
D3288,Tablet,240-01,240-01,5G
D3289,IoT Device,240-01,240-01,4G
D3290,Tablet,240-01,240-01,3G
D3291,IoT Device,240-01,240-01,3G
D3292,Smartphone,240-01,240-01,3G
D3293,IoT Device,240-01,240-01,3G
D3294,Tablet,240-01,240-01,4G
D3295,Smartphone,240-01,240-01,4G
D3296,Tablet,240-01,240-01,5G
D3297,IoT Device,240-01,240-01,4G
D3298,Smartphone,240-01,240-01,5G
D3299,IoT Device,240-01,240-01,5G
D3300,Tablet,240-01,240-01,3G
D3301,IoT Device,240-01,240-01,5G
D3302,Smartphone,240-01,240-01,4G
D3303,Smartphone,240-01,240-01,5G
D3304,Tablet,240-01,240-01,5G
D3305,Smartphone,240-01,240-01,5G
D3306,IoT Device,240-01,240-01,3G
D3307,Smartphone,240-01,240-01,3G
D3308,Tablet,240-01,240-01,4G
D3309,IoT Device,240-01,240-01,4G
D3310,Tablet,240-01,240-01,5G
D3311,Smartphone,240-01,240-01,5G
D3312,Tablet,240-01,240-01,4G
D3313,Tablet,240-01,240-01,4G
D3314,IoT Device,240-01,240-01,4G
D3315,IoT Device,240-01,240-01,3G
D3316,IoT Device,240-01,240-01,4G
D3317,IoT Device,240-01,240-01,4G
D3318,Tablet,240-01,240-01,3G
D3319,Tablet,240-01,240-01,3G
D3320,Tablet,240-01,240-01,5G
D3321,Tablet,240-01,240-01,5G
D3322,Tablet,240-01,240-01,5G
D3323,Smartphone,240-01,240-01,4G
D3324,Smartphone,240-01,240-01,5G
D3325,Smartphone,240-01,240-01,5G
D3326,Smartphone,240-01,240-01,3G
D3327,Smartphone,240-01,240-01,3G
D3328,IoT Device,240-01,240-01,5G
D3329,Tablet,240-01,240-01,5G
D3330,IoT Device,240-01,240-01,3G
D3331,Smartphone,240-01,240-01,4G
D3332,Smartphone,240-01,240-01,4G
D3333,IoT Device,240-01,240-01,5G
D3334,Tablet,240-01,240-01,5G
D3335,Smartphone,240-01,240-01,4G
D3336,IoT Device,240-01,240-01,3G
D3337,IoT Device,240-01,240-01,4G
D3338,IoT Device,240-01,240-01,4G
D3339,Tablet,240-01,240-01,3G
D3340,Tablet,240-01,240-01,5G
D3341,Smartphone,240-01,240-01,5G
D3342,IoT Device,240-01,240-01,3G
D3343,Tablet,240-01,240-01,3G
D3344,Smartphone,240-01,240-01,3G
D3345,Tablet,240-01,240-01,3G
D3346,IoT Device,240-01,240-01,5G
D3347,Tablet,240-01,240-01,3G
D3348,IoT Device,240-01,240-01,3G
D3349,IoT Device,240-01,240-01,5G
D3350,Smartphone,240-01,240-01,4G
D3351,IoT Device,240-01,240-01,3G
D3352,IoT Device,240-01,240-01,5G
D3353,IoT Device,240-01,240-01,4G
D3354,IoT Device,240-01,240-01,4G
D3355,Smartphone,240-01,240-01,4G
D3356,IoT Device,240-01,240-01,3G
D3357,IoT Device,240-01,240-01,4G
D3358,Smartphone,240-01,240-01,3G
D3359,IoT Device,240-01,240-01,4G
D3360,Tablet,240-01,240-01,3G
D3361,Tablet,240-01,240-01,4G
D3362,Smartphone,240-01,240-01,3G
D3363,Tablet,240-01,240-01,3G
D3364,Smartphone,240-01,240-01,4G
D3365,Tablet,240-01,240-01,4G
D3366,Smartphone,240-01,240-01,4G
D3367,Smartphone,240-01,240-01,4G
D3368,Smartphone,240-01,240-01,3G
D3369,Smartphone,240-01,240-01,4G
D3370,Smartphone,240-01,240-01,3G
D3371,IoT Device,240-01,240-01,3G
D3372,IoT Device,240-01,240-01,3G
D3373,Smartphone,240-01,240-01,5G
D3374,IoT Device,240-01,240-01,4G
D3375,Smartphone,240-01,240-01,3G
D3376,Smartphone,240-01,240-01,3G
D3377,Tablet,240-01,240-01,3G
D3378,Tablet,240-01,240-01,3G
D3379,Tablet,240-01,240-01,3G
D3380,Tablet,240-01,240-01,3G
D3381,IoT Device,240-01,240-01,5G
D3382,Tablet,240-01,240-01,3G
D3383,Tablet,240-01,240-01,3G
D3384,Smartphone,240-01,240-01,3G
D3385,Tablet,240-01,240-01,3G
D3386,Smartphone,240-01,240-01,5G
D3387,Smartphone,240-01,240-01,4G
D3388,Tablet,240-01,240-01,4G
D3389,IoT Device,240-01,240-01,5G
D3390,IoT Device,240-01,240-01,3G
D3391,Tablet,240-01,240-01,4G
D3392,Tablet,240-01,240-01,4G
D3393,IoT Device,240-01,240-01,4G
D3394,IoT Device,240-01,240-01,5G
D3395,IoT Device,240-01,240-01,5G
D3396,IoT Device,240-01,240-01,5G
D3397,Tablet,240-01,240-01,5G
D3398,IoT Device,240-01,240-01,5G
D3399,IoT Device,240-01,240-01,3G
D3400,Tablet,240-01,240-01,3G
D3401,Smartphone,240-01,240-01,4G
D3402,Tablet,240-01,240-01,3G
D3403,Tablet,240-01,240-01,5G
D3404,Tablet,240-01,240-01,5G
D3405,IoT Device,240-01,240-01,5G
D3406,Tablet,240-01,240-01,5G
D3407,Smartphone,240-01,240-01,4G
D3408,IoT Device,240-01,240-01,3G
D3409,Smartphone,240-01,240-01,4G
D3410,Smartphone,240-01,240-01,4G
D3411,IoT Device,240-01,240-01,5G
D3412,IoT Device,240-01,240-01,3G
D3413,IoT Device,240-01,240-01,4G
D3414,Smartphone,240-01,240-01,4G
D3415,IoT Device,240-01,240-01,4G
D3416,Tablet,240-01,240-01,4G
D3417,Tablet,240-01,240-01,5G
D3418,Smartphone,240-01,240-01,3G
D3419,Tablet,240-01,240-01,3G
D3420,Tablet,240-01,240-01,3G
D3421,Smartphone,240-01,240-01,5G
D3422,Smartphone,240-01,240-01,3G
D3423,Smartphone,240-01,240-01,4G
D3424,IoT Device,240-01,240-01,3G
D3425,Tablet,240-01,240-01,3G
D3426,IoT Device,240-01,240-01,5G
D3427,Smartphone,240-01,240-01,4G
D3428,IoT Device,240-01,240-01,4G
D3429,Smartphone,240-01,240-01,5G
D3430,Smartphone,240-01,240-01,3G
D3431,Tablet,240-01,240-01,3G
D3432,IoT Device,240-01,240-01,3G
D3433,Tablet,240-01,240-01,4G
D3434,Smartphone,240-01,240-01,5G
D3435,Smartphone,240-01,240-01,3G
D3436,Tablet,240-01,240-01,4G
D3437,IoT Device,240-01,240-01,3G
D3438,IoT Device,240-01,240-01,4G
D3439,Tablet,240-01,240-01,5G
D3440,IoT Device,240-01,240-01,4G
D3441,Tablet,240-01,240-01,3G
D3442,IoT Device,240-01,240-01,3G
D3443,IoT Device,240-01,240-01,3G
D3444,Smartphone,240-01,240-01,3G
D3445,IoT Device,240-01,240-01,5G
D3446,Smartphone,240-01,240-01,3G
D3447,IoT Device,240-01,240-01,5G
D3448,IoT Device,240-01,240-01,4G
D3449,IoT Device,240-01,240-01,4G
D3450,IoT Device,240-01,240-01,5G
D3451,IoT Device,240-01,240-01,4G
D3452,IoT Device,240-01,240-01,4G
D3453,Smartphone,240-01,240-01,4G
D3454,Smartphone,240-01,240-01,5G
D3455,Smartphone,240-01,240-01,3G
D3456,Tablet,240-01,240-01,5G
D3457,Smartphone,240-01,240-01,3G
D3458,IoT Device,240-01,240-01,3G
D3459,Tablet,240-01,240-01,4G
D3460,Tablet,240-01,240-01,3G
D3461,IoT Device,240-01,240-01,3G
D3462,IoT Device,240-01,240-01,3G
D3463,Tablet,240-01,240-01,5G
D3464,IoT Device,240-01,240-01,4G
D3465,Smartphone,240-01,240-01,3G
D3466,Smartphone,240-01,240-01,5G
D3467,IoT Device,240-01,240-01,3G
D3468,Tablet,240-01,240-01,3G
D3469,Smartphone,240-01,240-01,3G
D3470,Tablet,240-01,240-01,5G
D3471,Smartphone,240-01,240-01,5G
D3472,IoT Device,240-01,240-01,3G
D3473,IoT Device,240-01,240-01,5G
D3474,Tablet,240-01,240-01,3G
D3475,Tablet,240-01,240-01,3G
D3476,Smartphone,240-01,240-01,3G
D3477,Smartphone,240-01,240-01,3G
D3478,Smartphone,240-01,240-01,5G
D3479,IoT Device,240-01,240-01,5G
D3480,Smartphone,240-01,240-01,5G
D3481,Smartphone,240-01,240-01,5G
D3482,Smartphone,240-01,240-01,3G
D3483,IoT Device,240-01,240-01,3G
D3484,Tablet,240-01,240-01,4G
D3485,IoT Device,240-01,240-01,4G
D3486,IoT Device,240-01,240-01,4G
D3487,IoT Device,240-01,240-01,5G
D3488,Tablet,240-01,240-01,4G
D3489,IoT Device,240-01,240-01,3G
D3490,Smartphone,240-01,240-01,3G
D3491,Tablet,240-01,240-01,5G
D3492,IoT Device,240-01,240-01,5G
D3493,IoT Device,240-01,240-01,3G
D3494,Smartphone,240-01,240-01,4G
D3495,Tablet,240-01,240-01,3G
D3496,Tablet,240-01,240-01,5G
D3497,Tablet,240-01,240-01,4G
D3498,Tablet,240-01,240-01,3G
D3499,IoT Device,240-01,240-01,4G
D3500,Smartphone,240-01,240-01,4G
D3501,IoT Device,240-01,240-01,5G
D3502,Smartphone,240-01,240-01,5G
D3503,IoT Device,240-01,240-01,5G
D3504,IoT Device,240-01,240-01,3G
D3505,IoT Device,240-01,240-01,3G
D3506,IoT Device,240-01,240-01,3G
D3507,Smartphone,240-01,240-01,5G
D3508,Tablet,240-01,240-01,4G
D3509,IoT Device,240-01,240-01,5G
D3510,IoT Device,240-01,240-01,5G
D3511,IoT Device,240-01,240-01,3G
D3512,Tablet,240-01,240-01,3G
D3513,IoT Device,240-01,240-01,4G
D3514,IoT Device,240-01,240-01,3G
D3515,Smartphone,240-01,240-01,3G
D3516,Smartphone,240-01,240-01,4G
D3517,Smartphone,240-01,240-01,5G
D3518,IoT Device,240-01,240-01,5G
D3519,Tablet,240-01,240-01,4G
D3520,IoT Device,240-01,240-01,5G
D3521,Smartphone,240-01,240-01,3G
D3522,IoT Device,240-01,240-01,5G
D3523,Smartphone,240-01,240-01,5G
D3524,IoT Device,240-01,240-01,4G
D3525,Tablet,240-01,240-01,5G
D3526,Smartphone,240-01,240-01,5G
D3527,Smartphone,240-01,240-01,5G
D3528,IoT Device,240-01,240-01,5G
D3529,IoT Device,240-01,240-01,3G
D3530,Tablet,240-01,240-01,4G
D3531,Tablet,240-01,240-01,5G
D3532,Smartphone,240-01,240-01,5G
D3533,IoT Device,240-01,240-01,5G
D3534,Tablet,240-01,240-01,5G
D3535,IoT Device,240-01,240-01,4G
D3536,Tablet,240-01,240-01,3G
D3537,IoT Device,240-01,240-01,5G
D3538,Smartphone,240-01,240-01,4G
D3539,Tablet,240-01,240-01,4G
D3540,Tablet,240-01,240-01,3G
D3541,Tablet,240-01,240-01,4G
D3542,Smartphone,240-01,240-01,5G
D3543,Smartphone,240-01,240-01,4G
D3544,Smartphone,240-01,240-01,5G
D3545,Smartphone,240-01,240-01,5G
D3546,Smartphone,240-01,240-01,4G
D3547,Tablet,240-01,240-01,4G
D3548,Smartphone,240-01,240-01,3G
D3549,Tablet,240-01,240-01,4G
D3550,Tablet,240-01,240-01,3G
D3551,IoT Device,240-01,240-01,3G
D3552,IoT Device,240-01,240-01,4G
D3553,IoT Device,240-01,240-01,5G
D3554,Smartphone,240-01,240-01,5G
D3555,Smartphone,240-01,240-01,5G
D3556,Smartphone,240-01,240-01,3G
D3557,Tablet,240-01,240-01,3G
D3558,Tablet,240-01,240-01,4G
D3559,Smartphone,240-01,240-01,4G
D3560,IoT Device,240-01,240-01,5G
D3561,Smartphone,240-01,240-01,3G
D3562,IoT Device,240-01,240-01,4G
D3563,Smartphone,240-01,240-01,4G
D3564,IoT Device,240-01,240-01,3G
D3565,Smartphone,240-01,240-01,3G
D3566,IoT Device,240-01,240-01,4G
D3567,IoT Device,240-01,240-01,5G
D3568,Smartphone,240-01,240-01,3G
D3569,Tablet,240-01,240-01,5G
D3570,Tablet,240-01,240-01,4G
D3571,Smartphone,240-01,240-01,4G
D3572,IoT Device,240-01,240-01,3G
D3573,Tablet,240-01,240-01,5G
D3574,IoT Device,240-01,240-01,5G
D3575,Smartphone,240-01,240-01,5G
D3576,Tablet,240-01,240-01,4G
D3577,Tablet,240-01,240-01,3G
D3578,Tablet,240-01,240-01,3G
D3579,Smartphone,240-01,240-01,3G
D3580,Smartphone,240-01,240-01,5G
D3581,IoT Device,240-01,240-01,5G
D3582,Tablet,240-01,240-01,5G
D3583,IoT Device,240-01,240-01,4G
D3584,Tablet,240-01,240-01,3G
D3585,Tablet,240-01,240-01,4G
D3586,Smartphone,240-01,240-01,4G
D3587,Tablet,240-01,240-01,3G
D3588,IoT Device,240-01,240-01,4G
D3589,Smartphone,240-01,240-01,3G
D3590,IoT Device,240-01,240-01,4G
D3591,IoT Device,240-01,240-01,3G
D3592,IoT Device,240-01,240-01,3G
D3593,IoT Device,240-01,240-01,5G
D3594,Tablet,240-01,240-01,5G
D3595,Tablet,240-01,240-01,4G
D3596,IoT Device,240-01,240-01,4G
D3597,Smartphone,240-01,240-01,5G
D3598,Smartphone,240-01,240-01,3G
D3599,Smartphone,240-01,240-01,4G
D3600,Smartphone,240-01,240-01,4G
D3601,Tablet,240-01,240-01,3G
D3602,Smartphone,240-01,240-01,5G
D3603,Smartphone,240-01,240-01,4G
D3604,Smartphone,240-01,240-01,4G
D3605,IoT Device,240-01,240-01,5G
D3606,Smartphone,240-01,240-01,4G
D3607,Tablet,240-01,240-01,5G
D3608,Tablet,240-01,240-01,5G
D3609,Tablet,240-01,240-01,5G
D3610,IoT Device,240-01,240-01,5G
D3611,Smartphone,240-01,240-01,4G
D3612,Tablet,240-01,240-01,3G
D3613,Tablet,240-01,240-01,3G
D3614,Tablet,240-01,240-01,3G
D3615,Smartphone,240-01,240-01,4G
D3616,IoT Device,240-01,240-01,3G
D3617,Tablet,240-01,240-01,4G
D3618,IoT Device,240-01,240-01,5G
D3619,IoT Device,240-01,240-01,4G
D3620,Tablet,240-01,240-01,3G
D3621,Smartphone,240-01,240-01,5G
D3622,Tablet,240-01,240-01,3G
D3623,Smartphone,240-01,240-01,4G
D3624,Tablet,240-01,240-01,4G
D3625,IoT Device,240-01,240-01,4G
D3626,IoT Device,240-01,240-01,3G
D3627,IoT Device,240-01,240-01,4G
D3628,Smartphone,240-01,240-01,5G
D3629,IoT Device,240-01,240-01,3G
D3630,Tablet,240-01,240-01,5G
D3631,Smartphone,240-01,240-01,3G
D3632,Smartphone,240-01,240-01,4G
D3633,Tablet,240-01,240-01,3G
D3634,Tablet,240-01,240-01,5G
D3635,Smartphone,240-01,240-01,3G
D3636,Smartphone,240-01,240-01,5G
D3637,IoT Device,240-01,240-01,5G
D3638,Smartphone,240-01,240-01,5G
D3639,Smartphone,240-01,240-01,3G
D3640,Tablet,240-01,240-01,4G
D3641,IoT Device,240-01,240-01,3G
D3642,IoT Device,240-01,240-01,3G
D3643,Tablet,240-01,240-01,4G
D3644,IoT Device,240-01,240-01,4G
D3645,Smartphone,240-01,240-01,3G
D3646,Smartphone,240-01,240-01,5G
D3647,Tablet,240-01,240-01,5G
D3648,Tablet,240-01,240-01,3G
D3649,Tablet,240-01,240-01,3G
D3650,Smartphone,240-01,240-01,4G
D3651,IoT Device,240-01,240-01,4G
D3652,Smartphone,240-01,240-01,3G
D3653,Tablet,240-01,240-01,3G
D3654,IoT Device,240-01,240-01,4G
D3655,Smartphone,240-01,240-01,5G
D3656,Smartphone,240-01,240-01,5G
D3657,IoT Device,240-01,240-01,4G
D3658,IoT Device,240-01,240-01,4G
D3659,Smartphone,240-01,240-01,3G
D3660,IoT Device,240-01,240-01,5G
D3661,Smartphone,240-01,240-01,5G
D3662,IoT Device,240-01,240-01,3G
D3663,IoT Device,240-01,240-01,3G
D3664,Smartphone,240-01,240-01,3G
D3665,Smartphone,240-01,240-01,4G
D3666,Smartphone,240-01,240-01,3G
D3667,Tablet,240-01,240-01,5G
D3668,Tablet,240-01,240-01,5G
D3669,IoT Device,240-01,240-01,4G
D3670,Tablet,240-01,240-01,4G
D3671,Tablet,240-01,240-01,3G
D3672,Tablet,240-01,240-01,4G
D3673,Tablet,240-01,240-01,4G
D3674,IoT Device,240-01,240-01,3G
D3675,Smartphone,240-01,240-01,5G
D3676,Smartphone,240-01,240-01,5G
D3677,Tablet,240-01,240-01,5G
D3678,Tablet,240-01,240-01,5G
D3679,Tablet,240-01,240-01,4G
D3680,Smartphone,240-01,240-01,5G
D3681,Smartphone,240-01,240-01,3G
D3682,Smartphone,240-01,240-01,4G
D3683,Tablet,240-01,240-01,4G
D3684,Smartphone,240-01,240-01,4G
D3685,IoT Device,240-01,240-01,3G
D3686,Smartphone,240-01,240-01,5G
D3687,Smartphone,240-01,240-01,4G
D3688,Tablet,240-01,240-01,4G
D3689,IoT Device,240-01,240-01,4G
D3690,Smartphone,240-01,240-01,3G
D3691,Tablet,240-01,240-01,4G
D3692,Smartphone,240-01,240-01,3G
D3693,IoT Device,240-01,240-01,3G
D3694,Smartphone,240-01,240-01,5G
D3695,Tablet,240-01,240-01,5G
D3696,Smartphone,240-01,240-01,5G
D3697,Smartphone,240-01,240-01,5G
D3698,IoT Device,240-01,240-01,5G
D3699,Tablet,240-01,240-01,4G
D3700,IoT Device,240-01,240-01,5G
