Device_ID,Device_Type,LAI,RAI,Network_Type
D3026,Tablet,240-01,240-01,5G
D3027,Tablet,240-01,240-01,3G
D3028,Tablet,240-01,240-01,3G
D3029,Tablet,240-01,240-01,4G
D3030,Tablet,240-01,240-01,5G
D3031,Smartphone,240-01,240-01,4G
D3032,IoT Device,240-01,240-01,4G
D3033,IoT Device,240-01,240-01,3G
D3034,IoT Device,240-01,240-01,3G
D3035,Tablet,240-01,240-01,5G
D3036,Smartphone,240-01,240-01,5G
D3037,Tablet,240-01,240-01,5G
D3038,Tablet,240-01,240-01,4G
D3039,Smartphone,240-01,240-01,3G
D3040,IoT Device,240-01,240-01,3G
D3041,Smartphone,240-01,240-01,3G
D3042,Smartphone,240-01,240-01,5G
D3043,Tablet,240-01,240-01,3G
D3044,IoT Device,240-01,240-01,5G
D3045,Tablet,240-01,240-01,3G
D3046,IoT Device,240-01,240-01,3G
D3047,Smartphone,240-01,240-01,4G
D3048,IoT Device,240-01,240-01,3G
D3049,Tablet,240-01,240-01,3G
D3050,Smartphone,240-01,240-01,4G
D3051,IoT Device,240-01,240-01,4G
D3052,Smartphone,240-01,240-01,4G
D3053,IoT Device,240-01,240-01,3G
D3054,Tablet,240-01,240-01,4G
D3055,Smartphone,240-01,240-01,4G
D3056,Tablet,240-01,240-01,3G
D3057,Smartphone,240-01,240-01,5G
D3058,Smartphone,240-01,240-01,5G
D3059,Tablet,240-01,240-01,4G
D3060,Tablet,240-01,240-01,3G
D3061,Smartphone,240-01,240-01,3G
D3062,Smartphone,240-01,240-01,4G
D3063,IoT Device,240-01,240-01,4G
D3064,Smartphone,240-01,240-01,4G
D3065,Smartphone,240-01,240-01,3G
D3066,Smartphone,240-01,240-01,4G
D3067,Tablet,240-01,240-01,3G
D3068,Smartphone,240-01,240-01,5G
D3069,Smartphone,240-01,240-01,4G
D3070,Smartphone,240-01,240-01,5G
D3071,IoT Device,240-01,240-01,3G
D3072,Tablet,240-01,240-01,3G
D3073,IoT Device,240-01,240-01,5G
D3074,Tablet,240-01,240-01,4G
D3075,Tablet,240-01,240-01,5G
D3076,IoT Device,240-01,240-01,5G
D3077,Tablet,240-01,240-01,4G
D3078,Tablet,240-01,240-01,4G
D3079,Tablet,240-01,240-01,5G
D3080,Smartphone,240-01,240-01,5G
D3081,IoT Device,240-01,240-01,3G
D3082,Tablet,240-01,240-01,3G
D3083,Tablet,240-01,240-01,4G
D3084,Tablet,240-01,240-01,5G
D3085,IoT Device,240-01,240-01,5G
D3086,Tablet,240-01,240-01,4G
D3087,Tablet,240-01,240-01,5G
D3088,Tablet,240-01,240-01,3G
D3089,Smartphone,240-01,240-01,3G
D3090,Smartphone,240-01,240-01,3G
D3091,Smartphone,240-01,240-01,3G
D3092,Smartphone,240-01,240-01,4G
D3093,IoT Device,240-01,240-01,5G
D3094,Smartphone,240-01,240-01,3G
D3095,IoT Device,240-01,240-01,4G
D3096,IoT Device,240-01,240-01,5G
D3097,Tablet,240-01,240-01,4G
D3098,Tablet,240-01,240-01,5G
D3099,Tablet,240-01,240-01,5G
D3100,Smartphone,240-01,240-01,3G
D3101,Tablet,240-01,240-01,5G
D3102,Tablet,240-01,240-01,3G
D3103,IoT Device,240-01,240-01,5G
D3104,Tablet,240-01,240-01,5G
D3105,Smartphone,240-01,240-01,3G
D3106,IoT Device,240-01,240-01,5G
D3107,Tablet,240-01,240-01,3G
D3108,Tablet,240-01,240-01,5G
D3109,Tablet,240-01,240-01,3G
D3110,Tablet,240-01,240-01,3G
D3111,Tablet,240-01,240-01,5G
D3112,Smartphone,240-01,240-01,3G
D3113,Tablet,240-01,240-01,5G
D3114,IoT Device,240-01,240-01,4G
D3115,Smartphone,240-01,240-01,4G
D3116,Smartphone,240-01,240-01,5G
D3117,Tablet,240-01,240-01,3G
D3118,IoT Device,240-01,240-01,4G
D3119,Smartphone,240-01,240-01,5G
D3120,IoT Device,240-01,240-01,5G
D3121,Tablet,240-01,240-01,4G
D3122,Tablet,240-01,240-01,5G
D3123,Tablet,240-01,240-01,5G
D3124,Smartphone,240-01,240-01,3G
D3125,Tablet,240-01,240-01,3G
D3126,IoT Device,240-01,240-01,3G
D3127,Tablet,240-01,240-01,4G
D3128,Tablet,240-01,240-01,4G
D3129,Smartphone,240-01,240-01,4G
D3130,Smartphone,240-01,240-01,4G
D3131,IoT Device,240-01,240-01,3G
D3132,Tablet,240-01,240-01,3G
D3133,Smartphone,240-01,240-01,3G
D3134,Tablet,240-01,240-01,5G
D3135,Tablet,240-01,240-01,4G
D3136,IoT Device,240-01,240-01,3G
D3137,Tablet,240-01,240-01,4G
D3138,IoT Device,240-01,240-01,5G
D3139,Smartphone,240-01,240-01,3G
D3140,IoT Device,240-01,240-01,3G
D3141,Tablet,240-01,240-01,5G
D3142,IoT Device,240-01,240-01,5G
D3143,Smartphone,240-01,240-01,3G
D3144,Smartphone,240-01,240-01,5G
D3145,IoT Device,240-01,240-01,5G
D3146,Tablet,240-01,240-01,5G
D3147,Smartphone,240-01,240-01,5G
D3148,IoT Device,240-01,240-01,5G
D3149,Smartphone,240-01,240-01,3G
D3150,Smartphone,240-01,240-01,5G
D3151,IoT Device,240-01,240-01,5G
D3152,IoT Device,240-01,240-01,4G
D3153,IoT Device,240-01,240-01,4G
D3154,Smartphone,240-01,240-01,3G
D3155,Smartphone,240-01,240-01,5G
D3156,IoT Device,240-01,240-01,3G
D3157,Smartphone,240-01,240-01,5G
D3158,IoT Device,240-01,240-01,3G
D3159,IoT Device,240-01,240-01,4G
D3160,IoT Device,240-01,240-01,4G
D3161,IoT Device,240-01,240-01,3G
D3162,Tablet,240-01,240-01,4G
D3163,IoT Device,240-01,240-01,5G
D3164,Smartphone,240-01,240-01,5G
D3165,Tablet,240-01,240-01,5G
D3166,Tablet,240-01,240-01,4G
D3167,IoT Device,240-01,240-01,4G
D3168,Smartphone,240-01,240-01,4G
D3169,Tablet,240-01,240-01,4G
D3170,IoT Device,240-01,240-01,4G
D3171,Tablet,240-01,240-01,5G
D3172,Smartphone,240-01,240-01,4G
D3173,Tablet,240-01,240-01,5G
D3174,IoT Device,240-01,240-01,3G
D3175,Tablet,240-01,240-01,3G
D3176,Smartphone,240-01,240-01,5G
D3177,Tablet,240-01,240-01,4G
D3178,Smartphone,240-01,240-01,3G
D3179,Smartphone,240-01,240-01,3G
D3180,Tablet,240-01,240-01,5G
D3181,Tablet,240-01,240-01,3G
D3182,IoT Device,240-01,240-01,5G
D3183,IoT Device,240-01,240-01,3G
D3184,Tablet,240-01,240-01,5G
D3185,Smartphone,240-01,240-01,5G
D3186,Smartphone,240-01,240-01,3G
D3187,IoT Device,240-01,240-01,5G
D3188,Smartphone,240-01,240-01,3G
D3189,Tablet,240-01,240-01,5G
D3190,IoT Device,240-01,240-01,4G
D3191,Smartphone,240-01,240-01,3G
D3192,Smartphone,240-01,240-01,4G
D3193,IoT Device,240-01,240-01,3G
D3194,Smartphone,240-01,240-01,4G
D3195,IoT Device,240-01,240-01,5G
D3196,Tablet,240-01,240-01,4G
D3197,IoT Device,240-01,240-01,3G
D3198,IoT Device,240-01,240-01,5G
D3199,IoT Device,240-01,240-01,3G
D3200,Tablet,240-01,240-01,5G
D3201,Smartphone,240-01,240-01,3G
D3202,Smartphone,240-01,240-01,3G
D3203,Tablet,240-01,240-01,3G
D3204,Smartphone,240-01,240-01,3G
D3205,Smartphone,240-01,240-01,5G
D3206,Smartphone,240-01,240-01,3G
D3207,Tablet,240-01,240-01,3G
D3208,IoT Device,240-01,240-01,3G
D3209,IoT Device,240-01,240-01,3G
D3210,Tablet,240-01,240-01,4G
D3211,Tablet,240-01,240-01,5G
D3212,Smartphone,240-01,240-01,5G
D3213,Smartphone,240-01,240-01,5G
D3214,Tablet,240-01,240-01,4G
D3215,Tablet,240-01,240-01,4G
D3216,Tablet,240-01,240-01,5G
D3217,Smartphone,240-01,240-01,4G
D3218,Tablet,240-01,240-01,5G
D3219,Smartphone,240-01,240-01,4G
D3220,Smartphone,240-01,240-01,5G
D3221,IoT Device,240-01,240-01,4G
D3222,IoT Device,240-01,240-01,5G
D3223,Smartphone,240-01,240-01,5G
D3224,Tablet,240-01,240-01,3G
D3225,Smartphone,240-01,240-01,4G
D3226,Tablet,240-01,240-01,4G
D3227,Smartphone,240-01,240-01,5G
D3228,Tablet,240-01,240-01,5G
D3229,IoT Device,240-01,240-01,3G
D3230,Smartphone,240-01,240-01,4G
D3231,IoT Device,240-01,240-01,3G
D3232,Tablet,240-01,240-01,5G
D3233,Smartphone,240-01,240-01,4G
D3234,Tablet,240-01,240-01,5G
D3235,Tablet,240-01,240-01,5G
D3236,IoT Device,240-01,240-01,3G
D3237,Tablet,240-01,240-01,3G
D3238,IoT Device,240-01,240-01,4G
D3239,IoT Device,240-01,240-01,5G
D3240,Tablet,240-01,240-01,3G
D3241,IoT Device,240-01,240-01,3G
D3242,IoT Device,240-01,240-01,3G
D3243,Smartphone,240-01,240-01,4G
D3244,IoT Device,240-01,240-01,3G
D3245,Smartphone,240-01,240-01,4G
D3246,Smartphone,240-01,240-01,5G
D3247,Tablet,240-01,240-01,3G
D3248,Smartphone,240-01,240-01,5G
D3249,Smartphone,240-01,240-01,3G
D3250,Smartphone,240-01,240-01,4G
D3251,Tablet,240-01,240-01,3G
D3252,Smartphone,240-01,240-01,4G
D3253,Tablet,240-01,240-01,4G
D3254,Smartphone,240-01,240-01,3G
D3255,Smartphone,240-01,240-01,4G
D3256,IoT Device,240-01,240-01,5G
D3257,IoT Device,240-01,240-01,4G
D3258,IoT Device,240-01,240-01,4G
D3259,Tablet,240-01,240-01,3G
D3260,IoT Device,240-01,240-01,3G
D3261,Smartphone,240-01,240-01,3G
D3262,Tablet,240-01,240-01,3G
D3263,Smartphone,240-01,240-01,5G
D3264,Tablet,240-01,240-01,3G
D3265,IoT Device,240-01,240-01,5G
D3266,IoT Device,240-01,240-01,4G
D3267,Smartphone,240-01,240-01,3G
D3268,IoT Device,240-01,240-01,4G
D3269,Smartphone,240-01,240-01,3G
D3270,IoT Device,240-01,240-01,5G
D3271,Smartphone,240-01,240-01,5G
D3272,IoT Device,240-01,240-01,5G
D3273,IoT Device,240-01,240-01,5G
D3274,Tablet,240-01,240-01,3G
D3275,Smartphone,240-01,240-01,4G
D3276,Smartphone,240-01,240-01,3G
D3277,Tablet,240-01,240-01,4G
D3278,IoT Device,240-01,240-01,5G
D3279,IoT Device,240-01,240-01,4G
D3280,Smartphone,240-01,240-01,3G
D3281,Tablet,240-01,240-01,4G
D3282,Smartphone,240-01,240-01,5G
D3283,Smartphone,240-01,240-01,4G
D3284,Smartphone,240-01,240-01,4G
D3285,Tablet,240-01,240-01,3G
D3286,Smartphone,240-01,240-01,4G
D3287,Tablet,240-01,240-01,4G
D3288,IoT Device,240-01,240-01,3G
D3289,Tablet,240-01,240-01,4G
D3290,IoT Device,240-01,240-01,5G
D3291,Tablet,240-01,240-01,4G
D3292,Smartphone,240-01,240-01,5G
D3293,IoT Device,240-01,240-01,3G
D3294,Smartphone,240-01,240-01,5G
D3295,Smartphone,240-01,240-01,5G
D3296,Smartphone,240-01,240-01,4G
D3297,IoT Device,240-01,240-01,3G
D3298,IoT Device,240-01,240-01,5G
D3299,Tablet,240-01,240-01,3G
D3300,Smartphone,240-01,240-01,4G
D3301,Smartphone,240-01,240-01,5G
D3302,IoT Device,240-01,240-01,4G
D3303,IoT Device,240-01,240-01,3G
D3304,Tablet,240-01,240-01,5G
D3305,Tablet,240-01,240-01,3G
D3306,Tablet,240-01,240-01,5G
D3307,Smartphone,240-01,240-01,5G
D3308,IoT Device,240-01,240-01,3G
D3309,Tablet,240-01,240-01,5G
D3310,Tablet,240-01,240-01,3G
D3311,Smartphone,240-01,240-01,5G
D3312,Tablet,240-01,240-01,3G
D3313,Smartphone,240-01,240-01,4G
D3314,Smartphone,240-01,240-01,4G
D3315,Tablet,240-01,240-01,4G
D3316,Smartphone,240-01,240-01,4G
D3317,Smartphone,240-01,240-01,3G
D3318,Smartphone,240-01,240-01,3G
D3319,IoT Device,240-01,240-01,4G
D3320,IoT Device,240-01,240-01,4G
D3321,IoT Device,240-01,240-01,4G
D3322,IoT Device,240-01,240-01,4G
D3323,IoT Device,240-01,240-01,5G
D3324,Tablet,240-01,240-01,3G
D3325,Smartphone,240-01,240-01,5G
D3326,Smartphone,240-01,240-01,3G
D3327,Smartphone,240-01,240-01,4G
D3328,IoT Device,240-01,240-01,5G
D3329,Tablet,240-01,240-01,3G
D3330,Smartphone,240-01,240-01,4G
D3331,Tablet,240-01,240-01,3G
D3332,Smartphone,240-01,240-01,4G
D3333,Tablet,240-01,240-01,3G
D3334,IoT Device,240-01,240-01,4G
D3335,Tablet,240-01,240-01,4G
D3336,Tablet,240-01,240-01,4G
D3337,Tablet,240-01,240-01,3G
D3338,Smartphone,240-01,240-01,3G
D3339,Tablet,240-01,240-01,5G
D3340,Smartphone,240-01,240-01,5G
D3341,IoT Device,240-01,240-01,5G
D3342,Smartphone,240-01,240-01,4G
D3343,IoT Device,240-01,240-01,3G
D3344,IoT Device,240-01,240-01,5G
D3345,IoT Device,240-01,240-01,4G
D3346,IoT Device,240-01,240-01,3G
D3347,Tablet,240-01,240-01,4G
D3348,Tablet,240-01,240-01,4G
D3349,Smartphone,240-01,240-01,5G
D3350,IoT Device,240-01,240-01,4G
D3351,IoT Device,240-01,240-01,3G
D3352,Tablet,240-01,240-01,3G
D3353,IoT Device,240-01,240-01,5G
D3354,IoT Device,240-01,240-01,4G
D3355,Smartphone,240-01,240-01,4G
D3356,IoT Device,240-01,240-01,5G
D3357,Tablet,240-01,240-01,5G
D3358,IoT Device,240-01,240-01,4G
D3359,IoT Device,240-01,240-01,3G
D3360,Smartphone,240-01,240-01,4G
D3361,Tablet,240-01,240-01,4G
D3362,IoT Device,240-01,240-01,5G
D3363,Tablet,240-01,240-01,3G
D3364,Tablet,240-01,240-01,3G
D3365,IoT Device,240-01,240-01,5G
D3366,IoT Device,240-01,240-01,4G
D3367,Smartphone,240-01,240-01,5G
D3368,IoT Device,240-01,240-01,4G
D3369,IoT Device,240-01,240-01,4G
D3370,IoT Device,240-01,240-01,3G
D3371,IoT Device,240-01,240-01,4G
D3372,Tablet,240-01,240-01,3G
D3373,Tablet,240-01,240-01,5G
D3374,Tablet,240-01,240-01,5G
D3375,Tablet,240-01,240-01,3G
D3376,Tablet,240-01,240-01,5G
D3377,IoT Device,240-01,240-01,5G
D3378,Tablet,240-01,240-01,3G
D3379,IoT Device,240-01,240-01,4G
D3380,Smartphone,240-01,240-01,5G
D3381,IoT Device,240-01,240-01,4G
D3382,IoT Device,240-01,240-01,4G
D3383,Tablet,240-01,240-01,3G
D3384,IoT Device,240-01,240-01,3G
D3385,Smartphone,240-01,240-01,5G
D3386,Smartphone,240-01,240-01,4G
D3387,Tablet,240-01,240-01,5G
D3388,IoT Device,240-01,240-01,3G
D3389,IoT Device,240-01,240-01,4G
D3390,Smartphone,240-01,240-01,5G
D3391,Smartphone,240-01,240-01,5G
D3392,Smartphone,240-01,240-01,4G
D3393,IoT Device,240-01,240-01,3G
D3394,Tablet,240-01,240-01,5G
D3395,Tablet,240-01,240-01,3G
D3396,IoT Device,240-01,240-01,3G
D3397,Tablet,240-01,240-01,4G
D3398,Tablet,240-01,240-01,4G
D3399,IoT Device,240-01,240-01,3G
D3400,Smartphone,240-01,240-01,4G
D3401,Smartphone,240-01,240-01,4G
D3402,Tablet,240-01,240-01,4G
D3403,Smartphone,240-01,240-01,4G
D3404,Tablet,240-01,240-01,3G
D3405,IoT Device,240-01,240-01,3G
D3406,IoT Device,240-01,240-01,4G
D3407,Smartphone,240-01,240-01,3G
D3408,Tablet,240-01,240-01,5G
D3409,Smartphone,240-01,240-01,4G
D3410,Tablet,240-01,240-01,4G
D3411,IoT Device,240-01,240-01,3G
D3412,IoT Device,240-01,240-01,3G
D3413,IoT Device,240-01,240-01,3G
D3414,Tablet,240-01,240-01,4G
D3415,IoT Device,240-01,240-01,4G
D3416,Smartphone,240-01,240-01,3G
D3417,IoT Device,240-01,240-01,5G
D3418,Smartphone,240-01,240-01,4G
D3419,Smartphone,240-01,240-01,5G
D3420,IoT Device,240-01,240-01,5G
D3421,Smartphone,240-01,240-01,5G
D3422,IoT Device,240-01,240-01,4G
D3423,IoT Device,240-01,240-01,5G
D3424,IoT Device,240-01,240-01,3G
D3425,Tablet,240-01,240-01,4G
D3426,IoT Device,240-01,240-01,5G
D3427,Tablet,240-01,240-01,3G
D3428,Smartphone,240-01,240-01,5G
D3429,Smartphone,240-01,240-01,5G
D3430,Smartphone,240-01,240-01,4G
D3431,Smartphone,240-01,240-01,3G
D3432,Smartphone,240-01,240-01,4G
D3433,IoT Device,240-01,240-01,5G
D3434,Tablet,240-01,240-01,3G
D3435,Smartphone,240-01,240-01,5G
D3436,IoT Device,240-01,240-01,4G
D3437,IoT Device,240-01,240-01,4G
D3438,IoT Device,240-01,240-01,3G
D3439,IoT Device,240-01,240-01,4G
D3440,Smartphone,240-01,240-01,5G
D3441,IoT Device,240-01,240-01,5G
D3442,Tablet,240-01,240-01,3G
D3443,Tablet,240-01,240-01,3G
D3444,Smartphone,240-01,240-01,5G
D3445,Tablet,240-01,240-01,4G
D3446,Smartphone,240-01,240-01,5G
D3447,Smartphone,240-01,240-01,4G
D3448,Tablet,240-01,240-01,5G
D3449,IoT Device,240-01,240-01,3G
D3450,IoT Device,240-01,240-01,4G
D3451,IoT Device,240-01,240-01,4G
D3452,Tablet,240-01,240-01,4G
D3453,Tablet,240-01,240-01,5G
D3454,Smartphone,240-01,240-01,5G
D3455,Tablet,240-01,240-01,5G
D3456,IoT Device,240-01,240-01,4G
D3457,Tablet,240-01,240-01,4G
D3458,IoT Device,240-01,240-01,3G
D3459,Tablet,240-01,240-01,5G
D3460,Smartphone,240-01,240-01,3G
D3461,Smartphone,240-01,240-01,3G
D3462,Smartphone,240-01,240-01,4G
D3463,Tablet,240-01,240-01,3G
D3464,IoT Device,240-01,240-01,3G
D3465,Tablet,240-01,240-01,3G
D3466,Tablet,240-01,240-01,3G
D3467,IoT Device,240-01,240-01,5G
D3468,Smartphone,240-01,240-01,5G
D3469,Smartphone,240-01,240-01,4G
D3470,IoT Device,240-01,240-01,4G
D3471,Smartphone,240-01,240-01,5G
D3472,Tablet,240-01,240-01,3G
D3473,IoT Device,240-01,240-01,3G
D3474,IoT Device,240-01,240-01,4G
D3475,Tablet,240-01,240-01,4G
D3476,IoT Device,240-01,240-01,5G
D3477,IoT Device,240-01,240-01,3G
D3478,Smartphone,240-01,240-01,4G
D3479,Smartphone,240-01,240-01,3G
D3480,Smartphone,240-01,240-01,5G
D3481,IoT Device,240-01,240-01,5G
D3482,Tablet,240-01,240-01,5G
D3483,IoT Device,240-01,240-01,3G
D3484,Tablet,240-01,240-01,3G
D3485,Tablet,240-01,240-01,5G
D3486,Tablet,240-01,240-01,5G
D3487,Tablet,240-01,240-01,3G
D3488,Tablet,240-01,240-01,4G
D3489,IoT Device,240-01,240-01,4G
D3490,Tablet,240-01,240-01,3G
D3491,Tablet,240-01,240-01,4G
D3492,Smartphone,240-01,240-01,5G
D3493,Tablet,240-01,240-01,5G
D3494,Tablet,240-01,240-01,3G
D3495,Tablet,240-01,240-01,3G
D3496,IoT Device,240-01,240-01,3G
D3497,Tablet,240-01,240-01,3G
D3498,Smartphone,240-01,240-01,5G
D3499,Tablet,240-01,240-01,4G
D3500,Smartphone,240-01,240-01,3G
D3501,Tablet,240-01,240-01,4G
D3502,IoT Device,240-01,240-01,3G
D3503,Smartphone,240-01,240-01,3G
D3504,Tablet,240-01,240-01,4G
D3505,Tablet,240-01,240-01,5G
D3506,Tablet,240-01,240-01,5G
D3507,IoT Device,240-01,240-01,3G
D3508,Smartphone,240-01,240-01,3G
D3509,Tablet,240-01,240-01,3G
D3510,IoT Device,240-01,240-01,3G
D3511,IoT Device,240-01,240-01,3G
D3512,IoT Device,240-01,240-01,4G
D3513,Smartphone,240-01,240-01,4G
D3514,Tablet,240-01,240-01,4G
D3515,IoT Device,240-01,240-01,5G
D3516,Smartphone,240-01,240-01,4G
D3517,IoT Device,240-01,240-01,3G
D3518,IoT Device,240-01,240-01,5G
D3519,Smartphone,240-01,240-01,5G
D3520,Smartphone,240-01,240-01,4G
D3521,Tablet,240-01,240-01,3G
D3522,Tablet,240-01,240-01,3G
D3523,Tablet,240-01,240-01,5G
D3524,Smartphone,240-01,240-01,4G
D3525,IoT Device,240-01,240-01,5G
D3526,Tablet,240-01,240-01,5G
D3527,Tablet,240-01,240-01,3G
D3528,Smartphone,240-01,240-01,4G
D3529,Tablet,240-01,240-01,5G
D3530,Smartphone,240-01,240-01,4G
D3531,Tablet,240-01,240-01,3G
D3532,Tablet,240-01,240-01,4G
D3533,Tablet,240-01,240-01,3G
D3534,Tablet,240-01,240-01,5G
D3535,Smartphone,240-01,240-01,3G
D3536,Tablet,240-01,240-01,5G
D3537,IoT Device,240-01,240-01,4G
D3538,Smartphone,240-01,240-01,3G
D3539,Smartphone,240-01,240-01,3G
D3540,Smartphone,240-01,240-01,4G
D3541,IoT Device,240-01,240-01,3G
D3542,Smartphone,240-01,240-01,3G
D3543,Tablet,240-01,240-01,5G
D3544,Smartphone,240-01,240-01,5G
D3545,Tablet,240-01,240-01,4G
D3546,IoT Device,240-01,240-01,4G
D3547,Tablet,240-01,240-01,4G
D3548,IoT Device,240-01,240-01,4G
D3549,IoT Device,240-01,240-01,3G
D3550,Tablet,240-01,240-01,3G
D3551,IoT Device,240-01,240-01,3G
D3552,Tablet,240-01,240-01,5G
D3553,Smartphone,240-01,240-01,5G
D3554,Tablet,240-01,240-01,5G
D3555,IoT Device,240-01,240-01,4G
D3556,Smartphone,240-01,240-01,4G
D3557,IoT Device,240-01,240-01,4G
D3558,Tablet,240-01,240-01,5G
D3559,IoT Device,240-01,240-01,5G
D3560,IoT Device,240-01,240-01,3G
D3561,Smartphone,240-01,240-01,3G
D3562,Smartphone,240-01,240-01,4G
D3563,Smartphone,240-01,240-01,5G
D3564,Smartphone,240-01,240-01,5G
D3565,Tablet,240-01,240-01,4G
D3566,Tablet,240-01,240-01,3G
D3567,Tablet,240-01,240-01,4G
D3568,Tablet,240-01,240-01,5G
D3569,Tablet,240-01,240-01,4G
D3570,IoT Device,240-01,240-01,5G
D3571,Smartphone,240-01,240-01,4G
D3572,Tablet,240-01,240-01,4G
D3573,Tablet,240-01,240-01,5G
D3574,Tablet,240-01,240-01,3G
D3575,Smartphone,240-01,240-01,4G
D3576,Tablet,240-01,240-01,4G
D3577,Tablet,240-01,240-01,4G
D3578,IoT Device,240-01,240-01,4G
D3579,Tablet,240-01,240-01,5G
D3580,IoT Device,240-01,240-01,4G
D3581,Smartphone,240-01,240-01,5G
D3582,Smartphone,240-01,240-01,4G
D3583,Smartphone,240-01,240-01,3G
D3584,Tablet,240-01,240-01,4G
D3585,Smartphone,240-01,240-01,3G
D3586,Tablet,240-01,240-01,5G
D3587,IoT Device,240-01,240-01,5G
D3588,Tablet,240-01,240-01,4G
D3589,Smartphone,240-01,240-01,3G
D3590,IoT Device,240-01,240-01,3G
D3591,IoT Device,240-01,240-01,3G
D3592,IoT Device,240-01,240-01,4G
D3593,Tablet,240-01,240-01,5G
D3594,Smartphone,240-01,240-01,4G
D3595,Smartphone,240-01,240-01,5G
D3596,IoT Device,240-01,240-01,3G
D3597,IoT Device,240-01,240-01,5G
D3598,Smartphone,240-01,240-01,5G
D3599,Tablet,240-01,240-01,3G
D3600,IoT Device,240-01,240-01,4G
D3601,Smartphone,240-01,240-01,3G
D3602,Smartphone,240-01,240-01,5G
D3603,IoT Device,240-01,240-01,5G
D3604,Tablet,240-01,240-01,3G
D3605,IoT Device,240-01,240-01,5G
D3606,IoT Device,240-01,240-01,5G
D3607,IoT Device,240-01,240-01,5G
D3608,Smartphone,240-01,240-01,5G
D3609,IoT Device,240-01,240-01,5G
D3610,IoT Device,240-01,240-01,3G
D3611,Tablet,240-01,240-01,5G
D3612,IoT Device,240-01,240-01,4G
D3613,Smartphone,240-01,240-01,5G
D3614,IoT Device,240-01,240-01,4G
D3615,Tablet,240-01,240-01,4G
D3616,Tablet,240-01,240-01,3G
D3617,Smartphone,240-01,240-01,3G
D3618,Smartphone,240-01,240-01,5G
D3619,Tablet,240-01,240-01,5G
D3620,Tablet,240-01,240-01,3G
D3621,IoT Device,240-01,240-01,4G
D3622,IoT Device,240-01,240-01,4G
D3623,IoT Device,240-01,240-01,5G
D3624,Tablet,240-01,240-01,4G
D3625,Tablet,240-01,240-01,3G
D3626,IoT Device,240-01,240-01,4G
D3627,Tablet,240-01,240-01,5G
D3628,Smartphone,240-01,240-01,4G
D3629,IoT Device,240-01,240-01,4G
D3630,Smartphone,240-01,240-01,5G
D3631,IoT Device,240-01,240-01,4G
D3632,Smartphone,240-01,240-01,3G
D3633,IoT Device,240-01,240-01,4G
D3634,IoT Device,240-01,240-01,3G
D3635,IoT Device,240-01,240-01,5G
D3636,Tablet,240-01,240-01,3G
D3637,IoT Device,240-01,240-01,3G
D3638,IoT Device,240-01,240-01,4G
D3639,Tablet,240-01,240-01,5G
D3640,Smartphone,240-01,240-01,3G
D3641,Tablet,240-01,240-01,3G
D3642,Tablet,240-01,240-01,4G
D3643,Smartphone,240-01,240-01,4G
D3644,IoT Device,240-01,240-01,4G
D3645,Tablet,240-01,240-01,3G
D3646,Tablet,240-01,240-01,4G
D3647,Smartphone,240-01,240-01,4G
D3648,IoT Device,240-01,240-01,3G
D3649,Smartphone,240-01,240-01,5G
D3650,Smartphone,240-01,240-01,5G
D3651,Smartphone,240-01,240-01,3G
D3652,Tablet,240-01,240-01,4G
D3653,IoT Device,240-01,240-01,3G
D3654,IoT Device,240-01,240-01,3G
D3655,Smartphone,240-01,240-01,4G
D3656,Smartphone,240-01,240-01,3G
D3657,Smartphone,240-01,240-01,5G
D3658,IoT Device,240-01,240-01,4G
D3659,IoT Device,240-01,240-01,4G
D3660,Smartphone,240-01,240-01,4G
D3661,IoT Device,240-01,240-01,5G
D3662,Smartphone,240-01,240-01,3G
D3663,Tablet,240-01,240-01,4G
D3664,Tablet,240-01,240-01,5G
D3665,Smartphone,240-01,240-01,4G
D3666,Smartphone,240-01,240-01,5G
D3667,Tablet,240-01,240-01,5G
D3668,Tablet,240-01,240-01,5G
D3669,IoT Device,240-01,240-01,5G
D3670,IoT Device,240-01,240-01,3G
D3671,IoT Device,240-01,240-01,5G
D3672,Tablet,240-01,240-01,5G
D3673,IoT Device,240-01,240-01,4G
D3674,Tablet,240-01,240-01,4G
D3675,IoT Device,240-01,240-01,4G
D3676,Tablet,240-01,240-01,4G
D3677,IoT Device,240-01,240-01,3G
D3678,Smartphone,240-01,240-01,5G
D3679,Tablet,240-01,240-01,4G
D3680,Tablet,240-01,240-01,5G
D3681,Smartphone,240-01,240-01,5G
D3682,Tablet,240-01,240-01,3G
D3683,Tablet,240-01,240-01,3G
D3684,IoT Device,240-01,240-01,5G
D3685,Smartphone,240-01,240-01,5G
D3686,IoT Device,240-01,240-01,3G
D3687,IoT Device,240-01,240-01,3G
D3688,Tablet,240-01,240-01,3G
D3689,IoT Device,240-01,240-01,3G
D3690,IoT Device,240-01,240-01,5G
D3691,IoT Device,240-01,240-01,5G
D3692,IoT Device,240-01,240-01,4G
D3693,Tablet,240-01,240-01,5G
D3694,IoT Device,240-01,240-01,5G
D3695,Smartphone,240-01,240-01,3G
D3696,Smartphone,240-01,240-01,4G
D3697,Tablet,240-01,240-01,4G
D3698,IoT Device,240-01,240-01,4G
D3699,IoT Device,240-01,240-01,5G
D3700,Smartphone,240-01,240-01,4G
D3701,Smartphone,240-01,240-01,4G
