Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type,Linkage_Index
260408140319+0100,240,16,24016,22943470,26300113,18682680,240-16-7991,240-16-7991-43,4G,Smartphone,2087
260407205307+0200,240,02,24002,12801821,24913495,10752060,240-02-4456,240-02-4456-55,5G,Smartphone,463
260408133309+0100,234,10,23410,67478298,54233854,77885001,234-10-1359,234-10-1359-35,3G,IoT Device,282
260402045050+0200,240,07,24007,25179156,34099313,29082402,240-07-7939,240-07-7939-55,5G,Smartphone,1217
260406201135+0000,234,20,23420,59895764,62799522,63478247,234-20-2768,234-20-2768-35,3G,Smartphone,185
260406110937-0500,310,260,310260,77481339,91456258,65135911,310-260-2106,310-260-2106-88,3G,Smartphone,2616
260406193806+0100,234,30,23430,67902247,53062053,72761677,234-30-3324,234-30-3324-87,3G,Tablet,2000
260402065707+0100,206,10,20610,41155390,44653993,28624925,206-10-5722,206-10-5722-91,4G,Tablet,2625
260407074910-0500,310,480,310480,88760657,93834429,80134709,310-480-9437,310-480-9437-63,3G,Smartphone,917
260408092730+0200,240,05,24005,31445500,27013044,10977608,240-05-4111,240-05-4111-43,5G,Smartphone,1805
260405065857+0200,240,24,24024,11989662,33860731,28766195,240-24-7906,240-24-7906-43,5G,Tablet,2722
260405231842+0200,206,10,20610,56461106,39541068,33249521,206-10-9117,206-10-9117-55,3G,Smartphone,636
260407171403-0700,310,410,310410,91329184,89198708,67551220,310-410-9094,310-410-9094-88,5G,Smartphone,891
260404015921-0700,310,260,310260,99534860,87909838,93998444,310-260-1266,310-260-1266-88,3G,Smartphone,2816
260405020958-0700,310,480,310480,77072547,81801258,93184042,310-480-8632,310-480-8632-34,4G,Tablet,806
260407081230+0100,240,08,24008,12271525,31812727,25121955,240-08-5173,240-08-5173-11,5G,Tablet,1907
260406095348-0800,310,410,310410,82296051,73631437,98534133,310-410-3621,310-410-3621-88,5G,IoT Device,1016
260407041831+0100,234,10,23410,53393960,62784983,58468546,234-10-5847,234-10-5847-87,3G,Tablet,1134
260407052901-0500,310,120,310120,73202708,94432448,73987178,310-120-5469,310-120-5469-63,4G,Smartphone,2857
260401154428+0000,234,38,23438,70656489,71393486,54370747,234-38-7347,234-38-7347-87,4G,Smartphone,1443
260404060813+0000,234,10,23410,59088838,50055215,72595827,234-10-5837,234-10-5837-92,3G,Smartphone,1335
260406094111-0600,310,410,310410,72563227,76787336,77305455,310-410-8179,310-410-8179-88,4G,Smartphone,2109
260407022308-0500,310,480,310480,82947773,78156176,72642469,310-480-3102,310-480-3102-41,4G,IoT Device,805
260402142037+0200,240,24,24024,15137100,19791371,26964939,240-24-7211,240-24-7211-37,4G,Tablet,347
260402165827+0100,206,01,20601,41090237,41339279,47564448,206-01-9004,206-01-9004-98,5G,Tablet,111
260408095719+0100,240,01,24001,11609812,19418611,17495558,240-01-2824,240-01-2824-43,3G,Smartphone,1340
260408111314+0200,240,02,24002,23017800,15319950,22536197,240-02-4456,240-02-4456-11,5G,Tablet,2613
260403181604-0600,310,480,310480,97722392,84012479,80864943,310-480-9476,310-480-9476-73,4G,Tablet,1759
260405192314-0700,310,120,310120,89583624,73228594,85695215,310-120-5469,310-120-5469-88,5G,IoT Device,1487
260405231357-0600,310,120,310120,94448614,74648872,87879297,310-120-3414,310-120-3414-88,3G,IoT Device,781
260404002534-0500,310,260,310260,73104242,90397721,97871454,310-260-1939,310-260-1939-88,4G,Smartphone,2098
260406074908+0000,234,10,23410,72976061,52692741,58269577,234-10-7484,234-10-7484-87,4G,Tablet,1030
260406080204+0100,240,04,24004,31729750,16012357,26872441,240-04-6107,240-04-6107-43,5G,IoT Device,1052
260407223145+0100,206,01,20601,55825066,48165369,52504256,206-01-3939,206-01-3939-91,5G,Smartphone,2976
260406022641-0800,310,480,310480,73903117,91804531,71228210,310-480-9437,310-480-9437-63,4G,IoT Device,2040
260408033607+0000,234,15,23415,70281826,71085745,73871522,234-15-7078,234-15-7078-87,4G,Smartphone,1743
260405042251+0200,206,05,20605,36706548,51791518,47301142,206-05-5871,206-05-5871-91,5G,Smartphone,1057
260405203431+0000,234,20,23420,52494303,72410204,68293500,234-20-9032,234-20-9032-25,3G,IoT Device,434
260404172032+0000,234,10,23410,66774578,62608567,66634658,234-10-5847,234-10-5847-35,3G,Smartphone,2626
260408134451+0100,240,07,24007,18527968,17320922,16323436,240-07-5533,240-07-5533-37,5G,Tablet,2865
260404165552-0500,310,120,310120,83093845,89466517,82625136,310-120-8361,310-120-8361-88,3G,IoT Device,1546
260408005804-0500,310,260,310260,78021088,75731383,94596195,310-260-6850,310-260-6850-63,4G,IoT Device,1523
260406044700+0000,234,20,23420,57125109,58235783,66517311,234-20-2204,234-20-2204-35,3G,Smartphone,1495
260406192930+0200,206,20,20620,33138151,33662703,31851608,206-20-1474,206-20-1474-91,4G,Smartphone,563
260406074743+0200,206,10,20610,47056261,53730071,28147563,206-10-9117,206-10-9117-91,4G,Smartphone,1621
260404144113+0100,206,20,20620,45596566,34550362,46127137,206-20-4826,206-20-4826-64,5G,Smartphone,735
260407203629+0000,234,38,23438,63654135,71151131,52442902,234-38-4918,234-38-4918-87,4G,Smartphone,430
260402054412+0200,206,01,20601,48613373,45006645,51860758,206-01-8800,206-01-8800-68,4G,Smartphone,215
260404103942-0800,310,120,310120,96128061,72839683,65722989,310-120-5469,310-120-5469-30,3G,Tablet,1519
260405004049+0100,234,15,23415,59332031,59592473,62494035,234-15-7078,234-15-7078-35,3G,IoT Device,2968
260407213455+0100,206,05,20605,55286586,34686854,26916363,206-05-8253,206-05-8253-64,4G,Smartphone,2036
260407025655+0200,206,01,20601,31634223,53032456,26096066,206-01-8800,206-01-8800-98,5G,Smartphone,1064
260405060347+0200,206,05,20605,43949240,54039429,45583912,206-05-6003,206-05-6003-91,3G,IoT Device,1708
260402185851-0800,310,120,310120,77210214,81665150,97782661,310-120-5469,310-120-5469-63,3G,Smartphone,2101
260404171011+0100,234,33,23433,57514308,70461142,53565569,234-33-8155,234-33-8155-80,3G,IoT Device,919
260405214448+0000,234,15,23415,50407719,58358617,71834118,234-15-7078,234-15-7078-57,4G,Smartphone,2413
260404165949+0200,240,07,24007,16554193,28554971,24217525,240-07-5533,240-07-5533-55,5G,Smartphone,1733
260407063029+0200,240,07,24007,26569802,30546071,11579500,240-07-7939,240-07-7939-55,5G,Smartphone,252
260407070030+0100,234,38,23438,74466634,63296855,66920577,234-38-6962,234-38-6962-16,5G,Smartphone,2910
260407033724+0100,206,05,20605,56752700,53069764,42861811,206-05-8253,206-05-8253-98,5G,Tablet,777
260401163721+0200,206,01,20601,57793549,31033283,43475116,206-01-8342,206-01-8342-91,4G,IoT Device,884
260405044638+0200,240,04,24004,33900828,23423978,23794692,240-04-7537,240-04-7537-37,5G,Smartphone,616
260407125318+0100,206,20,20620,52498211,37252302,40708520,206-20-4826,206-20-4826-23,5G,IoT Device,254
260401225734+0200,240,04,24004,34835984,11921526,20269753,240-04-6107,240-04-6107-55,3G,Smartphone,833
260406043105-0500,310,480,310480,84990492,78841840,66397312,310-480-8632,310-480-8632-88,4G,Smartphone,936
260405211529+0000,234,30,23430,55558041,55823140,57393437,234-30-3324,234-30-3324-27,3G,Tablet,383
260402064329+0100,234,20,23420,62721224,67134506,55779252,234-20-9032,234-20-9032-35,3G,Tablet,1666
260403110803+0000,234,30,23430,57785707,55979699,55728974,234-30-3324,234-30-3324-42,4G,Smartphone,1583
260402200222+0000,234,10,23410,72556566,59243249,75520984,234-10-1359,234-10-1359-87,5G,Tablet,331
260401152753+0100,206,05,20605,32662768,32736804,51557729,206-05-5871,206-05-5871-64,5G,IoT Device,1441
260407165648-0700,310,260,310260,92511747,74718584,99911375,310-260-1266,310-260-1266-63,3G,Smartphone,694
260404091356+0100,234,33,23433,51160808,69622013,57555470,234-33-8155,234-33-8155-42,4G,Smartphone,593
260402022740+0200,206,20,20620,57703685,53869680,31096450,206-20-7730,206-20-7730-91,4G,Smartphone,2601
260404063744+0200,240,02,24002,35181811,20136396,26629306,240-02-4456,240-02-4456-62,5G,IoT Device,468
260407175712+0200,206,20,20620,35490165,30659464,42608925,206-20-4826,206-20-4826-91,3G,IoT Device,2648
260406143345+0200,206,20,20620,44963411,41096638,34518932,206-20-1474,206-20-1474-91,5G,Tablet,1015
260404093903+0200,240,08,24008,34506677,12487730,16291368,240-08-5173,240-08-5173-37,5G,Smartphone,1517
260403142137+0200,206,10,20610,51516279,38053877,49794952,206-10-7561,206-10-7561-91,3G,Smartphone,1681
260406090314+0200,206,10,20610,42454798,47231851,32171443,206-10-3434,206-10-3434-59,5G,Smartphone,1552
260408073224+0200,206,05,20605,54446243,46213708,37585211,206-05-8253,206-05-8253-58,5G,Smartphone,2536
260402135434+0100,240,02,24002,32831289,16364167,27062010,240-02-7482,240-02-7482-55,5G,Tablet,2679
260404013743+0000,234,38,23438,64992535,64715190,63394197,234-38-7108,234-38-7108-35,3G,Tablet,323
260404180023+0100,206,01,20601,40760472,49775345,48568028,206-01-3939,206-01-3939-68,4G,Smartphone,2196
260407235201+0200,206,01,20601,32244673,34195029,25889283,206-01-5853,206-01-5853-64,5G,Smartphone,688
260407200505+0000,234,20,23420,61154707,50897989,64885407,234-20-9032,234-20-9032-46,3G,Tablet,934
260406203838+0000,234,33,23433,62844896,72433958,62230818,234-33-2734,234-33-2734-87,3G,Smartphone,2724
260403134319-0600,310,480,310480,72115825,79789964,66345701,310-480-9437,310-480-9437-30,3G,Smartphone,1352
260401232212-0700,310,480,310480,82107918,79105914,78371868,310-480-8632,310-480-8632-88,4G,IoT Device,2796
260407133645+0200,240,02,24002,10351818,19943275,25062911,240-02-7482,240-02-7482-37,5G,Tablet,631
260406222824+0200,206,10,20610,57579947,54240477,33248191,206-10-7561,206-10-7561-98,5G,Smartphone,1315
260402061207+0100,206,10,20610,40507489,37502906,46208584,206-10-9117,206-10-9117-48,5G,Smartphone,1413
260406050131+0100,206,01,20601,56314990,42484983,44876185,206-01-9004,206-01-9004-64,5G,Smartphone,681
260408070650+0000,234,15,23415,50555745,71895882,71066599,234-15-9850,234-15-9850-16,4G,Tablet,890
260405054910-0600,310,480,310480,83449884,83483168,91397808,310-480-8632,310-480-8632-88,4G,IoT Device,1964
260401161910+0100,206,10,20610,34611379,39969576,54018318,206-10-9117,206-10-9117-91,3G,Tablet,1762
260406010004+0100,240,02,24002,33005967,21648799,22183066,240-02-7482,240-02-7482-43,5G,Smartphone,952
260404172158+0100,206,05,20605,40554402,46067370,32052494,206-05-5871,206-05-5871-98,5G,Tablet,1266
260406131722+0100,240,08,24008,26104609,33929458,29645586,240-08-1027,240-08-1027-37,5G,Smartphone,2406
260405125729+0100,206,10,20610,33082290,42090229,36981651,206-10-9117,206-10-9117-23,4G,Smartphone,364
260404021234+0100,240,08,24008,37798315,19044748,24792006,240-08-5173,240-08-5173-37,5G,Tablet,951
260405194612+0200,240,24,24024,12070424,22747447,26070985,240-24-7211,240-24-7211-55,5G,Smartphone,1005
260406014543+0200,240,08,24008,18431598,26091749,13571031,240-08-8144,240-08-8144-11,5G,Smartphone,457
260407022419+0100,240,02,24002,36284054,30337646,27756599,240-02-4456,240-02-4456-55,4G,Smartphone,461
260404213836-0600,310,260,310260,85171116,75870320,67261783,310-260-4950,310-260-4950-88,4G,IoT Device,2391
260408054302-0600,310,120,310120,93601947,73931330,84478007,310-120-5469,310-120-5469-63,4G,IoT Device,2578
260407023252+0100,234,30,23430,53264794,73322783,71742398,234-30-1502,234-30-1502-27,4G,IoT Device,1816
260407000346-0600,310,260,310260,90282065,75559766,70821247,310-260-2106,310-260-2106-63,4G,Smartphone,1723
260408104351+0100,206,20,20620,37419339,34159671,39160871,206-20-7730,206-20-7730-91,3G,Smartphone,831
260406231243+0100,234,15,23415,58413892,55938088,50744372,234-15-7078,234-15-7078-35,3G,IoT Device,1772
260404221633+0100,234,38,23438,55872129,69932059,50384019,234-38-6962,234-38-6962-87,3G,Smartphone,600
260402232739+0000,234,30,23430,69148858,67632500,52583414,234-30-2140,234-30-2140-35,3G,Tablet,963
260405005117+0200,240,01,24001,29130799,34222961,16464452,240-01-5506,240-01-5506-55,5G,Smartphone,2166
260406214524+0100,234,33,23433,61078863,61537470,77490508,234-33-4986,234-33-4986-35,4G,Smartphone,1305
260407154010+0100,240,24,24024,26609837,14556220,26633924,240-24-5558,240-24-5558-53,4G,Smartphone,1470
260404233506+0100,206,05,20605,55649191,43340592,43447487,206-05-8253,206-05-8253-98,5G,IoT Device,2608
260402202617+0200,206,01,20601,45763235,30291939,26284247,206-01-9004,206-01-9004-91,5G,Smartphone,2878
260407092024+0000,234,10,23410,78570494,60734835,67192313,234-10-5847,234-10-5847-35,3G,Tablet,1994
260407183711-0600,310,120,310120,96685679,94637178,83768727,310-120-8361,310-120-8361-88,4G,IoT Device,995
260407104858-0500,310,480,310480,86983232,79371224,99972992,310-480-8632,310-480-8632-63,4G,IoT Device,1585
260408113801-0500,310,120,310120,74966860,87508007,84356238,310-120-5469,310-120-5469-88,5G,Smartphone,312
260404015158-0800,310,120,310120,94980948,79725590,71500748,310-120-3414,310-120-3414-63,4G,Smartphone,1563
260403112354-0600,310,410,310410,93566204,90428083,98812332,310-410-3621,310-410-3621-88,3G,IoT Device,1040
260406171748+0100,206,10,20610,57244030,39662673,30896448,206-10-7561,206-10-7561-98,3G,Smartphone,740
260405081430+0100,206,05,20605,59407356,36381193,32212871,206-05-8025,206-05-8025-83,4G,Smartphone,1032
260405053545+0100,206,05,20605,55695406,32632370,47783259,206-05-8253,206-05-8253-91,4G,Smartphone,1505
260405221909+0100,234,20,23420,66648959,54069363,63164473,234-20-2204,234-20-2204-35,3G,Smartphone,803
260408012920+0100,206,10,20610,32513671,32513599,45705097,206-10-7561,206-10-7561-64,5G,IoT Device,2448
260404203934+0200,206,20,20620,58074797,49940405,48181981,206-20-4826,206-20-4826-55,5G,Smartphone,2141
260401174455+0100,206,20,20620,35977350,51540308,28479201,206-20-1715,206-20-1715-64,5G,Smartphone,2969
260408080704+0100,234,15,23415,52413998,59109550,66567139,234-15-4475,234-15-4475-30,5G,Tablet,2719
260404042802+0200,206,20,20620,42845799,31247452,31430475,206-20-1715,206-20-1715-98,4G,Smartphone,2717
260402085831-0600,310,480,310480,98968565,87188911,93440593,310-480-3102,310-480-3102-63,5G,Tablet,2668
260407005352-0800,310,410,310410,70337834,74112400,70495249,310-410-1510,310-410-1510-63,4G,Smartphone,1615
260403175824+0000,234,20,23420,64039446,60679694,67935237,234-20-2768,234-20-2768-76,3G,Tablet,753
260405094127+0200,240,16,24016,30886801,23859499,15080779,240-16-7991,240-16-7991-37,5G,Tablet,2539
260408113404+0100,240,02,24002,12119093,18871667,16015903,240-02-6155,240-02-6155-55,5G,IoT Device,2507
260403181746+0100,234,20,23420,56625152,67472696,53676492,234-20-9032,234-20-9032-35,4G,Tablet,2627
260407143935+0100,240,24,24024,10005639,15167559,27080424,240-24-5558,240-24-5558-55,5G,Tablet,2482
260403124834+0100,240,16,24016,33104225,16711926,25437321,240-16-9270,240-16-9270-55,3G,Smartphone,629
260406195332+0100,234,38,23438,69301053,72943966,59528141,234-38-6962,234-38-6962-87,3G,IoT Device,1974
260401234748+0100,206,05,20605,45264574,53349915,41696312,206-05-5871,206-05-5871-91,5G,Smartphone,2364
260404153453+0000,234,10,23410,59925797,51401139,55553219,234-10-5847,234-10-5847-35,4G,Tablet,2807
260404144021+0000,234,15,23415,52016958,59529913,56734242,234-15-7078,234-15-7078-35,5G,IoT Device,101
260408074747+0100,234,33,23433,58443794,50670074,53738872,234-33-4986,234-33-4986-35,4G,Tablet,2003
260402030847+0100,206,20,20620,53276250,33220733,28909515,206-20-7730,206-20-7730-42,5G,Smartphone,425
260408002434+0100,206,20,20620,49887935,49453577,35937815,206-20-1715,206-20-1715-91,5G,IoT Device,131
260408082131+0100,206,05,20605,47320975,42043208,39880216,206-05-8253,206-05-8253-23,4G,Smartphone,932
260402182927+0000,234,15,23415,69822956,63809092,69405591,234-15-7078,234-15-7078-35,4G,IoT Device,406
260403023810+0100,206,20,20620,38528638,45045835,51317712,206-20-4826,206-20-4826-64,4G,Smartphone,2012
260404231751+0100,206,01,20601,42702735,51326445,46345641,206-01-8342,206-01-8342-58,3G,Tablet,817
260405075806-0800,310,120,310120,94405380,78526330,78178879,310-120-3414,310-120-3414-50,5G,Smartphone,2530
260404130430+0200,240,01,24001,13287926,14917511,24283857,240-01-5506,240-01-5506-55,5G,IoT Device,174
260406220907+0100,206,01,20601,35980969,39280480,39188924,206-01-9004,206-01-9004-98,5G,Smartphone,1875
260402080207-0800,310,260,310260,78363106,85619645,97847022,310-260-1266,310-260-1266-63,3G,Tablet,1980
260408000010+0000,234,38,23438,63853717,63794757,51005670,234-38-7108,234-38-7108-35,4G,IoT Device,570
260406190113+0200,206,10,20610,43665743,45569616,43172211,206-10-8451,206-10-8451-83,4G,Smartphone,685
260402172919+0200,206,05,20605,32861178,30822327,33848111,206-05-8679,206-05-8679-91,5G,Smartphone,813
260406095051+0100,240,24,24024,33394162,12519364,17151347,240-24-5558,240-24-5558-55,4G,Smartphone,674
260403013354-0600,310,410,310410,92779855,89170313,92245356,310-410-3621,310-410-3621-63,5G,Smartphone,1842
260407184851-0500,310,480,310480,77438003,93635292,72729377,310-480-9476,310-480-9476-88,3G,IoT Device,2311
260404173749+0000,234,10,23410,55615389,67029241,63192154,234-10-5837,234-10-5837-35,3G,Smartphone,1685
260402225526+0000,234,15,23415,72653922,59011478,66756395,234-15-4475,234-15-4475-71,4G,IoT Device,505
260404024817+0000,234,38,23438,55290967,57680267,74847962,234-38-7347,234-38-7347-30,3G,IoT Device,1049
260405162550+0200,240,08,24008,36433114,12125705,22690879,240-08-1027,240-08-1027-37,4G,Smartphone,1390
260407083847+0200,206,05,20605,32144454,32458390,50258281,206-05-8253,206-05-8253-98,5G,Smartphone,1955
260402082859-0600,310,410,310410,86723616,93817263,77743272,310-410-3621,310-410-3621-88,3G,Tablet,2936
260403170136+0000,234,15,23415,69950016,61248155,76153424,234-15-7866,234-15-7866-35,4G,Smartphone,562
260405153933+0200,240,05,24005,22302477,31043009,20052694,240-05-7930,240-05-7930-43,5G,Smartphone,413
260404235908+0100,206,05,20605,43717045,52333104,52416891,206-05-5871,206-05-5871-91,4G,Smartphone,2760
260406235817-0800,310,410,310410,80469409,76461999,67556045,310-410-1510,310-410-1510-51,3G,Smartphone,2051
260406094236+0200,240,16,24016,31618853,34608479,28001457,240-16-7991,240-16-7991-55,5G,Smartphone,2839
260405153956+0200,240,24,24024,13435373,10976864,27979616,240-24-5558,240-24-5558-55,4G,Smartphone,2368
260406165323+0100,234,20,23420,59198479,53308272,62570386,234-20-2768,234-20-2768-27,4G,IoT Device,1847
260403205926+0100,206,05,20605,45030223,36448397,50767446,206-05-6003,206-05-6003-91,4G,Smartphone,2313
260408105801+0200,240,05,24005,19567143,20644603,11020043,240-05-7930,240-05-7930-55,5G,Smartphone,2667
260407202445+0100,206,05,20605,51799191,37702509,26998017,206-05-8253,206-05-8253-91,4G,Smartphone,902
260406053135+0000,234,33,23433,59511970,52923833,51180853,234-33-4986,234-33-4986-35,3G,Smartphone,443
260403193454+0200,240,07,24007,12360580,26540332,16928328,240-07-5533,240-07-5533-55,5G,IoT Device,2811
260402191517-0600,310,480,310480,75978659,92016204,80929936,310-480-3102,310-480-3102-63,5G,Smartphone,2329
260401181339+0100,240,24,24024,10647432,12611644,25438975,240-24-7906,240-24-7906-99,5G,Tablet,773
260403224944+0000,234,10,23410,69106915,63144391,51708664,234-10-5847,234-10-5847-35,4G,Smartphone,167
260407175553+0200,240,02,24002,18010987,10838085,22763958,240-02-4456,240-02-4456-40,5G,Smartphone,1751
260405175542+0100,234,15,23415,78397093,52943738,69257735,234-15-7866,234-15-7866-16,3G,Tablet,321
260403014800+0100,234,10,23410,77092612,65940974,66468037,234-10-5837,234-10-5837-92,3G,Smartphone,2396
260406171003+0200,240,04,24004,11600047,16358599,18718075,240-04-7537,240-04-7537-40,3G,IoT Device,2186
260403015519+0000,234,38,23438,70856461,71491291,77940258,234-38-5634,234-38-5634-27,4G,Smartphone,1717
260405201453+0000,234,38,23438,70573423,66533726,53485196,234-38-6962,234-38-6962-87,4G,Smartphone,2195
260402161659+0100,240,08,24008,16267512,14799143,28302062,240-08-5173,240-08-5173-76,4G,Tablet,2063
260402094909+0100,234,33,23433,71515981,67296351,74318073,234-33-8138,234-33-8138-25,4G,Tablet,1125
260406100625+0000,234,30,23430,65533232,68024836,65611283,234-30-2140,234-30-2140-35,3G,Smartphone,2261
260407204735+0100,206,05,20605,37790336,42410686,27859080,206-05-8253,206-05-8253-91,5G,Tablet,2303
260402153059+0100,240,16,24016,19758461,25859813,17892986,240-16-9270,240-16-9270-55,5G,Smartphone,1291
260402134537-0700,310,120,310120,81057268,80759405,77418189,310-120-3414,310-120-3414-63,4G,IoT Device,1004
260406232427+0100,206,05,20605,46238927,33443894,29760067,206-05-8253,206-05-8253-64,5G,Tablet,2439
260406140113-0600,310,480,310480,74232005,75219123,88093539,310-480-8632,310-480-8632-51,5G,IoT Device,223
260406190549+0200,240,05,24005,35253368,20796277,25921974,240-05-7930,240-05-7930-43,4G,Smartphone,1161
260403022208+0100,234,10,23410,56084928,60196798,54743200,234-10-5847,234-10-5847-35,4G,Tablet,2997
260406110251-0700,310,120,310120,76024771,76113890,91370920,310-120-7326,310-120-7326-88,4G,IoT Device,165
260402051603-0500,310,480,310480,93263945,94829646,89977441,310-480-9476,310-480-9476-41,3G,IoT Device,451
260407081700+0100,206,10,20610,45834858,43048631,30808663,206-10-9117,206-10-9117-64,5G,Smartphone,2632
260407032826+0100,240,08,24008,12788104,16964262,27770150,240-08-5173,240-08-5173-37,5G,Smartphone,307
260407083654+0000,234,30,23430,73243933,72151519,66607720,234-30-2140,234-30-2140-87,5G,Tablet,959
260403104001+0200,240,01,24001,27240100,21155194,21194911,240-01-2824,240-01-2824-40,5G,Tablet,2805
260407034245-0600,310,410,310410,87710482,74998523,81875893,310-410-1510,310-410-1510-63,5G,Smartphone,1345
260401190755-0700,310,260,310260,90287016,86217196,91358726,310-260-1266,310-260-1266-88,5G,Smartphone,2759
260404172647-0500,310,260,310260,92788563,77696164,89337200,310-260-6850,310-260-6850-88,3G,IoT Device,2560
260407101945-0500,310,120,310120,73295619,81760227,73959504,310-120-5469,310-120-5469-88,5G,Smartphone,2445
260407200654+0200,206,10,20610,58277624,44041723,35902765,206-10-8451,206-10-8451-98,3G,IoT Device,842
260405020851+0100,206,05,20605,54721411,47294687,26465878,206-05-5871,206-05-5871-98,4G,Smartphone,2347
260401161015+0200,240,24,24024,26350691,28083609,20456011,240-24-7211,240-24-7211-37,5G,Smartphone,843
260407105306+0000,234,15,23415,63699961,53247989,69907358,234-15-7078,234-15-7078-80,3G,Smartphone,2980
260402132956-0600,310,120,310120,86563262,77869980,97092353,310-120-5469,310-120-5469-88,4G,Smartphone,1797
260407134601-0500,310,120,310120,75618695,82965190,87362352,310-120-3414,310-120-3414-63,4G,IoT Device,2661
260403084922+0000,234,20,23420,55515245,70784209,60023651,234-20-9032,234-20-9032-92,4G,Smartphone,1714
260404053511+0100,240,05,24005,20134549,16322261,29661379,240-05-4111,240-05-4111-37,5G,Smartphone,2474
260408040331+0000,234,20,23420,77042850,53483354,53007750,234-20-2204,234-20-2204-35,3G,Tablet,244
260405144656+0100,234,38,23438,63466298,67015907,58161510,234-38-7108,234-38-7108-87,5G,Smartphone,376
260406212303+0100,206,10,20610,54211315,31776846,35631183,206-10-9117,206-10-9117-98,5G,Tablet,2639
260404104204+0200,206,05,20605,35228737,46505083,54623981,206-05-5871,206-05-5871-98,4G,Tablet,2597
260407070547+0200,206,01,20601,32237498,45622700,53860242,206-01-9004,206-01-9004-64,4G,Smartphone,2877
260403144121-0600,310,410,310410,78769503,84807945,87383586,310-410-3621,310-410-3621-41,4G,Smartphone,2529
260404011754+0100,234,10,23410,78561144,57007834,67927962,234-10-5847,234-10-5847-35,5G,Smartphone,2102
260401151949+0000,234,38,23438,77670724,56009042,62936693,234-38-6962,234-38-6962-42,3G,Smartphone,738
260407130042+0100,206,20,20620,57850411,54256108,38390116,206-20-4826,206-20-4826-83,4G,Smartphone,1596
260403164504-0600,310,260,310260,84688282,87088546,90779898,310-260-1266,310-260-1266-88,4G,IoT Device,227
260405063430+0100,206,05,20605,35239305,41373843,43803263,206-05-6003,206-05-6003-91,5G,Tablet,1724
260407063743+0100,240,07,24007,11224793,14043896,15056534,240-07-7939,240-07-7939-55,4G,IoT Device,1671
260405003435+0100,234,20,23420,67344040,56691720,65293519,234-20-6120,234-20-6120-27,3G,IoT Device,2035
260406212755+0000,234,38,23438,61875575,51654888,61596835,234-38-6962,234-38-6962-25,4G,Smartphone,1770
260402024724+0000,234,20,23420,73905198,53274673,52666673,234-20-2768,234-20-2768-87,3G,Tablet,1105
260407132823+0100,206,01,20601,30297208,40178540,54540806,206-01-9004,206-01-9004-64,4G,IoT Device,377
260402233248+0100,206,01,20601,42760435,35717242,26623922,206-01-9004,206-01-9004-35,5G,Tablet,1275
260404214436+0200,206,05,20605,47154523,37319599,38165595,206-05-5871,206-05-5871-91,4G,IoT Device,1385
260404021458+0100,206,10,20610,34563370,35095170,41057209,206-10-5722,206-10-5722-91,5G,Tablet,2170
260401203402+0000,234,33,23433,59835464,58621735,74777438,234-33-8138,234-33-8138-87,4G,Smartphone,2383
260403185839+0200,240,07,24007,25783462,25055111,24262318,240-07-7939,240-07-7939-62,3G,Tablet,750
260405211515+0100,234,38,23438,78946147,63317834,63328260,234-38-6962,234-38-6962-35,4G,Smartphone,873
260408085801+0100,206,10,20610,36909024,51638831,44766454,206-10-5722,206-10-5722-64,5G,Tablet,2160
260403171823-0500,310,480,310480,79700446,78693157,67678860,310-480-3981,310-480-3981-63,5G,IoT Device,634
260406150806+0200,240,07,24007,11223164,10510307,26986197,240-07-5533,240-07-5533-43,3G,Smartphone,2654
260403191031+0100,234,20,23420,62584883,65855432,55183817,234-20-2768,234-20-2768-35,3G,Tablet,2833
260406161540+0200,206,05,20605,32909248,52087563,37105344,206-05-8025,206-05-8025-48,5G,Smartphone,1492
260405092746+0100,206,10,20610,30476665,42935475,39764499,206-10-9117,206-10-9117-91,4G,Smartphone,1048
260405083208+0100,240,08,24008,11458267,15855521,11787438,240-08-8144,240-08-8144-55,5G,Tablet,1564
260402051659+0100,240,24,24024,27010014,24891882,13797776,240-24-7906,240-24-7906-99,5G,Smartphone,276
260404005343+0200,206,20,20620,34746868,33413401,33438029,206-20-7730,206-20-7730-64,4G,IoT Device,1885
260405082554+0100,206,05,20605,54441323,40644515,48714792,206-05-8253,206-05-8253-91,3G,IoT Device,2738
260404144748+0100,206,20,20620,44735898,34942168,38709718,206-20-4826,206-20-4826-98,5G,Smartphone,2206
260405184112-0600,310,480,310480,89605738,85888087,80020977,310-480-8632,310-480-8632-63,3G,Smartphone,2623
260405105239+0100,240,04,24004,11263625,18150336,25966251,240-04-6107,240-04-6107-55,5G,Tablet,1524
260404000209+0200,240,07,24007,37161359,34593038,14960287,240-07-7939,240-07-7939-37,5G,Smartphone,2615
260408063049-0600,310,260,310260,80834880,81048454,87834704,310-260-2106,310-260-2106-41,5G,IoT Device,652
260404035439+0100,206,05,20605,49870907,40180253,50230135,206-05-8025,206-05-8025-98,3G,Smartphone,2096
260405003944+0200,206,01,20601,58566646,44818194,41277740,206-01-9004,206-01-9004-35,3G,Smartphone,597
260407053958+0100,240,02,24002,14052266,22436724,12159367,240-02-7482,240-02-7482-86,4G,Smartphone,1448
260405051531-0600,310,480,310480,80429139,73007176,94760445,310-480-9476,310-480-9476-63,5G,Smartphone,2508
