Device_ID,Device_Type,LAI,RAI,Network_Type
D2460,IoT Device,240-12-5335,240-12-5335-76,4G
D2461,IoT Device,240-35-8945,240-35-8945-60,5G
D2462,IoT Device,240-21-4662,240-21-4662-30,4G
D2463,Smartphone,240-52-2875,240-52-2875-43,3G
D2464,Smartphone,240-36-7326,240-36-7326-73,5G
D2465,IoT Device,240-18-3658,240-18-3658-65,4G
D2466,IoT Device,240-27-1722,240-27-1722-89,3G
D2467,Tablet,240-98-8813,240-98-8813-39,5G
D2468,IoT Device,240-85-8381,240-85-8381-13,5G
D2469,Smartphone,240-73-1267,240-73-1267-71,3G
D2470,Smartphone,240-64-7000,240-64-7000-57,5G
D2471,Tablet,240-49-9026,240-49-9026-80,5G
D2472,IoT Device,240-06-1045,240-06-1045-38,3G
D2473,Smartphone,240-18-9009,240-18-9009-82,5G
D2474,IoT Device,240-02-4085,240-02-4085-80,4G
D2475,Smartphone,240-09-7052,240-09-7052-49,5G
D2476,Smartphone,240-71-5150,240-71-5150-17,4G
D2477,IoT Device,240-27-2885,240-27-2885-73,3G
D2478,Tablet,240-31-4947,240-31-4947-96,4G
D2479,Smartphone,240-23-1964,240-23-1964-24,3G
D2480,Smartphone,240-35-2094,240-35-2094-46,3G
D2481,Tablet,240-04-2684,240-04-2684-47,3G
D2482,IoT Device,240-67-6158,240-67-6158-49,4G
D2483,Smartphone,240-36-6404,240-36-6404-23,4G
D2484,IoT Device,240-57-1346,240-57-1346-52,3G
D2485,IoT Device,240-97-3054,240-97-3054-36,3G
D2486,Smartphone,240-66-7110,240-66-7110-53,5G
D2487,Tablet,240-16-3700,240-16-3700-23,4G
D2488,IoT Device,240-20-7593,240-20-7593-77,5G
D2489,IoT Device,240-22-5803,240-22-5803-32,4G
D2490,IoT Device,240-84-1970,240-84-1970-66,3G
D2491,Smartphone,240-85-6196,240-85-6196-63,4G
D2492,IoT Device,240-91-6875,240-91-6875-96,4G
D2493,Smartphone,240-48-1008,240-48-1008-48,3G
D2494,Tablet,240-21-5273,240-21-5273-54,4G
D2495,Tablet,240-03-4866,240-03-4866-19,4G
D2496,Smartphone,240-02-8963,240-02-8963-36,5G
D2497,IoT Device,240-32-9379,240-32-9379-41,5G
D2498,Smartphone,240-90-4927,240-90-4927-13,4G
D2499,Smartphone,240-35-5402,240-35-5402-14,4G
D2500,Tablet,240-07-2336,240-07-2336-57,3G
D2501,Smartphone,240-54-3373,240-54-3373-14,3G
D2502,Smartphone,240-74-9440,240-74-9440-12,5G
D2503,Smartphone,240-82-7867,240-82-7867-63,5G
D2504,Smartphone,240-98-9530,240-98-9530-93,5G
D2505,Smartphone,240-93-4066,240-93-4066-29,4G
D2506,Tablet,240-17-1828,240-17-1828-55,3G
D2507,IoT Device,240-45-6389,240-45-6389-53,4G
D2508,Smartphone,240-03-5461,240-03-5461-93,4G
D2509,Smartphone,240-75-7932,240-75-7932-75,5G
D2510,Smartphone,240-82-9616,240-82-9616-17,5G
D2511,IoT Device,240-23-8324,240-23-8324-58,5G
D2512,Smartphone,240-15-5256,240-15-5256-33,4G
D2513,Smartphone,240-75-7243,240-75-7243-54,5G
D2514,Tablet,240-94-3115,240-94-3115-32,3G
D2515,Smartphone,240-55-4587,240-55-4587-29,4G
D2516,Smartphone,240-75-4257,240-75-4257-25,4G
D2517,IoT Device,240-07-8703,240-07-8703-63,5G
D2518,Smartphone,240-93-1893,240-93-1893-53,3G
D2519,Tablet,240-70-8324,240-70-8324-87,5G
D2520,IoT Device,240-13-5883,240-13-5883-18,4G
D2521,Tablet,240-25-5179,240-25-5179-94,4G
D2522,Smartphone,240-15-4203,240-15-4203-74,4G
D2523,Tablet,240-14-8188,240-14-8188-88,5G
D2524,IoT Device,240-19-3257,240-19-3257-69,3G
D2525,IoT Device,240-66-1878,240-66-1878-19,3G
D2526,IoT Device,240-14-8142,240-14-8142-77,5G
D2527,IoT Device,240-83-4997,240-83-4997-52,4G
D2528,Smartphone,240-62-2248,240-62-2248-87,3G
D2529,IoT Device,240-59-2398,240-59-2398-67,3G
D2530,Tablet,240-81-9250,240-81-9250-79,5G
D2531,IoT Device,240-51-9984,240-51-9984-23,5G
D2532,IoT Device,240-38-3791,240-38-3791-17,4G
D2533,Smartphone,240-54-6864,240-54-6864-42,4G
D2534,Smartphone,240-25-8195,240-25-8195-34,5G
D2535,IoT Device,240-12-2093,240-12-2093-42,3G
D2536,Tablet,240-28-7238,240-28-7238-19,5G
D2537,Smartphone,240-89-8415,240-89-8415-10,5G
D2538,Smartphone,240-88-8653,240-88-8653-21,5G
D2539,Tablet,240-58-4740,240-58-4740-69,4G
D2540,IoT Device,240-64-6572,240-64-6572-51,4G
D2541,Tablet,240-58-7678,240-58-7678-13,5G
D2542,Smartphone,240-66-5343,240-66-5343-88,4G
D2543,Smartphone,240-51-8783,240-51-8783-41,5G
D2544,Smartphone,240-12-9555,240-12-9555-11,5G
D2545,Tablet,240-39-3642,240-39-3642-29,4G
D2546,IoT Device,240-26-4647,240-26-4647-80,4G
D2547,Tablet,240-02-9822,240-02-9822-78,5G
D2548,IoT Device,240-60-1574,240-60-1574-45,3G
D2549,IoT Device,240-97-9193,240-97-9193-10,5G
D2550,Tablet,240-62-6378,240-62-6378-80,4G
D2551,Tablet,240-03-5596,240-03-5596-53,4G
D2552,Smartphone,240-97-7703,240-97-7703-35,5G
D2553,Smartphone,240-82-3957,240-82-3957-33,4G
D2554,Tablet,240-26-5505,240-26-5505-94,4G
D2555,IoT Device,240-02-5696,240-02-5696-16,4G
D2556,IoT Device,240-92-4423,240-92-4423-32,4G
D2557,Tablet,240-47-7847,240-47-7847-38,5G
D2558,Tablet,240-18-7484,240-18-7484-85,5G
D2559,Smartphone,240-92-9610,240-92-9610-66,5G
D2560,IoT Device,240-16-8422,240-16-8422-59,5G
D2561,IoT Device,240-33-9261,240-33-9261-36,5G
D2562,IoT Device,240-87-7572,240-87-7572-48,5G
D2563,Tablet,240-93-9563,240-93-9563-28,5G
D2564,Smartphone,240-76-5416,240-76-5416-27,4G
D2565,Tablet,240-70-8691,240-70-8691-80,5G
D2566,Tablet,240-07-7323,240-07-7323-48,5G
D2567,Smartphone,240-87-6712,240-87-6712-64,4G
D2568,Smartphone,240-21-1364,240-21-1364-70,3G
D2569,IoT Device,240-15-5878,240-15-5878-72,4G
D2570,IoT Device,240-37-7402,240-37-7402-14,5G
D2571,IoT Device,240-99-1797,240-99-1797-42,3G
D2572,IoT Device,240-60-9000,240-60-9000-59,5G
D2573,IoT Device,240-58-9647,240-58-9647-36,5G
D2574,IoT Device,240-63-2769,240-63-2769-19,3G
D2575,Smartphone,240-66-8421,240-66-8421-77,5G
D2576,Tablet,240-96-3973,240-96-3973-68,4G
D2577,Smartphone,240-31-1341,240-31-1341-70,3G
D2578,Tablet,240-03-9594,240-03-9594-87,5G
D2579,Smartphone,240-08-2146,240-08-2146-27,3G
D2580,Smartphone,240-71-3500,240-71-3500-37,4G
D2581,Smartphone,240-33-5787,240-33-5787-40,4G
D2582,Smartphone,240-52-8373,240-52-8373-18,5G
D2583,Smartphone,240-56-9865,240-56-9865-46,5G
D2584,Smartphone,240-60-7638,240-60-7638-25,5G
D2585,Tablet,240-45-7088,240-45-7088-63,5G
D2586,Tablet,240-78-7928,240-78-7928-41,5G
D2587,Smartphone,240-87-6572,240-87-6572-97,4G
D2588,IoT Device,240-25-8211,240-25-8211-39,5G
D2589,IoT Device,240-03-9076,240-03-9076-18,5G
D2590,IoT Device,240-48-2927,240-48-2927-60,3G
D2591,Smartphone,240-90-3067,240-90-3067-52,3G
D2592,Smartphone,240-74-8373,240-74-8373-10,5G
D2593,Tablet,240-78-7706,240-78-7706-48,5G
D2594,IoT Device,240-98-5994,240-98-5994-76,4G
D2595,Tablet,240-03-3004,240-03-3004-89,3G
D2596,IoT Device,240-19-9845,240-19-9845-69,5G
D2597,Tablet,240-86-9131,240-86-9131-77,5G
D2598,IoT Device,240-80-3834,240-80-3834-83,4G
D2599,Smartphone,240-38-2127,240-38-2127-38,3G
D2600,Tablet,240-76-1769,240-76-1769-92,3G
D2601,Smartphone,240-51-1640,240-51-1640-85,3G
D2602,IoT Device,240-51-3957,240-51-3957-22,4G
D2603,Tablet,240-80-7420,240-80-7420-12,5G
D2604,IoT Device,240-53-4464,240-53-4464-70,4G
D2605,Smartphone,240-91-5788,240-91-5788-34,4G
D2606,IoT Device,240-57-6225,240-57-6225-30,4G
D2607,Tablet,240-25-8299,240-25-8299-38,5G
D2608,IoT Device,240-38-6740,240-38-6740-37,4G
D2609,IoT Device,240-37-6528,240-37-6528-28,4G
D2610,IoT Device,240-45-4247,240-45-4247-53,4G
D2611,IoT Device,240-58-3106,240-58-3106-91,3G
D2612,Smartphone,240-21-6816,240-21-6816-19,4G
D2613,IoT Device,240-16-2901,240-16-2901-86,3G
D2614,Smartphone,240-55-4357,240-55-4357-51,4G
D2615,Smartphone,240-46-8646,240-46-8646-73,5G
D2616,Smartphone,240-38-4789,240-38-4789-87,4G
D2617,IoT Device,240-76-4359,240-76-4359-61,4G
D2618,IoT Device,240-49-6909,240-49-6909-53,4G
D2619,IoT Device,240-33-3340,240-33-3340-75,3G
D2620,IoT Device,240-51-6537,240-51-6537-63,4G
D2621,Tablet,240-18-7044,240-18-7044-96,5G
D2622,Tablet,240-95-8125,240-95-8125-74,5G
D2623,Tablet,240-77-7884,240-77-7884-68,5G
D2624,IoT Device,240-24-7666,240-24-7666-78,5G
D2625,Smartphone,240-76-1862,240-76-1862-83,3G
D2626,Smartphone,240-60-2093,240-60-2093-64,3G
D2627,Smartphone,240-50-1664,240-50-1664-55,3G
D2628,Smartphone,240-89-4184,240-89-4184-98,4G
D2629,IoT Device,240-65-9932,240-65-9932-26,5G
D2630,IoT Device,240-94-5745,240-94-5745-13,4G
D2631,Smartphone,240-26-9585,240-26-9585-50,5G
D2632,Smartphone,240-58-6375,240-58-6375-14,4G
D2633,Tablet,240-75-5407,240-75-5407-96,4G
D2634,IoT Device,240-13-7506,240-13-7506-56,5G
D2635,IoT Device,240-74-4650,240-74-4650-29,4G
D2636,Smartphone,240-20-2774,240-20-2774-82,3G
D2637,IoT Device,240-82-1148,240-82-1148-76,3G
D2638,Smartphone,240-33-3253,240-33-3253-48,3G
D2639,Smartphone,240-52-5583,240-52-5583-98,4G
D2640,Tablet,240-28-9767,240-28-9767-18,5G
D2641,Smartphone,240-82-2834,240-82-2834-87,3G
D2642,Tablet,240-08-7670,240-08-7670-29,5G
D2643,Smartphone,240-59-9277,240-59-9277-63,5G
D2644,IoT Device,240-66-6143,240-66-6143-39,4G
D2645,IoT Device,240-04-4579,240-04-4579-69,4G
D2646,Tablet,240-33-8507,240-33-8507-76,5G
D2647,Smartphone,240-92-4465,240-92-4465-65,4G
D2648,Tablet,240-21-6633,240-21-6633-34,4G
D2649,Tablet,240-72-1457,240-72-1457-35,3G
D2650,Smartphone,240-27-5466,240-27-5466-27,4G
D2651,Smartphone,240-38-5635,240-38-5635-29,4G
D2652,Tablet,240-91-5529,240-91-5529-25,4G
D2653,Smartphone,240-71-6777,240-71-6777-38,4G
D2654,Tablet,240-35-5567,240-35-5567-74,4G
D2655,Tablet,240-42-3928,240-42-3928-34,4G
D2656,Smartphone,240-46-6613,240-46-6613-39,4G
D2657,Tablet,240-92-4245,240-92-4245-44,4G
D2658,IoT Device,240-17-4172,240-17-4172-90,4G
D2659,Smartphone,240-99-8622,240-99-8622-43,5G
D2660,IoT Device,240-41-5606,240-41-5606-47,4G
D2661,IoT Device,240-93-3702,240-93-3702-65,4G
D2662,IoT Device,240-12-7028,240-12-7028-76,5G
D2663,Tablet,240-19-5385,240-19-5385-34,4G
D2664,IoT Device,240-73-1900,240-73-1900-46,3G
D2665,Tablet,240-78-9103,240-78-9103-42,5G
D2666,Tablet,240-58-2552,240-58-2552-49,3G
D2667,IoT Device,240-65-4614,240-65-4614-36,4G
D2668,Smartphone,240-04-8918,240-04-8918-35,5G
D2669,Tablet,240-34-5243,240-34-5243-19,4G
D2670,IoT Device,240-54-1321,240-54-1321-64,3G
D2671,Tablet,240-30-2024,240-30-2024-65,3G
D2672,IoT Device,240-62-8331,240-62-8331-31,5G
D2673,IoT Device,240-89-9336,240-89-9336-42,5G
D2674,Tablet,240-96-9809,240-96-9809-54,5G
D2675,Smartphone,240-76-6078,240-76-6078-26,4G
D2676,Smartphone,240-96-1532,240-96-1532-21,3G
D2677,Smartphone,240-77-2129,240-77-2129-61,3G
D2678,Tablet,240-98-9594,240-98-9594-90,5G
D2679,IoT Device,240-48-3476,240-48-3476-73,3G
D2680,Smartphone,240-47-8377,240-47-8377-72,5G
D2681,Smartphone,240-09-3429,240-09-3429-67,3G
D2682,Tablet,240-98-6543,240-98-6543-41,4G
D2683,IoT Device,240-23-5769,240-23-5769-82,4G
D2684,Tablet,240-12-1173,240-12-1173-58,3G
D2685,IoT Device,240-83-8599,240-83-8599-38,5G
D2686,Smartphone,240-43-4252,240-43-4252-66,4G
D2687,Tablet,240-37-1125,240-37-1125-68,3G
D2688,Smartphone,240-70-6317,240-70-6317-51,4G
D2689,Tablet,240-77-1540,240-77-1540-31,3G
D2690,IoT Device,240-80-5798,240-80-5798-77,4G
D2691,Smartphone,240-10-6569,240-10-6569-94,4G
D2692,IoT Device,240-80-4840,240-80-4840-95,4G
D2693,Tablet,240-61-3717,240-61-3717-53,4G
D2694,Smartphone,240-21-7401,240-21-7401-63,5G
D2695,IoT Device,240-76-4548,240-76-4548-43,4G
D2696,Smartphone,240-31-5060,240-31-5060-77,4G
D2697,Smartphone,240-03-3087,240-03-3087-88,3G
D2698,IoT Device,240-99-4390,240-99-4390-27,4G
D2699,Tablet,240-39-6110,240-39-6110-48,4G
D2700,Tablet,240-17-1166,240-17-1166-71,3G
D2701,Tablet,240-29-8491,240-29-8491-55,5G
D2702,Smartphone,240-81-3190,240-81-3190-15,3G
D2703,IoT Device,240-20-4031,240-20-4031-99,4G
D2704,Smartphone,240-94-4382,240-94-4382-49,4G
D2705,Smartphone,240-58-3746,240-58-3746-74,4G
D2706,Smartphone,240-55-3818,240-55-3818-93,4G
D2707,Smartphone,240-66-7561,240-66-7561-76,5G
D2708,Tablet,240-73-6843,240-73-6843-72,4G
D2709,Tablet,240-02-4256,240-02-4256-78,4G
D2710,Tablet,240-88-2784,240-88-2784-39,3G
D2711,Smartphone,240-44-3256,240-44-3256-35,3G
D2712,Tablet,240-24-8546,240-24-8546-19,5G
D2713,Tablet,240-07-5419,240-07-5419-15,4G
D2714,IoT Device,240-23-4145,240-23-4145-65,4G
D2715,Smartphone,240-41-8299,240-41-8299-80,5G
D2716,IoT Device,240-38-4027,240-38-4027-53,4G
D2717,IoT Device,240-45-4027,240-45-4027-50,4G
D2718,Tablet,240-24-6276,240-24-6276-79,4G
D2719,IoT Device,240-67-4931,240-67-4931-96,4G
D2720,IoT Device,240-93-6686,240-93-6686-19,4G
D2721,IoT Device,240-73-8393,240-73-8393-54,5G
D2722,IoT Device,240-96-1048,240-96-1048-59,3G
D2723,IoT Device,240-75-3689,240-75-3689-54,4G
D2724,IoT Device,240-08-1562,240-08-1562-23,3G
D2725,Tablet,240-65-2097,240-65-2097-11,3G
D2726,IoT Device,240-92-9400,240-92-9400-40,5G
D2727,Smartphone,240-85-5042,240-85-5042-54,4G
D2728,Tablet,240-90-5398,240-90-5398-99,4G
D2729,Smartphone,240-09-4798,240-09-4798-68,4G
D2730,Smartphone,240-35-1332,240-35-1332-41,3G
D2731,Tablet,240-13-9565,240-13-9565-53,5G
D2732,Tablet,240-82-7827,240-82-7827-71,5G
D2733,Smartphone,240-54-2585,240-54-2585-88,3G
D2734,Smartphone,240-53-7959,240-53-7959-22,5G
D2735,Tablet,240-08-5613,240-08-5613-92,4G
D2736,Tablet,240-58-3855,240-58-3855-69,4G
D2737,Tablet,240-09-2135,240-09-2135-87,3G
D2738,IoT Device,240-78-3967,240-78-3967-36,4G
D2739,Smartphone,240-16-5019,240-16-5019-62,4G
D2740,Tablet,240-73-8844,240-73-8844-54,5G
D2741,Smartphone,240-44-9723,240-44-9723-88,5G
D2742,Smartphone,240-80-8218,240-80-8218-47,5G
D2743,Tablet,240-30-5034,240-30-5034-47,4G
D2744,Smartphone,240-53-4833,240-53-4833-55,4G
D2745,Tablet,240-50-3160,240-50-3160-31,3G
D2746,IoT Device,240-97-2192,240-97-2192-85,3G
D2747,Smartphone,240-74-2693,240-74-2693-49,3G
D2748,Tablet,240-49-7469,240-49-7469-59,5G
D2749,Smartphone,240-53-8060,240-53-8060-56,5G
D2750,Tablet,240-27-6994,240-27-6994-84,4G
D2751,IoT Device,240-83-1086,240-83-1086-55,3G
D2752,Smartphone,240-77-7220,240-77-7220-60,5G
D2753,IoT Device,240-20-7039,240-20-7039-79,5G
D2754,Tablet,240-49-3598,240-49-3598-97,4G
D2755,Smartphone,240-73-5913,240-73-5913-60,4G
D2756,Tablet,240-47-5952,240-47-5952-82,4G
D2757,IoT Device,240-14-5083,240-14-5083-40,4G
D2758,IoT Device,240-79-4341,240-79-4341-64,4G
D2759,Smartphone,240-51-4196,240-51-4196-67,4G
D2760,Smartphone,240-39-2232,240-39-2232-11,3G
D2761,Tablet,240-32-1196,240-32-1196-50,3G
D2762,Smartphone,240-74-8758,240-74-8758-95,5G
D2763,Smartphone,240-91-4545,240-91-4545-10,4G
D2764,Smartphone,240-84-4320,240-84-4320-65,4G
D2765,IoT Device,240-33-8562,240-33-8562-34,5G
D2766,Tablet,240-20-6802,240-20-6802-53,4G
D2767,Smartphone,240-94-6952,240-94-6952-18,4G
D2768,IoT Device,240-08-9548,240-08-9548-38,5G
D2769,Tablet,240-19-5936,240-19-5936-54,4G
D2770,Tablet,240-24-2426,240-24-2426-12,3G
D2771,Smartphone,240-98-9503,240-98-9503-25,5G
D2772,Tablet,240-39-3661,240-39-3661-49,4G
D2773,IoT Device,240-81-9339,240-81-9339-93,5G
D2774,IoT Device,240-61-8739,240-61-8739-12,5G
D2775,Smartphone,240-90-2129,240-90-2129-19,3G
D2776,Smartphone,240-63-6663,240-63-6663-99,4G
D2777,IoT Device,240-83-4136,240-83-4136-75,4G
D2778,IoT Device,240-66-3196,240-66-3196-87,3G
D2779,Smartphone,240-05-2389,240-05-2389-55,3G
D2780,IoT Device,240-31-3619,240-31-3619-15,4G
D2781,Smartphone,240-52-3045,240-52-3045-64,3G
D2782,IoT Device,240-47-4105,240-47-4105-94,4G
D2783,Smartphone,240-37-6032,240-37-6032-51,4G
D2784,Tablet,240-63-1066,240-63-1066-73,3G
D2785,Tablet,240-84-4316,240-84-4316-25,4G
D2786,IoT Device,240-07-9171,240-07-9171-10,5G
D2787,Tablet,240-78-9580,240-78-9580-17,5G
D2788,IoT Device,240-32-2085,240-32-2085-61,3G
D2789,Smartphone,240-55-8654,240-55-8654-21,5G
D2790,Smartphone,240-39-9963,240-39-9963-27,5G
D2791,IoT Device,240-19-9102,240-19-9102-31,5G
D2792,IoT Device,240-07-1959,240-07-1959-52,3G
D2793,Smartphone,240-33-3972,240-33-3972-93,4G
D2794,IoT Device,240-83-8260,240-83-8260-11,5G
D2795,Smartphone,240-64-8415,240-64-8415-52,5G
D2796,Tablet,240-23-9309,240-23-9309-34,5G
D2797,IoT Device,240-35-2073,240-35-2073-87,3G
D2798,Tablet,240-89-3458,240-89-3458-10,3G
D2799,IoT Device,240-41-4323,240-41-4323-13,4G
D2800,Tablet,240-35-1460,240-35-1460-89,3G
D2801,IoT Device,240-36-5429,240-36-5429-43,4G
D2802,IoT Device,240-77-6420,240-77-6420-65,4G
D2803,Smartphone,240-06-4023,240-06-4023-83,4G
D2804,Smartphone,240-03-9504,240-03-9504-34,5G
D2805,Smartphone,240-44-5208,240-44-5208-12,4G
D2806,IoT Device,240-33-1496,240-33-1496-90,3G
D2807,IoT Device,240-63-6637,240-63-6637-78,4G
D2808,IoT Device,240-40-9051,240-40-9051-27,5G
D2809,Smartphone,240-83-7943,240-83-7943-37,5G
D2810,IoT Device,240-68-5103,240-68-5103-78,4G
D2811,Tablet,240-50-4494,240-50-4494-29,4G
D2812,Smartphone,240-11-5820,240-11-5820-76,4G
D2813,Smartphone,240-66-9196,240-66-9196-58,5G
D2814,Tablet,240-56-3035,240-56-3035-47,3G
D2815,IoT Device,240-26-1460,240-26-1460-57,3G
D2816,IoT Device,240-29-8541,240-29-8541-82,5G
D2817,IoT Device,240-23-8872,240-23-8872-63,5G
D2818,Tablet,240-77-7946,240-77-7946-32,5G
D2819,Tablet,240-91-3049,240-91-3049-30,3G
D2820,IoT Device,240-30-6402,240-30-6402-76,4G
D2821,IoT Device,240-88-3696,240-88-3696-81,4G
D2822,Tablet,240-91-3178,240-91-3178-55,3G
D2823,Tablet,240-87-2398,240-87-2398-14,3G
D2824,Tablet,240-84-2596,240-84-2596-84,3G
D2825,Smartphone,240-28-3077,240-28-3077-28,3G
D2826,Tablet,240-31-2502,240-31-2502-73,3G
D2827,Smartphone,240-09-4559,240-09-4559-78,4G
D2828,Tablet,240-67-3986,240-67-3986-39,4G
D2829,IoT Device,240-09-5091,240-09-5091-19,4G
D2830,Smartphone,240-70-5849,240-70-5849-85,4G
D2831,Tablet,240-20-9150,240-20-9150-24,5G
D2832,IoT Device,240-11-2000,240-11-2000-43,3G
D2833,Tablet,240-12-9342,240-12-9342-32,5G
D2834,Tablet,240-57-4969,240-57-4969-19,4G
D2835,Smartphone,240-65-8775,240-65-8775-38,5G
D2836,IoT Device,240-47-1178,240-47-1178-53,3G
D2837,Tablet,240-07-8701,240-07-8701-86,5G
D2838,Tablet,240-99-2948,240-99-2948-10,3G
D2839,Smartphone,240-66-4786,240-66-4786-91,4G
D2840,Smartphone,240-91-8085,240-91-8085-73,5G
D2841,Smartphone,240-95-1491,240-95-1491-38,3G
D2842,Tablet,240-13-1477,240-13-1477-55,3G
D2843,Tablet,240-93-1582,240-93-1582-16,3G
D2844,Smartphone,240-72-5230,240-72-5230-90,4G
D2845,IoT Device,240-27-2865,240-27-2865-84,3G
D2846,Tablet,240-64-2674,240-64-2674-24,3G
D2847,Tablet,240-36-7673,240-36-7673-94,5G
D2848,IoT Device,240-65-7640,240-65-7640-17,5G
D2849,Smartphone,240-78-3370,240-78-3370-33,3G
D2850,Tablet,240-02-1016,240-02-1016-51,3G
D2851,IoT Device,240-31-5010,240-31-5010-31,4G
D2852,Tablet,240-81-7824,240-81-7824-27,5G
D2853,Tablet,240-87-2350,240-87-2350-76,3G
D2854,Smartphone,240-16-5444,240-16-5444-66,4G
D2855,IoT Device,240-48-8990,240-48-8990-82,5G
D2856,Tablet,240-70-1776,240-70-1776-24,3G
D2857,IoT Device,240-19-7800,240-19-7800-70,5G
D2858,Smartphone,240-22-9180,240-22-9180-74,5G
D2859,IoT Device,240-15-7309,240-15-7309-32,5G
D2860,Smartphone,240-56-6385,240-56-6385-72,4G
D2861,Tablet,240-42-6284,240-42-6284-54,4G
D2862,Tablet,240-52-9904,240-52-9904-15,5G
D2863,IoT Device,240-29-3423,240-29-3423-19,3G
D2864,IoT Device,240-27-4271,240-27-4271-24,4G
D2865,Smartphone,240-08-9067,240-08-9067-73,5G
D2866,Tablet,240-42-2289,240-42-2289-82,3G
D2867,IoT Device,240-25-8682,240-25-8682-13,5G
D2868,Smartphone,240-48-8651,240-48-8651-59,5G
D2869,Smartphone,240-14-4360,240-14-4360-77,4G
D2870,IoT Device,240-18-2314,240-18-2314-72,3G
D2871,Smartphone,240-36-2580,240-36-2580-96,3G
D2872,IoT Device,240-12-9652,240-12-9652-99,5G
D2873,Tablet,240-12-1898,240-12-1898-98,3G
D2874,Tablet,240-42-4599,240-42-4599-10,4G
D2875,IoT Device,240-85-3077,240-85-3077-37,3G
D2876,Smartphone,240-64-5900,240-64-5900-55,4G
D2877,IoT Device,240-40-8610,240-40-8610-74,5G
D2878,Smartphone,240-24-9797,240-24-9797-50,5G
D2879,Tablet,240-89-1198,240-89-1198-10,3G
D2880,IoT Device,240-15-3198,240-15-3198-73,3G
D2881,Tablet,240-41-1682,240-41-1682-89,3G
D2882,Smartphone,240-96-2100,240-96-2100-73,3G
D2883,Tablet,240-30-1855,240-30-1855-88,3G
D2884,Smartphone,240-38-1384,240-38-1384-25,3G
D2885,IoT Device,240-24-1551,240-24-1551-54,3G
D2886,Smartphone,240-92-1363,240-92-1363-18,3G
D2887,Tablet,240-32-3432,240-32-3432-59,3G
D2888,Smartphone,240-61-7792,240-61-7792-68,5G
D2889,IoT Device,240-01-5903,240-01-5903-90,4G
D2890,Tablet,240-74-4190,240-74-4190-69,4G
D2891,Smartphone,240-08-3098,240-08-3098-31,3G
D2892,Tablet,240-31-2874,240-31-2874-21,3G
D2893,Tablet,240-90-7858,240-90-7858-88,5G
D2894,Smartphone,240-48-7830,240-48-7830-66,5G
D2895,IoT Device,240-84-5453,240-84-5453-15,4G
D2896,Smartphone,240-30-8258,240-30-8258-23,5G
D2897,Smartphone,240-38-4733,240-38-4733-78,4G
D2898,IoT Device,240-61-4878,240-61-4878-11,4G
D2899,Smartphone,240-78-7787,240-78-7787-58,5G
D2900,Smartphone,240-65-3390,240-65-3390-79,3G
D2901,Smartphone,240-27-7034,240-27-7034-60,5G
D2902,Smartphone,240-56-1725,240-56-1725-90,3G
D2903,Tablet,240-54-5115,240-54-5115-45,4G
D2904,Smartphone,240-85-8580,240-85-8580-67,5G
D2905,Tablet,240-35-5987,240-35-5987-89,4G
D2906,Smartphone,240-23-8461,240-23-8461-98,5G
D2907,Tablet,240-80-3040,240-80-3040-54,3G
D2908,IoT Device,240-16-9960,240-16-9960-65,5G
D2909,Tablet,240-80-3781,240-80-3781-14,4G
D2910,IoT Device,240-09-8043,240-09-8043-15,5G
D2911,IoT Device,240-16-2423,240-16-2423-93,3G
D2912,Tablet,240-19-9330,240-19-9330-22,5G
D2913,Tablet,240-17-6987,240-17-6987-42,4G
D2914,Smartphone,240-70-8138,240-70-8138-60,5G
D2915,IoT Device,240-22-5172,240-22-5172-37,4G
D2916,Smartphone,240-65-3566,240-65-3566-74,4G
D2917,IoT Device,240-07-8149,240-07-8149-66,5G
D2918,IoT Device,240-06-8119,240-06-8119-32,5G
D2919,IoT Device,240-81-4841,240-81-4841-58,4G
D2920,IoT Device,240-16-5196,240-16-5196-68,4G
D2921,IoT Device,240-61-3402,240-61-3402-34,3G
D2922,IoT Device,240-58-3934,240-58-3934-76,4G
D2923,Tablet,240-77-1235,240-77-1235-55,3G
D2924,Smartphone,240-72-2703,240-72-2703-59,3G
D2925,Smartphone,240-22-2092,240-22-2092-18,3G
D2926,Tablet,240-63-5562,240-63-5562-30,4G
D2927,Smartphone,240-36-6465,240-36-6465-77,4G
D2928,Smartphone,240-15-6926,240-15-6926-97,4G
D2929,Smartphone,240-24-1903,240-24-1903-75,3G
D2930,Smartphone,240-13-6522,240-13-6522-74,4G
D2931,IoT Device,240-97-1687,240-97-1687-76,3G
D2932,IoT Device,240-02-2581,240-02-2581-57,3G
D2933,Tablet,240-79-7633,240-79-7633-33,5G
D2934,Tablet,240-91-6504,240-91-6504-32,4G
D2935,Smartphone,240-98-8248,240-98-8248-86,5G
D2936,IoT Device,240-48-2064,240-48-2064-69,3G
D2937,Smartphone,240-80-9960,240-80-9960-90,5G
D2938,Tablet,240-69-8388,240-69-8388-46,5G
D2939,Smartphone,240-06-3973,240-06-3973-32,4G
D2940,IoT Device,240-38-5125,240-38-5125-31,4G
D2941,Tablet,240-34-6684,240-34-6684-69,4G
D2942,Tablet,240-88-7557,240-88-7557-21,5G
D2943,Smartphone,240-47-2313,240-47-2313-82,3G
D2944,IoT Device,240-44-4643,240-44-4643-94,4G
D2945,Smartphone,240-15-6656,240-15-6656-23,4G
