City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Sejong,Sejong-si,South Korea,30*,36.592,127.292,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
Niederbipp,Bern,Switzerland,47**,47.27,7.7,Europe/Zurich,Quickline AG,,AS15600 Quickline AG
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Shanghai,Shanghai,China,,31.23,121.474,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
Brampton,Ontario,Canada,L6*,43.704,-79.716,America/Toronto,Rogers Wireless Inc.,Rogers Wireless Inc.,
Suzhou,Jiangsu,China,21****,31.299,120.585,Asia/Shanghai,China Mobile communications corporation,China Mobile,AS56046 China Mobile communications corporation
Amstelveen,North Holland,The Netherlands,11**,52.3,4.869,Europe/Amsterdam,Sociale Verzekeringsbank,,
Dearborn,Michigan,United States,48***,42.322,-83.176,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,,
,,,,,,,,,
Urbana,Ohio,United States,43***,40.107,-83.762,America/New_York,Charter Communications,Spectrum,AS10796 Charter Communications Inc
Okazawacho,Kanagawa,Japan,24******,35.469,139.594,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Stockholm,Stockholm County,Sweden,10****,59.329,18.069,Europe/Stockholm,Telia Company AB,Telia Network Services,AS3301 Telia Company AB
Biloxi,Mississippi,United States,39***,30.51,-88.974,America/Chicago,AT&T Corp.,AT&T Corp,AS6389 AT&T Corp.
Canberra,Australian Capital Territory,Australia,26**,-35.281,149.13,Australia/Sydney,ACT Government InTACT Group,ACT Government InTACT Group,AS139344 ACT Government InTACT Group
Utrecht,Utrecht,The Netherlands,35**,52.091,5.121,Europe/Amsterdam,SURFnet III b,SURFnet bv,AS1101 SURF B.V.
Chengdu,Sichuan,China,,30.65,104.056,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
,,,,,,,,,
Fredericton,New Brunswick,Canada,E3*,45.812,-66.678,America/Moncton,Bell Canada,Bell Aliant / FibreOp,AS855 Bell Canada
Anyang-si,Gyeonggi-do,South Korea,14***,37.388,126.936,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
Boydton,Virginia,United States,23***,36.678,-78.375,America/New_York,Microsoft Corporation,Microsoft Azure Cloud (eastus),AS8075 Microsoft Corporation
Riyadh,Riyadh Region,Saudi Arabia,98**,24.687,46.722,Asia/Riyadh,Saudi Telecom Company JSC,Saudinet,AS25019 Saudi Telecom Company JSC
Namyangju,Gyeonggi-do,South Korea,12*,37.749,127.189,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
Bremen,Bremen,Germany,28***,53.083,8.788,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,,
,,,,,,,,,
Haymarket,Virginia,United States,20***,38.867,-77.649,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
Guadalajara,Jalisco,Mexico,44***,20.637,-103.436,America/Mexico_City,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
,,,,,,,,,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
San Jose,California,United States,95***,37.338,-121.886,America/Los_Angeles,Akamai International B.V.,"Akamai Technologies, Inc.",AS20940 Akamai International B.V.
Magna,Utah,United States,84***,40.698,-112.086,America/Denver,Verizon Business,Verizon Business,AS22394 Verizon Business
Toronto,Ontario,Canada,M5*,43.653,-79.383,America/Toronto,"Cloudflare, Inc.","Cloudflare, Inc.","AS13335 Cloudflare, Inc."
Seattle,Washington,United States,98***,47.603,-122.341,America/Los_Angeles,EdgeCast Networks,"EdgeCast Networks, Inc",
Melbourne,Florida,United States,32***,28.091,-80.638,America/New_York,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.","AS243 L3Harris Technologies, Inc."
Beijing,Beijing,China,,39.904,116.407,Asia/Shanghai,HYIC,,AS4538 China Education and Research Network Center
Eisenach,Thuringia,Germany,99***,50.983,10.317,Europe/Berlin,Plusnet GmbH,Top Mehrwert-Logistik GmbH & Co.,AS20676 Plusnet GmbH
Overland Park,Kansas,United States,66***,38.951,-94.682,America/Chicago,Charter Communications,Spectrum,AS11427 Charter Communications Inc
São Paulo,São Paulo,Brazil,10**,-23.628,-46.641,America/Sao_Paulo,TIM S/A,Tim Celular S.A.,AS26615 TIM S/A
Memphis,Tennessee,United States,38***,35.143,-90.049,America/Chicago,"The University of Tennessee, Memphis",University of Tennessee,"AS16989 The University of Tennessee, Memphis"
Huntsville,Alabama,United States,35***,34.732,-86.565,America/Chicago,WideOpenWest Finance LLC,WideOpenWest Finance LLC,AS12083 WideOpenWest Finance LLC
,,,,,,,,,
,,,,,,,,,
New York,New York,United States,10***,40.703,-74.009,America/New_York,Depository Trust & Clearing Corporation,Depository Trust & Clearing Corporation,
Rahway,New Jersey,United States,70**,40.612,-74.267,America/New_York,Merck and Co,"Merck and Co., Inc",
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Porto Alegre,Rio Grande do Sul,Brazil,90***,-30.117,-51.266,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
Sterling,Virginia,United States,20***,39.01,-77.43,America/New_York,Groupe LWS SARL,Groupe LWS SARL,
Amsterdam,North Holland,The Netherlands,10**,52.368,4.904,Europe/Amsterdam,in2ip B.V.,Vertebratus B.V,AS34141 in2ip B.V.
Santa Clara,California,United States,95***,37.386,-121.964,America/Los_Angeles,Intel Corporation,Intel Corporation,
Amsterdam,North Holland,Netherlands,10**,52.352,4.939,Europe/Amsterdam,Oracle Corporation,Oracle Cloud Infrastructure (eu-amsterdam-1),AS31898 Oracle Corporation
Citrus Heights,California,United States,95***,38.698,-121.271,America/Los_Angeles,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","AS33667 Comcast Cable Communications, LLC"
Paris,Île-de-France,France,75***,48.832,2.408,Europe/Paris,CHIYODA,Chiyoda Corporation,
Haidian,Beijing,China,,39.979,116.302,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
Detroit,Michigan,United States,48***,42.33,-83.04,America/Detroit,General Motors LLC,General Motors LLC,
,,,,,,,,,
Cascavel,Paraná,Brazil,,-24.965,-53.453,America/Sao_Paulo,Rpnet Informatica Ltda - ME,Rpnet Informatica Ltda - ME,AS266105 RPNET INFORMATICA LTDA - ME
,,,,,,,,,
Springfield,Illinois,United States,62***,39.803,-89.656,America/Chicago,Illinois Century Network,Illinois Century Network,AS6325 Illinois Century Network
Beijing,Beijing,China,,39.904,116.407,Asia/Shanghai,Alibaba Cloud,Aliyun Computing Co.,
Hialeah,Florida,United States,33***,25.938,-80.315,America/New_York,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
Norfolk,Virginia,United States,23***,36.915,-76.187,America/New_York,DoD Network Information Center,Navy Network Information Center,AS749 DoD Network Information Center
New York,New York,United States,10***,40.76,-73.981,America/New_York,MOD Mission Critical,Fast Track Internet,"AS54103 MOD Mission Critical, LLC"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Delhi,National Capital Territory of Delhi,India,11****,28.64,77.286,Asia/Kolkata,TATA Communications Internet Services Ltd,PTIL,AS17820 DIRECT INTERNET LTD.
Collierville,Tennessee,United States,38***,35.042,-89.664,America/Chicago,FedEx Internet Technologies Corporation,FedEx,AS7726 FedEx Internet Technologies Corporation
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,SoftLayer,SoftLayer Technologies Inc.,
New York,New York,United States,10***,40.713,-74.006,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
Sydney,New South Wales,Australia,10**,-33.869,151.209,Australia/Sydney,Telstra Corporation Limited,Telstra Corporation,AS1221 Telstra Corporation Ltd
Schaumburg,Illinois,United States,60***,42.066,-88.056,America/Chicago,"Motorola, Inc.",Motorola MNIC,"AS19773 Motorola, Inc."
Newark,New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,Microsoft Limited,Microsoft Limited,
Greven,North Rhine-Westphalia,Germany,48***,52.094,7.629,Europe/Berlin,Cogent Communications,Wir Solutions GmbH,AS174 Cogent Communications
Columbus,Georgia,United States,31***,32.53,-84.932,America/New_York,FTBENNING,USAISC,AS367 DoD Network Information Center
,,,,,,,,,
Newark,New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Sierra Vista,Arizona,United States,85***,31.555,-110.35,America/Phoenix,ARNG-HI,USAISC,AS364 DoD Network Information Center
,,,,,,,,,
Pasig,Metro Manila,Philippines,16**,14.577,121.073,Asia/Manila,Converge ICT,,AS17639 Converge ICT Solutions Inc.
,,,,,,,,,
Chaowai,Beijing,China,,39.971,116.49,Asia/Shanghai,China Telecom (Group),21ViaNet,"AS23724 IDC, China Telecommunications Corporation"
Beijing,Beijing,China,,39.904,116.407,Asia/Shanghai,CSTNET,Cstnet,
Prague,Prague,Czechia,14****,50.048,14.455,Europe/Prague,CZ.CZNET,,"AS5610 O2 Czech Republic, a.s."
Saquarema,Rio de Janeiro,Brazil,28*******,-22.894,-42.468,America/Sao_Paulo,ML Telecom,Metropop Tecn. da Informação Ltda ( ML TELECOM ),AS10704 ML Telecom
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Cairo,Cairo Governorate,Egypt,,30.059,31.227,Africa/Cairo,TE Data,,AS8452 TE-AS
,,,,,,,,,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Seongnam-si,Gyeonggi-do,South Korea,13*,37.377,127.109,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
Tunis,Tunis Governorate,Tunisia,,36.823,10.17,Africa/Tunis,TOPNET,ATI - Agence Tunisienne Internet,AS37705 TOPNET
Edmonton,Alberta,Canada,T5*,53.548,-113.597,America/Edmonton,TELUS Communications Inc.,TELUS Communications Inc.,AS852 TELUS Communications Inc.
Morioka,Iwate,Japan,02******,39.7,141.154,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Vetagrande,Zacatecas,Mexico,98***,22.832,-102.551,America/Mexico_City,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Beijing,Beijing,China,,39.911,116.395,Asia/Shanghai,DXTNET,"Beijing Teletron Telecom Engineering Co., Ltd.",AS4808 China Unicom Beijing Province Network
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
City of London,England,United Kingdom,EC******,51.511,-0.079,Europe/London,Microsoft Corporation,Microsoft Azure Cloud (uksouth),AS8075 Microsoft Corporation
Potomje,Dubrovnik-Neretva County,Croatia,20***,42.944,17.333,Europe/Zagreb,CARNET,,AS2108 Croatian Academic and Research Network
Broomfield,Colorado,United States,80***,39.921,-105.144,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
Santa Clara,California,United States,95***,37.386,-121.964,America/Los_Angeles,Intel Corporation,Intel Corporation,
Stockholm,Stockholm County,Sweden,10****,59.329,18.069,Europe/Stockholm,Telecom3,,AS29518 Bredband2 AB
Auburndale,Florida,United States,33***,28.07,-81.811,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
Brussels,Brussels Capital,Belgium,10**,50.877,4.424,Europe/Brussels,Orange Belgium SA,,AS47377 Orange Belgium SA
Santa Clara,California,United States,95***,37.393,-121.962,America/Los_Angeles,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC"
Gallatin,Tennessee,United States,37***,36.403,-86.467,America/Chicago,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
Yuzhong Chengguanzhen,Gansu,China,,35.752,104.286,Asia/Shanghai,Chinanet,Chinanet GS,AS4134 CHINANET-BACKBONE
Nice,Provence-Alpes-Côte d'Azur,France,63**,43.704,7.26,Europe/Paris,Orange,,AS3215 Orange S.A.
Kolkata,West Bengal,India,70****,22.518,88.383,Asia/Kolkata,BHARTI,BCL NORTH,AS45609 Bharti Airtel Ltd. AS for GPRS Service
Kurihama,Kanagawa,Japan,23******,35.232,139.691,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Englewood,Colorado,United States,80***,39.578,-104.856,America/Denver,JAB Wireless,"JAB Wireless, INC.",
,,,,,,,,,
Dearborn,Michigan,United States,48***,42.322,-83.176,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,,
Amsterdam,North Holland,The Netherlands,10**,52.368,4.904,Europe/Amsterdam,Vodafone Libertel B.V.,Ziggo CM,AS33915 Vodafone Libertel B.V.
Kyoto,Kyoto,Japan,60******,35.02,135.76,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
Greenwood Village,Colorado,United States,80***,39.603,-104.889,America/Denver,Charter Communications Inc,Spectrum,AS20001 Charter Communications Inc
Palo Alto,California,United States,94***,37.416,-122.146,America/Los_Angeles,Amazon Technologies Inc.,DXC US Latin America Corporation,
Los Angeles,California,United States,90***,34.052,-118.244,America/Los_Angeles,"Wayport, LLC","Wayport, Inc.",AS14654 AT&T Corp.
Germantown,Maryland,United States,20***,39.179,-77.247,America/New_York,Hughes Network Systems,"Hughes Network Systems, LLC","AS6621 Hughes Network Systems, LLC"
Nanjing,Jiangsu,China,21****,32.06,118.797,Asia/Shanghai,CERNET,,AS132553 China University of Petroleum (East China)
,,,,,,,,,
,,,,,,,,,
Nanjing,Jiangsu,China,,32.059,118.774,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
,,,,,,,,,
Harbin,Heilongjiang,China,15****,45.742,126.663,Asia/Shanghai,Chinanet,Communication Corporation,AS4134 CHINANET-BACKBONE
West Palm Beach,Florida,United States,33***,26.664,-80.173,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS20214 Comcast Cable Communications, LLC"
Subang Jaya,Selangor,Malaysia,47***,3.069,101.571,Asia/Kuala_Lumpur,"DiGi Telecommunications Sdn Bhd., Digi Internet Exchange",DiGi Telecommunications Sdn Bhd,AS4818 DiGi Telecommunications Sdn. Bhd.
Ina,Nagano,Japan,39******,35.823,137.953,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Shinshu University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Shaoxing,Zhejiang,China,31****,29.998,120.583,Asia/Shanghai,Chinanet,,AS4134 CHINANET-BACKBONE
,,,,,,,,,
,,,,,,,,,
Vadodara,Gujarat,India,39****,22.301,73.204,Asia/Kolkata,BSNL Internet,NIB,AS9829 National Internet Backbone
,,,,,,,,,
Minamimaioka,Kanagawa,Japan,24******,35.421,139.554,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Paris,Île-de-France,France,75***,48.857,2.352,Europe/Paris,Societe Internationale de Telecommunications Aeronautiques,Societe Internationale de Telecommunications Aeronautiques,
Midorigaoka,Hyōgo,Japan,66******,34.796,135.4,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Broomfield,Colorado,United States,80***,39.921,-105.144,America/Denver,"Level 3 Communications, Inc.",Level 3,"AS3356 Level 3 Parent, LLC"
Hangzhou,Zhejiang,China,,30.274,120.155,Asia/Shanghai,China Mobile Communications Corporation,China Mobile,AS56041 China Mobile communications corporation
Frankfurt am Main,Hesse,Germany,60***,50.111,8.682,Europe/Berlin,Amazon.com,AWS EC2 (eu-central-1),"AS16509 Amazon.com, Inc."
São Carlos,São Paulo,Brazil,13***,-21.903,-47.879,America/Sao_Paulo,Universidade De SAO Paulo,Universidade De SAO Paulo,AS28571 UNIVERSIDADE DE SAO PAULO
Hung Yen,Hưng Yên Province,Vietnam,,20.647,106.047,Asia/Bangkok,VNPT-VNNIC,VietNam Post and Telecom Corporation,AS45899 VNPT Corp
Garbagnate Milanese,Lombardy,Italy,20***,45.572,9.078,Europe/Rome,Telecom Italia S.p.A. TIN EASY LITE,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
,,,,,,,,,
,,,,,,,,,
Portland,Oregon,United States,97***,45.524,-122.676,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Little Rock,Arkansas,United States,72***,34.787,-92.397,America/Chicago,Windstream Communications LLC,Windstream Communications LLC,
Méchouar de Casablanca,Casablanca-Settat,Morocco,,33.53,-7.644,Africa/Casablanca,MEDITELECOM,Orange Morocco,AS36925 MEDITELECOM
El Salto,Jalisco,Mexico,45***,20.522,-103.195,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Sierra Vista,Arizona,United States,85***,31.555,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
Stamford,Connecticut,United States,69**,41.064,-73.548,America/New_York,Cablevision Systems Corp.,Optimum Online (Cablevision Systems),AS6128 Cablevision Systems Corp.
Massillon,Ohio,United States,44***,40.813,-81.497,America/New_York,Department of Administrative Services,Department of Administrative Services,AS19902 Department of Administrative Services
Portland,Oregon,United States,97***,45.524,-122.676,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Chicago,Illinois,United States,60***,41.878,-87.63,America/Chicago,A100 ROW Inc,A100 ROW Inc,
Yotsukaidō,Chiba,Japan,28******,35.686,140.164,Asia/Tokyo,296 BROAD NET Com Inc,CABLENET296,AS17682 296 BROAD NET Com Inc
Timbó,Santa Catarina,Brazil,89***,-26.824,-49.286,America/Sao_Paulo,UNIFIQUE TELECOMUNICACOES S/A,UNIFIQUE TELECOMUNICACOES S/A,AS28343 UNIFIQUE TELECOMUNICACOES S/A
Los Angeles,California,United States,90***,34.052,-118.244,America/Los_Angeles,Charter Communications,Spectrum,AS20001 Charter Communications Inc
Cairo,Cairo Governorate,Egypt,,30.059,31.227,Africa/Cairo,The Egyptian Company for Mobile Services,Orange Egypt,AS37069 The Egyptian Company for Mobile Services (Mobinil)
Qingdao,Shandong,China,,36.061,120.381,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
,,,,,,,,,
San Francisco,California,United States,94***,37.793,-122.403,America/Los_Angeles,Wells Fargo & Company,Wells Fargo & Company,
,,,,,,,,,
Utsunomiya,Tochigi,Japan,32******,36.564,139.893,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Vila Nova de Gaia,Porto,Portugal,44******,41.138,-8.617,Europe/Lisbon,NOS Comunicacoes S.A.,TVCABO-Portugal,"AS2860 NOS COMUNICACOES, S.A."
Muping,Sichuan,China,,30.264,102.805,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Seongnam-si,Gyeonggi-do,South Korea,56**,37.516,127.099,Asia/Seoul,SamsungSDS Inc.,Samsungsds,AS6619 SamsungSDS Inc.
Palo Alto,California,United States,94***,37.412,-122.148,America/Los_Angeles,HP Inc.,HP Inc,
Tsu,Mie,Japan,51******,34.738,136.521,Asia/Tokyo,"Chubu Telecommunications Company, Inc.","Chubu Telecommunications Co., Inc.","AS18126 Chubu Telecommunications Company, Inc."
Shenzhen,Guangdong,China,51****,22.543,114.058,Asia/Shanghai,China Mobile communications corporation,China Mobile,"AS9808 China Mobile Communications Group Co., Ltd."
Stuttgart,Baden-Wurttemberg,Germany,70***,48.767,9.183,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Curitiba,Paraná,Brazil,80***,-25.503,-49.291,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Minneapolis,Minnesota,United States,55***,44.949,-93.261,America/Chicago,"Allina Health System, Inc.","Allina Health System, Inc.","AS7800 Allina Health System, Inc."
,,,,,,,,,
Tasman District,Tasman District,New Zealand,71**,-41.204,173.044,Pacific/Auckland,INSPIRENET,,AS17705 InSPire Net Ltd
,,,,,,,,,
Carrboro,North Carolina,United States,27***,35.911,-79.084,America/New_York,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,AS36850 University of North Carolina at Chapel Hill
Seongnam-si,Gyeonggi-do,South Korea,13***,37.364,127.122,Asia/Seoul,Nielsen Consumer LLC,Kornet,AS16477 Nielsen Consumer LLC
Abu Dhabi,Abu Dhabi,United Arab Emirates,,24.454,54.406,Asia/Dubai,Emirates Telecommunications Corporation,Etisalat,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
Montreal,Quebec,Canada,H4*,45.502,-73.567,America/Toronto,IBM,IBM,
Nanjing,Jiangsu,China,21****,32.061,118.763,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Atlanta,Georgia,United States,30***,33.798,-84.388,America/New_York,Invesco Group Services,"Invesco Group Services, Inc.",
Seattle,Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
's-Gravenzande,South Holland,The Netherlands,26**,52.002,4.165,Europe/Amsterdam,DELTA Fiber Nederland,CAIW Diensten B.V,
New York,New York,United States,10***,40.713,-74.006,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Ludwigsburg,Baden-Wurttemberg,Germany,71***,48.889,9.218,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,,
São Paulo,São Paulo,Brazil,10**,-23.628,-46.641,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
Minato-ku,Tokyo,Japan,10******,35.663,139.761,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB CORP,AS17676 SoftBank Corp.
Busan,Busan,South Korea,48***,35.108,129.038,Asia/Seoul,SMLNET,Smlnet,
New York,New York,United States,10***,40.713,-74.006,America/New_York,"ViaSat, Inc.","ViaSat, Inc.","AS7155 ViaSat,Inc."
Taipei,Taipei City,Taiwan,,25.05,121.532,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Hangzhou,Zhejiang,China,,30.299,120.161,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
,,,,,,,,,
Daman,Dadra and Nagar Haveli and Daman and Diu,India,39****,20.413,72.829,Asia/Kolkata,telnet technoinfra pvt ltd,telnet technoinfra pvt ltd,AS138411 Telnet Technoinfra Pvt Ltd
Frauenkappelen,Bern,Switzerland,32**,46.958,7.338,Europe/Zurich,Swisscom (Schweiz) AG - Bluewin,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
,,,,,,,,,
Bentonville,Arkansas,United States,72***,36.365,-94.218,America/Chicago,"Wal-Mart Stores, Inc.","Wal-Mart Stores, Inc.","AS10695 Wal-Mart Stores, Inc."
Chicago,Illinois,United States,60***,41.878,-87.63,America/Chicago,United States Cellular Telephone Company,Service Provider Corporation,"AS6614 UNITED STATES CELLULAR TELEPHONE COMPANY (GREATER KNOXVILLE), L.P."
Kedaton,Lampung,Indonesia,,-5.389,105.279,Asia/Jakarta,Giga Prima Lestari,,AS63882 PT Giga Prima Lestari
Pyeongtaek-si,Gyeonggi-do,South Korea,17*,36.987,126.934,Asia/Seoul,LG POWERCOMM,DACOM-PUBNETPLUS,AS17858 LG POWERCOMM
San Diego,California,United States,92***,32.764,-117.07,America/Los_Angeles,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS6167 Verizon Business
Lesquin,Hauts-de-France,France,59***,50.582,3.119,Europe/Paris,Free Mobile SAS,Free Mobile,AS51207 Free Mobile SAS
Zurich,Zurich,Switzerland,80**,47.35,8.556,Europe/Zurich,Swisscom (Schweiz) AG - SME/Cybernet,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
Nomhon,Qinghai,China,,35.745,96.408,Asia/Shanghai,China Telecom,Chinanet QH,AS140061 Qinghai Telecom
Yuto,Jujuy,Argentina,45**,-23.67,-64.467,America/Argentina/Jujuy,Telecom Argentina S.A.,Telecom Argentina S.A,AS7303 Telecom Argentina S.A.
New York,New York,United States,10***,40.708,-74.011,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
Kyoto,Kyoto,Japan,60******,35.02,135.76,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
Atlanta,Georgia,United States,30***,33.762,-84.391,America/New_York,GTT,FreightCheck LLC,AS3257 GTT Communications Inc.
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Novosibirsk,Novosibirsk Oblast,Russia,63****,54.902,83.034,Asia/Novosibirsk,Rostelecom networks,JSC Rostelecom regional branch Siberia,AS12389 PJSC Rostelecom
Fārsān,Chaharmahal and Bakhtiari Province,Iran,,32.255,50.55,Asia/Tehran,Iran Telecommunication Company PJS,Telecommunication Company of Chahar Mahal o Bakhtiari,AS58224 Iran Telecommunication Company PJS
Izmir,İzmir Province,Türkiye,35***,38.425,27.142,Europe/Istanbul,National Academic Network and Information Center,Dokuz Eylul University,AS8517 National Academic Network and Information Center
,,,,,,,,,
Gabès,Gabès Governorate,Tunisia,,33.875,10.102,Africa/Tunis,EO DATACENTER,ATI - Agence Tunisienne Internet,AS37504 EO Data Center
San Diego,California,United States,92***,32.819,-117.179,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
,,,,,,,,,
Cedar Rapids,Iowa,United States,52***,41.95,-91.69,America/Chicago,CenturyLink,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC"
San Diego,California,United States,92***,32.819,-117.179,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
Matão,São Paulo,Brazil,15***,-21.597,-48.453,America/Sao_Paulo,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,AS28334 PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA
