Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260323,310,480,310480,310-480,310-480-5884-93,4G,IoT Device
260325,240,7,24007,240-07,240-07-1015-91,4G,Smartphone
260323,234,15,23415,234-15,234-15-9806-73,3G,Tablet
260315,206,10,20610,206-10,206-10-6653-96,4G,Smartphone
260315,206,5,20605,206-05,206-05-2081-58,5G,Smartphone
260318,310,120,310120,310-120,310-120-3414-38,4G,IoT Device
260314,240,16,24016,240-16,240-16-6055-91,4G,IoT Device
260308,234,15,23415,234-15,234-15-8002-52,3G,Smartphone
260312,234,20,23420,234-20,234-20-2763-96,4G,Tablet
260321,206,5,20605,206-05,206-05-2157-92,4G,IoT Device
260311,310,120,310120,310-120,310-120-6751-25,4G,IoT Device
260323,240,8,24008,240-08,240-08-3679-95,4G,Tablet
260227,206,20,20620,206-20,206-20-2219-55,4G,IoT Device
260323,310,120,310120,310-120,310-120-7687-61,4G,IoT Device
260312,240,1,24001,240-01,240-01-8097-76,4G,Smartphone
260318,240,4,24004,240-04,240-04-4316-17,5G,Tablet
260320,240,16,24016,240-16,240-16-8260-14,5G,Smartphone
260309,310,260,310260,310-260,310-260-8323-42,5G,Smartphone
260324,206,20,20620,206-20,206-20-6055-87,5G,Tablet
260304,240,7,24007,240-07,240-07-8210-86,3G,Smartphone
260314,310,480,310480,310-480,310-480-9562-19,5G,IoT Device
260308,310,480,310480,310-480,310-480-3894-46,5G,Smartphone
260309,206,10,20610,206-10,206-10-2233-86,5G,Smartphone
260316,206,5,20605,206-05,206-05-9562-91,3G,Smartphone
260314,206,10,20610,206-10,206-10-4845-42,5G,Smartphone
260319,310,480,310480,310-480,310-480-4066-56,4G,Tablet
260302,240,5,24005,240-05,240-05-3222-91,5G,Tablet
260304,240,4,24004,240-04,240-04-4653-94,5G,Smartphone
260320,240,2,24002,240-02,240-02-7161-15,5G,Smartphone
260322,240,16,24016,240-16,240-16-4123-91,3G,Smartphone
260310,240,4,24004,240-04,240-04-4347-61,3G,Tablet
260228,234,10,23410,234-10,234-10-8683-82,5G,Smartphone
260321,206,1,20601,206-01,206-01-3177-19,4G,Smartphone
260301,240,8,24008,240-08,240-08-4690-22,5G,Smartphone
260321,240,16,24016,240-16,240-16-1587-69,5G,Tablet
260324,206,10,20610,206-10,206-10-2222-53,3G,Smartphone
260304,310,260,310260,310-260,310-260-4625-87,3G,Smartphone
260318,234,30,23430,234-30,234-30-5711-92,3G,Smartphone
260315,310,410,310410,310-410,310-410-1342-45,4G,IoT Device
260325,234,15,23415,234-15,234-15-8684-24,4G,Tablet
260310,206,5,20605,206-05,206-05-7763-90,3G,IoT Device
260302,234,15,23415,234-15,234-15-2315-34,3G,Smartphone
260315,206,1,20601,206-01,206-01-1430-79,4G,Smartphone
260304,206,20,20620,206-20,206-20-1255-84,5G,Smartphone
260227,206,10,20610,206-10,206-10-4190-11,5G,Smartphone
260307,234,20,23420,234-20,234-20-5544-13,4G,Tablet
260312,310,260,310260,310-260,310-260-5333-39,4G,Smartphone
260324,240,1,24001,240-01,240-01-3623-97,4G,Tablet
260307,310,260,310260,310-260,310-260-1412-66,4G,Smartphone
260315,206,1,20601,206-01,206-01-3041-48,5G,Smartphone
260314,310,480,310480,310-480,310-480-4303-20,4G,Smartphone
260312,206,1,20601,206-01,206-01-4333-39,5G,Smartphone
260307,310,480,310480,310-480,310-480-1218-29,4G,Smartphone
260323,240,4,24004,240-04,240-04-8340-92,5G,Smartphone
260317,240,16,24016,240-16,240-16-9048-14,5G,Smartphone
260320,206,20,20620,206-20,206-20-8523-62,3G,Smartphone
260317,234,15,23415,234-15,234-15-6614-71,3G,Tablet
260311,206,20,20620,206-20,206-20-9135-91,3G,Smartphone
260316,310,480,310480,310-480,310-480-6223-50,5G,Smartphone
260321,234,30,23430,234-30,234-30-5936-76,3G,Tablet
260312,310,260,310260,310-260,310-260-5805-47,4G,Smartphone
260304,234,33,23433,234-33,234-33-7557-58,4G,Tablet
260227,206,10,20610,206-10,206-10-5821-37,5G,Smartphone
260306,310,410,310410,310-410,310-410-2788-16,4G,Smartphone
260302,234,38,23438,234-38,234-38-1391-30,4G,Tablet
260312,310,120,310120,310-120,310-120-5866-25,4G,Smartphone
260323,206,10,20610,206-10,206-10-1898-68,4G,Smartphone
260322,234,10,23410,234-10,234-10-4135-83,4G,Tablet
260301,240,1,24001,240-01,240-01-4242-28,5G,Smartphone
260317,310,120,310120,310-120,310-120-9861-93,3G,Smartphone
260320,206,5,20605,206-05,206-05-2465-50,3G,Smartphone
260322,234,30,23430,234-30,234-30-7451-58,3G,IoT Device
260311,240,7,24007,240-07,240-07-7739-68,5G,Smartphone
260311,310,120,310120,310-120,310-120-5011-42,5G,Smartphone
260309,206,5,20605,206-05,206-05-6377-40,5G,Smartphone
260226,206,1,20601,206-01,206-01-4930-44,5G,Tablet
260325,240,8,24008,240-08,240-08-2301-79,5G,Smartphone
260308,310,410,310410,310-410,310-410-7873-30,4G,IoT Device
260310,206,20,20620,206-20,206-20-5254-78,4G,IoT Device
260306,310,260,310260,310-260,310-260-8103-20,5G,IoT Device
260308,206,10,20610,206-10,206-10-3594-82,5G,Smartphone
260315,310,480,310480,310-480,310-480-8441-92,4G,IoT Device
260304,234,30,23430,234-30,234-30-6974-67,4G,IoT Device
260308,234,10,23410,234-10,234-10-5321-88,4G,Smartphone
260309,234,10,23410,234-10,234-10-8777-32,5G,IoT Device
260322,310,120,310120,310-120,310-120-9696-22,5G,IoT Device
260314,234,30,23430,234-30,234-30-9999-82,3G,Tablet
260321,234,38,23438,234-38,234-38-8207-92,4G,Smartphone
260313,240,4,24004,240-04,240-04-9970-75,3G,Tablet
260301,310,410,310410,310-410,310-410-5269-22,4G,Smartphone
260311,240,8,24008,240-08,240-08-5338-77,5G,Smartphone
260312,310,410,310410,310-410,310-410-2881-62,4G,Smartphone
260320,240,5,24005,240-05,240-05-2948-32,5G,Smartphone
260309,240,2,24002,240-02,240-02-1534-93,3G,Smartphone
260303,240,7,24007,240-07,240-07-5446-72,5G,IoT Device
260310,234,15,23415,234-15,234-15-9596-11,5G,Smartphone
260307,310,260,310260,310-260,310-260-1837-34,3G,Smartphone
260307,206,5,20605,206-05,206-05-6441-78,5G,Smartphone
260323,310,120,310120,310-120,310-120-8121-20,4G,Smartphone
260314,234,20,23420,234-20,234-20-9870-20,4G,Tablet
260326,240,8,24008,240-08,240-08-8484-12,3G,IoT Device
260317,206,10,20610,206-10,206-10-8921-96,3G,Smartphone
260323,240,1,24001,240-01,240-01-1605-98,5G,Smartphone
260310,234,20,23420,234-20,234-20-9338-62,4G,IoT Device
260316,234,33,23433,234-33,234-33-5350-91,4G,Tablet
260316,234,33,23433,234-33,234-33-5577-30,3G,Tablet
260227,206,1,20601,206-01,206-01-5231-38,5G,Smartphone
260306,310,260,310260,310-260,310-260-2103-98,4G,Tablet
260315,240,1,24001,240-01,240-01-9126-76,4G,Tablet
260320,234,20,23420,234-20,234-20-2682-46,4G,Tablet
260309,310,260,310260,310-260,310-260-7007-60,4G,IoT Device
260228,206,10,20610,206-10,206-10-8710-29,5G,Smartphone
260325,206,10,20610,206-10,206-10-6860-61,4G,Smartphone
260303,240,1,24001,240-01,240-01-5980-42,5G,IoT Device
260226,240,5,24005,240-05,240-05-2049-83,4G,Smartphone
260225,234,15,23415,234-15,234-15-3386-43,4G,Smartphone
260228,206,10,20610,206-10,206-10-7236-24,5G,Smartphone
260316,206,20,20620,206-20,206-20-1897-26,4G,Smartphone
260303,310,260,310260,310-260,310-260-3715-33,5G,IoT Device
260315,234,30,23430,234-30,234-30-8254-96,3G,Tablet
260225,240,5,24005,240-05,240-05-1528-84,5G,Smartphone
260323,234,38,23438,234-38,234-38-6735-31,4G,Smartphone
260313,310,480,310480,310-480,310-480-9313-13,5G,IoT Device
260314,310,410,310410,310-410,310-410-3447-44,3G,Smartphone
260312,310,120,310120,310-120,310-120-8646-94,4G,Smartphone
260324,310,260,310260,310-260,310-260-2169-47,5G,Smartphone
260321,240,16,24016,240-16,240-16-1252-65,5G,Tablet
260309,240,4,24004,240-04,240-04-8714-22,4G,Tablet
260225,234,38,23438,234-38,234-38-3896-48,5G,Tablet
260307,310,260,310260,310-260,310-260-4026-76,4G,IoT Device
260317,234,15,23415,234-15,234-15-3222-99,5G,Smartphone
260306,206,10,20610,206-10,206-10-8444-83,4G,Smartphone
260314,240,24,24024,240-24,240-24-7407-71,4G,Smartphone
260302,206,1,20601,206-01,206-01-9274-14,4G,IoT Device
260308,240,5,24005,240-05,240-05-7767-73,5G,Smartphone
260321,206,1,20601,206-01,206-01-4241-84,3G,Smartphone
260309,206,1,20601,206-01,206-01-1034-24,3G,Tablet
260305,240,5,24005,240-05,240-05-5733-95,5G,Tablet
260309,234,33,23433,234-33,234-33-9309-61,5G,IoT Device
260301,240,8,24008,240-08,240-08-8182-53,4G,Tablet
260315,310,480,310480,310-480,310-480-1074-76,5G,Smartphone
260302,206,10,20610,206-10,206-10-7176-59,5G,Smartphone
260326,310,120,310120,310-120,310-120-2240-55,3G,IoT Device
260305,206,5,20605,206-05,206-05-6825-96,3G,Tablet
260318,240,5,24005,240-05,240-05-3454-88,4G,Smartphone
260225,310,120,310120,310-120,310-120-1986-17,5G,Tablet
260306,234,15,23415,234-15,234-15-9711-92,4G,Tablet
260310,310,260,310260,310-260,310-260-3968-97,3G,Tablet
260227,206,10,20610,206-10,206-10-4681-13,3G,Smartphone
260226,206,5,20605,206-05,206-05-6035-66,5G,Smartphone
260313,240,16,24016,240-16,240-16-7805-25,5G,Smartphone
260321,234,30,23430,234-30,234-30-3309-52,3G,Smartphone
260326,240,2,24002,240-02,240-02-8284-21,5G,IoT Device
260320,240,2,24002,240-02,240-02-3629-53,5G,Smartphone
260303,234,30,23430,234-30,234-30-4161-60,5G,Tablet
260312,206,1,20601,206-01,206-01-2467-88,5G,Smartphone
260308,240,8,24008,240-08,240-08-1042-95,5G,Smartphone
260301,240,24,24024,240-24,240-24-5292-35,4G,Tablet
260304,240,7,24007,240-07,240-07-9880-91,4G,Smartphone
260307,240,8,24008,240-08,240-08-4218-52,4G,Smartphone
260326,234,20,23420,234-20,234-20-8380-96,5G,Smartphone
260306,234,33,23433,234-33,234-33-1229-14,5G,Tablet
260314,234,38,23438,234-38,234-38-2008-68,3G,Tablet
260225,206,1,20601,206-01,206-01-1137-84,4G,Smartphone
260317,310,120,310120,310-120,310-120-2576-49,4G,Smartphone
260304,234,38,23438,234-38,234-38-8613-41,3G,Tablet
260325,206,20,20620,206-20,206-20-9903-39,4G,Smartphone
260226,234,33,23433,234-33,234-33-7949-42,3G,Smartphone
260228,234,33,23433,234-33,234-33-2822-41,3G,Smartphone
260321,240,8,24008,240-08,240-08-3262-27,5G,IoT Device
260225,310,260,310260,310-260,310-260-8327-61,3G,Tablet
260304,206,10,20610,206-10,206-10-4805-37,3G,IoT Device
260313,310,410,310410,310-410,310-410-7044-76,4G,Smartphone
260302,234,10,23410,234-10,234-10-1990-29,4G,IoT Device
260306,310,410,310410,310-410,310-410-8297-69,4G,Smartphone
260227,310,120,310120,310-120,310-120-6058-90,4G,Smartphone
260321,234,30,23430,234-30,234-30-8686-46,4G,Smartphone
260225,240,7,24007,240-07,240-07-9413-69,5G,Smartphone
260319,234,38,23438,234-38,234-38-6754-26,3G,Smartphone
260320,206,1,20601,206-01,206-01-6526-76,4G,Smartphone
260316,310,120,310120,310-120,310-120-8965-60,5G,IoT Device
260302,310,260,310260,310-260,310-260-5324-45,4G,Tablet
260315,234,38,23438,234-38,234-38-7226-19,3G,IoT Device
260228,234,10,23410,234-10,234-10-5818-78,4G,IoT Device
260226,310,260,310260,310-260,310-260-3389-26,5G,Tablet
260323,234,33,23433,234-33,234-33-4293-34,3G,Smartphone
260302,310,410,310410,310-410,310-410-8706-10,4G,Tablet
260316,206,20,20620,206-20,206-20-9368-37,3G,Smartphone
260226,234,15,23415,234-15,234-15-4042-71,3G,Smartphone
260225,234,30,23430,234-30,234-30-1069-79,3G,IoT Device
260324,240,7,24007,240-07,240-07-7547-52,5G,Tablet
260321,234,20,23420,234-20,234-20-4841-67,4G,Tablet
260321,240,7,24007,240-07,240-07-8270-36,4G,Smartphone
260321,240,16,24016,240-16,240-16-4772-35,5G,Smartphone
260319,310,480,310480,310-480,310-480-2638-82,4G,Tablet
260325,234,15,23415,234-15,234-15-4711-67,4G,Tablet
260228,234,33,23433,234-33,234-33-8045-31,4G,Smartphone
260302,206,1,20601,206-01,206-01-4714-87,5G,Smartphone
260314,206,5,20605,206-05,206-05-3434-89,5G,Smartphone
260319,310,260,310260,310-260,310-260-9234-73,3G,Smartphone
260317,206,10,20610,206-10,206-10-5533-25,4G,Smartphone
260323,310,120,310120,310-120,310-120-4294-57,4G,Smartphone
260313,206,5,20605,206-05,206-05-6205-21,5G,Smartphone
260313,310,410,310410,310-410,310-410-7172-79,4G,Smartphone
260324,234,15,23415,234-15,234-15-6998-91,4G,Smartphone
260322,240,1,24001,240-01,240-01-9913-17,4G,Tablet
260321,310,410,310410,310-410,310-410-1272-94,3G,Tablet
260313,240,24,24024,240-24,240-24-4710-38,4G,Smartphone
260307,234,20,23420,234-20,234-20-6079-72,4G,Smartphone
260225,234,38,23438,234-38,234-38-1855-39,4G,Smartphone
260314,310,260,310260,310-260,310-260-2934-31,4G,Smartphone
260225,234,30,23430,234-30,234-30-8005-35,4G,IoT Device
260322,234,10,23410,234-10,234-10-2629-57,4G,Smartphone
260324,234,30,23430,234-30,234-30-3330-69,3G,IoT Device
260227,240,2,24002,240-02,240-02-3155-96,5G,Smartphone
260301,240,1,24001,240-01,240-01-1723-18,5G,Smartphone
260304,240,8,24008,240-08,240-08-9040-56,5G,Smartphone
260314,234,20,23420,234-20,234-20-2979-87,3G,Smartphone
260319,206,20,20620,206-20,206-20-2009-98,4G,Tablet
260302,310,410,310410,310-410,310-410-8689-36,4G,Tablet
260314,206,5,20605,206-05,206-05-2536-44,4G,Smartphone
260227,206,1,20601,206-01,206-01-9041-75,5G,Tablet
260307,240,24,24024,240-24,240-24-9064-96,4G,Smartphone
260324,234,15,23415,234-15,234-15-2332-21,3G,Tablet
260319,310,120,310120,310-120,310-120-3172-82,3G,IoT Device
260316,234,20,23420,234-20,234-20-2653-46,3G,Smartphone
260306,206,5,20605,206-05,206-05-8157-99,5G,IoT Device
260306,206,20,20620,206-20,206-20-3395-15,4G,IoT Device
260226,234,30,23430,234-30,234-30-4708-30,5G,Tablet
260326,206,10,20610,206-10,206-10-4081-49,4G,Smartphone
260303,310,410,310410,310-410,310-410-5169-71,4G,IoT Device
260301,310,410,310410,310-410,310-410-3348-79,4G,Smartphone
260314,234,20,23420,234-20,234-20-2509-13,5G,Smartphone
260304,310,480,310480,310-480,310-480-3197-52,5G,Smartphone
260320,310,260,310260,310-260,310-260-2259-65,4G,Smartphone
260311,234,15,23415,234-15,234-15-3339-47,4G,Smartphone
260316,240,16,24016,240-16,240-16-6623-40,5G,Smartphone
260304,206,10,20610,206-10,206-10-6254-43,5G,Smartphone
260306,310,480,310480,310-480,310-480-3970-50,4G,IoT Device
260228,240,4,24004,240-04,240-04-7031-88,5G,Smartphone
260307,206,20,20620,206-20,206-20-6375-77,5G,Smartphone
260320,310,120,310120,310-120,310-120-7818-83,5G,Smartphone
260315,240,8,24008,240-08,240-08-4992-68,3G,Smartphone
260315,310,120,310120,310-120,310-120-1649-24,4G,Smartphone
260303,234,10,23410,234-10,234-10-3573-45,5G,Smartphone
260228,310,260,310260,310-260,310-260-3517-10,3G,Smartphone
260323,310,480,310480,310-480,310-480-8358-65,3G,Smartphone
260307,234,30,23430,234-30,234-30-9224-84,3G,IoT Device
260310,310,410,310410,310-410,310-410-5815-55,5G,Smartphone
260319,206,20,20620,206-20,206-20-7499-19,5G,Smartphone
260313,234,33,23433,234-33,234-33-2051-58,3G,Tablet
260317,310,260,310260,310-260,310-260-8314-92,4G,Smartphone
260314,206,1,20601,206-01,206-01-7166-95,5G,Smartphone
260304,310,410,310410,310-410,310-410-6467-87,4G,Tablet
260320,234,38,23438,234-38,234-38-9952-58,3G,Smartphone
260311,310,120,310120,310-120,310-120-4618-22,4G,Smartphone
260308,206,5,20605,206-05,206-05-6710-99,5G,Tablet
260323,310,260,310260,310-260,310-260-8735-71,4G,Smartphone
260304,240,16,24016,240-16,240-16-9878-50,4G,Smartphone
260324,310,410,310410,310-410,310-410-9374-47,4G,IoT Device
260302,310,480,310480,310-480,310-480-9284-58,4G,Smartphone
260313,234,38,23438,234-38,234-38-5254-18,3G,Smartphone
260304,206,1,20601,206-01,206-01-2557-74,5G,Tablet
260311,234,20,23420,234-20,234-20-3108-97,4G,Smartphone
260307,234,10,23410,234-10,234-10-9497-26,3G,IoT Device
260304,310,480,310480,310-480,310-480-9274-66,4G,Smartphone
260321,240,7,24007,240-07,240-07-7213-57,3G,Tablet
260323,310,480,310480,310-480,310-480-7007-63,5G,IoT Device
260325,240,8,24008,240-08,240-08-9374-33,5G,Smartphone
260301,234,38,23438,234-38,234-38-8816-20,3G,IoT Device
260227,206,1,20601,206-01,206-01-4751-33,5G,IoT Device
260309,310,120,310120,310-120,310-120-9846-44,5G,IoT Device
260326,206,10,20610,206-10,206-10-4233-95,5G,Tablet
260310,206,1,20601,206-01,206-01-4351-48,5G,Smartphone
260314,240,8,24008,240-08,240-08-1324-72,5G,Smartphone
260322,206,20,20620,206-20,206-20-9380-57,5G,Smartphone
260309,234,10,23410,234-10,234-10-1174-38,4G,Tablet
260316,310,260,310260,310-260,310-260-8707-56,4G,IoT Device
260306,206,20,20620,206-20,206-20-6012-40,5G,Smartphone
260302,234,33,23433,234-33,234-33-9653-96,4G,Smartphone
260318,234,30,23430,234-30,234-30-4447-81,5G,Tablet
260325,206,10,20610,206-10,206-10-3891-86,5G,Tablet
260301,310,480,310480,310-480,310-480-9214-83,5G,Smartphone
260302,310,120,310120,310-120,310-120-4464-28,4G,Smartphone
260315,310,260,310260,310-260,310-260-5386-92,5G,IoT Device
260304,310,260,310260,310-260,310-260-3632-28,4G,Smartphone
260317,240,16,24016,240-16,240-16-9449-19,4G,IoT Device
260318,234,20,23420,234-20,234-20-2374-34,4G,IoT Device
260311,206,1,20601,206-01,206-01-2043-27,5G,Smartphone
260303,206,1,20601,206-01,206-01-6908-28,3G,Smartphone
260324,310,410,310410,310-410,310-410-8521-18,4G,Smartphone
260319,206,1,20601,206-01,206-01-7832-60,5G,IoT Device
260227,240,8,24008,240-08,240-08-3497-20,5G,Tablet
260323,240,5,24005,240-05,240-05-1121-88,5G,Smartphone
260323,240,1,24001,240-01,240-01-6903-81,5G,Smartphone
260309,240,7,24007,240-07,240-07-8007-62,3G,Smartphone
260318,240,5,24005,240-05,240-05-5514-46,5G,Tablet
260312,206,10,20610,206-10,206-10-2344-90,4G,Tablet
260323,310,260,310260,310-260,310-260-6672-76,4G,IoT Device
260326,310,260,310260,310-260,310-260-5737-43,3G,Smartphone
260312,234,20,23420,234-20,234-20-4479-41,3G,IoT Device
260302,240,1,24001,240-01,240-01-8978-24,5G,Smartphone
260320,206,20,20620,206-20,206-20-9861-49,5G,IoT Device
260309,206,1,20601,206-01,206-01-1467-32,4G,Tablet
260317,234,33,23433,234-33,234-33-4375-16,5G,IoT Device
260321,234,20,23420,234-20,234-20-4970-24,5G,Smartphone
260302,206,10,20610,206-10,206-10-7017-81,5G,Smartphone
260308,310,260,310260,310-260,310-260-2315-10,3G,Smartphone
260302,234,20,23420,234-20,234-20-5691-37,3G,IoT Device
260323,240,5,24005,240-05,240-05-1331-30,4G,Smartphone
260317,234,30,23430,234-30,234-30-2743-53,4G,Smartphone
260318,240,5,24005,240-05,240-05-7338-82,5G,Smartphone
260318,206,20,20620,206-20,206-20-9336-87,5G,Smartphone
260312,240,4,24004,240-04,240-04-5736-21,4G,Smartphone
260308,240,16,24016,240-16,240-16-6808-20,4G,Smartphone
260324,206,10,20610,206-10,206-10-4339-42,5G,Smartphone
260301,240,1,24001,240-01,240-01-6869-17,5G,Smartphone
260309,234,20,23420,234-20,234-20-1428-78,5G,Tablet
260305,310,260,310260,310-260,310-260-1131-87,5G,Smartphone
260325,310,410,310410,310-410,310-410-8549-33,5G,Smartphone
260225,206,10,20610,206-10,206-10-3586-28,4G,Smartphone
260313,234,15,23415,234-15,234-15-4010-75,4G,Smartphone
260304,234,30,23430,234-30,234-30-5725-21,3G,IoT Device
260310,234,30,23430,234-30,234-30-7502-35,4G,Tablet
260304,240,5,24005,240-05,240-05-4377-38,4G,Smartphone
260226,206,10,20610,206-10,206-10-3461-60,3G,Smartphone
260226,240,1,24001,240-01,240-01-4133-17,5G,Tablet
260307,234,15,23415,234-15,234-15-4675-83,4G,Tablet
260309,310,120,310120,310-120,310-120-5990-42,4G,IoT Device
260315,240,5,24005,240-05,240-05-4579-84,4G,Smartphone
260326,206,10,20610,206-10,206-10-2826-62,3G,Smartphone
260325,234,10,23410,234-10,234-10-6346-26,3G,IoT Device
260306,240,8,24008,240-08,240-08-2978-22,5G,Smartphone
260319,310,480,310480,310-480,310-480-1803-28,4G,Smartphone
260305,206,1,20601,206-01,206-01-4531-24,5G,Tablet
260306,206,10,20610,206-10,206-10-6893-10,3G,Smartphone
260317,240,16,24016,240-16,240-16-7442-87,4G,Tablet
260314,206,1,20601,206-01,206-01-2024-66,3G,Tablet
260311,240,8,24008,240-08,240-08-7472-59,5G,Smartphone
260309,240,1,24001,240-01,240-01-4893-34,4G,Tablet
260312,206,1,20601,206-01,206-01-1224-45,3G,Smartphone
260324,240,16,24016,240-16,240-16-4160-60,5G,Smartphone
260312,234,38,23438,234-38,234-38-7303-89,3G,IoT Device
260321,310,410,310410,310-410,310-410-1409-22,4G,Tablet
260318,206,20,20620,206-20,206-20-4030-37,4G,Smartphone
260228,206,20,20620,206-20,206-20-1048-83,5G,Tablet
260319,240,24,24024,240-24,240-24-6626-57,3G,Tablet
260309,234,30,23430,234-30,234-30-1479-25,4G,Tablet
260225,234,15,23415,234-15,234-15-7857-93,5G,Tablet
260304,234,30,23430,234-30,234-30-6666-28,3G,Tablet
260312,310,480,310480,310-480,310-480-8970-82,5G,IoT Device
260228,234,10,23410,234-10,234-10-3173-18,3G,Smartphone
260318,234,38,23438,234-38,234-38-3702-33,3G,Smartphone
260322,240,1,24001,240-01,240-01-1522-78,4G,IoT Device
260324,234,33,23433,234-33,234-33-9453-73,3G,Tablet
260320,234,33,23433,234-33,234-33-4251-16,4G,Smartphone
260301,240,2,24002,240-02,240-02-3346-27,3G,IoT Device
260310,240,4,24004,240-04,240-04-3595-65,3G,Smartphone
260322,234,10,23410,234-10,234-10-7927-45,4G,Tablet
260313,240,24,24024,240-24,240-24-1958-68,5G,Smartphone
260321,234,33,23433,234-33,234-33-5697-57,4G,Tablet
260227,310,120,310120,310-120,310-120-9005-41,4G,Smartphone
260307,240,1,24001,240-01,240-01-1656-78,5G,Smartphone
260314,234,20,23420,234-20,234-20-2632-25,5G,Smartphone
260323,310,410,310410,310-410,310-410-3531-45,5G,IoT Device
260318,234,38,23438,234-38,234-38-2599-12,4G,Smartphone
260311,240,1,24001,240-01,240-01-1311-54,5G,Tablet
260321,310,480,310480,310-480,310-480-6545-68,4G,IoT Device
260302,206,20,20620,206-20,206-20-5584-51,4G,Smartphone
260320,310,480,310480,310-480,310-480-1004-65,4G,Smartphone
260312,234,15,23415,234-15,234-15-7183-35,3G,Smartphone
260302,234,10,23410,234-10,234-10-1177-35,4G,Smartphone
260320,240,5,24005,240-05,240-05-3255-74,3G,Smartphone
260321,240,1,24001,240-01,240-01-1463-11,5G,Smartphone
260303,234,30,23430,234-30,234-30-2236-76,4G,Tablet
260318,206,10,20610,206-10,206-10-7915-25,5G,Smartphone
260306,310,480,310480,310-480,310-480-9035-65,4G,IoT Device
260307,206,10,20610,206-10,206-10-7596-10,5G,Tablet
260312,206,1,20601,206-01,206-01-8186-86,5G,Tablet
260225,234,15,23415,234-15,234-15-5195-35,3G,IoT Device
260306,240,2,24002,240-02,240-02-8614-24,3G,Tablet
260313,240,7,24007,240-07,240-07-2441-45,5G,IoT Device
260305,240,24,24024,240-24,240-24-5826-43,4G,Smartphone
260225,310,120,310120,310-120,310-120-6183-37,4G,Smartphone
260303,234,33,23433,234-33,234-33-5346-70,4G,Tablet
260305,234,15,23415,234-15,234-15-9369-37,3G,Smartphone
260314,206,10,20610,206-10,206-10-3013-41,5G,Smartphone
260315,206,10,20610,206-10,206-10-7326-80,4G,IoT Device
260226,234,10,23410,234-10,234-10-5810-53,5G,IoT Device
260228,206,5,20605,206-05,206-05-5392-48,5G,Tablet
260308,206,1,20601,206-01,206-01-5927-34,5G,Smartphone
260315,310,260,310260,310-260,310-260-3802-14,4G,Smartphone
260318,234,33,23433,234-33,234-33-9396-77,3G,IoT Device
260326,240,4,24004,240-04,240-04-1818-79,4G,IoT Device
260314,234,10,23410,234-10,234-10-3391-50,4G,Tablet
260227,240,5,24005,240-05,240-05-7004-34,4G,Tablet
260311,206,1,20601,206-01,206-01-9551-74,5G,Smartphone
260322,240,2,24002,240-02,240-02-1078-62,4G,Smartphone
260308,206,10,20610,206-10,206-10-5203-78,5G,Smartphone
260320,240,1,24001,240-01,240-01-8322-54,3G,Smartphone
260311,234,20,23420,234-20,234-20-6855-78,3G,Smartphone
260307,206,20,20620,206-20,206-20-9605-25,4G,Smartphone
260305,240,7,24007,240-07,240-07-3276-54,5G,Tablet
260312,234,15,23415,234-15,234-15-7129-28,4G,Tablet
260306,240,7,24007,240-07,240-07-7041-17,5G,Smartphone
260313,310,410,310410,310-410,310-410-9272-18,5G,Smartphone
260304,206,1,20601,206-01,206-01-2270-53,4G,Tablet
260326,310,260,310260,310-260,310-260-1772-36,5G,Smartphone
260303,234,38,23438,234-38,234-38-6601-90,3G,Tablet
260320,206,10,20610,206-10,206-10-3920-26,4G,IoT Device
260313,234,10,23410,234-10,234-10-2910-21,3G,IoT Device
260319,206,5,20605,206-05,206-05-3219-68,5G,Tablet
260228,240,16,24016,240-16,240-16-4867-19,4G,Smartphone
260313,234,38,23438,234-38,234-38-7472-89,4G,Tablet
260306,310,260,310260,310-260,310-260-4466-86,4G,Smartphone
260317,206,1,20601,206-01,206-01-4117-80,5G,Smartphone
260306,310,120,310120,310-120,310-120-8691-60,5G,IoT Device
260227,240,4,24004,240-04,240-04-3331-27,3G,Smartphone
260319,310,120,310120,310-120,310-120-7616-77,4G,Tablet
260313,206,1,20601,206-01,206-01-3650-53,4G,Tablet
260302,206,10,20610,206-10,206-10-7143-50,5G,Smartphone
260306,310,120,310120,310-120,310-120-2604-13,4G,IoT Device
260324,240,5,24005,240-05,240-05-8255-70,5G,Smartphone
260326,310,120,310120,310-120,310-120-6296-99,5G,Tablet
260322,234,30,23430,234-30,234-30-7226-72,4G,Tablet
260308,240,2,24002,240-02,240-02-8049-76,5G,Smartphone
260225,234,20,23420,234-20,234-20-2527-50,4G,Tablet
260228,310,260,310260,310-260,310-260-6407-45,3G,Smartphone
260304,234,20,23420,234-20,234-20-4777-84,3G,Smartphone
260315,234,33,23433,234-33,234-33-1904-43,3G,Smartphone
260308,234,10,23410,234-10,234-10-3415-29,3G,Smartphone
260311,240,7,24007,240-07,240-07-9879-95,4G,Smartphone
260322,234,20,23420,234-20,234-20-8317-26,3G,Smartphone
260301,240,1,24001,240-01,240-01-5039-10,5G,Smartphone
260301,240,16,24016,240-16,240-16-5742-96,5G,Smartphone
260301,206,1,20601,206-01,206-01-8797-98,5G,Smartphone
260326,240,1,24001,240-01,240-01-3714-46,5G,Smartphone
260316,206,5,20605,206-05,206-05-7048-98,3G,Tablet
260323,240,4,24004,240-04,240-04-1511-45,5G,Tablet
