Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260227185513+0000,234,30,23430,234-30-7839,234-30-7839-13,3G,IoT Device
260315115642-0500,310,120,310120,310-120-9807,310-120-9807-44,4G,IoT Device
260227205256+0200,240,8,24008,240-08-2496,240-08-2496-63,5G,Smartphone
260317085949+0200,240,4,24004,240-04-5317,240-04-5317-28,4G,Smartphone
260325000227+0100,234,38,23438,234-38-5319,234-38-5319-48,3G,Tablet
260305191559+0100,240,1,24001,240-01-4263,240-01-4263-35,5G,Smartphone
260306021436+0200,206,5,20605,206-05-8093,206-05-8093-10,4G,Tablet
260322075203+0200,240,8,24008,240-08-7848,240-08-7848-69,5G,Smartphone
260314031821+0100,240,1,24001,240-01-5740,240-01-5740-31,5G,Smartphone
260312113707+0100,206,1,20601,206-01-5352,206-01-5352-40,5G,Smartphone
260227215920+0000,234,15,23415,234-15-2550,234-15-2550-45,3G,Smartphone
260307175323+0200,206,1,20601,206-01-9795,206-01-9795-99,5G,Tablet
260228115937+0100,206,20,20620,206-20-1244,206-20-1244-40,5G,Tablet
260320160028-0600,310,480,310480,310-480-6465,310-480-6465-56,4G,Smartphone
260227135546+0200,240,7,24007,240-07-5762,240-07-5762-73,5G,Smartphone
260306120005+0100,240,2,24002,240-02-5663,240-02-5663-77,4G,Smartphone
260315190613+0100,206,20,20620,206-20-8913,206-20-8913-51,4G,Smartphone
260303095546-0700,310,480,310480,310-480-3502,310-480-3502-62,5G,Smartphone
260323053125+0100,240,4,24004,240-04-5582,240-04-5582-53,5G,Tablet
260225061012+0200,240,2,24002,240-02-1982,240-02-1982-34,4G,Tablet
260316180813+0200,240,1,24001,240-01-4842,240-01-4842-26,4G,Smartphone
260323032856+0000,234,15,23415,234-15-8287,234-15-8287-14,4G,Tablet
260306035834+0100,234,33,23433,234-33-7343,234-33-7343-10,4G,Tablet
260317191413+0200,240,7,24007,240-07-6243,240-07-6243-49,5G,Tablet
260321051805+0100,234,10,23410,234-10-4436,234-10-4436-13,4G,Smartphone
260225115703+0100,240,4,24004,240-04-6177,240-04-6177-79,5G,Tablet
260317230613+0000,234,30,23430,234-30-7600,234-30-7600-25,3G,Tablet
260303083619+0000,234,33,23433,234-33-9382,234-33-9382-87,3G,Tablet
260310034340-0600,310,480,310480,310-480-1608,310-480-1608-52,4G,IoT Device
260227155651+0100,240,16,24016,240-16-7965,240-16-7965-37,4G,Smartphone
260311071356+0100,240,8,24008,240-08-4350,240-08-4350-18,4G,IoT Device
260324034157+0100,234,38,23438,234-38-9380,234-38-9380-25,5G,Smartphone
260325235639+0000,234,38,23438,234-38-4054,234-38-4054-45,4G,Smartphone
260314151923+0000,234,10,23410,234-10-1703,234-10-1703-15,4G,Smartphone
260226143727+0200,206,10,20610,206-10-3756,206-10-3756-91,5G,Smartphone
260326111127+0200,206,5,20605,206-05-7371,206-05-7371-38,5G,Smartphone
260226043645+0200,206,10,20610,206-10-9452,206-10-9452-68,5G,Smartphone
260304005556+0100,206,20,20620,206-20-2131,206-20-2131-89,5G,Smartphone
260309174812-0700,310,120,310120,310-120-5898,310-120-5898-69,4G,Smartphone
260305024841-0800,310,120,310120,310-120-6878,310-120-6878-73,4G,IoT Device
260228140927+0100,240,24,24024,240-24-1237,240-24-1237-41,4G,Tablet
260310124516+0000,234,38,23438,234-38-9104,234-38-9104-88,3G,IoT Device
260305171940+0100,234,20,23420,234-20-3453,234-20-3453-38,3G,Smartphone
260310052359+0100,234,30,23430,234-30-1271,234-30-1271-70,3G,Smartphone
260324173635+0100,234,33,23433,234-33-3400,234-33-3400-87,3G,Smartphone
260301002340-0800,310,410,310410,310-410-4041,310-410-4041-24,5G,Smartphone
260325210107+0000,234,20,23420,234-20-9194,234-20-9194-12,3G,Smartphone
260320230338+0000,234,33,23433,234-33-5778,234-33-5778-34,3G,Tablet
260315174112+0100,234,30,23430,234-30-7759,234-30-7759-97,3G,Smartphone
260317021427+0100,234,33,23433,234-33-9521,234-33-9521-38,5G,Smartphone
260301183023-0800,310,480,310480,310-480-3013,310-480-3013-29,3G,Smartphone
260325085734+0100,234,20,23420,234-20-8330,234-20-8330-34,3G,Smartphone
260303084507+0200,206,10,20610,206-10-2625,206-10-2625-29,5G,Smartphone
260307201712+0200,240,7,24007,240-07-3969,240-07-3969-30,4G,Smartphone
260302074517-0600,310,120,310120,310-120-8844,310-120-8844-80,5G,Smartphone
260321065202-0500,310,120,310120,310-120-3260,310-120-3260-75,3G,IoT Device
260315143620+0200,240,4,24004,240-04-6169,240-04-6169-75,5G,IoT Device
260311160835-0700,310,410,310410,310-410-4639,310-410-4639-74,4G,IoT Device
260320035434+0100,234,33,23433,234-33-6585,234-33-6585-63,4G,Tablet
260323231832+0200,206,5,20605,206-05-6365,206-05-6365-78,5G,Smartphone
260318063418+0200,240,2,24002,240-02-2850,240-02-2850-92,5G,Tablet
260321011351+0000,234,30,23430,234-30-9556,234-30-9556-25,3G,Smartphone
260326074255+0000,234,33,23433,234-33-5441,234-33-5441-85,4G,Smartphone
260321185734-0500,310,410,310410,310-410-8373,310-410-8373-53,3G,IoT Device
260302021401-0700,310,260,310260,310-260-8173,310-260-8173-63,5G,IoT Device
260324095212+0200,240,7,24007,240-07-6580,240-07-6580-33,3G,Smartphone
260318075016-0800,310,410,310410,310-410-7258,310-410-7258-44,4G,IoT Device
260319012351+0100,234,33,23433,234-33-7863,234-33-7863-27,4G,Tablet
260307025239+0100,240,7,24007,240-07-7222,240-07-7222-80,5G,Smartphone
260310060706-0600,310,120,310120,310-120-9591,310-120-9591-10,4G,Smartphone
260304103516+0100,240,5,24005,240-05-5914,240-05-5914-81,5G,Smartphone
260305162534+0000,234,38,23438,234-38-1069,234-38-1069-89,3G,IoT Device
260308060652+0200,206,1,20601,206-01-9318,206-01-9318-31,4G,Tablet
260315230926+0200,206,20,20620,206-20-6023,206-20-6023-60,5G,Smartphone
260320164520+0100,206,20,20620,206-20-4607,206-20-4607-83,4G,Tablet
260309113654+0200,206,5,20605,206-05-4525,206-05-4525-51,5G,Tablet
260325151707+0100,206,1,20601,206-01-9655,206-01-9655-81,3G,Tablet
260325092711+0200,240,24,24024,240-24-6408,240-24-6408-59,5G,Smartphone
260318143902-0500,310,260,310260,310-260-2548,310-260-2548-63,4G,IoT Device
260227150002+0000,234,15,23415,234-15-2850,234-15-2850-26,3G,Smartphone
260310022932+0100,234,30,23430,234-30-7957,234-30-7957-35,3G,IoT Device
260316211713+0200,206,5,20605,206-05-9787,206-05-9787-44,5G,Smartphone
260326095540+0100,234,20,23420,234-20-5939,234-20-5939-27,5G,Smartphone
260309155136-0500,310,410,310410,310-410-8498,310-410-8498-85,4G,Smartphone
260318172837+0200,206,1,20601,206-01-8238,206-01-8238-76,5G,IoT Device
260225073859+0100,206,1,20601,206-01-2310,206-01-2310-27,4G,Smartphone
260318021021+0100,206,1,20601,206-01-3521,206-01-3521-25,4G,Smartphone
260323170103-0700,310,410,310410,310-410-3274,310-410-3274-21,4G,Smartphone
260318000821+0200,240,16,24016,240-16-1259,240-16-1259-10,5G,Tablet
260320081454+0100,234,15,23415,234-15-4257,234-15-4257-98,3G,IoT Device
260226043443+0000,234,33,23433,234-33-8006,234-33-8006-99,4G,Tablet
260312164154+0100,206,5,20605,206-05-4742,206-05-4742-93,4G,Smartphone
260227204725-0600,310,480,310480,310-480-9338,310-480-9338-11,3G,IoT Device
260319190201-0500,310,480,310480,310-480-9793,310-480-9793-33,5G,Smartphone
260323185924-0500,310,480,310480,310-480-2870,310-480-2870-35,5G,Smartphone
260304074329+0200,240,5,24005,240-05-6297,240-05-6297-42,5G,Smartphone
260326163403+0100,206,5,20605,206-05-6248,206-05-6248-92,5G,Smartphone
260322075401+0100,240,16,24016,240-16-7611,240-16-7611-99,4G,Smartphone
260228190620+0000,234,33,23433,234-33-6162,234-33-6162-93,5G,Smartphone
260310130303+0100,234,38,23438,234-38-7662,234-38-7662-71,4G,Tablet
260310161334+0100,234,38,23438,234-38-2462,234-38-2462-45,3G,Smartphone
260307141210+0000,234,38,23438,234-38-9892,234-38-9892-23,3G,IoT Device
260318121734+0100,234,20,23420,234-20-9172,234-20-9172-27,3G,Smartphone
260228054325-0700,310,260,310260,310-260-2698,310-260-2698-97,4G,Smartphone
260321182425-0700,310,120,310120,310-120-4549,310-120-4549-19,5G,IoT Device
260301112843-0600,310,410,310410,310-410-1802,310-410-1802-58,4G,Smartphone
260227125744-0600,310,410,310410,310-410-9011,310-410-9011-61,5G,Tablet
260311085144+0200,240,2,24002,240-02-8082,240-02-8082-11,3G,Smartphone
260317091620+0100,240,2,24002,240-02-5026,240-02-5026-35,5G,Smartphone
260323054839+0100,206,20,20620,206-20-3465,206-20-3465-47,5G,Smartphone
260326232655+0100,234,30,23430,234-30-8490,234-30-8490-29,3G,Smartphone
260319004747-0800,310,260,310260,310-260-1030,310-260-1030-64,5G,IoT Device
260301095322+0000,234,10,23410,234-10-9890,234-10-9890-33,4G,Tablet
260228230703+0200,240,24,24024,240-24-2075,240-24-2075-78,5G,Smartphone
260317215845+0100,206,10,20610,206-10-3147,206-10-3147-23,4G,Smartphone
260319112615+0100,234,15,23415,234-15-8333,234-15-8333-81,4G,Smartphone
260324173456-0800,310,410,310410,310-410-5265,310-410-5265-15,4G,IoT Device
260228092408+0100,206,1,20601,206-01-1960,206-01-1960-79,5G,Smartphone
260226065748+0200,240,2,24002,240-02-6437,240-02-6437-93,5G,Smartphone
260306053021+0100,234,20,23420,234-20-7146,234-20-7146-29,3G,IoT Device
260311154936-0700,310,120,310120,310-120-2693,310-120-2693-68,3G,Smartphone
260320141727+0100,234,33,23433,234-33-2359,234-33-2359-10,3G,IoT Device
260323180453-0800,310,410,310410,310-410-5050,310-410-5050-66,4G,IoT Device
260225032743+0100,240,2,24002,240-02-9950,240-02-9950-33,5G,Tablet
260323044002+0100,240,8,24008,240-08-1486,240-08-1486-80,5G,Smartphone
260314011837+0200,240,7,24007,240-07-1099,240-07-1099-88,4G,Smartphone
260311080726+0200,206,1,20601,206-01-9900,206-01-9900-24,4G,Smartphone
260319223354+0100,240,2,24002,240-02-3661,240-02-3661-44,5G,Smartphone
260319222208+0100,240,7,24007,240-07-6738,240-07-6738-26,5G,Tablet
260323014344+0200,240,1,24001,240-01-1775,240-01-1775-67,4G,Smartphone
260308164610+0200,206,5,20605,206-05-4257,206-05-4257-50,3G,Smartphone
260313072834+0100,234,20,23420,234-20-7458,234-20-7458-36,5G,Tablet
260319034902-0700,310,120,310120,310-120-1692,310-120-1692-95,5G,IoT Device
260318070901-0500,310,120,310120,310-120-7357,310-120-7357-85,3G,Tablet
260313215443+0100,234,30,23430,234-30-9343,234-30-9343-30,4G,Tablet
260302203027+0000,234,33,23433,234-33-6857,234-33-6857-46,5G,Tablet
260325191239+0200,240,5,24005,240-05-3593,240-05-3593-23,5G,Tablet
260312035136-0700,310,480,310480,310-480-7194,310-480-7194-95,5G,Smartphone
260325225217+0100,240,1,24001,240-01-9169,240-01-9169-93,5G,Smartphone
260304103400-0500,310,260,310260,310-260-4113,310-260-4113-16,5G,Smartphone
260227145424+0100,240,2,24002,240-02-9656,240-02-9656-93,4G,IoT Device
260309031517+0000,234,38,23438,234-38-8843,234-38-8843-85,4G,IoT Device
260307064344-0700,310,410,310410,310-410-2396,310-410-2396-91,4G,IoT Device
260322205425+0200,240,8,24008,240-08-8458,240-08-8458-11,3G,Smartphone
260227192954+0000,234,20,23420,234-20-5089,234-20-5089-51,4G,IoT Device
260305152448+0100,234,15,23415,234-15-1189,234-15-1189-74,3G,Tablet
260301170014-0500,310,480,310480,310-480-6556,310-480-6556-50,4G,Smartphone
260226202241+0200,240,2,24002,240-02-1743,240-02-1743-55,4G,Smartphone
260225213124+0100,234,30,23430,234-30-6915,234-30-6915-77,4G,Smartphone
260228010322-0700,310,120,310120,310-120-8598,310-120-8598-91,3G,Smartphone
260304194022+0200,206,5,20605,206-05-2856,206-05-2856-72,5G,Tablet
260226151845-0600,310,480,310480,310-480-5657,310-480-5657-37,4G,Tablet
260311205419+0000,234,33,23433,234-33-3943,234-33-3943-93,3G,IoT Device
260325132950+0100,206,20,20620,206-20-5589,206-20-5589-96,5G,Smartphone
260311003759+0000,234,10,23410,234-10-9324,234-10-9324-65,4G,IoT Device
260225224622+0000,234,20,23420,234-20-3095,234-20-3095-53,3G,Smartphone
260305034519+0100,240,24,24024,240-24-5741,240-24-5741-81,3G,Smartphone
260304111828+0200,206,1,20601,206-01-6803,206-01-6803-69,5G,Smartphone
260306051653+0100,240,4,24004,240-04-8937,240-04-8937-26,5G,Smartphone
260322111649-0800,310,480,310480,310-480-7525,310-480-7525-45,4G,Smartphone
260308064424-0600,310,410,310410,310-410-6655,310-410-6655-95,5G,Tablet
260313045909-0600,310,410,310410,310-410-6699,310-410-6699-64,3G,IoT Device
260226080302+0100,234,15,23415,234-15-6317,234-15-6317-49,3G,Tablet
260316160945+0100,234,20,23420,234-20-6777,234-20-6777-12,5G,Smartphone
260325020506+0000,234,30,23430,234-30-9316,234-30-9316-85,3G,Tablet
260322062329+0200,206,5,20605,206-05-4789,206-05-4789-76,4G,Smartphone
260322083058+0100,240,16,24016,240-16-2908,240-16-2908-77,5G,Smartphone
260226104233-0800,310,410,310410,310-410-9537,310-410-9537-29,4G,Tablet
260306022511+0100,240,4,24004,240-04-1960,240-04-1960-47,5G,Smartphone
260321235508+0100,240,4,24004,240-04-8261,240-04-8261-36,5G,Tablet
260323101916+0100,234,38,23438,234-38-4613,234-38-4613-12,3G,Smartphone
260323142327+0100,206,1,20601,206-01-9454,206-01-9454-83,5G,Smartphone
260326111804+0200,206,5,20605,206-05-2011,206-05-2011-27,5G,Smartphone
260304110143+0200,240,16,24016,240-16-9277,240-16-9277-99,3G,IoT Device
260303093634-0800,310,260,310260,310-260-5179,310-260-5179-37,5G,Tablet
260225132324+0000,234,10,23410,234-10-6403,234-10-6403-53,3G,IoT Device
260315081712+0200,206,1,20601,206-01-8553,206-01-8553-50,5G,Smartphone
260317061831+0100,206,20,20620,206-20-1407,206-20-1407-90,5G,IoT Device
260319225606-0600,310,260,310260,310-260-5432,310-260-5432-22,4G,Smartphone
260313054716+0100,240,16,24016,240-16-3169,240-16-3169-68,5G,Tablet
260317055838-0700,310,260,310260,310-260-2927,310-260-2927-28,5G,Tablet
260321214411-0600,310,260,310260,310-260-5289,310-260-5289-88,4G,Smartphone
260322060842+0100,240,4,24004,240-04-1143,240-04-1143-30,5G,Tablet
260228194724+0100,240,1,24001,240-01-3841,240-01-3841-81,5G,Smartphone
260310100322-0500,310,480,310480,310-480-2462,310-480-2462-50,4G,Smartphone
260319200124+0000,234,15,23415,234-15-1388,234-15-1388-88,3G,Smartphone
260302195055+0200,206,20,20620,206-20-5644,206-20-5644-19,4G,IoT Device
260321080107-0700,310,120,310120,310-120-9549,310-120-9549-23,4G,IoT Device
260326022449+0100,206,1,20601,206-01-3984,206-01-3984-66,3G,IoT Device
260324051220+0000,234,20,23420,234-20-9384,234-20-9384-17,3G,Tablet
260225070551+0100,240,16,24016,240-16-3111,240-16-3111-20,5G,IoT Device
260228095030+0200,206,10,20610,206-10-9940,206-10-9940-61,3G,IoT Device
260302044213+0000,234,38,23438,234-38-8470,234-38-8470-19,3G,Smartphone
260227010111-0700,310,120,310120,310-120-1501,310-120-1501-23,4G,Tablet
260228214237+0100,240,7,24007,240-07-7650,240-07-7650-35,5G,Smartphone
260323121657+0100,240,2,24002,240-02-6479,240-02-6479-49,4G,Smartphone
260302200536+0200,240,2,24002,240-02-3688,240-02-3688-41,5G,Smartphone
260317120300+0200,206,10,20610,206-10-6428,206-10-6428-63,5G,IoT Device
260325051428+0200,240,2,24002,240-02-2457,240-02-2457-20,4G,Smartphone
260322164421+0100,206,1,20601,206-01-4546,206-01-4546-44,4G,Smartphone
260305071557-0600,310,410,310410,310-410-5953,310-410-5953-28,3G,Smartphone
260311224626+0000,234,20,23420,234-20-5301,234-20-5301-98,4G,Tablet
260323141752+0000,234,20,23420,234-20-4700,234-20-4700-15,3G,IoT Device
260324151207+0100,206,1,20601,206-01-9532,206-01-9532-63,5G,Tablet
260225054029+0000,234,20,23420,234-20-2049,234-20-2049-88,3G,Smartphone
260323113752+0100,234,38,23438,234-38-9863,234-38-9863-68,5G,Tablet
260326101120+0100,206,10,20610,206-10-3109,206-10-3109-85,5G,Tablet
260324141148+0200,240,24,24024,240-24-4568,240-24-4568-37,4G,Smartphone
260306094425+0200,206,1,20601,206-01-8884,206-01-8884-65,3G,Smartphone
260225220143+0200,206,20,20620,206-20-5127,206-20-5127-17,5G,Smartphone
260314203456-0500,310,410,310410,310-410-4066,310-410-4066-15,4G,Tablet
260322070732+0100,206,20,20620,206-20-5237,206-20-5237-74,3G,Smartphone
260304053444+0200,240,24,24024,240-24-4858,240-24-4858-35,5G,IoT Device
260321173211-0500,310,410,310410,310-410-4621,310-410-4621-18,4G,Smartphone
260325091852-0500,310,120,310120,310-120-2927,310-120-2927-29,4G,Smartphone
260320000640-0500,310,480,310480,310-480-9471,310-480-9471-62,4G,Smartphone
260227153242+0000,234,30,23430,234-30-7119,234-30-7119-81,4G,Tablet
260308094105+0200,240,5,24005,240-05-8065,240-05-8065-67,5G,Tablet
260320132756+0000,234,15,23415,234-15-8577,234-15-8577-31,5G,IoT Device
260226172429+0100,234,30,23430,234-30-3761,234-30-3761-94,5G,Smartphone
260227011945+0100,206,10,20610,206-10-5999,206-10-5999-21,4G,IoT Device
260305221801+0100,206,1,20601,206-01-3240,206-01-3240-55,5G,IoT Device
260315142503+0000,234,10,23410,234-10-5987,234-10-5987-20,3G,Tablet
260310162458+0000,234,10,23410,234-10-4784,234-10-4784-63,5G,Smartphone
260323113056+0100,234,10,23410,234-10-3777,234-10-3777-32,4G,Tablet
260316143725+0200,240,4,24004,240-04-7202,240-04-7202-97,5G,Smartphone
260310165343+0100,240,2,24002,240-02-5001,240-02-5001-27,4G,Smartphone
260228074330+0200,240,16,24016,240-16-1905,240-16-1905-44,5G,Smartphone
260314205018+0100,240,7,24007,240-07-1323,240-07-1323-96,5G,Smartphone
260316045143+0100,206,5,20605,206-05-8266,206-05-8266-55,3G,Smartphone
260311123403+0100,240,1,24001,240-01-2636,240-01-2636-27,3G,Smartphone
260304090148-0800,310,480,310480,310-480-8880,310-480-8880-10,3G,IoT Device
260228215325+0200,206,20,20620,206-20-8506,206-20-8506-58,5G,Smartphone
260306100056+0100,240,24,24024,240-24-3862,240-24-3862-74,5G,Smartphone
260301120541+0100,206,20,20620,206-20-9319,206-20-9319-49,5G,Smartphone
260305193134+0100,234,15,23415,234-15-8649,234-15-8649-80,3G,IoT Device
260226191344+0100,234,33,23433,234-33-8467,234-33-8467-53,3G,Smartphone
260309175039+0100,206,5,20605,206-05-9741,206-05-9741-52,5G,Tablet
260316070935-0500,310,410,310410,310-410-3462,310-410-3462-14,4G,Smartphone
260307075239-0500,310,480,310480,310-480-7426,310-480-7426-63,3G,Smartphone
260315014720+0200,206,10,20610,206-10-7257,206-10-7257-79,4G,Tablet
260315133316+0000,234,10,23410,234-10-9882,234-10-9882-13,3G,Smartphone
260228052702-0500,310,260,310260,310-260-8407,310-260-8407-24,4G,Tablet
260311230149+0200,240,24,24024,240-24-1451,240-24-1451-14,3G,Smartphone
260317210444-0700,310,120,310120,310-120-7329,310-120-7329-13,4G,Smartphone
260304060314+0200,206,10,20610,206-10-4122,206-10-4122-21,3G,Smartphone
260321071144+0100,240,1,24001,240-01-9355,240-01-9355-92,5G,Smartphone
260302143658+0200,206,20,20620,206-20-8941,206-20-8941-63,5G,IoT Device
260225090457+0200,206,10,20610,206-10-7065,206-10-7065-93,5G,Smartphone
260301082922+0100,240,7,24007,240-07-6821,240-07-6821-37,4G,Smartphone
260226093418+0100,234,33,23433,234-33-6035,234-33-6035-81,3G,Smartphone
260305143046+0100,240,7,24007,240-07-5531,240-07-5531-59,5G,Smartphone
260318153121+0000,234,33,23433,234-33-5733,234-33-5733-98,3G,Tablet
260302103036+0100,234,30,23430,234-30-9436,234-30-9436-20,3G,Tablet
260324093739-0800,310,260,310260,310-260-3636,310-260-3636-42,4G,IoT Device
260308104704+0100,206,10,20610,206-10-4384,206-10-4384-14,3G,Smartphone
260307053546+0100,206,1,20601,206-01-9730,206-01-9730-77,5G,IoT Device
260304065205+0000,234,30,23430,234-30-1387,234-30-1387-28,4G,Smartphone
260325073548+0200,240,7,24007,240-07-1415,240-07-1415-57,5G,Tablet
260323102358+0100,240,8,24008,240-08-6505,240-08-6505-30,4G,Smartphone
260323133115+0000,234,20,23420,234-20-5274,234-20-5274-14,5G,Tablet
260302195814-0800,310,480,310480,310-480-4551,310-480-4551-33,4G,Smartphone
260306145307+0000,234,20,23420,234-20-1498,234-20-1498-54,5G,IoT Device
260324170524+0100,206,1,20601,206-01-6438,206-01-6438-77,5G,Smartphone
260322170913+0200,206,20,20620,206-20-9399,206-20-9399-53,4G,Smartphone
260306215325+0100,206,20,20620,206-20-9408,206-20-9408-34,4G,Smartphone
260323062448+0100,240,24,24024,240-24-3339,240-24-3339-69,4G,IoT Device
260303083640-0600,310,410,310410,310-410-3029,310-410-3029-65,3G,Smartphone
260320192841+0200,240,1,24001,240-01-3119,240-01-3119-73,5G,Smartphone
260312080943-0500,310,260,310260,310-260-3409,310-260-3409-37,4G,Smartphone
260312005636-0500,310,410,310410,310-410-1795,310-410-1795-15,5G,Smartphone
260318105702+0100,234,30,23430,234-30-7187,234-30-7187-87,3G,Tablet
260318131341+0200,240,24,24024,240-24-9677,240-24-9677-14,4G,Tablet
260314122452+0100,234,33,23433,234-33-5339,234-33-5339-87,3G,Tablet
260303070838-0500,310,260,310260,310-260-8694,310-260-8694-87,3G,Smartphone
260322232629-0500,310,120,310120,310-120-5510,310-120-5510-41,5G,IoT Device
260309195836-0800,310,480,310480,310-480-7419,310-480-7419-47,3G,Smartphone
260325033110+0200,206,20,20620,206-20-2429,206-20-2429-68,5G,Smartphone
260301024041+0200,240,7,24007,240-07-9283,240-07-9283-23,5G,IoT Device
260312153040-0500,310,120,310120,310-120-6414,310-120-6414-69,4G,Smartphone
260311005633+0100,240,4,24004,240-04-7864,240-04-7864-78,5G,Smartphone
260310144720+0000,234,33,23433,234-33-5626,234-33-5626-56,3G,Tablet
260321051212+0100,234,20,23420,234-20-7776,234-20-7776-56,4G,IoT Device
260225194526+0200,240,4,24004,240-04-3185,240-04-3185-99,5G,Tablet
260316103656+0100,206,1,20601,206-01-5344,206-01-5344-13,5G,Smartphone
260305220047+0200,206,10,20610,206-10-3244,206-10-3244-50,4G,IoT Device
260320154720-0600,310,410,310410,310-410-5815,310-410-5815-93,5G,IoT Device
260228152036-0500,310,260,310260,310-260-9085,310-260-9085-34,4G,IoT Device
260307021557-0800,310,410,310410,310-410-1983,310-410-1983-17,5G,Tablet
260306035455-0600,310,480,310480,310-480-5750,310-480-5750-14,4G,Smartphone
260302191322+0200,206,10,20610,206-10-8016,206-10-8016-10,5G,Smartphone
260327004843-0500,310,480,310480,310-480-1576,310-480-1576-75,4G,IoT Device
260225080616+0100,206,10,20610,206-10-5045,206-10-5045-91,5G,IoT Device
260320134845+0200,206,5,20605,206-05-5372,206-05-5372-49,5G,Tablet
260321174201+0100,234,10,23410,234-10-9551,234-10-9551-91,4G,Tablet
260311054811-0500,310,120,310120,310-120-3433,310-120-3433-77,4G,IoT Device
260323010545+0100,206,10,20610,206-10-2160,206-10-2160-26,5G,Smartphone
260311073320+0100,234,15,23415,234-15-3225,234-15-3225-20,4G,IoT Device
260318181003+0100,240,2,24002,240-02-6740,240-02-6740-29,4G,Smartphone
260306112226+0200,240,2,24002,240-02-5763,240-02-5763-84,5G,Smartphone
260303085140+0100,240,1,24001,240-01-6774,240-01-6774-13,5G,Smartphone
260308074439+0100,206,20,20620,206-20-7494,206-20-7494-35,3G,Smartphone
260306055819+0200,240,24,24024,240-24-3806,240-24-3806-60,5G,Smartphone
260321092657+0100,240,16,24016,240-16-8166,240-16-8166-48,3G,Smartphone
260303201848-0700,310,260,310260,310-260-3801,310-260-3801-41,5G,Smartphone
260319231222+0000,234,30,23430,234-30-7474,234-30-7474-94,4G,Tablet
260306204415-0800,310,480,310480,310-480-2797,310-480-2797-70,4G,Smartphone
260324175414+0200,240,1,24001,240-01-1615,240-01-1615-32,4G,Smartphone
260314030327+0100,206,10,20610,206-10-8612,206-10-8612-57,5G,Tablet
260326114103+0200,206,10,20610,206-10-7035,206-10-7035-50,4G,Tablet
260226234951+0200,240,1,24001,240-01-7406,240-01-7406-69,3G,Smartphone
260228081047+0200,206,5,20605,206-05-5582,206-05-5582-56,5G,IoT Device
260316060233+0100,234,38,23438,234-38-6670,234-38-6670-19,3G,IoT Device
260228050356+0200,240,8,24008,240-08-9152,240-08-9152-58,5G,Smartphone
260321210119+0100,206,5,20605,206-05-8081,206-05-8081-65,5G,IoT Device
260302162242+0200,240,2,24002,240-02-2134,240-02-2134-93,4G,Smartphone
260305141832-0700,310,480,310480,310-480-6138,310-480-6138-96,4G,IoT Device
260310171905+0100,234,33,23433,234-33-9789,234-33-9789-99,3G,Smartphone
260302054029-0700,310,410,310410,310-410-2048,310-410-2048-51,3G,IoT Device
260308193321+0100,234,38,23438,234-38-3334,234-38-3334-89,4G,IoT Device
260313041223+0100,234,20,23420,234-20-9660,234-20-9660-11,3G,Tablet
260308180206+0200,240,4,24004,240-04-7483,240-04-7483-91,4G,IoT Device
260228233041+0000,234,30,23430,234-30-4694,234-30-4694-20,3G,Tablet
260321145043+0100,206,1,20601,206-01-8494,206-01-8494-52,3G,Smartphone
260315043751+0200,240,16,24016,240-16-1832,240-16-1832-58,4G,Tablet
260312034432+0200,240,8,24008,240-08-8043,240-08-8043-29,5G,Smartphone
260303031110+0100,206,10,20610,206-10-9528,206-10-9528-88,5G,Smartphone
260227000107+0100,240,16,24016,240-16-9219,240-16-9219-63,4G,Smartphone
260312203437+0100,240,2,24002,240-02-1468,240-02-1468-38,5G,Tablet
260310211827+0100,206,1,20601,206-01-7721,206-01-7721-99,5G,IoT Device
260305171524+0000,234,33,23433,234-33-3676,234-33-3676-47,3G,Smartphone
260307113835-0700,310,480,310480,310-480-5820,310-480-5820-91,4G,Smartphone
260308193243+0200,206,1,20601,206-01-8393,206-01-8393-49,5G,Tablet
260309124753+0200,240,8,24008,240-08-9244,240-08-9244-79,5G,Smartphone
260310193547+0200,206,5,20605,206-05-5770,206-05-5770-68,4G,Tablet
260318005346+0200,240,16,24016,240-16-6022,240-16-6022-58,5G,Tablet
260304063227+0000,234,30,23430,234-30-8953,234-30-8953-25,4G,Tablet
260323132401-0600,310,120,310120,310-120-1388,310-120-1388-31,4G,IoT Device
260318003307+0200,206,5,20605,206-05-1873,206-05-1873-55,4G,Smartphone
260324081501+0200,240,8,24008,240-08-8567,240-08-8567-99,3G,Smartphone
260326223517+0100,240,7,24007,240-07-2736,240-07-2736-65,5G,Smartphone
260312050728+0200,206,1,20601,206-01-9965,206-01-9965-82,4G,Smartphone
260310143803+0200,240,1,24001,240-01-5113,240-01-5113-41,4G,Smartphone
260310224315-0700,310,480,310480,310-480-1395,310-480-1395-67,4G,IoT Device
260308122332-0600,310,120,310120,310-120-1014,310-120-1014-89,4G,Smartphone
260308233356-0700,310,480,310480,310-480-9646,310-480-9646-46,4G,IoT Device
260318083043+0100,240,1,24001,240-01-7396,240-01-7396-70,5G,Smartphone
260311145912+0000,234,15,23415,234-15-2544,234-15-2544-11,5G,IoT Device
260318114420+0100,240,1,24001,240-01-7663,240-01-7663-90,5G,Tablet
260321164002+0000,234,15,23415,234-15-7968,234-15-7968-13,3G,Smartphone
260322054038-0600,310,120,310120,310-120-7943,310-120-7943-86,5G,Smartphone
