MCC,MNC,PLMN,LAI,RAI,Network_Type
240,58,24058,240-58-5178,240-58-5178,4G
240,6,24006,240-06-6347,240-06-6347,4G
240,80,24080,240-80-2725,240-80-2725,3G
240,52,24052,240-52-1417,240-52-1417,3G
240,58,24058,240-58-1201,240-58-1201,3G
240,88,24088,240-88-4801,240-88-4801,4G
240,20,24020,240-20-4909,240-20-4909,4G
240,62,24062,240-62-3055,240-62-3055,3G
240,59,24059,240-59-5015,240-59-5015,4G
240,51,24051,240-51-9389,240-51-9389,5G
240,16,24016,240-16-3046,240-16-3046,3G
240,3,24003,240-03-2028,240-03-2028,3G
240,23,24023,240-23-5149,240-23-5149,4G
240,50,24050,240-50-3975,240-50-3975,4G
240,30,24030,240-30-3604,240-30-3604,4G
240,88,24088,240-88-5978,240-88-5978,4G
240,68,24068,240-68-9044,240-68-9044,5G
240,50,24050,240-50-6521,240-50-6521,4G
240,78,24078,240-78-3928,240-78-3928,4G
240,60,24060,240-60-5399,240-60-5399,4G
240,68,24068,240-68-3102,240-68-3102,3G
240,2,24002,240-02-2033,240-02-2033,3G
240,61,24061,240-61-1499,240-61-1499,3G
240,37,24037,240-37-4447,240-37-4447,4G
240,85,24085,240-85-7135,240-85-7135,5G
240,67,24067,240-67-2812,240-67-2812,3G
240,44,24044,240-44-1455,240-44-1455,3G
240,95,24095,240-95-7621,240-95-7621,5G
240,17,24017,240-17-2042,240-17-2042,3G
240,21,24021,240-21-2380,240-21-2380,3G
240,45,24045,240-45-7387,240-45-7387,5G
240,35,24035,240-35-2496,240-35-2496,3G
240,81,24081,240-81-1802,240-81-1802,3G
240,12,24012,240-12-3168,240-12-3168,3G
240,34,24034,240-34-9341,240-34-9341,5G
240,69,24069,240-69-1526,240-69-1526,3G
240,7,24007,240-07-2491,240-07-2491,3G
240,75,24075,240-75-2431,240-75-2431,3G
240,82,24082,240-82-9792,240-82-9792,5G
240,51,24051,240-51-9737,240-51-9737,5G
240,77,24077,240-77-7309,240-77-7309,5G
240,76,24076,240-76-7739,240-76-7739,5G
240,14,24014,240-14-4080,240-14-4080,4G
240,73,24073,240-73-2763,240-73-2763,3G
240,76,24076,240-76-6265,240-76-6265,4G
240,68,24068,240-68-4197,240-68-4197,4G
240,3,24003,240-03-2420,240-03-2420,3G
240,79,24079,240-79-8856,240-79-8856,5G
240,14,24014,240-14-8724,240-14-8724,5G
240,15,24015,240-15-2743,240-15-2743,3G
240,44,24044,240-44-4027,240-44-4027,4G
240,42,24042,240-42-5736,240-42-5736,4G
240,88,24088,240-88-3163,240-88-3163,3G
240,21,24021,240-21-7914,240-21-7914,5G
240,97,24097,240-97-9834,240-97-9834,5G
240,22,24022,240-22-1851,240-22-1851,3G
240,2,24002,240-02-5893,240-02-5893,4G
240,55,24055,240-55-9199,240-55-9199,5G
240,15,24015,240-15-1964,240-15-1964,3G
240,46,24046,240-46-9917,240-46-9917,5G
240,14,24014,240-14-5251,240-14-5251,4G
240,73,24073,240-73-7925,240-73-7925,5G
240,47,24047,240-47-1183,240-47-1183,3G
240,41,24041,240-41-9158,240-41-9158,5G
240,38,24038,240-38-3534,240-38-3534,4G
240,84,24084,240-84-9246,240-84-9246,5G
240,24,24024,240-24-3640,240-24-3640,4G
240,37,24037,240-37-4634,240-37-4634,4G
240,86,24086,240-86-8592,240-86-8592,5G
240,15,24015,240-15-7280,240-15-7280,5G
240,76,24076,240-76-5661,240-76-5661,4G
240,28,24028,240-28-2349,240-28-2349,3G
240,9,24009,240-09-8550,240-09-8550,5G
240,52,24052,240-52-5799,240-52-5799,4G
240,27,24027,240-27-2485,240-27-2485,3G
240,80,24080,240-80-9157,240-80-9157,5G
240,49,24049,240-49-5782,240-49-5782,4G
240,60,24060,240-60-5140,240-60-5140,4G
240,22,24022,240-22-8578,240-22-8578,5G
240,14,24014,240-14-9717,240-14-9717,5G
240,71,24071,240-71-5236,240-71-5236,4G
240,13,24013,240-13-6437,240-13-6437,4G
240,52,24052,240-52-5606,240-52-5606,4G
240,95,24095,240-95-2365,240-95-2365,3G
240,78,24078,240-78-7658,240-78-7658,5G
240,38,24038,240-38-9606,240-38-9606,5G
240,11,24011,240-11-6243,240-11-6243,4G
240,50,24050,240-50-9224,240-50-9224,5G
240,23,24023,240-23-7342,240-23-7342,5G
240,17,24017,240-17-4672,240-17-4672,4G
240,83,24083,240-83-7520,240-83-7520,5G
240,3,24003,240-03-8889,240-03-8889,5G
240,73,24073,240-73-9243,240-73-9243,5G
240,60,24060,240-60-7313,240-60-7313,5G
240,41,24041,240-41-2125,240-41-2125,3G
240,38,24038,240-38-6578,240-38-6578,4G
240,28,24028,240-28-3201,240-28-3201,3G
240,23,24023,240-23-1388,240-23-1388,3G
240,15,24015,240-15-7193,240-15-7193,5G
240,82,24082,240-82-4307,240-82-4307,4G
240,91,24091,240-91-7046,240-91-7046,5G
240,67,24067,240-67-2107,240-67-2107,3G
240,45,24045,240-45-2451,240-45-2451,3G
240,19,24019,240-19-8649,240-19-8649,5G
240,14,24014,240-14-6311,240-14-6311,4G
240,54,24054,240-54-7595,240-54-7595,5G
240,90,24090,240-90-4972,240-90-4972,4G
240,21,24021,240-21-3620,240-21-3620,4G
240,19,24019,240-19-9489,240-19-9489,5G
240,53,24053,240-53-9474,240-53-9474,5G
240,66,24066,240-66-1726,240-66-1726,3G
240,19,24019,240-19-4933,240-19-4933,4G
240,26,24026,240-26-4597,240-26-4597,4G
240,56,24056,240-56-1915,240-56-1915,3G
240,16,24016,240-16-5935,240-16-5935,4G
240,56,24056,240-56-8420,240-56-8420,5G
240,75,24075,240-75-2686,240-75-2686,3G
240,78,24078,240-78-2943,240-78-2943,3G
240,72,24072,240-72-5857,240-72-5857,4G
240,25,24025,240-25-1986,240-25-1986,3G
240,4,24004,240-04-6182,240-04-6182,4G
240,17,24017,240-17-3110,240-17-3110,3G
240,81,24081,240-81-8592,240-81-8592,5G
240,36,24036,240-36-5408,240-36-5408,4G
240,9,24009,240-09-6508,240-09-6508,4G
240,64,24064,240-64-3318,240-64-3318,3G
240,89,24089,240-89-7690,240-89-7690,5G
240,18,24018,240-18-7785,240-18-7785,5G
240,27,24027,240-27-1108,240-27-1108,3G
240,84,24084,240-84-6171,240-84-6171,4G
240,14,24014,240-14-4686,240-14-4686,4G
240,25,24025,240-25-1747,240-25-1747,3G
240,69,24069,240-69-6416,240-69-6416,4G
240,19,24019,240-19-8937,240-19-8937,5G
240,42,24042,240-42-6071,240-42-6071,4G
240,15,24015,240-15-4721,240-15-4721,4G
240,38,24038,240-38-9933,240-38-9933,5G
240,60,24060,240-60-9024,240-60-9024,5G
240,8,24008,240-08-2394,240-08-2394,3G
240,56,24056,240-56-8927,240-56-8927,5G
240,74,24074,240-74-2904,240-74-2904,3G
240,60,24060,240-60-2430,240-60-2430,3G
240,29,24029,240-29-1365,240-29-1365,3G
240,87,24087,240-87-3805,240-87-3805,4G
240,68,24068,240-68-4349,240-68-4349,4G
240,41,24041,240-41-8189,240-41-8189,5G
240,25,24025,240-25-5410,240-25-5410,4G
240,2,24002,240-02-4202,240-02-4202,4G
240,61,24061,240-61-5041,240-61-5041,4G
240,3,24003,240-03-2477,240-03-2477,3G
240,52,24052,240-52-7388,240-52-7388,5G
240,57,24057,240-57-1150,240-57-1150,3G
240,49,24049,240-49-6394,240-49-6394,4G
240,15,24015,240-15-8071,240-15-8071,5G
240,51,24051,240-51-5717,240-51-5717,4G
240,36,24036,240-36-2021,240-36-2021,3G
240,15,24015,240-15-7544,240-15-7544,5G
240,4,24004,240-04-4764,240-04-4764,4G
240,15,24015,240-15-9893,240-15-9893,5G
240,16,24016,240-16-3486,240-16-3486,3G
240,91,24091,240-91-5633,240-91-5633,4G
240,61,24061,240-61-3077,240-61-3077,3G
240,37,24037,240-37-7724,240-37-7724,5G
240,72,24072,240-72-7023,240-72-7023,5G
240,13,24013,240-13-1346,240-13-1346,3G
240,32,24032,240-32-7826,240-32-7826,5G
240,93,24093,240-93-3833,240-93-3833,4G
240,24,24024,240-24-9622,240-24-9622,5G
240,40,24040,240-40-9513,240-40-9513,5G
240,81,24081,240-81-8741,240-81-8741,5G
240,53,24053,240-53-4984,240-53-4984,4G
240,65,24065,240-65-4354,240-65-4354,4G
240,34,24034,240-34-4047,240-34-4047,4G
240,11,24011,240-11-7380,240-11-7380,5G
240,20,24020,240-20-6865,240-20-6865,4G
240,68,24068,240-68-2024,240-68-2024,3G
240,65,24065,240-65-4362,240-65-4362,4G
240,46,24046,240-46-6623,240-46-6623,4G
240,13,24013,240-13-5379,240-13-5379,4G
240,70,24070,240-70-8124,240-70-8124,5G
240,63,24063,240-63-9993,240-63-9993,5G
240,70,24070,240-70-8862,240-70-8862,5G
240,85,24085,240-85-2855,240-85-2855,3G
240,99,24099,240-99-4963,240-99-4963,4G
240,80,24080,240-80-3407,240-80-3407,3G
240,23,24023,240-23-9442,240-23-9442,5G
240,32,24032,240-32-4831,240-32-4831,4G
240,45,24045,240-45-4457,240-45-4457,4G
240,87,24087,240-87-4620,240-87-4620,4G
240,40,24040,240-40-9124,240-40-9124,5G
240,16,24016,240-16-2264,240-16-2264,3G
240,60,24060,240-60-4306,240-60-4306,4G
240,27,24027,240-27-7111,240-27-7111,5G
240,95,24095,240-95-7619,240-95-7619,5G
240,65,24065,240-65-4214,240-65-4214,4G
240,87,24087,240-87-5875,240-87-5875,4G
240,15,24015,240-15-1676,240-15-1676,3G
240,66,24066,240-66-8474,240-66-8474,5G
240,71,24071,240-71-7840,240-71-7840,5G
240,14,24014,240-14-2849,240-14-2849,3G
240,17,24017,240-17-8239,240-17-8239,5G
240,89,24089,240-89-4189,240-89-4189,4G
240,48,24048,240-48-2829,240-48-2829,3G
240,87,24087,240-87-1418,240-87-1418,3G
240,20,24020,240-20-8390,240-20-8390,5G
240,17,24017,240-17-2484,240-17-2484,3G
240,44,24044,240-44-1181,240-44-1181,3G
240,34,24034,240-34-5927,240-34-5927,4G
240,49,24049,240-49-2897,240-49-2897,3G
240,88,24088,240-88-3269,240-88-3269,3G
240,31,24031,240-31-5128,240-31-5128,4G
240,29,24029,240-29-1382,240-29-1382,3G
240,10,24010,240-10-1093,240-10-1093,3G
240,24,24024,240-24-6130,240-24-6130,4G
240,94,24094,240-94-1260,240-94-1260,3G
240,60,24060,240-60-1915,240-60-1915,3G
240,89,24089,240-89-2338,240-89-2338,3G
240,81,24081,240-81-2284,240-81-2284,3G
240,63,24063,240-63-9460,240-63-9460,5G
240,57,24057,240-57-6938,240-57-6938,4G
240,28,24028,240-28-5984,240-28-5984,4G
240,97,24097,240-97-2767,240-97-2767,3G
240,47,24047,240-47-6208,240-47-6208,4G
240,81,24081,240-81-9812,240-81-9812,5G
240,96,24096,240-96-2118,240-96-2118,3G
240,16,24016,240-16-6627,240-16-6627,4G
240,93,24093,240-93-4087,240-93-4087,4G
240,77,24077,240-77-3357,240-77-3357,3G
240,48,24048,240-48-1499,240-48-1499,3G
240,5,24005,240-05-4647,240-05-4647,4G
240,85,24085,240-85-1234,240-85-1234,3G
240,37,24037,240-37-2275,240-37-2275,3G
240,67,24067,240-67-8119,240-67-8119,5G
240,49,24049,240-49-9579,240-49-9579,5G
240,16,24016,240-16-6502,240-16-6502,4G
240,85,24085,240-85-3681,240-85-3681,4G
240,9,24009,240-09-7432,240-09-7432,5G
240,82,24082,240-82-6911,240-82-6911,4G
240,95,24095,240-95-9677,240-95-9677,5G
240,44,24044,240-44-5510,240-44-5510,4G
240,97,24097,240-97-8190,240-97-8190,5G
240,81,24081,240-81-9813,240-81-9813,5G
240,59,24059,240-59-3424,240-59-3424,3G
240,78,24078,240-78-8521,240-78-8521,5G
240,3,24003,240-03-3318,240-03-3318,3G
240,26,24026,240-26-1559,240-26-1559,3G
240,39,24039,240-39-8397,240-39-8397,5G
240,40,24040,240-40-9858,240-40-9858,5G
240,13,24013,240-13-1379,240-13-1379,3G
240,1,24001,240-01-6925,240-01-6925,4G
240,24,24024,240-24-2361,240-24-2361,3G
240,82,24082,240-82-1645,240-82-1645,3G
240,53,24053,240-53-4111,240-53-4111,4G
240,69,24069,240-69-7269,240-69-7269,5G
240,62,24062,240-62-1959,240-62-1959,3G
240,7,24007,240-07-8838,240-07-8838,5G
240,85,24085,240-85-1852,240-85-1852,3G
240,46,24046,240-46-1245,240-46-1245,3G
240,29,24029,240-29-8605,240-29-8605,5G
240,83,24083,240-83-6440,240-83-6440,4G
240,89,24089,240-89-8411,240-89-8411,5G
240,70,24070,240-70-6938,240-70-6938,4G
240,54,24054,240-54-3785,240-54-3785,4G
240,35,24035,240-35-6114,240-35-6114,4G
240,67,24067,240-67-1701,240-67-1701,3G
240,79,24079,240-79-4927,240-79-4927,4G
240,50,24050,240-50-6866,240-50-6866,4G
240,97,24097,240-97-3559,240-97-3559,4G
240,90,24090,240-90-3515,240-90-3515,4G
240,96,24096,240-96-2426,240-96-2426,3G
240,65,24065,240-65-8824,240-65-8824,5G
240,83,24083,240-83-4714,240-83-4714,4G
240,78,24078,240-78-7264,240-78-7264,5G
240,15,24015,240-15-5708,240-15-5708,4G
240,8,24008,240-08-5377,240-08-5377,4G
240,24,24024,240-24-7554,240-24-7554,5G
240,99,24099,240-99-6494,240-99-6494,4G
240,78,24078,240-78-9602,240-78-9602,5G
240,51,24051,240-51-5386,240-51-5386,4G
240,43,24043,240-43-8670,240-43-8670,5G
240,45,24045,240-45-8908,240-45-8908,5G
240,9,24009,240-09-4165,240-09-4165,4G
240,74,24074,240-74-2626,240-74-2626,3G
240,66,24066,240-66-5807,240-66-5807,4G
240,7,24007,240-07-6476,240-07-6476,4G
240,97,24097,240-97-8604,240-97-8604,5G
240,68,24068,240-68-4012,240-68-4012,4G
240,33,24033,240-33-1407,240-33-1407,3G
240,90,24090,240-90-6709,240-90-6709,4G
240,53,24053,240-53-1836,240-53-1836,3G
240,59,24059,240-59-3185,240-59-3185,3G
240,45,24045,240-45-3966,240-45-3966,4G
240,37,24037,240-37-1655,240-37-1655,3G
240,86,24086,240-86-6379,240-86-6379,4G
240,86,24086,240-86-4970,240-86-4970,4G
240,32,24032,240-32-3470,240-32-3470,3G
240,50,24050,240-50-8620,240-50-8620,5G
240,2,24002,240-02-1527,240-02-1527,3G
240,74,24074,240-74-9342,240-74-9342,5G
240,39,24039,240-39-8807,240-39-8807,5G
240,49,24049,240-49-6490,240-49-6490,4G
240,83,24083,240-83-8359,240-83-8359,5G
240,8,24008,240-08-4068,240-08-4068,4G
240,88,24088,240-88-3734,240-88-3734,4G
240,88,24088,240-88-1459,240-88-1459,3G
240,71,24071,240-71-7961,240-71-7961,5G
240,14,24014,240-14-5517,240-14-5517,4G
240,25,24025,240-25-7371,240-25-7371,5G
240,14,24014,240-14-2142,240-14-2142,3G
240,84,24084,240-84-1497,240-84-1497,3G
240,33,24033,240-33-1345,240-33-1345,3G
240,57,24057,240-57-4654,240-57-4654,4G
240,17,24017,240-17-9128,240-17-9128,5G
240,21,24021,240-21-1595,240-21-1595,3G
240,1,24001,240-01-1668,240-01-1668,3G
240,23,24023,240-23-9787,240-23-9787,5G
240,11,24011,240-11-9333,240-11-9333,5G
240,82,24082,240-82-3048,240-82-3048,3G
240,37,24037,240-37-5815,240-37-5815,4G
240,46,24046,240-46-1319,240-46-1319,3G
240,20,24020,240-20-7310,240-20-7310,5G
240,69,24069,240-69-7621,240-69-7621,5G
240,41,24041,240-41-6709,240-41-6709,4G
240,70,24070,240-70-4919,240-70-4919,4G
240,19,24019,240-19-3166,240-19-3166,3G
240,12,24012,240-12-8656,240-12-8656,5G
240,50,24050,240-50-2551,240-50-2551,3G
240,80,24080,240-80-3392,240-80-3392,3G
240,69,24069,240-69-1139,240-69-1139,3G
240,31,24031,240-31-1721,240-31-1721,3G
240,40,24040,240-40-1001,240-40-1001,3G
240,99,24099,240-99-7063,240-99-7063,5G
240,74,24074,240-74-7833,240-74-7833,5G
240,38,24038,240-38-4527,240-38-4527,4G
240,34,24034,240-34-4195,240-34-4195,4G
240,59,24059,240-59-2424,240-59-2424,3G
240,63,24063,240-63-9595,240-63-9595,5G
240,27,24027,240-27-9084,240-27-9084,5G
240,27,24027,240-27-8753,240-27-8753,5G
240,20,24020,240-20-1981,240-20-1981,3G
240,70,24070,240-70-4295,240-70-4295,4G
240,56,24056,240-56-9322,240-56-9322,5G
240,68,24068,240-68-3048,240-68-3048,3G
240,56,24056,240-56-2095,240-56-2095,3G
240,83,24083,240-83-5410,240-83-5410,4G
240,51,24051,240-51-7314,240-51-7314,5G
240,74,24074,240-74-6705,240-74-6705,4G
240,65,24065,240-65-1328,240-65-1328,3G
240,76,24076,240-76-6620,240-76-6620,4G
240,16,24016,240-16-5926,240-16-5926,4G
240,10,24010,240-10-7317,240-10-7317,5G
240,87,24087,240-87-5413,240-87-5413,4G
240,16,24016,240-16-5402,240-16-5402,4G
240,20,24020,240-20-1993,240-20-1993,3G
240,68,24068,240-68-5792,240-68-5792,4G
240,71,24071,240-71-5978,240-71-5978,4G
240,77,24077,240-77-4705,240-77-4705,4G
240,18,24018,240-18-1912,240-18-1912,3G
240,82,24082,240-82-9857,240-82-9857,5G
240,13,24013,240-13-7086,240-13-7086,5G
240,26,24026,240-26-1645,240-26-1645,3G
240,71,24071,240-71-2535,240-71-2535,3G
240,82,24082,240-82-5572,240-82-5572,4G
240,13,24013,240-13-5975,240-13-5975,4G
240,5,24005,240-05-2083,240-05-2083,3G
240,1,24001,240-01-9947,240-01-9947,5G
240,19,24019,240-19-4232,240-19-4232,4G
240,95,24095,240-95-7866,240-95-7866,5G
240,2,24002,240-02-1154,240-02-1154,3G
240,1,24001,240-01-3027,240-01-3027,3G
240,49,24049,240-49-3997,240-49-3997,4G
240,52,24052,240-52-3469,240-52-3469,3G
240,4,24004,240-04-4365,240-04-4365,4G
240,8,24008,240-08-1127,240-08-1127,3G
240,3,24003,240-03-1929,240-03-1929,3G
240,57,24057,240-57-1388,240-57-1388,3G
240,59,24059,240-59-1517,240-59-1517,3G
240,80,24080,240-80-3904,240-80-3904,4G
240,79,24079,240-79-5318,240-79-5318,4G
240,79,24079,240-79-4159,240-79-4159,4G
240,84,24084,240-84-3016,240-84-3016,3G
240,64,24064,240-64-9551,240-64-9551,5G
240,46,24046,240-46-3427,240-46-3427,3G
240,80,24080,240-80-5031,240-80-5031,4G
240,24,24024,240-24-7636,240-24-7636,5G
240,81,24081,240-81-8982,240-81-8982,5G
240,74,24074,240-74-1955,240-74-1955,3G
240,56,24056,240-56-8788,240-56-8788,5G
240,33,24033,240-33-6375,240-33-6375,4G
240,13,24013,240-13-7453,240-13-7453,5G
240,53,24053,240-53-2756,240-53-2756,3G
240,67,24067,240-67-8013,240-67-8013,5G
240,69,24069,240-69-9852,240-69-9852,5G
240,17,24017,240-17-7553,240-17-7553,5G
240,42,24042,240-42-5341,240-42-5341,4G
240,94,24094,240-94-8740,240-94-8740,5G
240,18,24018,240-18-1945,240-18-1945,3G
240,15,24015,240-15-1257,240-15-1257,3G
240,16,24016,240-16-3069,240-16-3069,3G
240,13,24013,240-13-4933,240-13-4933,4G
240,97,24097,240-97-8906,240-97-8906,5G
240,80,24080,240-80-9420,240-80-9420,5G
240,87,24087,240-87-1384,240-87-1384,3G
240,38,24038,240-38-8806,240-38-8806,5G
240,87,24087,240-87-9104,240-87-9104,5G
240,8,24008,240-08-2020,240-08-2020,3G
240,15,24015,240-15-3281,240-15-3281,3G
240,4,24004,240-04-2265,240-04-2265,3G
240,13,24013,240-13-6262,240-13-6262,4G
240,39,24039,240-39-6849,240-39-6849,4G
240,84,24084,240-84-5064,240-84-5064,4G
240,62,24062,240-62-5593,240-62-5593,4G
240,53,24053,240-53-9637,240-53-9637,5G
240,25,24025,240-25-9545,240-25-9545,5G
240,58,24058,240-58-7580,240-58-7580,5G
240,3,24003,240-03-4419,240-03-4419,4G
240,17,24017,240-17-5849,240-17-5849,4G
240,22,24022,240-22-3832,240-22-3832,4G
240,47,24047,240-47-6619,240-47-6619,4G
240,23,24023,240-23-9421,240-23-9421,5G
240,4,24004,240-04-5449,240-04-5449,4G
240,17,24017,240-17-2974,240-17-2974,3G
240,17,24017,240-17-4843,240-17-4843,4G
240,13,24013,240-13-3497,240-13-3497,3G
240,24,24024,240-24-6757,240-24-6757,4G
240,94,24094,240-94-1212,240-94-1212,3G
240,30,24030,240-30-6494,240-30-6494,4G
240,54,24054,240-54-1929,240-54-1929,3G
240,27,24027,240-27-8863,240-27-8863,5G
240,7,24007,240-07-9485,240-07-9485,5G
240,86,24086,240-86-9358,240-86-9358,5G
240,97,24097,240-97-7608,240-97-7608,5G
240,49,24049,240-49-9766,240-49-9766,5G
240,45,24045,240-45-6542,240-45-6542,4G
240,7,24007,240-07-4316,240-07-4316,4G
240,25,24025,240-25-2833,240-25-2833,3G
240,22,24022,240-22-7439,240-22-7439,5G
240,64,24064,240-64-8537,240-64-8537,5G
240,47,24047,240-47-5857,240-47-5857,4G
240,87,24087,240-87-2288,240-87-2288,3G
240,5,24005,240-05-6985,240-05-6985,4G
240,56,24056,240-56-7262,240-56-7262,5G
240,8,24008,240-08-9260,240-08-9260,5G
240,77,24077,240-77-7670,240-77-7670,5G
240,57,24057,240-57-5227,240-57-5227,4G
240,42,24042,240-42-7486,240-42-7486,5G
240,8,24008,240-08-4227,240-08-4227,4G
240,99,24099,240-99-2687,240-99-2687,3G
240,81,24081,240-81-5277,240-81-5277,4G
240,61,24061,240-61-8599,240-61-8599,5G
240,57,24057,240-57-1023,240-57-1023,3G
240,8,24008,240-08-6808,240-08-6808,4G
240,93,24093,240-93-2907,240-93-2907,3G
240,98,24098,240-98-3744,240-98-3744,4G
240,73,24073,240-73-5768,240-73-5768,4G
240,32,24032,240-32-2118,240-32-2118,3G
240,87,24087,240-87-7976,240-87-7976,5G
240,74,24074,240-74-3522,240-74-3522,4G
240,83,24083,240-83-5896,240-83-5896,4G
240,38,24038,240-38-4733,240-38-4733,4G
240,85,24085,240-85-3846,240-85-3846,4G
240,37,24037,240-37-3524,240-37-3524,4G
240,42,24042,240-42-6382,240-42-6382,4G
240,62,24062,240-62-9090,240-62-9090,5G
240,52,24052,240-52-8990,240-52-8990,5G
240,51,24051,240-51-9199,240-51-9199,5G
240,77,24077,240-77-8637,240-77-8637,5G
240,58,24058,240-58-9241,240-58-9241,5G
240,31,24031,240-31-5627,240-31-5627,4G
240,69,24069,240-69-5583,240-69-5583,4G
240,42,24042,240-42-8777,240-42-8777,5G
240,74,24074,240-74-3283,240-74-3283,3G
240,46,24046,240-46-6188,240-46-6188,4G
240,12,24012,240-12-7208,240-12-7208,5G
240,97,24097,240-97-9286,240-97-9286,5G
240,54,24054,240-54-6209,240-54-6209,4G
240,52,24052,240-52-1587,240-52-1587,3G
240,57,24057,240-57-4426,240-57-4426,4G
240,60,24060,240-60-2022,240-60-2022,3G
240,69,24069,240-69-9421,240-69-9421,5G
240,48,24048,240-48-6279,240-48-6279,4G
240,56,24056,240-56-4219,240-56-4219,4G
240,80,24080,240-80-6898,240-80-6898,4G
240,20,24020,240-20-9527,240-20-9527,5G
240,61,24061,240-61-6208,240-61-6208,4G
240,39,24039,240-39-6958,240-39-6958,4G
240,29,24029,240-29-7911,240-29-7911,5G
240,65,24065,240-65-6777,240-65-6777,4G
240,47,24047,240-47-6496,240-47-6496,4G
240,71,24071,240-71-3505,240-71-3505,4G
240,30,24030,240-30-1881,240-30-1881,3G
240,47,24047,240-47-3322,240-47-3322,3G
240,61,24061,240-61-7216,240-61-7216,5G
240,82,24082,240-82-2657,240-82-2657,3G
240,88,24088,240-88-5964,240-88-5964,4G
240,46,24046,240-46-9496,240-46-9496,5G
240,38,24038,240-38-6379,240-38-6379,4G
240,64,24064,240-64-3944,240-64-3944,4G
240,94,24094,240-94-2175,240-94-2175,3G
240,67,24067,240-67-4935,240-67-4935,4G
240,76,24076,240-76-9865,240-76-9865,5G
240,17,24017,240-17-6857,240-17-6857,4G
240,18,24018,240-18-1116,240-18-1116,3G
240,88,24088,240-88-7422,240-88-7422,5G
240,43,24043,240-43-9145,240-43-9145,5G
240,36,24036,240-36-8890,240-36-8890,5G
240,13,24013,240-13-1849,240-13-1849,3G
240,97,24097,240-97-9470,240-97-9470,5G
240,29,24029,240-29-8065,240-29-8065,5G
240,79,24079,240-79-6729,240-79-6729,4G
240,33,24033,240-33-7963,240-33-7963,5G
240,33,24033,240-33-5292,240-33-5292,4G
240,74,24074,240-74-6210,240-74-6210,4G
240,80,24080,240-80-7478,240-80-7478,5G
240,13,24013,240-13-6412,240-13-6412,4G
240,24,24024,240-24-3817,240-24-3817,4G
240,66,24066,240-66-3498,240-66-3498,3G
240,74,24074,240-74-7425,240-74-7425,5G
240,83,24083,240-83-9611,240-83-9611,5G
240,3,24003,240-03-9594,240-03-9594,5G
240,21,24021,240-21-6345,240-21-6345,4G
240,73,24073,240-73-3866,240-73-3866,4G
240,43,24043,240-43-8856,240-43-8856,5G
240,30,24030,240-30-8814,240-30-8814,5G
240,38,24038,240-38-1956,240-38-1956,3G
240,30,24030,240-30-2544,240-30-2544,3G
240,72,24072,240-72-8752,240-72-8752,5G
240,49,24049,240-49-4036,240-49-4036,4G
240,40,24040,240-40-6819,240-40-6819,4G
240,8,24008,240-08-5074,240-08-5074,4G
240,95,24095,240-95-6054,240-95-6054,4G
240,60,24060,240-60-4146,240-60-4146,4G
240,1,24001,240-01-6860,240-01-6860,4G
240,51,24051,240-51-5211,240-51-5211,4G
240,95,24095,240-95-3461,240-95-3461,3G
240,62,24062,240-62-8561,240-62-8561,5G
240,78,24078,240-78-8696,240-78-8696,5G
240,16,24016,240-16-2819,240-16-2819,3G
240,57,24057,240-57-3034,240-57-3034,3G
240,67,24067,240-67-2097,240-67-2097,3G
240,90,24090,240-90-7369,240-90-7369,5G
240,47,24047,240-47-1981,240-47-1981,3G
240,26,24026,240-26-1859,240-26-1859,3G
240,66,24066,240-66-3299,240-66-3299,3G
240,16,24016,240-16-5987,240-16-5987,4G
240,80,24080,240-80-4440,240-80-4440,4G
240,8,24008,240-08-6965,240-08-6965,4G
240,29,24029,240-29-2240,240-29-2240,3G
240,95,24095,240-95-9520,240-95-9520,5G
240,69,24069,240-69-1630,240-69-1630,3G
240,74,24074,240-74-6521,240-74-6521,4G
240,50,24050,240-50-3888,240-50-3888,4G
240,57,24057,240-57-3807,240-57-3807,4G
240,34,24034,240-34-9323,240-34-9323,5G
240,15,24015,240-15-8995,240-15-8995,5G
240,43,24043,240-43-1659,240-43-1659,3G
240,30,24030,240-30-9407,240-30-9407,5G
240,62,24062,240-62-4348,240-62-4348,4G
240,77,24077,240-77-2152,240-77-2152,3G
240,82,24082,240-82-1713,240-82-1713,3G
240,34,24034,240-34-3458,240-34-3458,3G
240,76,24076,240-76-9207,240-76-9207,5G
240,40,24040,240-40-9051,240-40-9051,5G
240,39,24039,240-39-1487,240-39-1487,3G
240,83,24083,240-83-7027,240-83-7027,5G
240,5,24005,240-05-4052,240-05-4052,4G
240,92,24092,240-92-6485,240-92-6485,4G
240,42,24042,240-42-2646,240-42-2646,3G
240,24,24024,240-24-2741,240-24-2741,3G
240,8,24008,240-08-4729,240-08-4729,4G
240,98,24098,240-98-7033,240-98-7033,5G
240,39,24039,240-39-1719,240-39-1719,3G
240,46,24046,240-46-7244,240-46-7244,5G
240,37,24037,240-37-6225,240-37-6225,4G
240,14,24014,240-14-2461,240-14-2461,3G
240,94,24094,240-94-5334,240-94-5334,4G
240,38,24038,240-38-7607,240-38-7607,5G
240,65,24065,240-65-2341,240-65-2341,3G
240,83,24083,240-83-3172,240-83-3172,3G
240,51,24051,240-51-8283,240-51-8283,5G
240,31,24031,240-31-3896,240-31-3896,4G
240,95,24095,240-95-1655,240-95-1655,3G
