Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260326111127+0200,206,5,20605,234-38-XXXX,206-05-XXXX,4G,Smartphone
260226043645+0200,206,10,24016,240-01-XXXX,206-20-XXXX,4G,Smartphone
260304005556+0100,206,20,24005,206-20-XXXX,206-20-XXXX,3G,Smartphone
260309174812-0700,310,120,20601,310-120-XXXX,310-120-XXXX,4G,Tablet
260305024841-0800,310,120,23410,240-04-XXXX,310-120-XXXX,5G,Smartphone
260228140927+0100,240,24,310410,240-16-XXXX,234-15-XXXX,5G,Tablet
260310124516+0000,234,38,23420,234-10-XXXX,206-20-XXXX,4G,IoT Device
260305171940+0100,234,20,23420,240-04-XXXX,234-20-XXXX,3G,Smartphone
260310052359+0100,234,30,23433,234-15-XXXX,240-05-XXXX,4G,Tablet
260324173635+0100,234,33,20610,206-01-XXXX,234-33-XXXX,5G,Tablet
260301002340-0800,310,410,310410,234-33-XXXX,310-410-XXXX,5G,Smartphone
260325210107+0000,234,20,23420,234-20-XXXX,240-16-XXXX,4G,Smartphone
260320230338+0000,234,33,23433,206-10-XXXX,234-33-XXXX,5G,Tablet
260315174112+0100,234,30,24008,206-01-XXXX,206-05-XXXX,3G,Smartphone
260317021427+0100,234,33,310260,234-38-XXXX,234-33-XXXX,5G,Smartphone
260301183023-0800,310,480,20610,310-480-XXXX,310-480-XXXX,3G,Smartphone
260325085734+0100,234,20,23420,234-20-XXXX,206-20-XXXX,3G,Tablet
260303084507+0200,206,10,20610,206-10-XXXX,206-20-XXXX,5G,IoT Device
260307201712+0200,240,7,24007,240-07-XXXX,240-07-XXXX,4G,Smartphone
260302074517-0600,310,120,310120,310-120-XXXX,310-260-XXXX,5G,Smartphone
260321065202-0500,310,120,310120,240-16-XXXX,310-120-XXXX,3G,Tablet
260315143620+0200,240,4,24008,206-20-XXXX,206-01-XXXX,5G,IoT Device
260311160835-0700,310,410,310410,310-410-XXXX,234-20-XXXX,4G,Smartphone
260320035434+0100,234,33,23433,240-16-XXXX,310-260-XXXX,4G,Smartphone
260323231832+0200,206,5,23438,206-05-XXXX,206-05-XXXX,4G,Smartphone
260318063418+0200,240,2,23410,240-02-XXXX,240-02-XXXX,3G,Tablet
260321011351+0000,234,30,24002,234-30-XXXX,234-30-XXXX,4G,Smartphone
260326074255+0000,234,33,310410,234-33-XXXX,206-20-XXXX,4G,Smartphone
260321185734-0500,310,410,310410,240-01-XXXX,310-410-XXXX,3G,Smartphone
260302021401-0700,310,260,20610,310-260-XXXX,310-480-XXXX,4G,IoT Device
260324095212+0200,240,7,23415,240-07-XXXX,310-260-XXXX,3G,Smartphone
260318075016-0800,310,410,23433,234-33-XXXX,310-410-XXXX,4G,IoT Device
260319012351+0100,234,33,23433,234-33-XXXX,234-33-XXXX,4G,Tablet
260307025239+0100,240,7,24007,206-20-XXXX,240-08-XXXX,5G,Smartphone
260310060706-0600,310,120,310120,310-120-XXXX,310-410-XXXX,4G,Smartphone
260304103516+0100,240,5,24005,240-05-XXXX,206-10-XXXX,4G,Smartphone
260305162534+0000,234,38,23438,310-260-XXXX,234-38-XXXX,5G,IoT Device
260308060652+0200,206,1,20601,206-01-XXXX,234-33-XXXX,4G,Tablet
260315230926+0200,206,20,24024,206-20-XXXX,206-20-XXXX,5G,Smartphone
260320164520+0100,206,20,20620,206-20-XXXX,206-05-XXXX,4G,Tablet
260309113654+0200,206,5,20605,206-05-XXXX,206-05-XXXX,4G,Tablet
260325151707+0100,206,1,23410,206-05-XXXX,206-01-XXXX,5G,Smartphone
260325092711+0200,240,24,24024,240-24-XXXX,240-24-XXXX,3G,Smartphone
260318143902-0500,310,260,310260,310-260-XXXX,310-410-XXXX,4G,IoT Device
260227150002+0000,234,15,23415,240-08-XXXX,234-15-XXXX,5G,Tablet
260310022932+0100,234,30,23430,234-30-XXXX,234-38-XXXX,3G,Tablet
260316211713+0200,206,5,20605,206-05-XXXX,206-05-XXXX,4G,Smartphone
260326095540+0100,234,20,24008,206-10-XXXX,234-20-XXXX,3G,Smartphone
260309155136-0500,310,410,310410,310-480-XXXX,234-10-XXXX,3G,Smartphone
260318172837+0200,206,1,23420,206-01-XXXX,206-01-XXXX,5G,IoT Device
260225073859+0100,206,1,24008,310-260-XXXX,206-01-XXXX,5G,Smartphone
260318021021+0100,206,1,20601,310-480-XXXX,206-01-XXXX,4G,IoT Device
260323170103-0700,310,410,24001,310-410-XXXX,234-38-XXXX,5G,Tablet
260318000821+0200,240,16,24016,240-16-XXXX,240-16-XXXX,4G,Tablet
260320081454+0100,234,15,23415,310-480-XXXX,310-480-XXXX,3G,Tablet
260226043443+0000,234,33,23433,234-33-XXXX,234-33-XXXX,4G,Tablet
260312164154+0100,206,5,310260,234-30-XXXX,206-05-XXXX,4G,Smartphone
260227204725-0600,310,480,310480,310-480-XXXX,310-120-XXXX,3G,IoT Device
260319190201-0500,310,480,310120,240-01-XXXX,310-480-XXXX,5G,Smartphone
260323185924-0500,310,480,310480,310-480-XXXX,234-10-XXXX,4G,Smartphone
260304074329+0200,240,5,24005,206-10-XXXX,240-05-XXXX,4G,Smartphone
260326163403+0100,206,5,20605,206-05-XXXX,206-05-XXXX,4G,Smartphone
260322075401+0100,240,16,24016,234-30-XXXX,234-10-XXXX,4G,Smartphone
260228190620+0000,234,33,310480,234-33-XXXX,234-33-XXXX,5G,Smartphone
260310130303+0100,234,38,23438,234-38-XXXX,234-38-XXXX,4G,Tablet
260310161334+0100,234,38,23438,206-05-XXXX,234-38-XXXX,3G,IoT Device
260307141210+0000,234,38,23438,234-38-XXXX,234-33-XXXX,5G,Tablet
260318121734+0100,234,20,23420,234-20-XXXX,310-120-XXXX,3G,IoT Device
260228054325-0700,310,260,23420,310-260-XXXX,310-260-XXXX,4G,Smartphone
260321182425-0700,310,120,23430,234-30-XXXX,310-120-XXXX,4G,IoT Device
260301112843-0600,310,410,310120,240-01-XXXX,310-410-XXXX,4G,Smartphone
260227125744-0600,310,410,20620,310-410-XXXX,310-410-XXXX,5G,Tablet
260311085144+0200,240,2,24002,234-15-XXXX,240-02-XXXX,3G,Tablet
260317091620+0100,240,2,24002,240-02-XXXX,240-02-XXXX,5G,Smartphone
260323054839+0100,206,20,20620,240-04-XXXX,234-38-XXXX,3G,Smartphone
260326232655+0100,234,30,23430,234-30-XXXX,234-30-XXXX,4G,Smartphone
260319004747-0800,310,260,310260,234-20-XXXX,310-260-XXXX,5G,IoT Device
260301095322+0000,234,10,23410,240-16-XXXX,234-10-XXXX,4G,Tablet
260228230703+0200,240,24,24024,240-24-XXXX,240-24-XXXX,5G,Smartphone
260317215845+0100,206,10,20620,206-10-XXXX,206-10-XXXX,4G,Smartphone
260319112615+0100,234,15,23415,234-15-XXXX,234-15-XXXX,4G,Smartphone
260324173456-0800,310,410,310410,310-410-XXXX,310-410-XXXX,4G,Smartphone
260228092408+0100,206,1,20601,310-410-XXXX,206-01-XXXX,4G,Smartphone
260226065748+0200,240,2,24002,240-02-XXXX,240-02-XXXX,5G,Smartphone
260306053021+0100,234,20,310480,206-20-XXXX,234-20-XXXX,3G,IoT Device
260311154936-0700,310,120,24004,310-120-XXXX,310-120-XXXX,3G,Smartphone
260320141727+0100,234,33,23433,240-02-XXXX,234-33-XXXX,3G,IoT Device
260323180453-0800,310,410,24001,234-30-XXXX,310-410-XXXX,4G,IoT Device
260225032743+0100,240,2,24002,206-01-XXXX,206-01-XXXX,3G,IoT Device
260323044002+0100,240,8,23433,310-410-XXXX,240-08-XXXX,4G,Smartphone
260314011837+0200,240,7,24007,240-07-XXXX,240-07-XXXX,4G,Smartphone
260311080726+0200,206,1,20601,240-01-XXXX,206-01-XXXX,4G,Smartphone
260319223354+0100,240,2,24002,240-02-XXXX,240-02-XXXX,5G,Smartphone
260319222208+0100,240,7,24007,240-07-XXXX,240-07-XXXX,5G,Tablet
260323014344+0200,240,1,24001,240-01-XXXX,240-01-XXXX,4G,Smartphone
260308164610+0200,206,5,20605,234-33-XXXX,240-07-XXXX,4G,Smartphone
260313072834+0100,234,20,23420,234-20-XXXX,234-20-XXXX,5G,Tablet
260319034902-0700,310,120,23438,206-20-XXXX,310-120-XXXX,5G,IoT Device
260318070901-0500,310,120,23410,310-120-XXXX,206-10-XXXX,3G,Tablet
260313215443+0100,234,30,23430,234-15-XXXX,206-20-XXXX,5G,Tablet
260302203027+0000,234,33,20601,234-33-XXXX,234-33-XXXX,4G,Tablet
260325191239+0200,240,5,24024,310-410-XXXX,240-24-XXXX,5G,Smartphone
260312035136-0700,310,480,23433,240-24-XXXX,310-480-XXXX,5G,Smartphone
260325225217+0100,240,1,24001,234-15-XXXX,240-01-XXXX,3G,Smartphone
260304103400-0500,310,260,310260,234-10-XXXX,310-260-XXXX,5G,Smartphone
260227145424+0100,240,2,310120,310-260-XXXX,240-02-XXXX,5G,Tablet
260309031517+0000,234,38,23438,310-260-XXXX,234-38-XXXX,4G,IoT Device
260307064344-0700,310,410,24004,310-410-XXXX,310-410-XXXX,5G,IoT Device
260322205425+0200,240,8,310480,234-10-XXXX,310-120-XXXX,3G,Smartphone
260227192954+0000,234,20,20605,234-20-XXXX,234-20-XXXX,4G,IoT Device
260305152448+0100,234,15,23415,234-15-XXXX,234-15-XXXX,3G,Tablet
260301170014-0500,310,480,20620,206-20-XXXX,206-20-XXXX,5G,Smartphone
260226202241+0200,240,2,24004,240-02-XXXX,240-02-XXXX,5G,IoT Device
260225213124+0100,234,30,23430,206-05-XXXX,310-260-XXXX,4G,Smartphone
260228010322-0700,310,120,310120,234-15-XXXX,310-120-XXXX,5G,Smartphone
260304194022+0200,206,5,23430,206-05-XXXX,206-05-XXXX,5G,Tablet
260226151845-0600,310,480,310480,240-07-XXXX,310-480-XXXX,5G,Tablet
260311205419+0000,234,33,23433,310-260-XXXX,234-33-XXXX,4G,IoT Device
260325132950+0100,206,20,23430,206-20-XXXX,206-20-XXXX,5G,Smartphone
260311003759+0000,234,10,23410,206-20-XXXX,234-10-XXXX,4G,Tablet
260225224622+0000,234,20,310410,234-20-XXXX,234-20-XXXX,4G,Smartphone
260305034519+0100,240,24,310120,240-24-XXXX,240-24-XXXX,3G,Smartphone
260304111828+0200,206,1,20601,240-24-XXXX,310-410-XXXX,5G,Smartphone
260306051653+0100,240,4,24004,240-04-XXXX,240-04-XXXX,5G,Smartphone
260322111649-0800,310,480,23430,310-480-XXXX,310-410-XXXX,3G,Smartphone
260308064424-0600,310,410,20605,240-16-XXXX,206-05-XXXX,3G,Tablet
260313045909-0600,310,410,310410,240-01-XXXX,310-410-XXXX,5G,Smartphone
260226080302+0100,234,15,310480,234-15-XXXX,234-15-XXXX,3G,Tablet
260316160945+0100,234,20,23420,234-20-XXXX,234-20-XXXX,5G,Smartphone
260325020506+0000,234,30,24002,234-10-XXXX,234-30-XXXX,3G,Tablet
260322062329+0200,206,5,20605,206-05-XXXX,206-05-XXXX,5G,Smartphone
260322083058+0100,240,16,24016,240-16-XXXX,240-16-XXXX,5G,Smartphone
260226104233-0800,310,410,310410,310-410-XXXX,206-20-XXXX,4G,Smartphone
260306022511+0100,240,4,310260,240-04-XXXX,240-04-XXXX,4G,Smartphone
260321235508+0100,240,4,24004,310-410-XXXX,240-04-XXXX,3G,Tablet
260323101916+0100,234,38,23420,234-38-XXXX,234-15-XXXX,3G,Smartphone
260323142327+0100,206,1,20605,206-01-XXXX,206-01-XXXX,5G,Smartphone
260326111804+0200,206,5,20605,310-120-XXXX,206-05-XXXX,5G,Smartphone
260304110143+0200,240,16,24016,206-20-XXXX,240-16-XXXX,3G,IoT Device
260303093634-0800,310,260,310120,310-260-XXXX,240-08-XXXX,3G,Tablet
260225132324+0000,234,10,23420,206-10-XXXX,234-10-XXXX,5G,IoT Device
260315081712+0200,206,1,310260,206-01-XXXX,206-01-XXXX,5G,Smartphone
260317061831+0100,206,20,20620,206-20-XXXX,206-10-XXXX,4G,IoT Device
260319225606-0600,310,260,23438,310-410-XXXX,310-260-XXXX,5G,Smartphone
260313054716+0100,240,16,24016,234-38-XXXX,240-16-XXXX,5G,Tablet
260317055838-0700,310,260,24004,310-260-XXXX,310-260-XXXX,4G,Tablet
260321214411-0600,310,260,23410,310-260-XXXX,310-260-XXXX,4G,Smartphone
260322060842+0100,240,4,23420,240-04-XXXX,310-480-XXXX,4G,Tablet
260228194724+0100,240,1,24001,240-05-XXXX,240-01-XXXX,3G,Smartphone
260310100322-0500,310,480,310480,240-16-XXXX,206-01-XXXX,4G,Smartphone
260319200124+0000,234,15,23415,234-15-XXXX,310-260-XXXX,3G,Smartphone
260302195055+0200,206,20,20620,206-20-XXXX,234-30-XXXX,4G,IoT Device
260321080107-0700,310,120,310120,310-120-XXXX,310-410-XXXX,4G,Smartphone
260326022449+0100,206,1,20601,206-01-XXXX,206-01-XXXX,5G,IoT Device
260324051220+0000,234,20,23420,234-20-XXXX,206-05-XXXX,3G,Tablet
260225070551+0100,240,16,23438,240-04-XXXX,240-16-XXXX,5G,IoT Device
260228095030+0200,206,10,20610,234-20-XXXX,240-16-XXXX,5G,IoT Device
260302044213+0000,234,38,23438,234-38-XXXX,234-38-XXXX,3G,Smartphone
260227010111-0700,310,120,310120,310-120-XXXX,310-410-XXXX,4G,Tablet
260228214237+0100,240,7,310410,234-38-XXXX,240-07-XXXX,4G,Smartphone
260323121657+0100,240,2,20620,240-02-XXXX,240-16-XXXX,4G,Smartphone
260302200536+0200,240,2,24024,240-02-XXXX,240-02-XXXX,5G,Smartphone
260317120300+0200,206,10,20610,310-260-XXXX,206-10-XXXX,5G,Smartphone
260325051428+0200,240,2,24002,206-05-XXXX,240-02-XXXX,5G,Smartphone
260322164421+0100,206,1,20601,234-20-XXXX,206-01-XXXX,5G,Smartphone
260305071557-0600,310,410,310410,310-410-XXXX,310-410-XXXX,3G,IoT Device
260311224626+0000,234,20,23410,234-38-XXXX,310-260-XXXX,5G,Tablet
260323141752+0000,234,20,20610,234-20-XXXX,234-20-XXXX,4G,Smartphone
260324151207+0100,206,1,20620,206-10-XXXX,206-01-XXXX,4G,Tablet
260225054029+0000,234,20,23430,234-20-XXXX,234-20-XXXX,5G,Smartphone
260323113752+0100,234,38,23433,234-38-XXXX,206-01-XXXX,4G,Tablet
260326101120+0100,206,10,20610,206-05-XXXX,240-05-XXXX,5G,Smartphone
260324141148+0200,240,24,20620,206-20-XXXX,240-24-XXXX,4G,Tablet
260306094425+0200,206,1,20601,206-01-XXXX,206-01-XXXX,3G,Smartphone
260225220143+0200,206,20,23433,206-20-XXXX,240-08-XXXX,5G,IoT Device
260314203456-0500,310,410,310410,310-410-XXXX,234-33-XXXX,4G,Tablet
260322070732+0100,206,20,20620,310-480-XXXX,310-260-XXXX,3G,Smartphone
260304053444+0200,240,24,24024,310-480-XXXX,310-260-XXXX,3G,IoT Device
260321173211-0500,310,410,23415,310-410-XXXX,206-10-XXXX,4G,Smartphone
260325091852-0500,310,120,310120,240-07-XXXX,310-120-XXXX,4G,Smartphone
260320000640-0500,310,480,310480,240-07-XXXX,310-480-XXXX,4G,Tablet
260227153242+0000,234,30,24007,206-01-XXXX,234-33-XXXX,4G,Smartphone
260308094105+0200,240,5,310260,234-38-XXXX,240-05-XXXX,5G,Tablet
260320132756+0000,234,15,23415,206-01-XXXX,240-24-XXXX,5G,IoT Device
260226172429+0100,234,30,24005,234-30-XXXX,234-30-XXXX,5G,Smartphone
260227011945+0100,206,10,310480,206-01-XXXX,206-10-XXXX,4G,IoT Device
260305221801+0100,206,1,20601,310-120-XXXX,206-01-XXXX,3G,IoT Device
260315142503+0000,234,10,24005,240-02-XXXX,206-20-XXXX,3G,Smartphone
260310162458+0000,234,10,23410,234-10-XXXX,234-10-XXXX,5G,Smartphone
260323113056+0100,234,10,23410,234-33-XXXX,234-10-XXXX,4G,IoT Device
260316143725+0200,240,4,24004,234-20-XXXX,240-04-XXXX,3G,Smartphone
260310165343+0100,240,2,24002,310-480-XXXX,206-01-XXXX,4G,IoT Device
260228074330+0200,240,16,24016,206-01-XXXX,240-07-XXXX,5G,Smartphone
260314205018+0100,240,7,24007,240-07-XXXX,240-07-XXXX,5G,Smartphone
260316045143+0100,206,5,20605,206-05-XXXX,206-05-XXXX,3G,Smartphone
260311123403+0100,240,1,24001,240-01-XXXX,240-01-XXXX,5G,Smartphone
260304090148-0800,310,480,24024,310-480-XXXX,240-02-XXXX,3G,IoT Device
260228215325+0200,206,20,20620,240-04-XXXX,206-20-XXXX,5G,Smartphone
260306100056+0100,240,24,24016,234-30-XXXX,234-30-XXXX,5G,Smartphone
260301120541+0100,206,20,20610,240-08-XXXX,206-20-XXXX,4G,IoT Device
260305193134+0100,234,15,23415,234-30-XXXX,234-15-XXXX,3G,IoT Device
260226191344+0100,234,33,23433,234-33-XXXX,234-33-XXXX,3G,Smartphone
260309175039+0100,206,5,20605,240-08-XXXX,310-410-XXXX,3G,Tablet
260316070935-0500,310,410,310410,310-410-XXXX,310-410-XXXX,4G,Smartphone
260307075239-0500,310,480,310480,206-10-XXXX,310-480-XXXX,3G,IoT Device
260315014720+0200,206,10,24007,234-30-XXXX,206-10-XXXX,4G,Tablet
260315133316+0000,234,10,23410,240-16-XXXX,234-10-XXXX,3G,Smartphone
260228052702-0500,310,260,310120,310-260-XXXX,234-38-XXXX,3G,Tablet
260311230149+0200,240,24,24024,240-01-XXXX,240-24-XXXX,3G,Smartphone
260317210444-0700,310,120,24024,310-120-XXXX,310-120-XXXX,4G,Smartphone
260304060314+0200,206,10,20610,206-10-XXXX,206-10-XXXX,3G,Smartphone
260321071144+0100,240,1,24001,234-38-XXXX,240-01-XXXX,5G,Smartphone
260302143658+0200,206,20,20620,206-20-XXXX,310-410-XXXX,3G,IoT Device
260225090457+0200,206,10,20610,206-10-XXXX,234-20-XXXX,4G,Smartphone
260301082922+0100,240,7,20605,206-10-XXXX,240-07-XXXX,4G,Smartphone
260226093418+0100,234,33,310260,234-33-XXXX,234-33-XXXX,5G,Smartphone
260305143046+0100,240,7,24004,240-07-XXXX,240-08-XXXX,5G,Smartphone
260318153121+0000,234,33,23433,234-33-XXXX,206-01-XXXX,3G,Tablet
260302103036+0100,234,30,23430,234-15-XXXX,234-30-XXXX,4G,Tablet
260324093739-0800,310,260,310260,310-120-XXXX,310-260-XXXX,4G,Tablet
260308104704+0100,206,10,20620,234-20-XXXX,206-10-XXXX,5G,Smartphone
260307053546+0100,206,1,20601,206-10-XXXX,206-05-XXXX,5G,IoT Device
260304065205+0000,234,30,310410,234-30-XXXX,234-30-XXXX,4G,Smartphone
260325073548+0200,240,7,23420,240-07-XXXX,234-33-XXXX,5G,Tablet
260323102358+0100,240,8,24008,240-08-XXXX,240-01-XXXX,4G,Smartphone
260323133115+0000,234,20,20620,234-20-XXXX,206-01-XXXX,5G,Tablet
260302195814-0800,310,480,24016,310-480-XXXX,310-480-XXXX,3G,Smartphone
260306145307+0000,234,20,310260,234-20-XXXX,234-20-XXXX,5G,IoT Device
260324170524+0100,206,1,20605,206-01-XXXX,206-01-XXXX,5G,Smartphone
260322170913+0200,206,20,20610,234-33-XXXX,206-20-XXXX,4G,Tablet
260306215325+0100,206,20,20601,234-30-XXXX,206-20-XXXX,3G,Smartphone
260323062448+0100,240,24,24024,240-24-XXXX,240-08-XXXX,5G,Smartphone
260303083640-0600,310,410,23415,310-410-XXXX,310-410-XXXX,4G,Smartphone
260320192841+0200,240,1,24001,206-05-XXXX,240-01-XXXX,4G,Smartphone
260312080943-0500,310,260,310260,310-260-XXXX,310-260-XXXX,4G,Smartphone
260312005636-0500,310,410,310410,206-01-XXXX,310-410-XXXX,4G,Smartphone
260318105702+0100,234,30,23430,234-30-XXXX,234-30-XXXX,5G,Tablet
260318131341+0200,240,24,24024,206-05-XXXX,310-260-XXXX,5G,Tablet
260314122452+0100,234,33,23433,234-33-XXXX,234-33-XXXX,4G,Tablet
260303070838-0500,310,260,310260,310-260-XXXX,310-260-XXXX,5G,Smartphone
260322232629-0500,310,120,20605,310-120-XXXX,310-120-XXXX,5G,IoT Device
260309195836-0800,310,480,310480,310-410-XXXX,234-30-XXXX,5G,Smartphone
260325033110+0200,206,20,20620,206-20-XXXX,206-20-XXXX,5G,Smartphone
260301024041+0200,240,7,24016,240-07-XXXX,234-20-XXXX,5G,Smartphone
260312153040-0500,310,120,310120,240-04-XXXX,310-120-XXXX,3G,Smartphone
260311005633+0100,240,4,20610,240-04-XXXX,240-04-XXXX,3G,Smartphone
260310144720+0000,234,33,23433,234-33-XXXX,234-15-XXXX,3G,IoT Device
260321051212+0100,234,20,23420,240-08-XXXX,234-20-XXXX,3G,IoT Device
260225194526+0200,240,4,24004,206-01-XXXX,240-04-XXXX,5G,Tablet
260316103656+0100,206,1,20601,234-10-XXXX,206-01-XXXX,5G,Smartphone
260305220047+0200,206,10,20601,310-410-XXXX,206-20-XXXX,4G,IoT Device
260320154720-0600,310,410,20620,310-260-XXXX,310-410-XXXX,5G,IoT Device
260228152036-0500,310,260,310260,310-260-XXXX,310-260-XXXX,5G,IoT Device
260307021557-0800,310,410,310410,206-05-XXXX,310-410-XXXX,5G,Tablet
260306035455-0600,310,480,310480,310-480-XXXX,310-480-XXXX,4G,Tablet
260302191322+0200,206,10,20610,206-10-XXXX,206-10-XXXX,5G,Smartphone
260327004843-0500,310,480,310480,206-20-XXXX,206-01-XXXX,5G,IoT Device
260225080616+0100,206,10,20610,206-10-XXXX,206-20-XXXX,5G,IoT Device
260320134845+0200,206,5,24005,206-05-XXXX,206-05-XXXX,4G,Tablet
260321174201+0100,234,10,23410,234-10-XXXX,206-20-XXXX,4G,Tablet
260311054811-0500,310,120,310410,234-20-XXXX,240-08-XXXX,4G,IoT Device
260323010545+0100,206,10,310260,310-120-XXXX,310-480-XXXX,3G,Smartphone
260311073320+0100,234,15,23415,234-15-XXXX,234-15-XXXX,5G,IoT Device
260318181003+0100,240,2,20605,240-02-XXXX,206-01-XXXX,5G,Smartphone
260306112226+0200,240,2,24002,240-02-XXXX,234-15-XXXX,3G,Smartphone
260303085140+0100,240,1,24016,310-260-XXXX,240-01-XXXX,4G,Smartphone
260308074439+0100,206,20,20620,206-20-XXXX,240-04-XXXX,3G,Smartphone
260306055819+0200,240,24,310120,240-24-XXXX,240-24-XXXX,4G,Smartphone
260321092657+0100,240,16,24016,234-10-XXXX,310-480-XXXX,4G,Smartphone
260303201848-0700,310,260,23420,310-480-XXXX,310-260-XXXX,5G,Smartphone
260319231222+0000,234,30,23430,234-30-XXXX,234-30-XXXX,4G,Tablet
260306204415-0800,310,480,310480,310-480-XXXX,240-16-XXXX,4G,Smartphone
260324175414+0200,240,1,24001,240-01-XXXX,240-01-XXXX,3G,Smartphone
260314030327+0100,206,10,20610,206-10-XXXX,310-260-XXXX,3G,Tablet
260326114103+0200,206,10,20605,206-05-XXXX,206-10-XXXX,4G,Tablet
260226234951+0200,240,1,24001,240-01-XXXX,310-120-XXXX,4G,Smartphone
260228081047+0200,206,5,310260,206-05-XXXX,240-04-XXXX,4G,IoT Device
260316060233+0100,234,38,23438,240-04-XXXX,234-38-XXXX,3G,IoT Device
260228050356+0200,240,8,24008,240-08-XXXX,234-38-XXXX,5G,Smartphone
260321210119+0100,206,5,24005,206-05-XXXX,206-05-XXXX,4G,IoT Device
260302162242+0200,240,2,24002,310-480-XXXX,240-05-XXXX,5G,Smartphone
260305141832-0700,310,480,310480,310-480-XXXX,240-16-XXXX,4G,IoT Device
260310171905+0100,234,33,20605,234-33-XXXX,206-05-XXXX,3G,Smartphone
260302054029-0700,310,410,310120,310-410-XXXX,310-410-XXXX,3G,IoT Device
260308193321+0100,234,38,24004,234-38-XXXX,234-38-XXXX,4G,Smartphone
260313041223+0100,234,20,24004,240-08-XXXX,234-20-XXXX,4G,Smartphone
260308180206+0200,240,4,23415,240-08-XXXX,240-04-XXXX,5G,IoT Device
260228233041+0000,234,30,23430,234-30-XXXX,234-30-XXXX,4G,Tablet
260321145043+0100,206,1,310480,206-01-XXXX,234-15-XXXX,5G,Smartphone
260315043751+0200,240,16,24005,310-480-XXXX,240-16-XXXX,4G,Smartphone
260312034432+0200,240,8,24008,240-08-XXXX,310-260-XXXX,4G,Smartphone
260303031110+0100,206,10,20610,206-10-XXXX,234-10-XXXX,5G,Smartphone
260227000107+0100,240,16,24016,240-16-XXXX,234-20-XXXX,4G,Smartphone
260312203437+0100,240,2,24002,234-20-XXXX,240-02-XXXX,3G,Tablet
260310211827+0100,206,1,20601,206-01-XXXX,240-24-XXXX,5G,IoT Device
260305171524+0000,234,33,24002,234-33-XXXX,234-33-XXXX,4G,Smartphone
260307113835-0700,310,480,24004,310-480-XXXX,310-480-XXXX,3G,Smartphone
260308193243+0200,206,1,20601,206-01-XXXX,206-01-XXXX,3G,Tablet
260309124753+0200,240,8,310120,240-08-XXXX,310-120-XXXX,5G,Smartphone
260310193547+0200,206,5,20605,206-05-XXXX,206-05-XXXX,4G,IoT Device
260318005346+0200,240,16,24001,240-16-XXXX,240-16-XXXX,5G,Tablet
260304063227+0000,234,30,23430,234-30-XXXX,234-30-XXXX,4G,IoT Device
260323132401-0600,310,120,310120,240-24-XXXX,234-20-XXXX,5G,Smartphone
260318003307+0200,206,5,24024,310-260-XXXX,310-260-XXXX,4G,Smartphone
260324081501+0200,240,8,310480,240-08-XXXX,240-08-XXXX,3G,Smartphone
260326223517+0100,240,7,310480,240-07-XXXX,240-07-XXXX,3G,Smartphone
260312050728+0200,206,1,23433,240-07-XXXX,234-15-XXXX,5G,Smartphone
260310143803+0200,240,1,24005,240-01-XXXX,240-01-XXXX,3G,Smartphone
260310224315-0700,310,480,310480,240-07-XXXX,310-480-XXXX,5G,Smartphone
260308122332-0600,310,120,310120,310-120-XXXX,310-120-XXXX,4G,Smartphone
260308233356-0700,310,480,310410,234-20-XXXX,310-480-XXXX,3G,IoT Device
260318083043+0100,240,1,24024,240-16-XXXX,234-33-XXXX,4G,Smartphone
260311145912+0000,234,15,310260,310-480-XXXX,310-410-XXXX,5G,IoT Device
260318114420+0100,240,1,24001,240-01-XXXX,240-01-XXXX,5G,Tablet
260321164002+0000,234,15,23415,240-07-XXXX,234-33-XXXX,3G,Smartphone
260322054038-0600,310,120,310120,234-15-XXXX,310-120-XXXX,5G,Smartphone
260305214439-0500,310,260,310260,234-15-XXXX,310-260-XXXX,3G,Smartphone
260302031448-0800,310,260,310260,310-260-XXXX,310-260-XXXX,3G,Smartphone
260317094034+0100,206,1,20601,206-01-XXXX,206-10-XXXX,3G,IoT Device
260302100438+0200,206,1,20601,310-410-XXXX,206-01-XXXX,5G,Smartphone
260310081431+0200,206,20,20620,206-20-XXXX,206-20-XXXX,3G,Smartphone
260308191219+0200,206,5,20605,234-30-XXXX,206-05-XXXX,5G,Smartphone
260315004005-0500,310,120,20605,206-10-XXXX,310-120-XXXX,3G,IoT Device
260320021657+0100,240,16,24016,240-16-XXXX,240-16-XXXX,5G,Smartphone
260324081553+0200,240,1,24001,240-01-XXXX,240-01-XXXX,4G,IoT Device
260309173418-0700,310,120,310120,310-120-XXXX,310-120-XXXX,4G,Tablet
260321164421+0100,234,15,23415,206-10-XXXX,310-260-XXXX,4G,Tablet
260303164608-0700,310,410,310410,234-38-XXXX,310-410-XXXX,5G,IoT Device
260318191454+0100,234,20,310260,240-02-XXXX,234-20-XXXX,5G,IoT Device
260321131235-0800,310,260,310260,310-260-XXXX,310-260-XXXX,5G,Smartphone
260315194330-0500,310,260,310260,310-480-XXXX,310-260-XXXX,3G,Tablet
260325055906+0100,234,20,23420,206-05-XXXX,234-20-XXXX,5G,Tablet
260228061151+0100,240,24,310120,206-10-XXXX,240-24-XXXX,4G,Smartphone
260309033002+0100,234,30,20620,234-30-XXXX,234-30-XXXX,5G,Smartphone
