Device_ID,Device_Type,LAI,RAI,Network_Type
D2459,IoT Device,240-50-1137,240-50-1137-25,3G
D2460,IoT Device,240-43-6708,240-43-6708-93,4G
D2461,IoT Device,240-32-6892,240-32-6892-35,4G
D2462,Smartphone,240-85-5995,240-85-5995-11,4G
D2463,Tablet,240-26-7829,240-26-7829-31,5G
D2464,IoT Device,240-42-4694,240-42-4694-31,4G
D2465,Tablet,240-78-7077,240-78-7077-75,5G
D2466,IoT Device,240-18-5187,240-18-5187-59,4G
D2467,Smartphone,240-61-1825,240-61-1825-14,3G
D2468,Tablet,240-27-9843,240-27-9843-87,5G
D2469,Smartphone,240-32-4252,240-32-4252-55,4G
D2470,Smartphone,240-85-2487,240-85-2487-27,3G
D2471,IoT Device,240-72-4632,240-72-4632-31,4G
D2472,IoT Device,240-25-1986,240-25-1986-80,3G
D2473,Smartphone,240-05-7351,240-05-7351-55,5G
D2474,Tablet,240-88-8557,240-88-8557-90,5G
D2475,IoT Device,240-76-6053,240-76-6053-59,4G
D2476,Smartphone,240-10-5732,240-10-5732-21,4G
D2477,Tablet,240-12-7708,240-12-7708-73,5G
D2478,IoT Device,240-21-2346,240-21-2346-83,3G
D2479,Smartphone,240-55-2366,240-55-2366-47,3G
D2480,Smartphone,240-95-5814,240-95-5814-44,4G
D2481,IoT Device,240-86-9785,240-86-9785-11,5G
D2482,Tablet,240-11-4804,240-11-4804-22,4G
D2483,Tablet,240-57-5996,240-57-5996-62,4G
D2484,Smartphone,240-08-2367,240-08-2367-89,3G
D2485,IoT Device,240-05-9403,240-05-9403-24,5G
D2486,Smartphone,240-58-1140,240-58-1140-29,3G
D2487,IoT Device,240-96-8128,240-96-8128-14,5G
D2488,IoT Device,240-84-4959,240-84-4959-33,4G
D2489,Smartphone,240-64-6082,240-64-6082-71,4G
D2490,Tablet,240-16-3736,240-16-3736-37,4G
D2491,Smartphone,240-65-9005,240-65-9005-32,5G
D2492,IoT Device,240-90-4381,240-90-4381-36,4G
D2493,Tablet,240-83-4481,240-83-4481-97,4G
D2494,Tablet,240-78-9947,240-78-9947-42,5G
D2495,Tablet,240-88-5048,240-88-5048-50,4G
D2496,IoT Device,240-66-1339,240-66-1339-87,3G
D2497,Smartphone,240-43-6210,240-43-6210-71,4G
D2498,Smartphone,240-66-7816,240-66-7816-81,5G
D2499,Smartphone,240-72-7203,240-72-7203-74,5G
D2500,IoT Device,240-16-2139,240-16-2139-58,3G
D2501,IoT Device,240-73-4331,240-73-4331-51,4G
D2502,Smartphone,240-35-3525,240-35-3525-37,4G
D2503,IoT Device,240-97-5218,240-97-5218-14,4G
D2504,IoT Device,240-07-2137,240-07-2137-30,3G
D2505,IoT Device,240-96-6356,240-96-6356-74,4G
D2506,Smartphone,240-95-8202,240-95-8202-82,5G
D2507,Tablet,240-45-9226,240-45-9226-90,5G
D2508,Tablet,240-98-8691,240-98-8691-73,5G
D2509,Tablet,240-56-6168,240-56-6168-78,4G
D2510,Tablet,240-86-4921,240-86-4921-13,4G
D2511,Smartphone,240-20-8267,240-20-8267-26,5G
D2512,IoT Device,240-28-6394,240-28-6394-73,4G
D2513,Smartphone,240-03-5915,240-03-5915-98,4G
D2514,Smartphone,240-44-6085,240-44-6085-60,4G
D2515,Tablet,240-72-1889,240-72-1889-64,3G
D2516,IoT Device,240-60-5936,240-60-5936-65,4G
D2517,IoT Device,240-57-4928,240-57-4928-15,4G
D2518,IoT Device,240-11-3461,240-11-3461-33,3G
D2519,Smartphone,240-80-8452,240-80-8452-22,5G
D2520,IoT Device,240-91-4267,240-91-4267-27,4G
D2521,IoT Device,240-91-2595,240-91-2595-45,3G
D2522,Smartphone,240-77-7128,240-77-7128-32,5G
D2523,Tablet,240-72-2926,240-72-2926-74,3G
D2524,Smartphone,240-98-6123,240-98-6123-45,4G
D2525,IoT Device,240-03-4250,240-03-4250-96,4G
D2526,Smartphone,240-62-7322,240-62-7322-49,5G
D2527,Smartphone,240-38-7665,240-38-7665-52,5G
D2528,Smartphone,240-08-1994,240-08-1994-65,3G
D2529,Tablet,240-45-7677,240-45-7677-66,5G
D2530,Tablet,240-43-1251,240-43-1251-29,3G
D2531,Tablet,240-55-3453,240-55-3453-90,3G
D2532,Tablet,240-08-6507,240-08-6507-60,4G
D2533,IoT Device,240-20-8998,240-20-8998-17,5G
D2534,Smartphone,240-39-7927,240-39-7927-32,5G
D2535,Smartphone,240-49-8897,240-49-8897-16,5G
D2536,IoT Device,240-02-5694,240-02-5694-75,4G
D2537,Tablet,240-63-5617,240-63-5617-91,4G
D2538,IoT Device,240-58-1202,240-58-1202-72,3G
D2539,Tablet,240-38-4180,240-38-4180-20,4G
D2540,IoT Device,240-66-4341,240-66-4341-40,4G
D2541,Tablet,240-34-4733,240-34-4733-57,4G
D2542,Tablet,240-59-8153,240-59-8153-99,5G
D2543,Smartphone,240-56-5390,240-56-5390-90,4G
D2544,Smartphone,240-31-6826,240-31-6826-28,4G
D2545,Tablet,240-52-2580,240-52-2580-58,3G
D2546,Smartphone,240-61-9958,240-61-9958-44,5G
D2547,Tablet,240-58-3972,240-58-3972-96,4G
D2548,Tablet,240-35-6619,240-35-6619-18,4G
D2549,Tablet,240-86-5147,240-86-5147-38,4G
D2550,Smartphone,240-46-4020,240-46-4020-65,4G
D2551,Smartphone,240-46-5498,240-46-5498-61,4G
D2552,Smartphone,240-48-4156,240-48-4156-56,4G
D2553,Tablet,240-49-5614,240-49-5614-33,4G
D2554,Tablet,240-06-5921,240-06-5921-43,4G
D2555,Tablet,240-51-9486,240-51-9486-51,5G
D2556,IoT Device,240-29-3380,240-29-3380-82,3G
D2557,IoT Device,240-66-7038,240-66-7038-60,5G
D2558,IoT Device,240-19-3658,240-19-3658-32,4G
D2559,IoT Device,240-37-4695,240-37-4695-70,4G
D2560,IoT Device,240-34-4440,240-34-4440-35,4G
D2561,Tablet,240-30-1598,240-30-1598-96,3G
D2562,IoT Device,240-11-7006,240-11-7006-60,5G
D2563,Tablet,240-16-3962,240-16-3962-74,4G
D2564,Tablet,240-91-2397,240-91-2397-14,3G
D2565,Smartphone,240-70-2635,240-70-2635-93,3G
D2566,Tablet,240-74-2690,240-74-2690-72,3G
D2567,Smartphone,240-98-5545,240-98-5545-22,4G
D2568,Tablet,240-26-9827,240-26-9827-22,5G
D2569,Tablet,240-72-5012,240-72-5012-10,4G
D2570,IoT Device,240-47-2732,240-47-2732-17,3G
D2571,Tablet,240-83-9460,240-83-9460-17,5G
D2572,Smartphone,240-68-5473,240-68-5473-82,4G
D2573,Tablet,240-89-5375,240-89-5375-95,4G
D2574,Smartphone,240-94-5713,240-94-5713-19,4G
D2575,Smartphone,240-37-5598,240-37-5598-13,4G
D2576,Tablet,240-39-6399,240-39-6399-36,4G
D2577,Tablet,240-14-7362,240-14-7362-38,5G
D2578,Tablet,240-05-6213,240-05-6213-31,4G
D2579,IoT Device,240-52-7059,240-52-7059-92,5G
D2580,Smartphone,240-96-6594,240-96-6594-86,4G
D2581,Smartphone,240-20-3586,240-20-3586-10,4G
D2582,Tablet,240-11-7012,240-11-7012-96,5G
D2583,IoT Device,240-31-3868,240-31-3868-60,4G
D2584,Tablet,240-78-2003,240-78-2003-43,3G
D2585,Smartphone,240-74-7171,240-74-7171-87,5G
D2586,IoT Device,240-76-3267,240-76-3267-30,3G
D2587,IoT Device,240-46-5702,240-46-5702-72,4G
D2588,IoT Device,240-99-9763,240-99-9763-10,5G
D2589,Smartphone,240-90-7197,240-90-7197-55,5G
D2590,Smartphone,240-37-2037,240-37-2037-44,3G
D2591,Smartphone,240-78-7369,240-78-7369-69,5G
D2592,Smartphone,240-18-2358,240-18-2358-36,3G
D2593,IoT Device,240-88-9245,240-88-9245-57,5G
D2594,IoT Device,240-56-3398,240-56-3398-21,3G
D2595,IoT Device,240-19-5432,240-19-5432-85,4G
D2596,Tablet,240-47-7320,240-47-7320-81,5G
D2597,Tablet,240-01-4915,240-01-4915-64,4G
D2598,Tablet,240-34-3443,240-34-3443-64,3G
D2599,Smartphone,240-90-4058,240-90-4058-77,4G
D2600,Smartphone,240-60-7152,240-60-7152-95,5G
D2601,IoT Device,240-43-4670,240-43-4670-53,4G
D2602,Smartphone,240-04-5351,240-04-5351-63,4G
D2603,Smartphone,240-18-4112,240-18-4112-27,4G
D2604,IoT Device,240-33-8373,240-33-8373-90,5G
D2605,Smartphone,240-49-6842,240-49-6842-10,4G
D2606,Tablet,240-61-7572,240-61-7572-83,5G
D2607,Tablet,240-26-3225,240-26-3225-79,3G
D2608,Smartphone,240-87-1963,240-87-1963-50,3G
D2609,IoT Device,240-39-4782,240-39-4782-33,4G
D2610,IoT Device,240-84-9683,240-84-9683-75,5G
D2611,IoT Device,240-48-7569,240-48-7569-72,5G
D2612,IoT Device,240-83-8556,240-83-8556-73,5G
D2613,IoT Device,240-39-8920,240-39-8920-40,5G
D2614,IoT Device,240-20-9716,240-20-9716-79,5G
D2615,Smartphone,240-81-8368,240-81-8368-22,5G
D2616,Smartphone,240-50-3123,240-50-3123-48,3G
D2617,Tablet,240-45-6575,240-45-6575-88,4G
D2618,Smartphone,240-49-9601,240-49-9601-86,5G
D2619,IoT Device,240-61-7918,240-61-7918-10,5G
D2620,Smartphone,240-97-4289,240-97-4289-51,4G
D2621,Tablet,240-73-3845,240-73-3845-41,4G
D2622,Tablet,240-54-5642,240-54-5642-52,4G
D2623,IoT Device,240-04-1754,240-04-1754-15,3G
D2624,Smartphone,240-25-3559,240-25-3559-34,4G
D2625,Smartphone,240-47-3262,240-47-3262-18,3G
D2626,Smartphone,240-01-2778,240-01-2778-16,3G
D2627,IoT Device,240-95-5979,240-95-5979-35,4G
D2628,Smartphone,240-08-8392,240-08-8392-62,5G
D2629,Tablet,240-61-3780,240-61-3780-23,4G
D2630,Tablet,240-11-1779,240-11-1779-65,3G
D2631,Tablet,240-32-3522,240-32-3522-75,4G
D2632,Tablet,240-88-4990,240-88-4990-18,4G
D2633,Tablet,240-96-3524,240-96-3524-20,4G
D2634,Smartphone,240-40-1235,240-40-1235-21,3G
D2635,IoT Device,240-90-3742,240-90-3742-37,4G
D2636,IoT Device,240-61-2220,240-61-2220-91,3G
D2637,Tablet,240-01-9216,240-01-9216-75,5G
D2638,Tablet,240-36-4914,240-36-4914-63,4G
D2639,Smartphone,240-91-8274,240-91-8274-35,5G
D2640,Tablet,240-91-2897,240-91-2897-52,3G
D2641,Tablet,240-06-1376,240-06-1376-46,3G
D2642,Tablet,240-94-9797,240-94-9797-76,5G
D2643,Tablet,240-20-7758,240-20-7758-95,5G
D2644,Smartphone,240-66-2480,240-66-2480-56,3G
D2645,Tablet,240-10-7224,240-10-7224-45,5G
D2646,IoT Device,240-29-8114,240-29-8114-33,5G
D2647,IoT Device,240-08-2187,240-08-2187-91,3G
D2648,Smartphone,240-77-3503,240-77-3503-67,4G
D2649,Smartphone,240-33-1862,240-33-1862-48,3G
D2650,IoT Device,240-23-4561,240-23-4561-93,4G
D2651,Tablet,240-35-5802,240-35-5802-90,4G
D2652,Smartphone,240-39-3799,240-39-3799-96,4G
D2653,IoT Device,240-56-4440,240-56-4440-26,4G
D2654,Tablet,240-23-6162,240-23-6162-61,4G
D2655,Tablet,240-96-4075,240-96-4075-28,4G
D2656,Tablet,240-75-7772,240-75-7772-17,5G
D2657,Smartphone,240-43-9770,240-43-9770-80,5G
D2658,IoT Device,240-01-5048,240-01-5048-50,4G
D2659,Smartphone,240-36-5719,240-36-5719-72,4G
D2660,IoT Device,240-40-5758,240-40-5758-97,4G
D2661,Smartphone,240-26-1563,240-26-1563-38,3G
D2662,Smartphone,240-83-8228,240-83-8228-53,5G
D2663,Smartphone,240-86-6470,240-86-6470-50,4G
D2664,Tablet,240-47-5120,240-47-5120-33,4G
D2665,Smartphone,240-69-5468,240-69-5468-27,4G
D2666,Tablet,240-73-6204,240-73-6204-85,4G
D2667,IoT Device,240-29-8695,240-29-8695-65,5G
D2668,IoT Device,240-27-8316,240-27-8316-85,5G
D2669,Tablet,240-11-7328,240-11-7328-38,5G
D2670,Tablet,240-21-7164,240-21-7164-84,5G
D2671,Smartphone,240-78-6260,240-78-6260-24,4G
D2672,IoT Device,240-13-4413,240-13-4413-90,4G
D2673,IoT Device,240-82-8178,240-82-8178-73,5G
D2674,Smartphone,240-12-1611,240-12-1611-64,3G
D2675,IoT Device,240-13-6576,240-13-6576-71,4G
D2676,Smartphone,240-37-6437,240-37-6437-19,4G
D2677,Tablet,240-20-2206,240-20-2206-91,3G
D2678,IoT Device,240-96-4556,240-96-4556-86,4G
D2679,Tablet,240-28-8362,240-28-8362-51,5G
D2680,Smartphone,240-21-8004,240-21-8004-87,5G
D2681,Tablet,240-19-6589,240-19-6589-44,4G
D2682,Smartphone,240-75-6920,240-75-6920-14,4G
D2683,Tablet,240-13-4511,240-13-4511-73,4G
D2684,Smartphone,240-44-5473,240-44-5473-77,4G
D2685,IoT Device,240-25-5424,240-25-5424-83,4G
D2686,IoT Device,240-87-3166,240-87-3166-11,3G
D2687,IoT Device,240-18-2054,240-18-2054-16,3G
D2688,IoT Device,240-96-3929,240-96-3929-16,4G
D2689,Tablet,240-26-1300,240-26-1300-86,3G
D2690,IoT Device,240-87-7526,240-87-7526-10,5G
D2691,Tablet,240-39-4447,240-39-4447-67,4G
D2692,IoT Device,240-28-3057,240-28-3057-32,3G
D2693,Tablet,240-40-2687,240-40-2687-90,3G
D2694,IoT Device,240-92-5605,240-92-5605-46,4G
D2695,IoT Device,240-76-1611,240-76-1611-61,3G
D2696,Smartphone,240-68-9776,240-68-9776-94,5G
D2697,Tablet,240-09-4630,240-09-4630-75,4G
D2698,Smartphone,240-68-6793,240-68-6793-28,4G
D2699,IoT Device,240-14-1862,240-14-1862-36,3G
D2700,IoT Device,240-55-9165,240-55-9165-64,5G
D2701,Smartphone,240-04-8368,240-04-8368-28,5G
D2702,IoT Device,240-04-5988,240-04-5988-29,4G
D2703,IoT Device,240-68-6507,240-68-6507-27,4G
D2704,Tablet,240-28-7978,240-28-7978-52,5G
D2705,IoT Device,240-39-9591,240-39-9591-44,5G
D2706,Smartphone,240-23-8594,240-23-8594-91,5G
D2707,IoT Device,240-55-6186,240-55-6186-21,4G
D2708,Tablet,240-84-7194,240-84-7194-95,5G
D2709,Smartphone,240-79-8698,240-79-8698-96,5G
D2710,IoT Device,240-04-9827,240-04-9827-47,5G
D2711,Tablet,240-57-2444,240-57-2444-44,3G
D2712,IoT Device,240-85-8201,240-85-8201-78,5G
D2713,Smartphone,240-13-3037,240-13-3037-34,3G
D2714,IoT Device,240-69-1896,240-69-1896-27,3G
D2715,Tablet,240-52-2240,240-52-2240-28,3G
D2716,Smartphone,240-80-8563,240-80-8563-56,5G
D2717,Tablet,240-85-4410,240-85-4410-73,4G
D2718,Tablet,240-34-2926,240-34-2926-53,3G
D2719,Smartphone,240-07-3029,240-07-3029-60,3G
D2720,Tablet,240-12-4235,240-12-4235-23,4G
D2721,Tablet,240-32-4507,240-32-4507-87,4G
D2722,Tablet,240-81-4930,240-81-4930-29,4G
D2723,Tablet,240-52-7589,240-52-7589-47,5G
D2724,Tablet,240-27-8821,240-27-8821-14,5G
D2725,Smartphone,240-26-7342,240-26-7342-98,5G
D2726,IoT Device,240-97-4059,240-97-4059-67,4G
D2727,Smartphone,240-28-4303,240-28-4303-65,4G
D2728,Smartphone,240-63-6468,240-63-6468-73,4G
D2729,IoT Device,240-20-8346,240-20-8346-27,5G
D2730,Tablet,240-16-4111,240-16-4111-76,4G
D2731,Tablet,240-28-7811,240-28-7811-30,5G
D2732,IoT Device,240-49-3348,240-49-3348-20,3G
D2733,Tablet,240-81-6617,240-81-6617-20,4G
D2734,Tablet,240-52-2647,240-52-2647-17,3G
D2735,Smartphone,240-83-9422,240-83-9422-69,5G
D2736,Smartphone,240-62-1183,240-62-1183-98,3G
D2737,IoT Device,240-41-6331,240-41-6331-97,4G
D2738,Smartphone,240-28-5794,240-28-5794-80,4G
D2739,Smartphone,240-84-4625,240-84-4625-77,4G
D2740,IoT Device,240-82-7452,240-82-7452-44,5G
D2741,Smartphone,240-35-4515,240-35-4515-10,4G
D2742,Smartphone,240-04-3058,240-04-3058-33,3G
D2743,Smartphone,240-12-9326,240-12-9326-91,5G
D2744,Smartphone,240-56-3502,240-56-3502-92,4G
D2745,Smartphone,240-03-8072,240-03-8072-95,5G
D2746,IoT Device,240-32-6480,240-32-6480-46,4G
D2747,Smartphone,240-77-1901,240-77-1901-38,3G
D2748,Smartphone,240-55-7520,240-55-7520-42,5G
D2749,Smartphone,240-56-6583,240-56-6583-74,4G
D2750,Smartphone,240-84-2637,240-84-2637-59,3G
D2751,IoT Device,240-84-7432,240-84-7432-18,5G
D2752,IoT Device,240-81-3199,240-81-3199-40,3G
D2753,IoT Device,240-40-6232,240-40-6232-96,4G
D2754,Tablet,240-61-2637,240-61-2637-12,3G
D2755,IoT Device,240-89-8448,240-89-8448-31,5G
D2756,IoT Device,240-65-1615,240-65-1615-33,3G
D2757,Smartphone,240-25-9699,240-25-9699-65,5G
D2758,Tablet,240-89-3466,240-89-3466-15,3G
D2759,Smartphone,240-85-6491,240-85-6491-90,4G
D2760,Smartphone,240-71-8324,240-71-8324-80,5G
D2761,Smartphone,240-02-2038,240-02-2038-60,3G
D2762,IoT Device,240-57-8497,240-57-8497-38,5G
D2763,Smartphone,240-73-6941,240-73-6941-61,4G
D2764,Smartphone,240-27-8513,240-27-8513-48,5G
D2765,Smartphone,240-44-2395,240-44-2395-42,3G
D2766,Smartphone,240-70-5258,240-70-5258-57,4G
D2767,IoT Device,240-99-7768,240-99-7768-82,5G
D2768,Tablet,240-83-8945,240-83-8945-79,5G
D2769,IoT Device,240-46-1294,240-46-1294-45,3G
D2770,Smartphone,240-79-2593,240-79-2593-86,3G
D2771,Tablet,240-80-9157,240-80-9157-31,5G
D2772,Tablet,240-44-2243,240-44-2243-23,3G
D2773,Smartphone,240-96-5690,240-96-5690-89,4G
D2774,Smartphone,240-03-1234,240-03-1234-48,3G
D2775,Smartphone,240-62-8341,240-62-8341-49,5G
D2776,Tablet,240-75-6004,240-75-6004-44,4G
D2777,IoT Device,240-73-2213,240-73-2213-70,3G
D2778,Tablet,240-74-7962,240-74-7962-77,5G
D2779,Tablet,240-61-8194,240-61-8194-43,5G
D2780,Smartphone,240-42-8326,240-42-8326-66,5G
D2781,IoT Device,240-60-7704,240-60-7704-32,5G
D2782,Smartphone,240-44-1981,240-44-1981-72,3G
D2783,Tablet,240-58-3590,240-58-3590-52,4G
D2784,IoT Device,240-38-1392,240-38-1392-47,3G
D2785,IoT Device,240-30-2786,240-30-2786-61,3G
D2786,IoT Device,240-61-4622,240-61-4622-85,4G
D2787,IoT Device,240-86-2454,240-86-2454-29,3G
D2788,IoT Device,240-32-7525,240-32-7525-18,5G
D2789,Tablet,240-75-7020,240-75-7020-18,5G
D2790,IoT Device,240-81-8363,240-81-8363-43,5G
D2791,IoT Device,240-94-6232,240-94-6232-50,4G
D2792,Smartphone,240-87-2572,240-87-2572-99,3G
D2793,Tablet,240-87-5912,240-87-5912-48,4G
D2794,IoT Device,240-43-3718,240-43-3718-36,4G
D2795,Smartphone,240-87-5242,240-87-5242-14,4G
D2796,Tablet,240-09-8312,240-09-8312-90,5G
D2797,Smartphone,240-11-9625,240-11-9625-67,5G
D2798,Smartphone,240-03-3480,240-03-3480-99,3G
D2799,Smartphone,240-96-8067,240-96-8067-28,5G
D2800,Tablet,240-16-7788,240-16-7788-65,5G
D2801,Smartphone,240-72-8003,240-72-8003-75,5G
D2802,IoT Device,240-52-5329,240-52-5329-78,4G
D2803,Smartphone,240-08-5355,240-08-5355-37,4G
D2804,Smartphone,240-33-5128,240-33-5128-21,4G
D2805,IoT Device,240-73-9434,240-73-9434-79,5G
D2806,Smartphone,240-87-8258,240-87-8258-18,5G
D2807,Smartphone,240-20-6360,240-20-6360-89,4G
D2808,IoT Device,240-24-3472,240-24-3472-13,3G
D2809,IoT Device,240-46-8725,240-46-8725-45,5G
D2810,IoT Device,240-15-8085,240-15-8085-23,5G
D2811,Smartphone,240-88-4282,240-88-4282-32,4G
D2812,IoT Device,240-07-3720,240-07-3720-26,4G
D2813,Smartphone,240-70-8642,240-70-8642-71,5G
D2814,Smartphone,240-17-8947,240-17-8947-76,5G
D2815,Smartphone,240-40-8290,240-40-8290-62,5G
D2816,IoT Device,240-79-7829,240-79-7829-29,5G
D2817,IoT Device,240-44-5016,240-44-5016-50,4G
D2818,IoT Device,240-93-8987,240-93-8987-41,5G
D2819,IoT Device,240-22-9014,240-22-9014-40,5G
D2820,Tablet,240-80-9523,240-80-9523-45,5G
D2821,Smartphone,240-34-3370,240-34-3370-18,3G
D2822,Tablet,240-43-3099,240-43-3099-57,3G
D2823,IoT Device,240-40-8467,240-40-8467-82,5G
D2824,Tablet,240-63-7918,240-63-7918-91,5G
D2825,Tablet,240-90-1522,240-90-1522-34,3G
D2826,Smartphone,240-56-5717,240-56-5717-41,4G
D2827,Smartphone,240-31-5330,240-31-5330-30,4G
D2828,Tablet,240-83-8969,240-83-8969-18,5G
D2829,IoT Device,240-17-1764,240-17-1764-56,3G
D2830,Smartphone,240-14-2521,240-14-2521-43,3G
D2831,Tablet,240-79-6633,240-79-6633-64,4G
D2832,Smartphone,240-65-6176,240-65-6176-35,4G
D2833,Smartphone,240-07-1246,240-07-1246-63,3G
D2834,IoT Device,240-08-4522,240-08-4522-74,4G
D2835,Tablet,240-38-9797,240-38-9797-81,5G
D2836,Tablet,240-39-7952,240-39-7952-25,5G
D2837,IoT Device,240-53-1411,240-53-1411-95,3G
D2838,IoT Device,240-32-1562,240-32-1562-25,3G
D2839,Tablet,240-96-9649,240-96-9649-21,5G
D2840,IoT Device,240-20-1885,240-20-1885-59,3G
D2841,IoT Device,240-20-1195,240-20-1195-49,3G
D2842,IoT Device,240-50-1943,240-50-1943-99,3G
D2843,Tablet,240-09-3844,240-09-3844-28,4G
D2844,IoT Device,240-85-4425,240-85-4425-67,4G
D2845,Tablet,240-97-8350,240-97-8350-71,5G
D2846,Smartphone,240-20-4800,240-20-4800-99,4G
D2847,Tablet,240-58-4501,240-58-4501-57,4G
D2848,IoT Device,240-03-5396,240-03-5396-53,4G
D2849,IoT Device,240-59-7195,240-59-7195-99,5G
D2850,Smartphone,240-81-1621,240-81-1621-47,3G
D2851,IoT Device,240-52-5670,240-52-5670-57,4G
D2852,Tablet,240-22-5090,240-22-5090-26,4G
D2853,IoT Device,240-20-6398,240-20-6398-90,4G
D2854,IoT Device,240-31-3149,240-31-3149-30,3G
D2855,Smartphone,240-15-5340,240-15-5340-18,4G
D2856,IoT Device,240-50-3129,240-50-3129-12,3G
D2857,Tablet,240-92-1270,240-92-1270-20,3G
D2858,Smartphone,240-42-5799,240-42-5799-93,4G
D2859,Smartphone,240-14-7200,240-14-7200-89,5G
D2860,Smartphone,240-35-9648,240-35-9648-66,5G
D2861,Tablet,240-82-9954,240-82-9954-42,5G
D2862,Tablet,240-27-2173,240-27-2173-17,3G
D2863,Smartphone,240-87-1075,240-87-1075-59,3G
D2864,IoT Device,240-72-1807,240-72-1807-81,3G
D2865,Smartphone,240-29-1577,240-29-1577-83,3G
D2866,IoT Device,240-14-3524,240-14-3524-22,4G
D2867,IoT Device,240-43-9231,240-43-9231-10,5G
D2868,Smartphone,240-67-9103,240-67-9103-26,5G
D2869,Tablet,240-25-9526,240-25-9526-76,5G
D2870,Tablet,240-94-9459,240-94-9459-94,5G
D2871,IoT Device,240-89-7387,240-89-7387-70,5G
D2872,IoT Device,240-41-3047,240-41-3047-12,3G
D2873,IoT Device,240-44-2650,240-44-2650-72,3G
D2874,IoT Device,240-88-1743,240-88-1743-96,3G
D2875,Smartphone,240-31-8031,240-31-8031-70,5G
D2876,IoT Device,240-07-4788,240-07-4788-65,4G
D2877,Smartphone,240-69-9701,240-69-9701-24,5G
D2878,Smartphone,240-64-2782,240-64-2782-78,3G
D2879,IoT Device,240-40-3191,240-40-3191-76,3G
D2880,Tablet,240-01-6840,240-01-6840-44,4G
D2881,Smartphone,240-58-8797,240-58-8797-79,5G
D2882,Tablet,240-32-4241,240-32-4241-80,4G
D2883,Tablet,240-58-9583,240-58-9583-38,5G
D2884,Tablet,240-55-1056,240-55-1056-12,3G
D2885,Smartphone,240-05-3313,240-05-3313-50,3G
D2886,IoT Device,240-67-2596,240-67-2596-44,3G
D2887,Tablet,240-14-2680,240-14-2680-83,3G
D2888,Smartphone,240-33-2175,240-33-2175-94,3G
D2889,Smartphone,240-65-6672,240-65-6672-10,4G
D2890,Smartphone,240-84-8104,240-84-8104-10,5G
D2891,Tablet,240-36-6673,240-36-6673-41,4G
D2892,Smartphone,240-18-3918,240-18-3918-59,4G
D2893,Smartphone,240-80-1067,240-80-1067-23,3G
D2894,Smartphone,240-82-3798,240-82-3798-49,4G
D2895,Tablet,240-20-7196,240-20-7196-54,5G
D2896,IoT Device,240-03-7325,240-03-7325-46,5G
D2897,Smartphone,240-01-2689,240-01-2689-88,3G
D2898,Tablet,240-10-2351,240-10-2351-47,3G
D2899,IoT Device,240-03-5543,240-03-5543-48,4G
D2900,Smartphone,240-95-9918,240-95-9918-53,5G
D2901,Tablet,240-93-2809,240-93-2809-21,3G
D2902,Smartphone,240-23-5551,240-23-5551-20,4G
D2903,Tablet,240-16-4026,240-16-4026-64,4G
D2904,IoT Device,240-50-8837,240-50-8837-26,5G
D2905,Smartphone,240-92-8384,240-92-8384-36,5G
D2906,IoT Device,240-78-9910,240-78-9910-92,5G
D2907,Smartphone,240-02-2356,240-02-2356-72,3G
D2908,Tablet,240-37-6052,240-37-6052-49,4G
D2909,Tablet,240-14-2162,240-14-2162-24,3G
D2910,Tablet,240-61-5297,240-61-5297-68,4G
D2911,Smartphone,240-86-6652,240-86-6652-95,4G
D2912,Tablet,240-89-3700,240-89-3700-44,4G
D2913,IoT Device,240-77-8054,240-77-8054-47,5G
D2914,Tablet,240-59-1916,240-59-1916-44,3G
D2915,Tablet,240-88-8486,240-88-8486-80,5G
D2916,IoT Device,240-85-6389,240-85-6389-18,4G
D2917,Tablet,240-47-7391,240-47-7391-45,5G
D2918,Tablet,240-13-8895,240-13-8895-65,5G
D2919,IoT Device,240-79-9100,240-79-9100-77,5G
D2920,IoT Device,240-11-3341,240-11-3341-77,3G
D2921,Tablet,240-84-8966,240-84-8966-20,5G
D2922,IoT Device,240-22-6657,240-22-6657-91,4G
D2923,Tablet,240-03-6488,240-03-6488-27,4G
D2924,IoT Device,240-54-1484,240-54-1484-82,3G
D2925,Smartphone,240-75-4710,240-75-4710-69,4G
D2926,IoT Device,240-34-7978,240-34-7978-47,5G
D2927,Tablet,240-24-7505,240-24-7505-21,5G
D2928,Smartphone,240-56-5110,240-56-5110-61,4G
D2929,IoT Device,240-52-6018,240-52-6018-48,4G
D2930,IoT Device,240-27-7665,240-27-7665-99,5G
D2931,IoT Device,240-96-6620,240-96-6620-25,4G
D2932,Tablet,240-29-9000,240-29-9000-87,5G
D2933,Smartphone,240-56-6472,240-56-6472-66,4G
D2934,Smartphone,240-61-7724,240-61-7724-17,5G
D2935,Tablet,240-06-6222,240-06-6222-86,4G
D2936,IoT Device,240-82-3159,240-82-3159-48,3G
D2937,Smartphone,240-71-3815,240-71-3815-51,4G
D2938,Tablet,240-52-9850,240-52-9850-61,5G
D2939,Smartphone,240-43-3138,240-43-3138-81,3G
D2940,Tablet,240-38-8355,240-38-8355-75,5G
D2941,Tablet,240-30-2440,240-30-2440-88,3G
D2942,Smartphone,240-80-5382,240-80-5382-38,4G
D2943,Tablet,240-94-8020,240-94-8020-41,5G
D2944,Tablet,240-45-6426,240-45-6426-76,4G
D2945,Tablet,240-42-6926,240-42-6926-75,4G
